股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
000627,天茂集团,2020-03-31,2,持平,90728734,1.83638016,0,0
000686,东北证券,2020-03-31,2,持平,292877295,12.51370165,0,0
000089,深圳机场,2020-03-31,2,增持,27009881,1.31706078,27009881,100
002745,木林森,2020-03-31,2,增持,16881800,1.32181459,8720631,106.85516989049
002661,克明面业,2020-03-31,2,减持,15949731,4.85076677,-15320530,-48.9939306870512
600694,大商股份,2020-03-31,2,增持,3731585,1.27046239,1215500,48.3091787439614
600358,*ST联合,2020-03-31,2,持平,16884458,3.34387644,0,0
000820,*ST节能,2020-03-31,2,持平,12047635,1.89058068,0,0
002716,*ST金贵,2020-03-31,2,增持,109217000,11.37110669,109217000,100
002915,中欣氟材,2020-03-31,2,增持,1722500,1.21165079,1722500,100
000534,万泽股份,2020-03-31,2,减持,7328902,1.49026517,-5700,-0.0777138282349881
600094,大名城,2020-03-31,2,增持,104479712,4.22084815,49500000,90.0332107960114
300367,ST网力,2020-03-31,2,持平,34593350,2.89297082,0,0
600439,瑞贝卡,2020-03-31,2,持平,41353764,3.65320635,0,0
002681,*ST奋达,2020-03-31,2,持平,53694253,2.6406217,0,0
000939,凯迪退,2020-03-31,2,持平,286485824,7.29046601,0,0
002158,汉钟精机,2020-03-31,2,增持,3838100,0.71736328,3838100,100
002712,思美传媒,2020-03-31,2,减持,9491760,1.63312446,-2039400,-17.6859916955449
002770,ST科迪,2020-03-31,2,增持,23164602,2.11574421,23164602,100
600512,腾达建设,2020-03-31,2,持平,80248375,5.0189651,0,0
600771,广誉远,2020-03-31,2,增持,25631103,5.20957699,8972409,53.8602185741571
600290,*ST华仪,2020-03-31,2,增持,11081905,1.45833055,3885500,53.9922364013699
002009,天奇股份,2020-03-31,2,持平,6061147,1.63571887,0,0
300102,乾照光电,2020-03-31,2,持平,28599774,4.04228055,0,0
002280,*ST联络,2020-03-31,2,增持,43844265,2.01383788,10844265,32.8614090909091
300278,华昌达,2020-03-31,2,持平,26648600,4.46238115,0,0
000950,重药控股,2020-03-31,2,持平,10537900,0.609767,0,0
300176,派生科技,2020-03-31,2,持平,20207036,5.21767048,0,0
603399,吉翔股份,2020-03-31,2,持平,105518000,19.40201785,0,0
300776,帝尔激光,2020-03-31,2,增持,518600,0.78427043,518600,100
300164,通源石油,2020-03-31,2,减持,13683333,2.66393952,-9024043,-39.7405803294929
601567,三星医疗,2020-03-31,2,增持,52468451,3.7840489,26234225,99.9999961881856
600400,红豆股份,2020-03-31,2,减持,69584677,2.74684643,-94725600,-57.6504414267405
300106,西部牧业,2020-03-31,2,增持,2151500,1.01806487,2151500,100
600106,重庆路桥,2020-03-31,2,持平,194037428,16.05998088,0,0
000632,三木集团,2020-03-31,2,持平,28419231,6.10484131,0,0
000711,京蓝科技,2020-03-31,2,增持,25582700,2.49912126,25582700,100
603306,华懋科技,2020-03-31,2,增持,11651901,3.75172246,400365,3.55831417150512
603826,坤彩科技,2020-03-31,2,增持,10927052,2.33484017,7493927,218.282963772074
603181,皇马科技,2020-03-31,2,增持,2709137,0.96754893,2709137,100
002859,洁美科技,2020-03-31,2,增持,2878455,1.11365148,2878455,100
002422,科伦药业,2020-03-31,1,持平,22650600,1.57319206,0,0
603806,福斯特,2020-03-31,1,减持,3850011,0.73670321,-107255,-2.71033081930808
603806,福斯特,2020-03-31,1,减持,3850011,0.73670321,-107255,-2.71033081930808
002482,广田集团,2020-03-31,1,增持,12653330,0.82309877,12653330,100
002256,*ST兆新,2020-03-31,1,增持,87800000,4.66422898,62733256,250.264876842401
600376,首开股份,2020-03-31,1,持平,67508253,2.61703995,0,0
300001,特锐德,2020-03-31,1,增持,7520000,0.75383175,7520000,100
300122,智飞生物,2020-03-31,1,增持,7798000,0.487375,7798000,100
300271,华宇软件,2020-03-31,1,持平,9119867,1.12675705,0,0
300072,三聚环保,2020-03-31,1,减持,12000057,0.51070151,-3000000,-19.9999240002888
002266,浙富控股,2020-03-31,1,持平,20287759,1.02529719,0,0
000905,厦门港务,2020-03-31,1,增持,1000000,0.15995099,1000000,100
600177,雅戈尔,2020-03-31,1,持平,569893793,11.36599131,0,0
002013,中航机电,2020-03-31,1,持平,44087812,1.22172029,0,0
601555,东吴证券,2020-03-31,1,增持,69056000,1.77955582,15936000,30
300408,三环集团,2020-03-31,1,持平,18023636,1.03412473,0,0
002578,闽发铝业,2020-03-31,1,持平,21797300,2.20599614,0,0
600577,精达股份,2020-03-31,1,持平,16456664,0.85649108,0,0
600518,ST康美,2020-03-31,1,持平,231901482,4.66240312,0,0
600157,ST永泰,2020-03-31,1,持平,108905176,0.87644431,0,0
601991,大唐发电,2020-03-31,1,减持,44760243,0.24185953,-20575821,-31.4922873223584
300773,拉卡拉,2020-03-31,1,增持,821593,0.20539312,821593,100
300352,北信源,2020-03-31,1,增持,10727434,0.7399128,10727434,100
300296,利亚德,2020-03-31,1,持平,40425421,1.5897516,0,0
300054,鼎龙股份,2020-03-31,1,减持,7968465,0.81189228,-882020,-9.96578153626609
603558,健盛集团,2020-03-31,1,增持,5136164,1.2335981,5136164,100
002241,歌尔股份,2020-03-31,1,减持,32738466,1.00885724,-3459200,-9.55641725629492
002354,*ST天娱,2020-03-31,1,持平,10876367,1.16681326,0,0
000046,泛海控股,2020-03-31,1,减持,61476574,1.18310624,-29656200,-32.541750567145
300679,电连技术,2020-03-31,1,减持,7612000,2.71082621,-4000,-0.0525210084033613
600919,江苏银行,2020-03-31,1,持平,928159286,8.03983578,0,0
601118,海南橡胶,2020-03-31,1,持平,47329612,1.10597992,0,0
600088,中视传媒,2020-03-31,1,减持,1527400,0.38405216,-6175700,-80.1716192182368
600654,ST中安,2020-03-31,1,持平,5290730,0.41236504,0,0
002583,海能达,2020-03-31,1,增持,5891192,0.32024762,5891192,100
300159,新研股份,2020-03-31,1,持平,35310174,2.36923758,0,0
600715,文投控股,2020-03-31,1,持平,57893943,3.12121378,0,0
002366,台海核电,2020-03-31,1,持平,7903282,0.91150626,0,0
002340,格林美,2020-03-31,1,减持,126531684,3.04922525,-8450000,-6.26010859369631
600369,西南证券,2020-03-31,1,持平,88738868,1.57196019,0,0
000157,中联重科,2020-03-31,1,持平,138819479,1.76317333,0,0
600693,东百集团,2020-03-31,1,持平,25850865,2.87798109,0,0
000848,承德露露,2020-03-31,1,减持,6222456,0.63587707,-2499931,-28.661087842124
002044,美年健康,2020-03-31,1,持平,144000000,3.67354345,0,0
601168,西部矿业,2020-03-31,1,增持,10969000,0.46030214,10969000,100
600686,金龙汽车,2020-03-31,1,持平,10009609,1.39594799,0,0
600614,*ST鹏起,2020-03-31,1,持平,91588168,5.22532743,0,0
300006,莱美药业,2020-03-31,1,增持,7000000,0.86181296,7000000,100
601000,唐山港,2020-03-31,1,持平,27587999,0.46554727,0,0
600418,江淮汽车,2020-03-31,1,增持,11738038,0.61997374,11738038,100
000829,天音控股,2020-03-31,1,持平,86300019,8.35693691,0,0
603886,元祖股份,2020-03-31,1,增持,941235,0.39218125,941235,100
601000,唐山港,2020-03-31,1,持平,27587999,0.46554727,0,0
300122,智飞生物,2020-03-31,1,增持,7798000,0.487375,7798000,100
000829,天音控股,2020-03-31,1,持平,86300019,8.35693691,0,0
603886,元祖股份,2020-03-31,1,增持,941235,0.39218125,941235,100
600482,中国动力,2020-03-31,1,持平,9104251,0.53712523,0,0
600811,东方集团,2020-03-31,1,减持,84598809,2.27748217,-108294371,-56.1421461349748
600863,内蒙华电,2020-03-31,1,持平,16359300,0.28164408,0,0
601319,中国人保,2020-03-31,1,减持,6263701,0.01416358,-6254278,-49.9623621352936
600748,上实发展,2020-03-31,1,持平,23585227,1.27863501,0,0
603555,*ST贵人,2020-03-31,1,减持,13152517,2.09234365,-30000,-0.227574142328055
600738,兰州民百,2020-03-31,1,减持,13728648,1.77495521,-1330500,-8.83516119238618
002108,沧州明珠,2020-03-31,1,持平,3991217,0.2814831,0,0
600804,鹏博士,2020-03-31,1,持平,29597820,2.06631791,0,0
603169,兰石重装,2020-03-31,1,持平,2780000,0.26438358,0,0
300271,华宇软件,2020-03-31,1,持平,9119867,1.12675705,0,0
002145,中核钛白,2020-03-31,1,减持,28493723,1.79065528,-1242200,-4.1774388506454
600456,宝钛股份,2020-03-31,1,增持,3500000,0.81345085,3500000,100
000533,顺钠股份,2020-03-31,1,持平,19123505,2.76824871,0,0
002062,宏润建设,2020-03-31,1,减持,2870913,0.26040027,-45712140,-94.0907110139826
600633,浙数文化,2020-03-31,1,持平,11239787,0.86332132,0,0
002153,石基信息,2020-03-31,1,减持,7404831,0.69229635,-1725734,-18.9006266315392
000677,恒天海龙,2020-03-31,1,持平,5151814,0.59628999,0,0
603317,天味食品,2020-03-31,1,减持,482300,0.11673585,-421596,-46.6420915680565
002083,孚日股份,2020-03-31,1,减持,15800000,1.7400881,-157771,-0.988678180680748
600590,泰豪科技,2020-03-31,1,持平,3961230,0.4572591,0,0
002354,*ST天娱,2020-03-31,1,持平,10876367,1.16681326,0,0
002736,国信证券,2020-03-31,1,持平,2062145110,25.1481111,0,0
600346,恒力石化,2020-03-31,1,持平,50193200,0.71306277,0,0
601127,小康股份,2020-03-31,1,增持,15196800,1.61677459,4525800,42.4121450660669
600975,新五丰,2020-03-31,1,减持,32632800,4.99984997,-1000,-0.00306430755842102
600227,圣济堂,2020-03-31,1,持平,28950670,1.70988632,0,0
002435,长江健康,2020-03-31,1,持平,11163433,0.90320278,0,0
300232,洲明科技,2020-03-31,1,增持,11197722,1.13956993,861603,8.33584636554591
600077,宋都股份,2020-03-31,1,持平,11993898,0.89498531,0,0
002359,*ST北讯,2020-03-31,1,持平,18836422,1.73257586,0,0
002612,朗姿股份,2020-03-31,1,持平,3064700,0.70441418,0,0
300066,三川智慧,2020-03-31,1,增持,7235973,0.69574438,7235973,100
002831,裕同科技,2020-03-31,1,减持,17517243,1.99718055,-4418097,-20.1414566630834
002609,捷顺科技,2020-03-31,1,持平,8920455,1.38215968,0,0
300095,华伍股份,2020-03-31,1,增持,3590600,0.94811119,190800,5.61209482910759
000502,绿景控股,2020-03-31,1,增持,1346669,0.72863968,1346669,100
600496,精工钢构,2020-03-31,1,增持,7500000,0.41426275,7500000,100
600567,山鹰国际,2020-03-31,1,增持,131246017,2.85595285,2524759,1.9614157282397
600221,海航控股,2020-03-31,1,持平,460893854,2.74241672,0,0
300228,富瑞特装,2020-03-31,1,持平,12190470,2.57867489,0,0
300017,网宿科技,2020-03-31,1,持平,13631288,0.56003289,0,0
600086,退市金钰,2020-03-31,1,持平,104630000,7.75037037,0,0
300085,银之杰,2020-03-31,1,增持,6172583,0.87351103,373581,6.44216021998268
002663,普邦股份,2020-03-31,1,减持,12880319,0.71721073,-2990900,-18.8448032882666
002673,西部证券,2020-03-31,1,持平,342775944,9.78845311,0,0
601717,郑煤机,2020-03-31,1,减持,25000000,1.44302529,-5468200,-17.9472367911462
600863,内蒙华电,2020-03-31,1,持平,16359300,0.28164408,0,0
002083,孚日股份,2020-03-31,1,减持,15800000,1.7400881,-157771,-0.988678180680748
300082,奥克股份,2020-03-31,1,增持,9497820,1.39610178,9497820,100
600438,通威股份,2020-03-31,1,减持,23000125,0.53640157,-54703819,-70.4003119841639
600882,妙可蓝多,2020-03-31,1,持平,35798749,8.74511614,0,0
000563,陕国投A,2020-03-31,1,持平,54645737,1.37854591,0,0
002540,亚太科技,2020-03-31,1,持平,19387685,1.52595316,0,0
000025,特力A,2020-03-31,1,增持,1601647,0.37156156,1601647,100
002771,真视通,2020-03-31,1,持平,688000,0.32782901,0,0
603169,兰石重装,2020-03-31,1,持平,2780000,0.26438358,0,0
600291,西水股份,2020-03-31,1,减持,22727593,2.07925475,-10930000,-32.474098786565
600687,退市刚泰,2020-03-31,1,持平,22203240,1.49143627,0,0
002210,*ST飞马,2020-03-31,1,持平,46380000,2.80601067,0,0
600975,新五丰,2020-03-31,1,减持,32632800,4.99984997,-1000,-0.00306430755842102
300094,国联水产,2020-03-31,1,增持,10000300,1.0987906,3035480,43.5830358860674
002425,凯撒文化,2020-03-31,1,增持,12113640,1.48862954,12113640,100
002468,申通快递,2020-03-31,1,减持,25432147,1.66136079,-4999989,-16.4299640353868
600727,鲁北化工,2020-03-31,1,减持,11140934,3.17417639,-6368983,-36.3735761854268
002125,湘潭电化,2020-03-31,1,增持,6881293,1.24444685,6881293,100
000633,合金投资,2020-03-31,1,增持,3078775,0.79946093,228775,8.02719298245614
300382,斯莱克,2020-03-31,1,持平,6317946,1.11907337,0,0
002655,共达电声,2020-03-31,1,增持,1927200,0.53533333,1927200,100
000038,深大通,2020-03-31,1,持平,5969078,1.14180104,0,0
000848,承德露露,2020-03-31,1,减持,6222456,0.63587707,-2499931,-28.661087842124
300086,康芝药业,2020-03-31,1,持平,3932500,0.87388889,0,0
600221,海航控股,2020-03-31,1,持平,460893854,2.74241672,0,0
601808,中海油服,2020-03-31,1,增持,4498119,0.09426873,4498119,100
300072,三聚环保,2020-03-31,1,减持,12000057,0.51070151,-3000000,-19.9999240002888
300159,新研股份,2020-03-31,1,持平,35310174,2.36923758,0,0
002003,伟星股份,2020-03-31,1,持平,17479725,2.30597018,0,0
300158,振东制药,2020-03-31,1,持平,12975191,1.25600237,0,0
000728,国元证券,2020-03-31,1,持平,455707462,13.54077053,0,0
000592,平潭发展,2020-03-31,1,减持,17796682,0.92125779,-3900000,-17.9750986809873
600482,中国动力,2020-03-31,1,持平,9104251,0.53712523,0,0
000913,钱江摩托,2020-03-31,1,持平,8381576,1.84805087,0,0
000599,青岛双星,2020-03-31,1,持平,15797788,1.90678662,0,0
600478,科力远,2020-03-31,1,持平,29660000,1.79400798,0,0
600088,中视传媒,2020-03-31,1,减持,1527400,0.38405216,-6175700,-80.1716192182368
000516,国际医学,2020-03-31,1,持平,25000000,1.26835995,0,0
002155,湖南黄金,2020-03-31,1,增持,4209901,0.35022985,4209901,100
300206,理邦仪器,2020-03-31,1,持平,12026466,2.06739116,0,0
300038,数知科技,2020-03-31,1,减持,37989197,3.24187726,-12016483,-24.0302361651716
002442,龙星化工,2020-03-31,1,持平,72629372,15.13111917,0,0
300352,北信源,2020-03-31,1,增持,10727434,0.7399128,10727434,100
300228,富瑞特装,2020-03-31,1,持平,12190470,2.57867489,0,0
002366,台海核电,2020-03-31,1,持平,7903282,0.91150626,0,0
300262,巴安水务,2020-03-31,1,持平,12813517,1.91313054,0,0
600518,ST康美,2020-03-31,1,持平,231901482,4.66240312,0,0
600456,宝钛股份,2020-03-31,1,增持,3500000,0.81345085,3500000,100
002433,太安堂,2020-03-31,1,增持,3400000,0.44341665,3400000,100
002210,*ST飞马,2020-03-31,1,持平,46380000,2.80601067,0,0
600229,城市传媒,2020-03-31,1,持平,2668670,0.38010044,0,0
300252,金信诺,2020-03-31,1,增持,5327400,0.92200842,2190000,69.8030216102505
002062,宏润建设,2020-03-31,1,减持,2870913,0.26040027,-45712140,-94.0907110139826
600965,福成股份,2020-03-31,1,持平,16257986,1.98582717,0,0
600696,ST岩石,2020-03-31,1,持平,7307239,2.18472552,0,0
600097,开创国际,2020-03-31,1,减持,5846536,2.42658732,-1100000,-15.8352306818823
300338,开元教育,2020-03-31,1,增持,10030073,2.92175698,10030073,100
600075,新疆天业,2020-03-31,1,持平,43674176,4.49081462,0,0
000996,中国中期,2020-03-31,1,增持,2041250,0.59166667,2041250,100
600866,星湖科技,2020-03-31,1,增持,2800000,0.37888057,2800000,100
603583,捷昌驱动,2020-03-31,1,增持,1600780,0.901839,1600780,100
000967,盈峰环境,2020-03-31,1,增持,33000000,1.04329281,33000000,100
600388,龙净环保,2020-03-31,1,增持,8824106,0.82541565,8824106,100
600478,科力远,2020-03-31,1,持平,29660000,1.79400798,0,0
300082,奥克股份,2020-03-31,1,增持,9497820,1.39610178,9497820,100
600882,妙可蓝多,2020-03-31,1,持平,35798749,8.74511614,0,0
000563,陕国投A,2020-03-31,1,持平,54645737,1.37854591,0,0
002540,亚太科技,2020-03-31,1,持平,19387685,1.52595316,0,0
000025,特力A,2020-03-31,1,增持,1601647,0.37156156,1601647,100
002771,真视通,2020-03-31,1,持平,688000,0.32782901,0,0
600687,退市刚泰,2020-03-31,1,持平,22203240,1.49143627,0,0
600975,新五丰,2020-03-31,1,减持,32632800,4.99984997,-1000,-0.00306430755842102
300094,国联水产,2020-03-31,1,增持,10000300,1.0987906,3035480,43.5830358860674
002425,凯撒文化,2020-03-31,1,增持,12113640,1.48862954,12113640,100
002468,申通快递,2020-03-31,1,减持,25432147,1.66136079,-4999989,-16.4299640353868
600727,鲁北化工,2020-03-31,1,减持,11140934,3.17417639,-6368983,-36.3735761854268
002125,湘潭电化,2020-03-31,1,增持,6881293,1.24444685,6881293,100
000516,国际医学,2020-03-31,1,持平,25000000,1.26835995,0,0
002670,国盛金控,2020-03-31,1,持平,23741303,1.22688705,0,0
000633,合金投资,2020-03-31,1,增持,3078775,0.79946093,228775,8.02719298245614
300382,斯莱克,2020-03-31,1,持平,6317946,1.11907337,0,0
002655,共达电声,2020-03-31,1,增持,1927200,0.53533333,1927200,100
000038,深大通,2020-03-31,1,持平,5969078,1.14180104,0,0
300086,康芝药业,2020-03-31,1,持平,3932500,0.87388889,0,0
603555,*ST贵人,2020-03-31,1,减持,13152517,2.09234365,-30000,-0.227574142328055
002003,伟星股份,2020-03-31,1,持平,17479725,2.30597018,0,0
300158,振东制药,2020-03-31,1,持平,12975191,1.25600237,0,0
000592,平潭发展,2020-03-31,1,减持,17796682,0.92125779,-3900000,-17.9750986809873
000913,钱江摩托,2020-03-31,1,持平,8381576,1.84805087,0,0
000599,青岛双星,2020-03-31,1,持平,15797788,1.90678662,0,0
300568,星源材质,2020-03-31,1,增持,2147100,0.86782283,2147100,100
300206,理邦仪器,2020-03-31,1,持平,12026466,2.06739116,0,0
002442,龙星化工,2020-03-31,1,持平,72629372,15.13111917,0,0
300262,巴安水务,2020-03-31,1,持平,12813517,1.91313054,0,0
600682,南京新百,2020-03-31,1,减持,16503773,1.22601426,-8836076,-34.8702788244713
002316,亚联发展,2020-03-31,1,减持,2993661,0.76151328,-105300,-3.3979130424681
300298,三诺生物,2020-03-31,1,持平,7363306,1.30251443,0,0
002255,*ST海陆,2020-03-31,1,持平,37140495,4.40956564,0,0
300298,三诺生物,2020-03-31,1,持平,7363306,1.30251443,0,0
000408,*ST藏格,2020-03-31,1,持平,16307899,0.81793894,0,0
002615,哈尔斯,2020-03-31,1,持平,4733095,1.15324,0,0
300201,海伦哲,2020-03-31,1,持平,9192400,0.88310212,0,0
002119,康强电子,2020-03-31,1,持平,18764272,5.00001919,0,0
300195,长荣股份,2020-03-31,1,减持,3835562,0.8848228,-2410132,-38.5886980694219
601016,节能风电,2020-03-31,1,减持,60414900,1.45383294,-15555100,-20.4753192049493
300410,正业科技,2020-03-31,1,持平,4462718,1.17042549,0,0
300408,三环集团,2020-03-31,1,持平,18023636,1.03412473,0,0
600715,文投控股,2020-03-31,1,持平,57893943,3.12121378,0,0
603555,*ST贵人,2020-03-31,1,减持,13152517,2.09234365,-30000,-0.227574142328055
002721,金一文化,2020-03-31,1,持平,18321052,2.19487882,0,0
603003,龙宇燃油,2020-03-31,1,持平,19866302,4.76944936,0,0
603806,福斯特,2020-03-31,1,减持,3850011,0.73670321,-107255,-2.71033081930808
601579,会稽山,2020-03-31,1,持平,23282224,4.68116133,0,0
002688,金河生物,2020-03-31,1,增持,2716900,0.42766319,2716900,100
002670,国盛金控,2020-03-31,1,持平,23741303,1.22688705,0,0
300143,盈康生命,2020-03-31,1,持平,25421589,4.65721176,0,0
300388,节能国祯,2020-03-31,1,持平,5687091,0.83694324,0,0
300391,康跃科技,2020-03-31,1,减持,6421196,1.83286729,-2800000,-30.3648246930225
603011,合锻智能,2020-03-31,1,减持,7564034,1.66948903,-4530700,-37.4601045380576
603558,健盛集团,2020-03-31,1,增持,5136164,1.2335981,5136164,100
300430,诚益通,2020-03-31,1,持平,5376639,1.97664087,0,0
300443,金雷股份,2020-03-31,1,减持,1781169,0.74821177,-158531,-8.17296489147807
603021,山东华鹏,2020-03-31,1,减持,5889501,1.84076778,-2932900,-33.243784770155
603315,福鞍股份,2020-03-31,1,持平,9770566,3.18232254,0,0
300472,新元科技,2020-03-31,1,增持,4383081,2.09869161,4383081,100
002751,易尚展示,2020-03-31,1,持平,731000,0.47283124,0,0
300447,全信股份,2020-03-31,1,持平,2030000,0.69742852,0,0
300453,三鑫医疗,2020-03-31,1,持平,16000000,6.09048172,0,0
002780,三夫户外,2020-03-31,1,减持,1586926,1.09013641,-222505,-12.2969596519569
603919,金徽酒,2020-03-31,1,减持,1515894,0.38849154,-263628,-14.8145400843597
601127,小康股份,2020-03-31,1,增持,15196800,1.61677459,4525800,42.4121450660669
603959,百利科技,2020-03-31,1,持平,6080200,1.3848852,0,0
603986,兆易创新,2020-03-31,1,持平,15081300,4.69773022,0,0
603313,梦百合,2020-03-31,1,减持,3123776,0.91555094,-223772,-6.68465396164596
600919,江苏银行,2020-03-31,1,持平,928159286,8.03983578,0,0
603843,正平股份,2020-03-31,1,持平,2241400,0.400247,0,0
300568,星源材质,2020-03-31,1,增持,2147100,0.86782283,2147100,100
002831,裕同科技,2020-03-31,1,减持,17517243,1.99718055,-4418097,-20.1414566630834
603886,元祖股份,2020-03-31,1,增持,941235,0.39218125,941235,100
300571,平治信息,2020-03-31,1,增持,860400,0.69054236,860400,100
002820,桂发祥,2020-03-31,1,减持,6150000,3.00292969,-6144000,-49.975597852611
300566,激智科技,2020-03-31,1,增持,1007600,0.64922471,1007600,100
300584,海辰药业,2020-03-31,1,持平,2666830,2.22235833,0,0
603360,百傲化学,2020-03-31,1,增持,2291438,1.2274947,2291438,100
002858,力盛赛车,2020-03-31,1,持平,1877600,1.48638379,0,0
603337,杰克股份,2020-03-31,1,减持,5007201,1.12281714,-1219285,-19.5822330605096
603665,康隆达,2020-03-31,1,减持,2426183,2.426183,-894800,-26.9438295829879
300650,太龙照明,2020-03-31,1,持平,3340693,3.11191729,0,0
300472,新元科技,2020-03-31,1,增持,4383081,2.09869161,4383081,100
002751,易尚展示,2020-03-31,1,持平,731000,0.47283124,0,0
688300,联瑞新材,2020-03-31,1,增持,441682,0.51374262,441682,100
300453,三鑫医疗,2020-03-31,1,持平,16000000,6.09048172,0,0
300773,拉卡拉,2020-03-31,1,增持,821593,0.20539312,821593,100
002943,宇晶股份,2020-03-31,1,增持,900000,0.9,900000,100
300763,锦浪科技,2020-03-31,1,增持,360018,0.45002277,360018,100
603466,风语筑,2020-03-31,1,增持,960000,0.32904772,85000,9.71428571428571
300679,电连技术,2020-03-31,1,减持,7612000,2.71082621,-4000,-0.0525210084033613
603337,杰克股份,2020-03-31,1,减持,5007201,1.12281714,-1219285,-19.5822330605096
603919,金徽酒,2020-03-31,1,减持,1515894,0.38849154,-263628,-14.8145400843597
603129,春风动力,2020-03-31,1,增持,1336983,0.99488709,1336983,100
603200,上海洗霸,2020-03-31,1,增持,600056,0.5923391,600056,100
300571,平治信息,2020-03-31,1,增持,860400,0.69054236,860400,100
