股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
002383,合众思壮,2017-09-30,3,减持,22084359,3.01226437,-3772800,-14.5909301172646
601375,中原证券,2017-09-30,3,增持,5679400,0.14474475,5679400,100
002238,天威视讯,2017-09-30,3,增持,5275114,0.85447261,112918,2.18740241556113
600267,海正药业,2017-09-30,3,增持,33781021,3.49869569,17226532,104.059581663922
002437,誉衡药业,2017-09-30,3,增持,73316160,3.33539851,26045614,55.0990335504058
603888,新华网,2017-09-30,3,增持,9565753,1.84300807,974250,11.3396922517515
000573,粤宏远A,2017-09-30,3,增持,25389100,4.07689628,1466100,6.12841198846299
600346,恒力石化,2017-09-30,3,增持,62041258,2.19561683,36271146,140.748887703709
600260,凯乐科技,2017-09-30,3,增持,16044624,2.2634771,3581431,28.7360630618494
002596,海南瑞泽,2017-09-30,3,减持,44898908,4.60251829,-67389,-0.149865575989057
002435,长江健康,2017-09-30,3,增持,19990681,4.07327348,16990681,566.356033333333
000663,*ST永林,2017-09-30,3,增持,14725259,4.31840085,4286518,41.063553545394
002606,大连电瓷,2017-09-30,3,持平,18793756,4.61200994,0,0
603766,隆鑫通用,2017-09-30,3,减持,72017050,3.40815967,-113100,-0.156799895744013
002547,春兴精工,2017-09-30,3,减持,28609138,2.53614257,-1398138,-4.65932995717439
000710,贝瑞基因,2017-09-30,3,增持,921200,0.25978138,921200,100
000502,绿景控股,2017-09-30,3,增持,10332408,5.59053672,7240755,234.203353351751
002384,东山精密,2017-09-30,3,增持,49859000,4.6551588,214000,0.431060529761305
600232,金鹰股份,2017-09-30,3,增持,10527033,2.88634433,2089979,24.7714308809686
600567,山鹰国际,2017-09-30,3,增持,251560509,5.52727985,114889878,84.0633259386942
000545,金浦钛业,2017-09-30,3,增持,22709555,2.30125592,9087600,66.7128910644617
000752,*ST西发,2017-09-30,3,增持,19962500,7.56847672,6530053,48.6140239377084
000886,海南高速,2017-09-30,3,增持,34148252,3.45340561,24271779,245.75350937526
000723,美锦能源,2017-09-30,3,减持,100648283,2.45128951,-18987532,-15.8711101688069
600487,亨通光电,2017-09-30,3,减持,38668717,2.84375727,-27500,-0.071066378400762
603058,永吉股份,2017-09-30,3,减持,3838400,0.91052282,-413600,-9.7271872060207
603077,和邦生物,2017-09-30,3,增持,303785035,3.43988707,166150049,120.717888546158
300448,浩云科技,2017-09-30,3,增持,6977100,3.1950721,2639600,60.8553314121037
000525,红太阳,2017-09-30,3,增持,17841580,3.07204086,11160000,167.026362028143
002699,美盛文化,2017-09-30,3,增持,41090649,4.51757709,41090649,100
300131,英唐智控,2017-09-30,3,增持,45171875,4.22353987,12124526,36.6883467717789
603167,渤海轮渡,2017-09-30,3,增持,9012438,1.87213087,52345,0.584201525586844
000950,重药控股,2017-09-30,3,持平,13786895,2.30242362,0,0
300202,聚龙股份,2017-09-30,3,增持,12452532,2.26614037,12452532,100
002887,绿茵生态,2017-09-30,3,新进,2572245,3.21530625,2572245,3.21530625
601155,新城控股,2017-09-30,3,增持,21759536,0.96345754,14507308,200.039325845795
600979,广安爱众,2017-09-30,3,增持,21381279,2.25566581,4109000,23.789564770231
002370,亚太药业,2017-09-30,3,增持,34914270,6.5078529,17392008,99.2566370711727
300182,捷成股份,2017-09-30,3,减持,118054681,4.62059187,-1614565,-1.34918958209196
600358,*ST联合,2017-09-30,3,持平,20860291,4.13126886,0,0
300032,金龙机电,2017-09-30,3,减持,37450646,4.66285646,-1156915,-2.99660214225913
000820,*ST节能,2017-09-30,3,增持,16074835,2.5225509,4027200,33.4273075172015
603333,尚纬股份,2017-09-30,3,增持,9237074,1.7763433,6255574,209.812980043602
000657,中钨高新,2017-09-30,3,增持,5070780,0.80660818,1791960,54.6525884312039
002716,*ST金贵,2017-09-30,3,增持,9470781,1.67628248,4156079,78.1996619942191
002667,鞍重股份,2017-09-30,3,增持,2727906,2.00640335,1098700,67.437758024461
300518,盛讯达,2017-09-30,3,增持,1737301,1.86126098,1737301,100
000014,沙河股份,2017-09-30,3,增持,12329900,6.11283238,10259900,495.647342995169
600569,安阳钢铁,2017-09-30,3,增持,16254046,0.67903878,16254046,100
600202,哈空调,2017-09-30,3,增持,15483726,4.03915555,5473062,54.6723174406813
600712,南宁百货,2017-09-30,3,增持,24582696,4.51344057,558000,2.32261003427473
300013,新宁物流,2017-09-30,3,持平,22727583,7.63204788,0,0
002288,超华科技,2017-09-30,3,增持,16015502,1.71905862,10487802,189.731750999512
000620,新华联,2017-09-30,3,持平,60403251,3.18466579,0,0
600645,中源协和,2017-09-30,3,增持,18982612,4.91673938,5838491,44.4190296178801
002168,惠程科技,2017-09-30,3,持平,34445674,4.19767287,0,0
300338,开元教育,2017-09-30,3,增持,14574032,4.29128002,5381934,58.5495715994325
300245,天玑科技,2017-09-30,3,增持,14801810,5.46271279,4669989,46.0922967352068
002667,鞍重股份,2017-09-30,3,增持,2727906,2.00640335,1098700,67.437758024461
002086,*ST东洋,2017-09-30,3,减持,41851098,6.08566207,-52543540,-55.6636914058614
000989,九芝堂,2017-09-30,3,持平,29886583,3.43779115,0,0
002010,传化智联,2017-09-30,3,减持,29165335,0.89524229,-601500,-2.02070525804977
600985,淮北矿业,2017-09-30,3,增持,16308747,5.43341764,560276,3.55765331123256
000950,重药控股,2017-09-30,3,持平,13786895,2.30242362,0,0
000836,富通信息,2017-09-30,3,持平,40764939,3.37330985,0,0
000055,方大集团,2017-09-30,3,增持,37248353,3.14692661,824200,2.26278425746784
002309,中利集团,2017-09-30,3,增持,47676210,7.43443361,31242888,190.119125031445
002711,*ST欧浦,2017-09-30,3,增持,44753267,4.23771626,22732952,103.236270689134
600758,辽宁能源,2017-09-30,3,增持,10026873,0.75310244,2556800,34.2272424914723
002411,延安必康,2017-09-30,3,增持,39801497,2.59752756,12320007,44.8302002547897
002130,沃尔核材,2017-09-30,3,减持,48275607,3.82435855,-1942100,-3.86736096891083
002054,德美化工,2017-09-30,3,减持,20187730,4.81542116,-12468126,-38.1803680173014
