股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
300054,鼎龙股份,2019-12-31,1,持平,8850485,0.90175968,0,0
002241,歌尔股份,2019-12-31,1,持平,36197666,1.11545475,0,0
000656,金科股份,2019-12-31,1,持平,145941327,2.7331291,0,0
600993,马应龙,2019-12-31,1,增持,6390051,1.48242508,2194124,52.2917581740578
002585,双星新材,2019-12-31,1,持平,5593802,0.48377653,0,0
002354,*ST天娱,2019-12-31,1,减持,10876367,1.16681326,-2290000,-17.3928009146335
300679,电连技术,2019-12-31,1,增持,7616000,2.71225071,2000000,35.6125356125356
600919,江苏银行,2019-12-31,1,持平,928159286,8.03983964,0,0
601118,海南橡胶,2019-12-31,1,持平,47329612,1.10597992,0,0
000555,神州信息,2019-12-31,1,增持,2346499,0.24181207,2346499,100
002363,隆基机械,2019-12-31,1,持平,3016780,0.72501269,0,0
600088,中视传媒,2019-12-31,1,增持,7703100,1.93688108,7703100,100
600654,ST中安,2019-12-31,1,持平,5290730,0.41236504,0,0
002042,华孚时尚,2019-12-31,1,增持,23771790,1.56457631,23771790,100
300159,新研股份,2019-12-31,1,持平,35310174,2.36923758,0,0
601600,中国铝业,2019-12-31,1,持平,65440000,0.38442846,0,0
600715,文投控股,2019-12-31,1,持平,57893943,3.12121378,0,0
002366,台海核电,2019-12-31,1,持平,7903282,0.91150626,0,0
002340,格林美,2019-12-31,1,持平,134981684,3.25285768,0,0
600369,西南证券,2019-12-31,1,持平,88738868,1.57196019,0,0
000157,中联重科,2019-12-31,1,持平,138819479,1.76279266,0,0
600693,东百集团,2019-12-31,1,持平,25850865,2.87798109,0,0
002368,太极股份,2019-12-31,1,增持,3984444,0.9652764,3984444,100
000848,承德露露,2019-12-31,1,持平,8722387,0.89134674,0,0
300684,中石科技,2019-12-31,1,增持,1909000,0.7573882,1909000,100
300027,华谊兄弟,2019-12-31,1,持平,17663504,0.63356377,0,0
002044,美年健康,2019-12-31,1,持平,144000000,3.67354345,0,0
600686,金龙汽车,2019-12-31,1,持平,10009609,1.64974018,0,0
600614,*ST鹏起,2019-12-31,1,持平,91588168,5.22532743,0,0
601000,唐山港,2019-12-31,1,持平,27587999,0.46554727,0,0
600748,上实发展,2019-12-31,1,持平,23585227,1.27863501,0,0
601600,中国铝业,2019-12-31,1,持平,65440000,0.38442846,0,0
002673,西部证券,2019-12-31,1,持平,342775944,9.78845311,0,0
000537,广宇发展,2019-12-31,1,持平,3533903,0.18973765,0,0
601899,紫金矿业,2019-12-31,1,增持,258665589,1.019281,116758738,82.2784362962152
002422,科伦药业,2019-12-31,1,持平,22650600,1.57319206,0,0
002042,华孚时尚,2019-12-31,1,增持,23771790,1.56457631,23771790,100
002387,维信诺,2019-12-31,1,减持,67155269,4.91022034,-200000,-0.296932968970846
600338,西藏珠峰,2019-12-31,1,减持,107998760,11.8133405,-8661140,-7.42426489307808
600740,山西焦化,2019-12-31,1,持平,64000000,4.22150217,0,0
300237,美晨生态,2019-12-31,1,持平,28837100,1.98456029,0,0
600267,海正药业,2019-12-31,1,减持,3931831,0.4072192,-5125569,-56.5898491840926
002585,双星新材,2019-12-31,1,持平,5593802,0.48377653,0,0
600694,大商股份,2019-12-31,1,持平,2516085,0.85663099,0,0
600369,西南证券,2019-12-31,1,持平,88738868,1.57196019,0,0
000998,隆平高科,2019-12-31,1,减持,17900800,1.35924098,-7223000,-28.7496318232115
002622,融钰集团,2019-12-31,1,持平,32263200,3.84085714,0,0
000035,中国天楹,2019-12-31,1,持平,22727272,0.90052605,0,0
002663,普邦股份,2019-12-31,1,持平,15871219,0.88375207,0,0
002141,贤丰控股,2019-12-31,1,持平,4564900,0.40231558,0,0
300182,捷成股份,2019-12-31,1,增持,23000065,0.89322,23000065,100
000902,新洋丰,2019-12-31,1,持平,35901844,2.75209183,0,0
300269,联建光电,2019-12-31,1,持平,9350035,1.5804982,0,0
002135,东南网架,2019-12-31,1,持平,20893704,2.01988201,0,0
600206,有研新材,2019-12-31,1,持平,17500000,2.06689333,0,0
600634,*ST富控,2019-12-31,1,持平,20023285,3.47788245,0,0
603333,尚纬股份,2019-12-31,1,增持,2379600,0.457699,2379600,100
300027,华谊兄弟,2019-12-31,1,持平,17663504,0.63356377,0,0
300130,新国都,2019-12-31,1,减持,6479528,1.32587361,-4769971,-42.4016305081675
002215,诺普信,2019-12-31,1,减持,33375028,3.65122965,-4696839,-12.3367708759857
000504,ST生物,2019-12-31,1,减持,2528000,0.81136449,-79716561,-96.9262405084757
002044,美年健康,2019-12-31,1,持平,144000000,3.67354345,0,0
002005,ST德豪,2019-12-31,1,持平,73664825,4.17430669,0,0
601801,皖新传媒,2019-12-31,1,持平,8654024,0.43504944,0,0
600708,光明地产,2019-12-31,1,持平,46329538,2.0788286,0,0
600229,城市传媒,2019-12-31,1,持平,2668670,0.38010044,0,0
002057,中钢天源,2019-12-31,1,减持,2266055,0.39389938,-5752451,-71.739685672119
002256,*ST兆新,2019-12-31,1,持平,25066744,1.33162909,0,0
002657,中科金财,2019-12-31,1,持平,2754007,0.81581671,0,0
002062,宏润建设,2019-12-31,1,持平,48583053,4.40662612,0,0
600965,福成股份,2019-12-31,1,持平,16257986,1.98582717,0,0
600696,ST岩石,2019-12-31,1,持平,7307239,2.18472552,0,0
300296,利亚德,2019-12-31,1,持平,40425421,1.5897516,0,0
300271,华宇软件,2019-12-31,1,持平,9119867,1.12675705,0,0
002363,隆基机械,2019-12-31,1,持平,3016780,0.72501269,0,0
002630,华西能源,2019-12-31,1,减持,13750780,1.16453083,-16805149,-54.9979972790224
600097,开创国际,2019-12-31,1,减持,6946536,2.88313904,-2699575,-27.986149029386
600094,大名城,2019-12-31,1,持平,54979712,2.22111079,0,0
600885,宏发股份,2019-12-31,1,减持,10476529,1.40669574,-360000,-3.32209695558421
002384,东山精密,2019-12-31,1,持平,25478169,1.58587112,0,0
600086,退市金钰,2019-12-31,1,持平,104630000,7.75037037,0,0
300085,银之杰,2019-12-31,1,减持,5799002,0.82064384,-605889,-9.45978627895463
002663,普邦股份,2019-12-31,1,持平,15871219,0.88375207,0,0
002673,西部证券,2019-12-31,1,持平,342775944,9.78845311,0,0
600338,西藏珠峰,2019-12-31,1,减持,107998760,11.8133405,-8661140,-7.42426489307808
300159,新研股份,2019-12-31,1,持平,35310174,2.36923758,0,0
300072,三聚环保,2019-12-31,1,减持,15000057,0.63837628,-21317437,-58.6974338042157
002013,中航机电,2019-12-31,1,持平,44087812,1.22172101,0,0
002653,海思科,2019-12-31,1,减持,5436568,0.50138965,-4450000,-45.0105638276093
601717,郑煤机,2019-12-31,1,减持,30468200,1.75865532,-4531800,-12.948
600267,海正药业,2019-12-31,1,减持,3931831,0.4072192,-5125569,-56.5898491840926
002269,美邦服饰,2019-12-31,1,减持,52113142,2.07415491,-6077672,-10.4443838850579
002044,美年健康,2019-12-31,1,持平,144000000,3.67354345,0,0
600708,光明地产,2019-12-31,1,持平,46329538,2.0788286,0,0
000801,四川九洲,2019-12-31,1,持平,19140000,1.87132143,0,0
002215,诺普信,2019-12-31,1,减持,33375028,3.65122965,-4696839,-12.3367708759857
600885,宏发股份,2019-12-31,1,减持,10476529,1.40669574,-360000,-3.32209695558421
002745,木林森,2019-12-31,1,增持,8161169,0.63900486,8161169,100
002413,雷科防务,2019-12-31,1,减持,56996800,5.27178283,-3200,-0.0056140350877193
601099,太平洋,2019-12-31,1,持平,136266300,1.99911936,0,0
600277,亿利洁能,2019-12-31,1,持平,52741095,1.92560232,0,0
600897,厦门空港,2019-12-31,1,增持,1258695,0.42265035,50000,4.13669287951055
300130,新国都,2019-12-31,1,减持,6479528,1.32587361,-4769971,-42.4016305081675
600740,山西焦化,2019-12-31,1,持平,64000000,4.22150217,0,0
600491,龙元建设,2019-12-31,1,减持,26797385,1.7517402,-22486603,-45.6265897151018
600337,美克家居,2019-12-31,1,持平,47534034,2.68415451,0,0
300699,光威复材,2019-12-31,1,减持,5231769,1.00931205,-569100,-9.81059906713977
300094,国联水产,2019-12-31,1,持平,6964820,0.76526492,0,0
300684,中石科技,2019-12-31,1,增持,1909000,0.7573882,1909000,100
000728,国元证券,2019-12-31,1,持平,455707462,13.54077053,0,0
601118,海南橡胶,2019-12-31,1,持平,47329612,1.10597992,0,0
000078,海王生物,2019-12-31,1,持平,38306260,1.38661016,0,0
600694,大商股份,2019-12-31,1,持平,2516085,0.85663099,0,0
300113,顺网科技,2019-12-31,1,减持,16389332,2.36059819,-11176293,-40.5443119827684
002468,申通快递,2019-12-31,1,减持,30432136,1.98798621,-11570192,-27.5465493245993
002387,维信诺,2019-12-31,1,减持,67155269,4.91022034,-200000,-0.296932968970846
000537,广宇发展,2019-12-31,1,持平,3533903,0.18973765,0,0
000731,四川美丰,2019-12-31,1,减持,8245150,1.39397602,-1389998,-14.4263274419864
002042,华孚时尚,2019-12-31,1,增持,23771790,1.56457631,23771790,100
300237,美晨生态,2019-12-31,1,持平,28837100,1.98456029,0,0
002585,双星新材,2019-12-31,1,持平,5593802,0.48377653,0,0
603986,兆易创新,2019-12-31,1,持平,15081300,4.69711476,0,0
002622,融钰集团,2019-12-31,1,持平,32263200,3.84085714,0,0
000035,中国天楹,2019-12-31,1,持平,22727272,0.90052605,0,0
002141,贤丰控股,2019-12-31,1,持平,4564900,0.40231558,0,0
300182,捷成股份,2019-12-31,1,增持,23000065,0.89322,23000065,100
000902,新洋丰,2019-12-31,1,持平,35901844,2.75209183,0,0
300269,联建光电,2019-12-31,1,持平,9350035,1.5804982,0,0
002135,东南网架,2019-12-31,1,持平,20893704,2.01988201,0,0
600206,有研新材,2019-12-31,1,持平,17500000,2.06689333,0,0
600482,中国动力,2019-12-31,1,增持,9104251,0.53712523,9104251,100
300642,透景生命,2019-12-31,1,增持,551750,0.60753729,67600,13.9626148920789
002664,长鹰信质,2019-12-31,1,增持,4694900,1.17366632,4694900,100
002444,巨星科技,2019-12-31,1,持平,8719666,0.81094486,0,0
300266,兴源环境,2019-12-31,1,持平,13616038,0.87035079,0,0
600885,宏发股份,2019-12-31,1,减持,10476529,1.40669574,-360000,-3.32209695558421
300130,新国都,2019-12-31,1,减持,6479528,1.32587361,-4769971,-42.4016305081675
002203,海亮股份,2019-12-31,1,增持,56660000,2.90250419,56660000,100
600491,龙元建设,2019-12-31,1,减持,26797385,1.7517402,-22486603,-45.6265897151018
300447,全信股份,2019-12-31,1,增持,2030000,0.69742852,2030000,100
000504,ST生物,2019-12-31,1,减持,2528000,0.81136449,-79716561,-96.9262405084757
002005,ST德豪,2019-12-31,1,持平,73664825,4.17430669,0,0
600771,广誉远,2019-12-31,1,持平,16658694,3.3859155,0,0
600708,光明地产,2019-12-31,1,持平,46329538,2.0788286,0,0
002269,美邦服饰,2019-12-31,1,减持,52113142,2.07415491,-6077672,-10.4443838850579
002210,*ST飞马,2019-12-31,1,持平,46380000,2.80601067,0,0
600229,城市传媒,2019-12-31,1,持平,2668670,0.38010044,0,0
300252,金信诺,2019-12-31,1,增持,3137400,0.54298705,3137400,100
002057,中钢天源,2019-12-31,1,减持,2266055,0.39389938,-5752451,-71.739685672119
603328,依顿电子,2019-12-31,1,增持,6914528,0.69263575,6914528,100
002062,宏润建设,2019-12-31,1,持平,48583053,4.40662612,0,0
600965,福成股份,2019-12-31,1,持平,16257986,1.98582717,0,0
600696,ST岩石,2019-12-31,1,持平,7307239,2.18472552,0,0
600097,开创国际,2019-12-31,1,减持,6946536,2.88313904,-2699575,-27.986149029386
002812,恩捷股份,2019-12-31,1,减持,7167125,0.88991621,-2825900,-28.2787244102762
300030,阳普医疗,2019-12-31,1,减持,3822447,1.23785583,-4231900,-52.5418137559755
688005,容百科技,2019-12-31,1,增持,295140,0.06658009,295140,100
600075,新疆天业,2019-12-31,1,持平,43674176,4.49081462,0,0
002167,东方锆业,2019-12-31,1,增持,4510000,0.72631114,210000,4.88372093023256
002726,龙大肉食,2019-12-31,1,增持,8965500,0.91278628,8965500,100
600478,科力远,2019-12-31,1,持平,29660000,1.79400798,0,0
600073,上海梅林,2019-12-31,1,减持,11750000,1.25302663,-6691321,-36.2843909067035
300634,彩讯股份,2019-12-31,1,增持,993974,0.24848729,993974,100
600513,联环药业,2019-12-31,1,持平,1804093,0.62619208,0,0
600882,妙可蓝多,2019-12-31,1,持平,35798749,8.74511614,0,0
000563,陕国投A,2019-12-31,1,持平,54645737,1.37854591,0,0
002540,亚太科技,2019-12-31,1,持平,19387685,1.52595316,0,0
002771,真视通,2019-12-31,1,增持,688000,0.32782901,688000,100
600168,武汉控股,2019-12-31,1,增持,2000000,0.28186097,500000,33.3333333333333
603979,金诚信,2019-12-31,1,持平,9258080,1.58689513,0,0
600687,退市刚泰,2019-12-31,1,持平,22203240,1.49143627,0,0
000554,泰山石油,2019-12-31,1,减持,6301800,1.31070873,-1510000,-19.3297319439822
600975,新五丰,2019-12-31,1,减持,32633800,5.00000319,-9480000,-22.5104360090992
300094,国联水产,2019-12-31,1,持平,6964820,0.76526492,0,0
002468,申通快递,2019-12-31,1,减持,30432136,1.98798621,-11570192,-27.5465493245993
600727,鲁北化工,2019-12-31,1,持平,17509917,4.9887707,0,0
002112,三变科技,2019-12-31,1,减持,2858781,1.41804613,-130500,-4.36559828266396
000516,国际医学,2019-12-31,1,持平,25000000,1.26835995,0,0
002670,国盛金控,2019-12-31,1,持平,23741303,1.22688705,0,0
000633,合金投资,2019-12-31,1,减持,2850000,0.74005527,-650000,-18.5714285714286
300382,斯莱克,2019-12-31,1,减持,6317946,1.11907337,-12071660,-65.643929511051
000038,深大通,2019-12-31,1,持平,5969078,1.14180104,0,0
000058,深赛格,2019-12-31,1,持平,1220000,0.09873296,0,0
600290,*ST华仪,2019-12-31,1,持平,7196405,0.94701563,0,0
300086,康芝药业,2019-12-31,1,持平,3932500,0.87388889,0,0
603555,*ST贵人,2019-12-31,1,减持,13182517,2.09711614,-52800,-0.398932643623118
300699,光威复材,2019-12-31,1,减持,5231769,1.00931205,-569100,-9.81059906713977
002003,伟星股份,2019-12-31,1,持平,17479725,2.30597018,0,0
300158,振东制药,2019-12-31,1,持平,12975191,1.25600237,0,0
002111,威海广泰,2019-12-31,1,减持,3190277,0.83552834,-3809723,-54.4246142857143
000931,中关村,2019-12-31,1,持平,2803164,0.37220337,0,0
600055,万东医疗,2019-12-31,1,持平,8214655,1.51893657,0,0
000592,平潭发展,2019-12-31,1,减持,21696682,1.12314404,-2000000,-8.440000165424
000913,钱江摩托,2019-12-31,1,持平,8381576,1.84805087,0,0
000599,青岛双星,2019-12-31,1,持平,15797788,1.90678662,0,0
601008,连云港,2019-12-31,1,增持,1228700,0.11233046,1228700,100
300206,理邦仪器,2019-12-31,1,持平,12026466,2.06739116,0,0
002087,新野纺织,2019-12-31,1,增持,2652129,0.32469973,2652129,100
002442,龙星化工,2019-12-31,1,持平,72629372,15.13111917,0,0
300262,巴安水务,2019-12-31,1,持平,12813517,1.91313054,0,0
601615,明阳智能,2019-12-31,1,增持,1959361,0.14201125,1959361,100
002316,亚联发展,2019-12-31,1,减持,3098961,0.78829899,-5253400,-62.89718559818
300046,台基股份,2019-12-31,1,减持,890137,0.41766939,-1023863,-53.4933646812957
300298,三诺生物,2019-12-31,1,减持,7363306,1.30251443,-4898016,-39.9468833784807
002432,九安医疗,2019-12-31,1,持平,6348710,1.46687226,0,0
002255,*ST海陆,2019-12-31,1,持平,37140495,4.40956564,0,0
600651,*ST飞乐,2019-12-31,1,减持,15163400,1.53908771,-2836600,-15.7588888888889
600568,*ST中珠,2019-12-31,1,持平,12533005,0.62889235,0,0
300375,鹏翎股份,2019-12-31,1,持平,11925306,1.59270938,0,0
002217,合力泰,2019-12-31,1,减持,56085000,1.79966333,-78765489,-58.4094945328674
300263,隆华科技,2019-12-31,1,增持,3801100,0.41548011,3801100,100
000731,四川美丰,2019-12-31,1,减持,8245150,1.39397602,-1389998,-14.4263274419864
002089,ST新海,2019-12-31,1,持平,7922100,0.5762912,0,0
601949,中国出版,2019-12-31,1,减持,3300000,0.18106996,-14373736,-81.3282262448641
000838,财信发展,2019-12-31,1,持平,1960000,0.17810699,0,0
002169,智光电气,2019-12-31,1,持平,16410256,2.08306966,0,0
603003,龙宇燃油,2019-12-31,1,持平,19866302,4.76944936,0,0
000903,云内动力,2019-12-31,1,减持,39097790,1.9838529,-15475788,-28.3576568866348
300302,同有科技,2019-12-31,1,增持,1380900,0.30271164,1380900,100
002280,*ST联络,2019-12-31,1,持平,33000000,1.51574328,0,0
601567,三星医疗,2019-12-31,1,减持,26234226,1.89202449,-28000000,-51.6279148152681
600807,济南高新,2019-12-31,1,持平,46700000,5.27901498,0,0
002147,*ST新光,2019-12-31,1,减持,4545000,0.24862199,-4517607,-49.8488679912965
600810,神马股份,2019-12-31,1,增持,1060000,0.18435937,1060000,100
601789,宁波建工,2019-12-31,1,减持,47177651,4.83337954,-1000000,-2.07565121844566
002240,盛新锂能,2019-12-31,1,减持,18000000,2.73886698,-19624332,-52.1586190553496
600897,厦门空港,2019-12-31,1,增持,1258695,0.42265035,50000,4.13669287951055
300016,北陆药业,2019-12-31,1,持平,15434910,3.12011843,0,0
600130,波导股份,2019-12-31,1,持平,3400000,0.44270833,0,0
603626,科森科技,2019-12-31,1,增持,3000000,0.70786503,1298778,76.3438281423588
002090,金智科技,2019-12-31,1,持平,4800000,1.18734018,0,0
603843,正平股份,2019-12-31,1,持平,2241400,0.400247,0,0
002473,ST圣莱,2019-12-31,1,持平,7952000,4.97,0,0
000408,*ST藏格,2019-12-31,1,持平,16307899,0.81793894,0,0
002615,哈尔斯,2019-12-31,1,持平,4733095,1.15328826,0,0
300201,海伦哲,2019-12-31,1,持平,9192400,0.88310212,0,0
002119,康强电子,2019-12-31,1,持平,18764272,5.00001919,0,0
300195,长荣股份,2019-12-31,1,减持,6245694,1.44081427,-4334827,-40.9698822959663
300410,正业科技,2019-12-31,1,减持,4462718,1.17042549,-1910500,-29.9770069060873
002721,金一文化,2019-12-31,1,持平,18321052,2.19487882,0,0
601579,会稽山,2019-12-31,1,持平,23282224,4.68116133,0,0
300143,盈康生命,2019-12-31,1,减持,25421589,4.65721176,-1349749,-5.04176892466114
603007,花王股份,2019-12-31,1,持平,4160992,1.23437215,0,0
603283,赛腾股份,2019-12-31,1,新进,400000,0.22715603,400000,0.22715603
