股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
600638,新黄浦,2017-12-31,5,持平,64744326,11.53750551,0,0
600993,马应龙,2017-12-31,5,增持,25096046,5.82202053,16367401,187.513651889841
000587,*ST金洲,2017-12-31,5,增持,48537827,2.28547815,30629245,171.031101178195
002212,天融信,2017-12-31,5,增持,23871325,2.08137413,20405625,588.787979340393
002411,延安必康,2017-12-31,5,增持,55502600,3.62221385,15701103,39.4485237577873
600532,未来股份,2017-12-31,5,减持,24604034,4.76761642,-7178801,-22.587037940448
300268,佳沃股份,2017-12-31,5,减持,5085721,3.79531418,-5578814,-52.3118354433644
601878,浙商证券,2017-12-31,5,减持,7419447,0.22258341,-1011253,-11.9948877317423
002356,*ST赫美,2017-12-31,5,增持,20086535,6.46962598,13782739,218.641894502931
600515,海航基础,2017-12-31,5,增持,617760615,15.8092386,617760615,100
002231,奥维通信,2017-12-31,5,增持,20713157,5.80525701,12414452,149.595051276073
002576,通达动力,2017-12-31,5,增持,9946362,6.02444701,1164000,13.2538376350235
603359,东珠生态,2017-12-31,5,增持,8297570,3.64568102,8297570,100
002781,奇信股份,2017-12-31,5,减持,11544088,5.13070577,-73900,-0.636082598811429
603429,集友股份,2017-12-31,5,增持,5841584,4.29528235,1041000,21.6848616751629
300606,金太阳,2017-12-31,5,增持,4660943,5.22527242,901100,23.9664262576921
002147,*ST新光,2017-12-31,4,增持,62119505,3.39808032,37141166,148.693497994402
600711,盛屯矿业,2017-12-31,4,增持,63570000,4.24634462,11000000,20.9244816435229
000793,华闻集团,2017-12-31,4,增持,269302394,13.45640842,47396742,21.3589611498494
002447,*ST晨鑫,2017-12-31,4,增持,46863945,3.28364455,39363945,524.8526
002301,齐心集团,2017-12-31,4,增持,27508421,6.42919319,17130256,165.060547794336
002477,雏鹰退,2017-12-31,4,增持,113194110,3.61047359,113194110,100
600811,东方集团,2017-12-31,4,增持,428028180,11.52293467,150600000,54.2843196390504
600728,佳都科技,2017-12-31,4,增持,109429596,6.76602329,38674880,54.6604978246256
000582,北部湾港,2017-12-31,4,增持,35075582,2.82808427,1769750,5.31363396056282
002383,合众思壮,2017-12-31,4,增持,54831264,7.38132091,32746905,148.28098474581
600533,栖霞建设,2017-12-31,4,增持,86761145,8.26296619,17929489,26.0483185236746
600346,恒力石化,2017-12-31,4,增持,91978131,3.25507152,29936873,48.253168883197
601127,小康股份,2017-12-31,4,增持,22326065,2.45557249,5788045,34.9984157716583
600212,*ST江泉,2017-12-31,4,增持,22079076,4.31487126,5933236,36.7477690847921
002435,长江健康,2017-12-31,4,增持,24807181,5.05467684,4816500,24.0937264718496
002359,*ST北讯,2017-12-31,4,减持,62857686,5.78165585,-2830020,-4.3082947667559
600322,天房发展,2017-12-31,4,增持,112038005,10.13276703,45811955,69.1751282161627
600086,退市金钰,2017-12-31,4,减持,71759446,5.31551452,-8019520,-10.0521734011945
000668,荣丰控股,2017-12-31,4,减持,7354102,5.00817717,-707998,-8.78180622914625
002879,长缆科技,2017-12-31,4,减持,1831048,1.32748099,-1316747,-41.8307736050156
603699,纽威股份,2017-12-31,4,增持,14584823,1.94464306,8789523,151.666402084448
600816,*ST安信,2017-12-31,4,增持,145695378,3.1967461,73133819,100.788654499554
600623,华谊集团,2017-12-31,4,减持,34994571,1.65269009,-1072000,-2.97228145143047
002887,绿茵生态,2017-12-31,4,增持,2751072,3.43884,178827,6.95217601744779
002468,申通快递,2017-12-31,4,增持,37817557,2.47044052,9349702,32.8430153940295
600262,北方股份,2017-12-31,4,增持,6508100,3.82829412,451672,7.45772920936235
002327,富安娜,2017-12-31,4,增持,30231318,3.48738021,1850047,6.51854879931205
002045,国光电器,2017-12-31,4,增持,18836353,4.51815118,10018719,113.621397758174
002377,国创高新,2017-12-31,4,增持,24601061,2.6847522,24601061,100
002879,长缆科技,2017-12-31,4,减持,1831048,1.32748099,-1316747,-41.8307736050156
603699,纽威股份,2017-12-31,4,增持,14584823,1.94464306,8789523,151.666402084448
000534,万泽股份,2017-12-31,4,减持,28741166,5.84425317,-763200,-2.58673580716834
000620,新华联,2017-12-31,4,增持,82632687,4.35667761,22229436,36.8017211523929
002726,龙大肉食,2017-12-31,4,增持,41248755,5.45552062,8219033,24.883748643116
002515,金字火腿,2017-12-31,4,持平,49504000,5.06013778,0,0
300064,ST金刚,2017-12-31,4,减持,62710995,5.20217441,-4196468,-6.27204770863902
600586,金晶科技,2017-12-31,4,持平,71440947,4.89891272,0,0
600051,宁波联合,2017-12-31,4,增持,15166900,4.87869917,12090880,393.068965741445
600882,妙可蓝多,2017-12-31,4,增持,46864661,11.47130888,17953232,62.0973525729219
600687,退市刚泰,2017-12-31,4,增持,80613008,5.41493782,18624640,30.0453788362359
600191,华资实业,2017-12-31,4,减持,12242907,2.5246647,-1341300,-9.87396614318377
002468,申通快递,2017-12-31,4,增持,37817557,2.47044052,9349702,32.8430153940295
000812,陕西金叶,2017-12-31,4,增持,45695105,8.91678368,11044966,31.8756758811271
002101,广东鸿图,2017-12-31,4,减持,18832630,5.30918497,-948179,-4.79342882285553
000010,美丽生态,2017-12-31,4,减持,30273400,3.69253229,-1188616,-3.77793972261663
002464,众应互联,2017-12-31,4,增持,22468276,9.64535826,2833736,14.4324033056033
600552,凯盛科技,2017-12-31,4,增持,31774761,4.14246512,16457715,107.447056044619
600711,盛屯矿业,2017-12-31,4,增持,63570000,4.24634462,11000000,20.9244816435229
000929,兰州黄河,2017-12-31,4,增持,13734271,7.39331794,6480377,89.3365273879106
600865,百大集团,2017-12-31,4,增持,24418613,6.49016386,186855,0.771116152612617
600568,*ST中珠,2017-12-31,4,减持,144474674,7.2495796,-3407940,-2.30448996526394
300176,派生科技,2017-12-31,4,持平,14724310,13.72512118,0,0
000506,中润资源,2017-12-31,4,减持,117548800,12.65301966,-16257882,-12.1502766207147
002147,*ST新光,2017-12-31,4,增持,62119505,3.39808032,37141166,148.693497994402
000096,广聚能源,2017-12-31,4,增持,38202411,7.23530511,659459,1.75654540964174
000632,三木集团,2017-12-31,4,增持,48749659,10.4720966,37335752,327.107553969031
603989,艾华集团,2017-12-31,4,增持,6684504,2.228168,527700,8.57100534628031
600319,ST亚星,2017-12-31,4,减持,15952384,5.05471714,-4591284,-22.3489008876117
002866,传艺科技,2017-12-31,4,增持,5227446,3.63960601,970512,22.7983802426817
002729,好利来,2017-12-31,4,减持,4188696,6.28178764,-281199,-6.29095314319464
603688,石英股份,2017-12-31,4,增持,11374201,3.37175206,1147963,11.2256628488404
603086,先达股份,2017-12-31,4,减持,2802950,3.5036875,-95203,-3.28495424499673
300430,诚益通,2017-12-31,4,增持,8726309,4.81214538,4803030,122.423870441026
002761,多喜爱,2017-12-31,4,减持,4897800,4.0815,-1049500,-17.6466631917004
603226,菲林格尔,2017-12-31,4,增持,2907332,3.2445005,1007332,53.0174736842105
300600,国瑞科技,2017-12-31,4,减持,3363998,3.363998,-138862,-3.96424635868976
300626,华瑞股份,2017-12-31,4,增持,6507806,6.507806,1246551,23.6930352168827
002506,协鑫集成,2017-12-31,3,增持,222692819,4.41290462,9526400,4.46899659181308
002514,宝馨科技,2017-12-31,3,增持,31284909,5.64674624,12141639,63.4251044884181
300356,光一科技,2017-12-31,3,增持,9084450,2.18981761,9084450,100
002309,中利集团,2017-12-31,3,增持,47780052,7.45062631,103842,0.217806742608106
002118,紫鑫药业,2017-12-31,3,增持,37744234,2.94701889,1053740,2.87197005306061
002193,如意集团,2017-12-31,3,增持,21399128,8.1764832,1346002,6.71218043511022
002840,华统股份,2017-12-31,3,减持,4093300,2.29102569,-2476053,-37.6909720028746
000566,海南海药,2017-12-31,3,减持,203412260,15.22570488,-25448551,-11.1196630339652
002610,爱康科技,2017-12-31,3,增持,359202000,7.99850968,41030000,12.8955407766868
002002,鸿达兴业,2017-12-31,3,增持,84275349,3.26073621,7903373,10.3485249615644
002098,浔兴股份,2017-12-31,3,增持,8289902,2.31561508,3652302,78.7541400724513
600203,福日电子,2017-12-31,3,增持,17150692,3.7574324,13028122,316.019424776292
601238,广汽集团,2017-12-31,3,增持,90817639,1.24519894,10466815,13.026394103936
600157,ST永泰,2017-12-31,3,持平,848848281,6.83133963,0,0
000656,金科股份,2017-12-31,3,增持,279493903,5.23424677,102040816,57.5029816190236
600095,湘财股份,2017-12-31,3,减持,19383599,5.36550066,-2342300,-10.7811418988922
002512,达华智能,2017-12-31,3,增持,23702964,2.16389119,10137159,74.72581980944
002475,立讯精密,2017-12-31,3,增持,217391148,6.85136269,153941148,242.618042553192
002042,华孚时尚,2017-12-31,3,增持,48892961,4.82694626,48892961,100
300159,新研股份,2017-12-31,3,增持,83304119,5.58952922,20087117,31.7748649326964
603689,皖天然气,2017-12-31,3,减持,2364813,0.70381339,-927006,-28.1609043510594
002044,美年健康,2017-12-31,3,增持,242602869,9.32619569,15900000,7.01358569926171
300006,莱美药业,2017-12-31,3,增持,34118858,4.20058202,9844080,40.5527086591688
002080,中材科技,2017-12-31,3,增持,8487809,1.05204663,2317309,37.5546390081841
600707,彩虹股份,2017-12-31,3,减持,14798773,0.41240707,-2814927,-15.9814632927778
002650,ST加加,2017-12-31,3,增持,18144700,1.57506076,18144700,100
002077,*ST大港,2017-12-31,3,增持,26860130,4.62827584,8583903,46.9675880038041
600851,海欣股份,2017-12-31,3,增持,61326016,5.08062433,23377260,61.6021774205194
002603,以岭药业,2017-12-31,3,增持,31248822,2.59404773,31248822,100
000544,中原环保,2017-12-31,3,增持,9706600,1.49380647,9706600,100
300089,文化长城,2017-12-31,3,增持,14622107,3.36294901,4900000,50.4005973190791
603766,隆鑫通用,2017-12-31,3,减持,64486500,3.05178133,-7530550,-10.4566210362685
002313,日海智能,2017-12-31,3,增持,25130920,8.05478205,5852901,30.3604898407871
601881,中国银河,2017-12-31,3,增持,11892963,0.11731932,7863963,195.18399106478
002188,ST巴士,2017-12-31,3,减持,22075845,7.46745252,-3166187,-12.5433126778383
002260,*ST德奥,2017-12-31,3,增持,15321902,5.77748944,4560202,42.374364644991
600083,*ST博信,2017-12-31,3,增持,10497291,4.56403956,7557181,257.037355745193
002138,顺络电子,2017-12-31,3,增持,50493670,6.18328688,7383940,17.1282445981452
600022,山东钢铁,2017-12-31,3,减持,222420840,2.03188081,-30535200,-12.0713464679476
000662,*ST天夏,2017-12-31,3,增持,29889735,3.55472824,15899236,113.643094502919
300085,银之杰,2017-12-31,3,增持,9821356,1.38986593,9821356,100
000752,*ST西发,2017-12-31,3,增持,21680391,8.21978884,1717891,8.60559048215404
000886,海南高速,2017-12-31,3,增持,43299252,4.37884434,9151000,26.7978577644326
600615,丰华股份,2017-12-31,3,减持,11060454,5.8825785,-1903415,-14.6824609227384
600487,亨通光电,2017-12-31,3,减持,38653717,2.84265415,-15000,-0.0387910465195936
000681,视觉中国,2017-12-31,3,增持,18000000,2.56930913,14000000,350
300448,浩云科技,2017-12-31,3,持平,6977100,3.1950721,0,0
000525,红太阳,2017-12-31,3,增持,25607680,4.40924175,7766100,43.5280956058824
002699,美盛文化,2017-12-31,3,增持,46578654,5.12093786,5488005,13.3558489183269
600508,上海能源,2017-12-31,3,增持,6877135,0.95156548,2840965,70.3876447225959
300238,冠昊生物,2017-12-31,3,增持,19185160,7.23543183,13885160,261.984150943396
000950,重药控股,2017-12-31,3,持平,13786895,0.79776745,0,0
002320,海峡股份,2017-12-31,3,增持,15264662,3.00474258,8376993,121.623048378196
600338,西藏珠峰,2017-12-31,3,增持,13431185,2.05682016,7543575,128.126268553793
002522,浙江众成,2017-12-31,3,增持,22084680,2.43819636,5128380,30.2446878151484
600979,广安爱众,2017-12-31,3,减持,17178599,1.8122947,-4202680,-19.6558868157513
002370,亚太药业,2017-12-31,3,减持,34552726,6.44046282,-361544,-1.03551928767235
300182,捷成股份,2017-12-31,3,减持,114194681,4.46951371,-3860000,-3.26967128054838
000889,中嘉博创,2017-12-31,3,增持,22134220,3.55954752,16908041,323.525868516941
000820,*ST节能,2017-12-31,3,持平,16074835,2.5225509,0,0
603333,尚纬股份,2017-12-31,3,增持,11507100,2.21288257,2270026,24.5751630873586
000563,陕国投A,2017-12-31,3,减持,86660122,2.80408846,-2632000,-2.94762845931694
300094,国联水产,2017-12-31,3,减持,13908740,1.77442339,-8515040,-37.9732587458493
002213,大为股份,2017-12-31,3,减持,18071402,8.77252524,-745100,-3.95982207532516
002201,九鼎新材,2017-12-31,3,增持,10792091,3.24605922,1254506,13.1532877557579
600629,华建集团,2017-12-31,3,增持,2533300,0.58612965,737500,41.068047666778
300221,银禧科技,2017-12-31,3,增持,9285902,1.83628905,6123826,193.664731650979
002584,西陇科学,2017-12-31,3,减持,12107700,2.0689269,-9143800,-43.026609886361
002021,ST中捷,2017-12-31,3,增持,22162937,3.22222337,4859709,28.0855629943731
600487,亨通光电,2017-12-31,3,减持,38653717,2.84265415,-15000,-0.0387910465195936
002699,美盛文化,2017-12-31,3,增持,46578654,5.12093786,5488005,13.3558489183269
600790,轻纺城,2017-12-31,3,减持,46855402,4.47523323,-12300,-0.0262440859592391
300086,康芝药业,2017-12-31,3,持平,21779932,4.83998489,0,0
002170,芭田股份,2017-12-31,3,减持,54918500,6.17028868,-8479685,-13.3752803806607
300159,新研股份,2017-12-31,3,增持,83304119,5.58952922,20087117,31.7748649326964
601700,风范股份,2017-12-31,3,增持,12786795,1.12834751,749900,6.23001197567977
603766,隆鑫通用,2017-12-31,3,减持,64486500,3.05178133,-7530550,-10.4566210362685
000955,欣龙控股,2017-12-31,3,增持,15393505,2.85914709,15393505,100
000806,*ST银河,2017-12-31,3,持平,9769107,0.88817188,0,0
300245,天玑科技,2017-12-31,3,增持,16311512,5.15416422,1509702,10.19944182502
002524,光正眼科,2017-12-31,3,增持,13089881,2.60064137,4390281,50.4653202446089
000989,九芝堂,2017-12-31,3,持平,29886583,3.43779115,0,0
002010,传化智联,2017-12-31,3,增持,36946106,1.13407636,7780771,26.6781471908346
000950,重药控股,2017-12-31,3,持平,13786895,0.79776745,0,0
000899,赣能股份,2017-12-31,3,增持,5395682,0.55301886,1264900,30.6213206119326
000055,方大集团,2017-12-31,3,持平,37248353,3.14692661,0,0
600856,*ST中天,2017-12-31,3,增持,29378641,2.14967598,7103693,31.8909521135582
002309,中利集团,2017-12-31,3,增持,47780052,7.45062631,103842,0.217806742608106
002711,*ST欧浦,2017-12-31,3,减持,37682727,3.56820218,-7070540,-15.7989359748865
002089,ST新海,2017-12-31,3,增持,61229000,4.45408841,8897752,17.0027513962595
000656,金科股份,2017-12-31,3,增持,279493903,5.23424677,102040816,57.5029816190236
300267,尔康制药,2017-12-31,3,增持,110889882,5.37620577,23218882,26.4841076296609
600830,香溢融通,2017-12-31,3,增持,21390148,4.70813934,16376248,326.616964837751
300270,中威电子,2017-12-31,3,增持,3413953,1.252813,3413953,100
002054,德美化工,2017-12-31,3,减持,18714581,4.46402786,-1473149,-7.29724936879976
002402,和而泰,2017-12-31,3,增持,55475730,6.56529106,14119980,34.1427250140549
002647,仁东控股,2017-12-31,3,增持,25114133,6.72776099,357943,1.44587272920429
603636,南威软件,2017-12-31,3,增持,5985455,1.47027446,474703,8.61412380742229
000586,汇源通信,2017-12-31,3,增持,15251325,7.88426645,163700,1.08499515331273
002664,长鹰信质,2017-12-31,3,增持,25038210,6.25923954,22062314,741.367104226761
600110,诺德股份,2017-12-31,3,增持,20005518,1.73913828,14386638,256.041025969588
002138,顺络电子,2017-12-31,3,增持,50493670,6.18328688,7383940,17.1282445981452
000721,西安饮食,2017-12-31,3,持平,10948600,2.19386236,0,0
002240,盛新锂能,2017-12-31,3,增持,37442880,6.99417907,3703319,10.9761920138795
002603,以岭药业,2017-12-31,3,增持,31248822,2.59404773,31248822,100
300031,宝通科技,2017-12-31,3,增持,21541736,5.42930433,16330000,313.331296903757
300178,腾邦国际,2017-12-31,3,增持,37509195,6.06661398,17879967,91.088488044461
600771,广誉远,2017-12-31,3,增持,15292336,4.330741,4003622,35.4657049509802
600645,中源协和,2017-12-31,3,持平,18982612,4.91673938,0,0
600290,*ST华仪,2017-12-31,3,减持,18355568,2.41551298,-6792706,-27.0106250631753
002712,思美传媒,2017-12-31,3,增持,30451084,8.90294541,27836987,1064.8796506021
600385,ST金泰,2017-12-31,3,减持,5454687,3.68293298,-846199,-13.4298414540431
002506,协鑫集成,2017-12-31,3,增持,222692819,4.41290462,9526400,4.46899659181308
000711,京蓝科技,2017-12-31,3,增持,44551324,6.09836082,44551324,100
603828,柯利达,2017-12-31,3,增持,13659677,4.13645225,317100,2.37660236099818
002762,金发拉比,2017-12-31,3,减持,5858400,2.87486505,-997028,-14.5436287858322
603838,四通股份,2017-12-31,3,增持,2093700,0.78509824,2093700,100
002768,国恩股份,2017-12-31,3,持平,8359380,3.483075,0,0
300472,新元科技,2017-12-31,3,增持,4317776,4.31756013,783650,22.1737991231778
603598,引力传媒,2017-12-31,3,持平,7411660,2.73378997,0,0
603318,派思股份,2017-12-31,3,减持,9443322,2.34149979,-8084064,-46.1224737105693
300448,浩云科技,2017-12-31,3,持平,6977100,3.1950721,0,0
300444,双杰电气,2017-12-31,3,减持,13349822,4.10096045,-1923861,-12.5959207088428
603936,博敏电子,2017-12-31,3,持平,3369354,2.01335763,0,0
603313,梦百合,2017-12-31,3,增持,3362037,1.40084875,3362037,100
603069,海汽集团,2017-12-31,3,增持,4274643,1.35273512,46800,1.10694744341263
603258,电魂网络,2017-12-31,3,增持,1129721,0.47071709,560038,98.3069531651813
002840,华统股份,2017-12-31,3,减持,4093300,2.29102569,-2476053,-37.6909720028746
603689,皖天然气,2017-12-31,3,减持,2364813,0.70381339,-927006,-28.1609043510594
002857,三晖电气,2017-12-31,3,减持,1812604,2.265755,-1040196,-36.4622826696579
002774,快意电梯,2017-12-31,3,减持,1767581,0.52795131,-2465419,-58.2428301441058
300607,拓斯达,2017-12-31,3,减持,3972796,3.04563969,-514800,-11.471620885659
300578,会畅通讯,2017-12-31,3,减持,2590857,3.51250254,-38600,-1.4679836939718
601881,中国银河,2017-12-31,3,增持,11892963,0.11731932,7863963,195.18399106478
603617,君禾股份,2017-12-31,3,增持,1318732,1.318732,1117432,555.107799304521
300660,江苏雷利,2017-12-31,3,增持,2345076,2.32001978,2345076,100
002875,安奈儿,2017-12-31,3,增持,2952190,2.90483824,2952190,100
603038,华立股份,2017-12-31,3,减持,2060842,3.06887555,-375332,-15.4066170971367
002876,三利谱,2017-12-31,3,增持,1376900,1.721125,530400,62.6580035440047
002862,实丰文化,2017-12-31,3,减持,2685281,3.35660125,-822397,-23.4456241422388
002884,凌霄泵业,2017-12-31,3,增持,2135977,2.75716665,781937,57.7484417003929
002899,英派斯,2017-12-31,3,增持,3712686,3.093905,3712686,100
603825,华扬联众,2017-12-31,3,增持,5322863,3.32678938,1870026,54.1591161123447
002056,横店东磁,2017-12-31,2,增持,32367068,1.9692789,902700,2.86895957992864
002486,嘉麟杰,2017-12-31,2,增持,21478500,2.58155048,21478500,100
600104,上汽集团,2017-12-31,2,增持,144772870,1.23912654,144772870,100
002637,赞宇科技,2017-12-31,2,增持,15264000,3.61534818,7612000,99.4772608468374
600499,科达制造,2017-12-31,2,增持,31158256,1.97553534,5630000,22.053993817674
600589,广东榕泰,2017-12-31,2,增持,7173200,1.01703399,4473200,165.674074074074
000601,韶能股份,2017-12-31,2,增持,38285180,3.54311423,2247180,6.235584660636
002488,金固股份,2017-12-31,2,持平,7659965,1.13626443,0,0
000510,新金路,2017-12-31,2,增持,18716462,3.07239121,735254,4.08901337440733
000682,东方电子,2017-12-31,2,增持,16934157,1.73122001,2262217,15.4186631079462
002124,天邦股份,2017-12-31,2,增持,13211520,1.7089341,3667320,38.4245929465015
601000,唐山港,2017-12-31,2,增持,43653180,0.9576412,43653180,100
002244,滨江集团,2017-12-31,2,减持,169729269,5.45500015,-7242931,-4.09269421977011
000026,飞亚达,2017-12-31,2,增持,18524998,4.22227103,918900,5.21921438810576
000797,中国武夷,2017-12-31,2,持平,8975308,0.89070476,0,0
000425,徐工机械,2017-12-31,2,持平,245656747,3.50551218,0,0
002380,科远智慧,2017-12-31,2,增持,5994200,2.49767025,2430125,68.1838906308088
300309,吉艾科技,2017-12-31,2,增持,17829302,3.68354171,6251802,53.9995854027208
600595,*ST中孚,2017-12-31,2,增持,7802910,0.44804645,1228810,18.6916840327954
600280,*ST中商,2017-12-31,2,增持,17088533,1.48811409,3357196,24.4491559707551
600777,新潮能源,2017-12-31,2,减持,194580893,2.86127509,-4433072,-2.227518053821
002238,天威视讯,2017-12-31,2,减持,1969351,0.31899908,-3305763,-62.6671385680006
600831,广电网络,2017-12-31,2,增持,9480000,1.56702584,3800000,66.9014084507042
002317,众生药业,2017-12-31,2,增持,27289656,3.35063968,18058884,195.637851308645
601991,大唐发电,2017-12-31,2,减持,104268021,0.78337887,-18131921,-14.813667967261
600129,太极集团,2017-12-31,2,减持,16348660,3.82967669,-6392784,-28.1107215531257
000573,粤宏远A,2017-12-31,2,减持,22103200,3.54925751,-3285900,-12.9421680957576
000977,浪潮信息,2017-12-31,2,持平,12942479,1.0038749,0,0
000878,云南铜业,2017-12-31,2,增持,11104434,0.78399064,11104434,100
600829,人民同泰,2017-12-31,2,持平,8193512,1.41294587,0,0
002349,精华制药,2017-12-31,2,增持,8530500,1.01482333,8530500,100
002012,凯恩股份,2017-12-31,2,增持,11100653,2.37383413,5024500,82.6921244412377
002324,普利特,2017-12-31,2,减持,3900374,1.44004959,-10391,-0.265702490433457
002268,卫士通,2017-12-31,2,增持,14872108,1.77400321,14872108,100
002175,ST东网,2017-12-31,2,减持,6448345,0.85546981,-6586713,-50.5307532962262
600077,宋都股份,2017-12-31,2,增持,18687235,1.39444248,6693337,55.8061857788019
002548,金新农,2017-12-31,2,增持,2893600,0.76039672,2893600,100
000663,*ST永林,2017-12-31,2,减持,14209402,4.16711812,-515857,-3.50321172619103
300205,天喻信息,2017-12-31,2,增持,5532554,1.28647292,700000,14.4850942172607
002229,鸿博股份,2017-12-31,2,增持,21671121,4.31049738,10141953,87.9677787677307
002241,歌尔股份,2017-12-31,2,减持,57241201,1.76392504,-41201944,-41.8535429765069
600355,精伦电子,2017-12-31,2,增持,10690659,2.1725043,10690659,100
000757,浩物股份,2017-12-31,2,持平,5966340,1.321094,0,0
300246,宝莱特,2017-12-31,2,增持,1846500,1.26396419,918000,98.8691437802908
000691,亚太实业,2017-12-31,2,增持,10925500,3.37968262,10925500,100
000502,绿景控股,2017-12-31,2,减持,6840755,3.70131455,-3491653,-33.7932164506086
600496,精工钢构,2017-12-31,2,减持,14636483,0.96901781,-966640,-6.1951700310252
600232,金鹰股份,2017-12-31,2,减持,9231228,2.53105529,-1295805,-12.3093088052446
600652,ST游久,2017-12-31,2,减持,4001002,0.48048339,-4752494,-54.2925249523162
000545,金浦钛业,2017-12-31,2,减持,9221354,0.93443907,-13488201,-59.3943870762769
