股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
300072,三聚环保,2019-03-31,1,减持,47000000,1.9995712,-200000,-0.423728813559322
002180,纳思达,2019-03-31,1,减持,21576911,2.02869083,-25877220,-54.5310164883222
300379,东方通,2019-03-31,1,持平,6043228,2.18142105,0,0
000540,中天金融,2019-03-31,1,减持,30810240,0.43981613,-169761400,-84.6387854235026
600703,三安光电,2019-03-31,1,持平,91697853,2.24836437,0,0
300383,光环新网,2019-03-31,1,减持,16000000,1.03917979,-12426800,-43.7150857641381
300136,信维通信,2019-03-31,1,增持,16483366,1.68957004,16483366,100
000001,平安银行,2019-03-31,1,增持,66346066,0.38639765,66346066,100
300339,润和软件,2019-03-31,1,减持,18815602,2.36254971,-2280474,-10.8099439914797
600177,雅戈尔,2019-03-31,1,持平,441589980,12.32993079,0,0
002880,卫光生物,2019-03-31,1,持平,254696,0.23582963,0,0
002193,如意集团,2019-03-31,1,减持,11705695,4.47267845,-3957327,-25.2654117449366
002072,ST凯瑞,2019-03-31,1,持平,1173500,0.66676136,0,0
002013,中航机电,2019-03-31,1,持平,44087812,1.22172774,0,0
601555,东吴证券,2019-03-31,1,持平,53120000,1.77066667,0,0
300411,金盾股份,2019-03-31,1,减持,2230600,0.47022323,-500000,-18.31099392075
600966,博汇纸业,2019-03-31,1,持平,47890664,3.58236665,0,0
002611,东方精工,2019-03-31,1,减持,15808429,0.85978593,-660500,-4.01058259465445
000566,海南海药,2019-03-31,1,减持,133597926,9.99999997,-10146533,-7.05872982554409
300588,熙菱信息,2019-03-31,1,增持,2125020,1.30168482,110000,5.4590028883088
300765,新诺威,2019-03-31,1,新进,183050,0.091525,183050,0.091525
002578,闽发铝业,2019-03-31,1,增持,21797300,2.20599614,4487200,25.9224383452435
600577,精达股份,2019-03-31,1,增持,16456664,0.85649108,16456664,100
600518,ST康美,2019-03-31,1,持平,231901482,4.66240312,0,0
000603,盛达资源,2019-03-31,1,持平,6284965,0.91090496,0,0
002352,顺丰控股,2019-03-31,1,持平,22790565,0.51581892,0,0
000732,泰禾集团,2019-03-31,1,减持,47602329,3.82516786,-20940235,-30.5507027720761
600157,ST永泰,2019-03-31,1,减持,132805176,1.06878612,-282573402,-68.0279188591184
600649,城投控股,2019-03-31,1,增持,17321031,0.68474059,17321031,100
601991,大唐发电,2019-03-31,1,持平,44760243,0.24185953,0,0
300296,利亚德,2019-03-31,1,持平,40425421,1.5897516,0,0
000601,韶能股份,2019-03-31,1,持平,13502853,1.24962585,0,0
300054,鼎龙股份,2019-03-31,1,增持,12539185,1.30597758,12539185,100
002241,歌尔股份,2019-03-31,1,持平,36197666,1.11545475,0,0
000656,金科股份,2019-03-31,1,持平,145941327,2.7331291,0,0
600993,马应龙,2019-03-31,1,增持,4195927,0.97341123,4195927,100
002488,金固股份,2019-03-31,1,减持,12879407,1.27367092,-10071500,-43.8827973116705
002470,*ST金正,2019-03-31,1,持平,28110765,0.85426885,0,0
002354,*ST天娱,2019-03-31,1,持平,13166367,1.41248375,0,0
300508,维宏股份,2019-03-31,1,增持,180400,0.19843365,180400,100
601118,海南橡胶,2019-03-31,1,增持,47329612,1.10597992,47329612,100
002363,隆基机械,2019-03-31,1,持平,3016780,0.72501269,0,0
300003,乐普医疗,2019-03-31,1,持平,20736100,1.16386866,0,0
600654,ST中安,2019-03-31,1,持平,5290730,0.41236504,0,0
300159,新研股份,2019-03-31,1,减持,35310174,2.36923758,-122000,-0.344319826381525
601600,中国铝业,2019-03-31,1,减持,65440000,0.38442846,-2260000,-3.33825701624815
600715,文投控股,2019-03-31,1,持平,57893943,3.12121378,0,0
603260,合盛硅业,2019-03-31,1,增持,2182128,0.32569075,2182128,100
002366,台海核电,2019-03-31,1,增持,7903282,0.91150626,7903282,100
603689,皖天然气,2019-03-31,1,增持,856649,0.25495506,856649,100
000157,中联重科,2019-03-31,1,持平,138819479,1.77768595,0,0
002444,巨星科技,2019-03-31,1,增持,8318400,0.77362639,1298000,18.4889749871802
002705,新宝股份,2019-03-31,1,持平,10918228,1.36227042,0,0
600693,东百集团,2019-03-31,1,增持,22910504,2.55063021,22910504,100
600438,通威股份,2019-03-31,1,持平,77703944,2.00145529,0,0
002047,宝鹰股份,2019-03-31,1,增持,18397701,1.37163522,682800,3.85438225141648
000848,承德露露,2019-03-31,1,增持,8722387,0.89134674,8722387,100
300765,新诺威,2019-03-31,1,新进,183050,0.091525,183050,0.091525
000666,经纬纺机,2019-03-31,1,增持,3500003,0.49706773,3500003,100
600291,西水股份,2019-03-31,1,持平,55515504,5.07888695,0,0
002330,得利斯,2019-03-31,1,增持,1568600,0.31247012,1568600,100
002482,广田集团,2019-03-31,1,持平,15739888,1.02387929,0,0
600686,金龙汽车,2019-03-31,1,持平,10009609,1.64974018,0,0
000006,深振业A,2019-03-31,1,增持,10749242,0.79624307,10749242,100
601000,唐山港,2019-03-31,1,减持,27587999,0.46554727,-3662000,-11.7184003749888
600750,江中药业,2019-03-31,1,增持,2432418,0.57914714,2432418,100
002380,科远智慧,2019-03-31,1,减持,700000,0.29167682,-3153086,-81.8327439356402
002455,百川股份,2019-03-31,1,持平,26210900,5.07003074,0,0
000829,天音控股,2019-03-31,1,持平,86300019,8.3170043,0,0
600480,凌云股份,2019-03-31,1,增持,3446050,0.75725552,3446050,100
002139,拓邦股份,2019-03-31,1,减持,20185400,1.9808124,-5775500,-22.2469174797484
002233,塔牌集团,2019-03-31,1,持平,13185809,1.10593687,0,0
002031,巨轮智能,2019-03-31,1,持平,14429269,0.65605608,0,0
000901,航天科技,2019-03-31,1,减持,4831349,0.78662032,-909000,-15.8352741270609
603555,*ST贵人,2019-03-31,1,减持,16470396,2.62016224,-5751700,-25.882797014287
600738,兰州民百,2019-03-31,1,减持,28929346,3.69422993,-22219861,-43.4412619534844
002108,沧州明珠,2019-03-31,1,持平,3991217,0.2814831,0,0
002111,威海广泰,2019-03-31,1,持平,7000000,1.83328857,0,0
600804,鹏博士,2019-03-31,1,持平,29597820,2.06622819,0,0
600728,佳都科技,2019-03-31,1,减持,70754716,4.37083991,-11994517,-14.4950189447677
600208,新湖中宝,2019-03-31,1,减持,104413200,1.21419966,-2781800,-2.59508372592005
603693,江苏新能,2019-03-31,1,持平,835000,0.13511327,0,0
002396,星网锐捷,2019-03-31,1,持平,21230000,3.63975961,0,0
000533,顺钠股份,2019-03-31,1,持平,19123505,2.76824871,0,0
002062,宏润建设,2019-03-31,1,持平,48583053,4.40662612,0,0
603185,上机数控,2019-03-31,1,增持,110200,0.08746032,110200,100
300091,金通灵,2019-03-31,1,增持,7961190,0.64711204,7961190,100
600633,浙数文化,2019-03-31,1,增持,11239787,0.86332132,2090603,22.8501580031618
000677,恒天海龙,2019-03-31,1,持平,5151814,0.59628999,0,0
002083,孚日股份,2019-03-31,1,持平,15957771,1.75746376,0,0
002183,怡亚通,2019-03-31,1,减持,75437913,3.55386962,-7313857,-8.83830883617354
002344,海宁皮城,2019-03-31,1,持平,12508691,0.97515021,0,0
002354,*ST天娱,2019-03-31,1,持平,13166367,1.41248375,0,0
002736,国信证券,2019-03-31,1,持平,2062145110,25.1481111,0,0
600975,新五丰,2019-03-31,1,增持,5783448,0.88611374,5783448,100
300037,新宙邦,2019-03-31,1,增持,3200000,0.84476992,3200000,100
002012,凯恩股份,2019-03-31,1,减持,2308620,0.49368996,-2291780,-49.8169724371794
600653,申华控股,2019-03-31,1,增持,6680101,0.34320636,6680101,100
600227,圣济堂,2019-03-31,1,持平,28950670,1.70988632,0,0
002435,长江健康,2019-03-31,1,持平,7442289,0.90320282,0,0
300232,洲明科技,2019-03-31,1,持平,14727815,1.93617836,0,0
600077,宋都股份,2019-03-31,1,持平,11993898,0.89498531,0,0
002359,*ST北讯,2019-03-31,1,减持,18836422,1.73257586,-32309903,-63.1715045020341
601231,环旭电子,2019-03-31,1,持平,7064311,0.32465805,0,0
000544,中原环保,2019-03-31,1,持平,3000000,0.30779191,0,0
000719,中原传媒,2019-03-31,1,减持,8642721,0.84467253,-23600,-0.272318553628466
002612,朗姿股份,2019-03-31,1,持平,3064700,0.766175,0,0
600477,杭萧钢构,2019-03-31,1,持平,33300000,1.85962876,0,0
600992,贵绳股份,2019-03-31,1,减持,7406975,3.02214493,-4600000,-38.3110650267865
002381,双箭股份,2019-03-31,1,减持,5583700,1.30308051,-763600,-12.0303121012084
002570,贝因美,2019-03-31,1,增持,2882600,0.28191136,2882600,100
600322,天房发展,2019-03-31,1,减持,28861100,2.61021073,-37133390,-56.267409597377
002547,春兴精工,2019-03-31,1,持平,8764104,0.7769202,0,0
002222,福晶科技,2019-03-31,1,增持,1517700,0.35501754,1517700,100
002171,楚江新材,2019-03-31,1,减持,27136944,2.26658223,-11901370,-30.486383197799
002831,裕同科技,2019-03-31,1,持平,9970609,2.49258994,0,0
002640,跨境通,2019-03-31,1,增持,35129656,2.25473197,2707021,8.34917026330525
000757,浩物股份,2019-03-31,1,减持,3267800,0.72357106,-4196401,-56.2203643765756
300095,华伍股份,2019-03-31,1,持平,3682500,0.97237773,0,0
600329,中新药业,2019-03-31,1,增持,8587106,1.11684311,8587106,100
600757,长江传媒,2019-03-31,1,减持,4136000,0.3407901,-1872282,-31.1616864854213
600221,海航控股,2019-03-31,1,持平,460893854,2.74241672,0,0
300228,富瑞特装,2019-03-31,1,持平,12190470,2.56979067,0,0
603938,三孚股份,2019-03-31,1,增持,500000,0.33296352,500000,100
002658,雪迪龙,2019-03-31,1,增持,1868510,0.30890057,1868510,100
600083,*ST博信,2019-03-31,1,减持,3061770,1.33120435,-2587100,-45.7985402390213
300085,银之杰,2019-03-31,1,减持,9068175,1.28327977,-603577,-6.24061700506795
002663,普邦股份,2019-03-31,1,增持,15871219,0.88375207,15871219,100
600697,欧亚集团,2019-03-31,1,增持,1279335,0.80416775,1279335,100
600615,丰华股份,2019-03-31,1,持平,6076821,3.23199903,0,0
002568,百润股份,2019-03-31,1,增持,10629958,2.04499881,10629958,100
002673,西部证券,2019-03-31,1,持平,342775944,9.78845311,0,0
600720,祁连山,2019-03-31,1,增持,4400000,0.56679828,4400000,100
600338,西藏珠峰,2019-03-31,1,减持,83330000,12.76096067,-3541090,-4.07625828109213
600339,中油工程,2019-03-31,1,减持,51084883,0.91498359,-14427200,-22.0221970350111
300159,新研股份,2019-03-31,1,减持,35310174,2.36923758,-122000,-0.344319826381525
300072,三聚环保,2019-03-31,1,减持,47000000,1.9995712,-200000,-0.423728813559322
601339,百隆东方,2019-03-31,1,减持,8108589,0.5405726,-5665900,-41.133286323725
002013,中航机电,2019-03-31,1,持平,44087812,1.22172774,0,0
000627,天茂集团,2019-03-31,1,减持,70323488,1.42337111,-21097046,-23.076922740355
002185,华天科技,2019-03-31,1,减持,8272100,0.38815869,-32954923,-79.9352478106411
002653,海思科,2019-03-31,1,持平,9886568,0.91519416,0,0
600673,东阳光,2019-03-31,1,减持,28938347,0.96016369,-45642349,-61.1986096241312
601717,郑煤机,2019-03-31,1,增持,40000000,2.30884046,14610753,57.547011929893
002511,中顺洁柔,2019-03-31,1,持平,27327233,2.09184762,0,0
000027,深圳能源,2019-03-31,1,增持,50073130,1.26304039,50073130,100
002269,美邦服饰,2019-03-31,1,持平,58190814,2.3160523,0,0
603909,合诚股份,2019-03-31,1,持平,947600,0.9244878,0,0
300588,熙菱信息,2019-03-31,1,增持,2125020,1.30168482,110000,5.4590028883088
002212,天融信,2019-03-31,1,持平,14360500,1.23959492,0,0
002083,孚日股份,2019-03-31,1,持平,15957771,1.75746376,0,0
002118,紫鑫药业,2019-03-31,1,增持,4467100,0.34878514,4467100,100
000078,海王生物,2019-03-31,1,持平,38306260,1.38661016,0,0
600438,通威股份,2019-03-31,1,持平,77703944,2.00145529,0,0
600706,曲江文旅,2019-03-31,1,持平,753100,0.4195317,0,0
600882,妙可蓝多,2019-03-31,1,减持,35798749,8.73647265,-6743083,-15.8504763029481
002330,得利斯,2019-03-31,1,增持,1568600,0.31247012,1568600,100
000563,陕国投A,2019-03-31,1,减持,54645737,1.37854591,-44457633,-44.8598599623807
600803,新奥股份,2019-03-31,1,持平,24573495,1.99889205,0,0
002540,亚太科技,2019-03-31,1,持平,23364485,1.83895651,0,0
603979,金诚信,2019-03-31,1,持平,9258080,1.58689513,0,0
002770,ST科迪,2019-03-31,1,持平,30102338,2.74940391,0,0
000019,深粮控股,2019-03-31,1,减持,2220000,0.19261884,-1979225,-47.1331019414297
600291,西水股份,2019-03-31,1,持平,55515504,5.07888695,0,0
000949,新乡化纤,2019-03-31,1,持平,48500000,3.85638029,0,0
600975,新五丰,2019-03-31,1,增持,5783448,0.88611374,5783448,100
300094,国联水产,2019-03-31,1,持平,6964820,0.76526492,0,0
002213,大为股份,2019-03-31,1,持平,10145602,4.92504951,0,0
002201,九鼎新材,2019-03-31,1,持平,7289885,2.19266113,0,0
002468,申通快递,2019-03-31,1,持平,16183928,1.05721878,0,0
600727,鲁北化工,2019-03-31,1,持平,17509917,4.9887707,0,0
002567,唐人神,2019-03-31,1,增持,29271687,3.49900893,29271687,100
002112,三变科技,2019-03-31,1,增持,2630181,1.30465327,2630181,100
000010,美丽生态,2019-03-31,1,增持,12983600,1.58364644,1000,0.00770261734937532
002611,东方精工,2019-03-31,1,减持,15808429,0.85978593,-660500,-4.01058259465445
300297,蓝盾股份,2019-03-31,1,持平,27674259,2.25741786,0,0
000038,深大通,2019-03-31,1,持平,5969078,1.14180104,0,0
000058,深赛格,2019-03-31,1,持平,1220000,0.09873296,0,0
002699,美盛文化,2019-03-31,1,持平,9955211,1.09449313,0,0
000848,承德露露,2019-03-31,1,增持,8722387,0.89134674,8722387,100
300086,康芝药业,2019-03-31,1,持平,3932500,0.87388889,0,0
600410,华胜天成,2019-03-31,1,持平,41170975,3.73494406,0,0
600221,海航控股,2019-03-31,1,持平,460893854,2.74241672,0,0
000936,华西股份,2019-03-31,1,增持,32000000,3.61168562,32000000,100
300072,三聚环保,2019-03-31,1,减持,47000000,1.9995712,-200000,-0.423728813559322
300102,乾照光电,2019-03-31,1,减持,13397803,1.86183176,-5553570,-29.3043147850026
002170,芭田股份,2019-03-31,1,持平,12180000,1.37338068,0,0
300159,新研股份,2019-03-31,1,减持,35310174,2.36923758,-122000,-0.344319826381525
002003,伟星股份,2019-03-31,1,持平,17479725,2.30597018,0,0
300158,振东制药,2019-03-31,1,增持,12975191,1.25600237,3237699,33.2498244927955
600697,欧亚集团,2019-03-31,1,增持,1279335,0.80416775,1279335,100
000807,云铝股份,2019-03-31,1,减持,23855045,0.91509475,-8300000,-25.8124347205858
002111,威海广泰,2019-03-31,1,持平,7000000,1.83328857,0,0
000931,中关村,2019-03-31,1,持平,2803164,0.37220337,0,0
000728,国元证券,2019-03-31,1,持平,455707462,13.54077053,0,0
002036,联创电子,2019-03-31,1,持平,11946634,2.16901058,0,0
000592,平潭发展,2019-03-31,1,持平,23696682,1.22667545,0,0
000913,钱江摩托,2019-03-31,1,持平,8381576,1.84805087,0,0
000599,青岛双星,2019-03-31,1,增持,15797788,1.89052959,15797788,100
300269,联建光电,2019-03-31,1,减持,9500035,1.59999553,-40300,-0.422417032525587
603185,上机数控,2019-03-31,1,增持,110200,0.08746032,110200,100
000818,航锦科技,2019-03-31,1,持平,5403000,0.78304348,0,0
000802,北京文化,2019-03-31,1,减持,4029000,0.5627879,-9373942,-69.9394356850906
002617,露笑科技,2019-03-31,1,增持,34567148,3.13608991,9590710,38.3990303180942
600634,*ST富控,2019-03-31,1,持平,20023285,3.47788245,0,0
603333,尚纬股份,2019-03-31,1,持平,2979800,0.57303295,0,0
