股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
002456,欧菲光,2018-12-31,2,持平,68355978,2.51969503,0,0
002252,上海莱士,2018-12-31,2,持平,91507043,1.83947728,0,0
603678,火炬电子,2018-12-31,2,减持,14279700,3.15457789,-5762930,-28.7533622084527
300383,光环新网,2018-12-31,2,增持,28426800,1.84628476,16000000,128.753983326359
600123,兰花科创,2018-12-31,2,持平,11656559,1.02035706,0,0
002558,巨人网络,2018-12-31,2,减持,28722600,1.41883446,-6198710,-17.7505082140389
002193,如意集团,2018-12-31,2,减持,15663022,5.98475024,-11418967,-42.1644326050055
000566,海南海药,2018-12-31,2,减持,143744459,10.75948279,-2156561,-1.47809864523223
000425,徐工机械,2018-12-31,2,减持,240167647,2.52947928,-5489100,-2.23445928802436
002610,爱康科技,2018-12-31,2,减持,284574100,6.33799697,-69627900,-19.6576812101569
000939,凯迪退,2018-12-31,2,持平,286485824,7.29046601,0,0
000732,泰禾集团,2018-12-31,2,减持,68542564,5.50785684,-30596200,-30.8619946078811
600157,ST永泰,2018-12-31,2,持平,415378578,3.34287317,0,0
600094,大名城,2018-12-31,2,增持,110732926,4.47347009,110732926,100
000582,北部湾港,2018-12-31,2,持平,31693002,1.93886426,0,0
603558,健盛集团,2018-12-31,2,增持,20333572,4.88369448,20333572,100
300142,沃森生物,2018-12-31,2,增持,56511066,3.67566714,23473143,71.0490880434584
000961,中南建设,2018-12-31,2,持平,193953848,5.22816416,0,0
002124,天邦股份,2018-12-31,2,持平,61935481,5.34097795,0,0
002244,滨江集团,2018-12-31,2,持平,124106600,3.98871406,0,0
002301,齐心集团,2018-12-31,2,减持,52686765,8.20920476,-8398850,-13.7493090640079
002080,中材科技,2018-12-31,2,增持,4640076,0.35945498,4640076,100
603696,安记食品,2018-12-31,2,减持,3639576,2.16641429,-2192480,-37.5936033536029
002477,雏鹰退,2018-12-31,2,持平,66242559,2.11289271,0,0
002139,拓邦股份,2018-12-31,2,减持,25960900,2.54756767,-548100,-2.06759968312649
600811,东方集团,2018-12-31,2,减持,277428180,7.46863628,-144376176,-34.2282325789921
002383,合众思壮,2018-12-31,2,减持,32874750,4.41178138,-213700,-0.645844698074404
002145,中核钛白,2018-12-31,2,减持,78252490,4.91768782,-54182416,-40.9124887361645
002422,科伦药业,2018-12-31,2,减持,58253093,4.04578776,-130600,-0.223692598548023
600728,佳都科技,2018-12-31,2,持平,82749233,5.11179566,0,0
002273,水晶光电,2018-12-31,2,持平,14606831,1.69291179,0,0
002183,怡亚通,2018-12-31,2,减持,82751770,3.89842441,-24305750,-22.7034495101325
002317,众生药业,2018-12-31,2,持平,26789656,3.28924939,0,0
000040,东旭蓝天,2018-12-31,2,减持,82726402,5.56378074,-30000,-0.0362509718583464
600129,太极集团,2018-12-31,2,减持,4539027,0.81506598,-28104334,-86.0950990922779
002012,凯恩股份,2018-12-31,2,减持,4600400,0.98377875,-3595045,-43.8663794339417
600567,山鹰国际,2018-12-31,2,增持,175911562,3.84871599,21679800,14.0566376982713
600083,*ST博信,2018-12-31,2,减持,5648870,2.45603044,-1620578,-22.2929994134355
002665,首航高科,2018-12-31,2,增持,125477354,4.9425426,125477354,100
600338,西藏珠峰,2018-12-31,2,减持,86871090,13.30323488,-800000,-0.912501487092267
000627,天茂集团,2018-12-31,2,增持,91420534,1.85038243,91420534,100
600673,东阳光,2018-12-31,2,增持,74580696,2.47456,30308447,68.4592440740926
002427,ST尤夫,2018-12-31,2,持平,42486805,10.67093004,0,0
000686,东北证券,2018-12-31,2,持平,292877295,12.51370165,0,0
600123,兰花科创,2018-12-31,2,持平,11656559,1.02035706,0,0
002428,云南锗业,2018-12-31,2,增持,8589555,1.31515724,3150000,57.9091488182397
000150,宜华健康,2018-12-31,2,减持,25974447,4.14313854,-19382443,-42.7331834259359
002273,水晶光电,2018-12-31,2,持平,14606831,1.69291179,0,0
002661,克明面业,2018-12-31,2,持平,31270261,9.42073115,0,0
002370,亚太药业,2018-12-31,2,持平,21451780,3.99850917,0,0
000731,四川美丰,2018-12-31,2,减持,13825048,2.33734805,-90000,-0.646781814910017
300197,铁汉生态,2018-12-31,2,持平,95753758,4.20065276,0,0
600358,*ST联合,2018-12-31,2,持平,16884458,3.34387644,0,0
600393,粤泰股份,2018-12-31,2,减持,111412871,4.39282265,-58932936,-34.5960590623754
600497,驰宏锌锗,2018-12-31,2,持平,41921526,0.82339669,0,0
600206,有研新材,2018-12-31,2,持平,20000000,2.36105673,0,0
000820,*ST节能,2018-12-31,2,持平,12047635,1.89058068,0,0
603766,隆鑫通用,2018-12-31,2,减持,28221000,1.37425979,-3718068,-11.6411286641176
002832,比音勒芬,2018-12-31,2,持平,5241139,2.89024369,0,0
000504,ST生物,2018-12-31,2,减持,81821655,26.26075379,-2110700,-2.51476322807813
300021,大禹节水,2018-12-31,2,减持,21086855,2.64458173,-20969394,-49.8603525007663
002132,恒星科技,2018-12-31,2,减持,35231990,2.80398208,-23279192,-39.7858857132642
000881,中广核技,2018-12-31,2,增持,20185467,1.96931793,1274000,6.73665348119213
600712,南宁百货,2018-12-31,2,减持,12050820,2.21255878,-3249180,-21.2364705882353
300383,光环新网,2018-12-31,2,增持,28426800,1.84628476,16000000,128.753983326359
600242,*ST中昌,2018-12-31,2,减持,8247400,1.8060061,-569900,-6.46342984813945
600094,大名城,2018-12-31,2,增持,110732926,4.47347009,110732926,100
002812,恩捷股份,2018-12-31,2,减持,8312531,1.75418735,-111929,-1.32861928242285
000040,东旭蓝天,2018-12-31,2,减持,82726402,5.56378074,-30000,-0.0362509718583464
600405,动力源,2018-12-31,2,增持,8316463,1.47969119,8316463,100
300131,英唐智控,2018-12-31,2,减持,34615953,3.23656828,-42910567,-55.3495332951873
002681,*ST奋达,2018-12-31,2,增持,53694253,2.60067735,53694253,100
002537,海联金汇,2018-12-31,2,减持,45330383,3.63417801,-751075,-1.62988549537647
000939,凯迪退,2018-12-31,2,持平,286485824,7.29046601,0,0
600305,恒顺醋业,2018-12-31,2,减持,15567681,1.98679016,-600000,-3.71110736289267
002726,龙大肉食,2018-12-31,2,持平,18576039,2.45684904,0,0
600513,联环药业,2018-12-31,2,持平,7797765,2.73168462,0,0
600882,妙可蓝多,2018-12-31,2,减持,42541832,10.38208212,-15197923,-26.3214192716959
000563,陕国投A,2018-12-31,2,持平,99103370,2.50007691,0,0
000019,深粮控股,2018-12-31,2,增持,4199225,0.36434677,4199225,100
000903,云内动力,2018-12-31,2,持平,61183678,3.10450839,0,0
600512,腾达建设,2018-12-31,2,减持,58078950,3.63242524,-53036866,-47.7311582718341
300334,津膜科技,2018-12-31,2,增持,2419200,0.79599322,2419200,100
300345,华民股份,2018-12-31,2,增持,3913900,0.88691141,3913900,100
300382,斯莱克,2018-12-31,2,增持,27950946,4.95084311,11053000,65.4103167331698
000016,深康佳A,2018-12-31,2,增持,36938996,1.53404624,15793616,74.6906227270449
002519,银河电子,2018-12-31,2,减持,105140824,9.33397905,-19259898,-15.482143262802
300675,建科院,2018-12-31,2,增持,755900,0.51538625,218552,40.6723389684153
002670,国盛金控,2018-12-31,2,持平,362985810,2.6485555,0,0
601872,招商轮船,2018-12-31,2,持平,48891104,0.80590449,0,0
002316,亚联发展,2018-12-31,2,持平,19615442,4.98968304,0,0
000950,重药控股,2018-12-31,2,减持,10537900,0.609767,-3248995,-23.5658210206141
300056,中创环保,2018-12-31,2,减持,7357400,1.90858169,-2666004,-26.5977905310411
000608,阳光股份,2018-12-31,2,增持,20483502,2.73144933,11142694,119.290472515868
600572,康恩贝,2018-12-31,2,增持,177155295,6.64169585,2617065,1.49942221827275
300160,秀强股份,2018-12-31,2,增持,21346452,3.60002779,3121217,17.1257983779084
300176,派生科技,2018-12-31,2,持平,25401860,6.559029,0,0
002089,ST新海,2018-12-31,2,增持,11762100,0.85563105,1386100,13.3587124132614
000673,*ST当代,2018-12-31,2,持平,12256410,1.54840543,0,0
600620,天宸股份,2018-12-31,2,减持,24499909,3.56789363,-788379,-3.11756572845105
600668,尖峰集团,2018-12-31,2,增持,16533500,4.80507907,376600,2.33089268362124
300270,中威电子,2018-12-31,2,减持,6224463,2.05559415,-236800,-3.66491814371277
002402,和而泰,2018-12-31,2,增持,22172103,2.59093931,902853,4.24487464297049
300164,通源石油,2018-12-31,2,持平,22708576,5.03290499,0,0
002542,中化岩土,2018-12-31,2,减持,30000000,1.65651712,-32000000,-51.6129032258064
600106,重庆路桥,2018-12-31,2,持平,176397662,16.0599809,0,0
000632,三木集团,2018-12-31,2,减持,14303226,3.07252948,-10029541,-41.2182510932686
300398,飞凯材料,2018-12-31,2,持平,6685092,1.56654695,0,0
300410,正业科技,2018-12-31,2,增持,9043660,4.61350442,1401869,18.3447702246764
600444,国机通用,2018-12-31,2,增持,5764072,3.93661791,178900,3.20312427262759
603688,石英股份,2018-12-31,2,增持,7664750,2.27240654,1325246,20.904569190271
603825,华扬联众,2018-12-31,2,增持,8517726,3.70170672,8517726,100
002769,普路通,2018-12-31,2,持平,4578909,1.22654368,0,0
603315,福鞍股份,2018-12-31,2,增持,16810082,7.64265203,9770566,138.795991088024
002751,易尚展示,2018-12-31,2,减持,2903500,1.878065,-5757207,-66.4750233439372
603598,引力传媒,2018-12-31,2,减持,2615114,0.96633102,-2035236,-43.7652219725397
603337,杰克股份,2018-12-31,2,减持,9127472,2.96778556,-2625245,-22.3373454836018
300494,盛天网络,2018-12-31,2,增持,1216000,0.50666666,798000,190.909090909091
603520,司太立,2018-12-31,2,持平,2371000,1.97583334,0,0
002819,东方中科,2018-12-31,2,减持,2127652,1.86763926,-1393289,-39.5714952338026
603192,汇得科技,2018-12-31,2,增持,280400,0.262875,280400,100
603773,沃格光电,2018-12-31,2,新进,1411784,1.49244221,1411784,1.49244221
002506,协鑫集成,2018-12-31,1,减持,57311981,1.13211088,-23940600,-29.4644178749226
603969,银龙股份,2018-12-31,1,新进,2371284,0.28196005,2371284,0.28196005
000540,中天金融,2018-12-31,1,持平,200571640,2.86315986,0,0
603806,福斯特,2018-12-31,1,增持,5309771,1.01602966,130300,2.51570092775884
002514,宝馨科技,2018-12-31,1,减持,6282600,1.13397319,-13057400,-67.5149948293692
000807,云铝股份,2018-12-31,1,减持,32155045,1.23348805,-2000000,-5.85565031461677
002241,歌尔股份,2018-12-31,1,持平,36197666,1.11545475,0,0
002309,中利集团,2018-12-31,1,减持,14989622,1.71941321,-35476363,-70.2975737023661
601801,皖新传媒,2018-12-31,1,持平,16920473,0.85061496,0,0
600588,用友网络,2018-12-31,1,持平,47147243,2.45836046,0,0
002437,誉衡药业,2018-12-31,1,减持,11975532,0.5448072,-11050800,-47.9920119279093
600104,上汽集团,2018-12-31,1,持平,111200000,0.95177274,0,0
603737,三棵树,2018-12-31,1,增持,1674588,1.25786949,329270,24.4752541778226
300296,利亚德,2018-12-31,1,减持,40425421,1.5897516,-27739200,-40.6944241646997
600703,三安光电,2018-12-31,1,持平,91697853,2.24836437,0,0
300324,旋极信息,2018-12-31,1,持平,29046142,1.66104943,0,0
300273,和佳医疗,2018-12-31,1,持平,7367120,0.92717068,0,0
002266,浙富控股,2018-12-31,1,减持,20287759,1.02529719,-56222011,-73.4834400887625
300339,润和软件,2018-12-31,1,持平,21096076,2.64889363,0,0
600177,雅戈尔,2018-12-31,1,持平,441589980,12.32993079,0,0
002399,海普瑞,2018-12-31,1,增持,5500532,0.44102987,2204332,66.8749469085614
002880,卫光生物,2018-12-31,1,持平,254696,0.23582963,0,0
002072,ST凯瑞,2018-12-31,1,减持,1173500,0.66676136,-1219600,-50.9631858259162
002013,中航机电,2018-12-31,1,持平,44087812,1.22173155,0,0
601555,东吴证券,2018-12-31,1,持平,53120000,1.77066667,0,0
300411,金盾股份,2018-12-31,1,新进,2730600,0.57562609,2730600,0.57562609
600966,博汇纸业,2018-12-31,1,持平,47890664,3.58236665,0,0
002611,东方精工,2018-12-31,1,减持,16468929,0.89570908,-14863620,-47.4382725771848
300633,开立医疗,2018-12-31,1,减持,4154823,1.03867978,-283000,-6.37700061494115
300588,熙菱信息,2018-12-31,1,增持,2015020,1.23430413,64000,3.28033541429611
000650,仁和药业,2018-12-31,1,增持,11707325,0.94540468,7195300,159.469417833456
002627,宜昌交运,2018-12-31,1,减持,7126445,2.26441528,-4141066,-36.7522694231228
002578,闽发铝业,2018-12-31,1,新进,17310100,1.75186899,17310100,1.75186899
002092,中泰化学,2018-12-31,1,减持,23215888,1.08159484,-18054112,-43.7463338987158
600518,ST康美,2018-12-31,1,持平,231901482,4.66240312,0,0
000603,盛达资源,2018-12-31,1,持平,6284965,0.91090496,0,0
002352,顺丰控股,2018-12-31,1,持平,22790565,0.51576749,0,0
601991,大唐发电,2018-12-31,1,减持,44760243,0.24185953,-29235821,-39.5099677193641
603969,银龙股份,2018-12-31,1,新进,2371284,0.28196005,2371284,0.28196005
600096,云天化,2018-12-31,1,增持,4675149,0.3538083,4675149,100
300296,利亚德,2018-12-31,1,减持,40425421,1.5897516,-27739200,-40.6944241646997
000601,韶能股份,2018-12-31,1,持平,13502853,1.24962585,0,0
002241,歌尔股份,2018-12-31,1,持平,36197666,1.11545475,0,0
000656,金科股份,2018-12-31,1,持平,145941327,2.7331291,0,0
000581,威孚高科,2018-12-31,1,增持,7931752,0.78613881,7931752,100
600095,湘财股份,2018-12-31,1,减持,2907000,0.80467567,-9530700,-76.6275115174027
002488,金固股份,2018-12-31,1,增持,22950907,2.26966217,6616969,40.5105553847456
002470,*ST金正,2018-12-31,1,持平,28110765,0.85426885,0,0
002354,*ST天娱,2018-12-31,1,持平,13166367,1.41248375,0,0
000046,泛海控股,2018-12-31,1,减持,61476574,1.18310624,-47443892,-43.5582895871929
600919,江苏银行,2018-12-31,1,持平,73339652,0.63528061,0,0
002557,洽洽食品,2018-12-31,1,减持,9135200,1.8018146,-1745000,-16.038308119336
002363,隆基机械,2018-12-31,1,持平,3016780,0.72501269,0,0
300003,乐普医疗,2018-12-31,1,增持,20736100,1.16386866,36100,0.1743961352657
000422,ST宜化,2018-12-31,1,持平,14729673,1.64051889,0,0
600654,ST中安,2018-12-31,1,持平,5290730,0.41236504,0,0
603156,养元饮品,2018-12-31,1,增持,445758,0.05917639,445758,100
300159,新研股份,2018-12-31,1,持平,35432174,2.37742352,0,0
601600,中国铝业,2018-12-31,1,持平,67700000,0.45424662,0,0
600715,文投控股,2018-12-31,1,增持,57893943,3.12121378,57893943,100
600978,*ST宜生,2018-12-31,1,减持,51795000,3.49288878,-109030136,-67.7942134617564
002602,世纪华通,2018-12-31,1,增持,24139619,1.03392459,9052357,59.9999986743784
002635,安洁科技,2018-12-31,1,持平,4686530,0.63507262,0,0
600369,西南证券,2018-12-31,1,持平,88738868,1.57196019,0,0
002241,歌尔股份,2018-12-31,1,持平,36197666,1.11545475,0,0
002188,ST巴士,2018-12-31,1,持平,10086591,3.41192554,0,0
300108,吉药控股,2018-12-31,1,持平,27900000,4.18909689,0,0
300095,华伍股份,2018-12-31,1,持平,3682500,0.97237773,0,0
000502,绿景控股,2018-12-31,1,减持,1521516,0.82324382,-3122730,-67.2386863228175
600493,凤竹纺织,2018-12-31,1,减持,7245108,2.66364265,-946800,-11.5577469864164
300085,银之杰,2018-12-31,1,增持,9671752,1.36869476,9671752,100
600615,丰华股份,2018-12-31,1,持平,6076821,3.23199903,0,0
600838,上海九百,2018-12-31,1,持平,1636924,0.40833065,0,0
002063,远光软件,2018-12-31,1,增持,23800000,2.80196714,17822227,298.14158215777
002344,海宁皮城,2018-12-31,1,减持,12508691,0.97515021,-1510000,-10.7713337857294
002653,海思科,2018-12-31,1,持平,9886568,0.91519416,0,0
002511,中顺洁柔,2018-12-31,1,减持,27327233,2.12383517,-983000,-3.47224270460791
002129,中环股份,2018-12-31,1,增持,24369284,0.87497001,24369284,100
600062,华润双鹤,2018-12-31,1,增持,8614313,0.82572868,8614313,100
000801,四川九洲,2018-12-31,1,持平,19140000,1.87132143,0,0
002013,中航机电,2018-12-31,1,持平,44087812,1.22173155,0,0
002736,国信证券,2018-12-31,1,持平,2062145110,25.1481111,0,0
600718,东软集团,2018-12-31,1,持平,12492612,1.00554658,0,0
600703,三安光电,2018-12-31,1,持平,91697853,2.24836437,0,0
600805,悦达投资,2018-12-31,1,减持,2626319,0.3086539,-439800,-14.3438659751954
600096,云天化,2018-12-31,1,增持,4675149,0.3538083,4675149,100
300090,盛运退,2018-12-31,1,持平,5606100,0.42471969,0,0
601339,百隆东方,2018-12-31,1,增持,13774489,0.91829927,13774489,100
600331,宏达股份,2018-12-31,1,持平,24933360,1.22703543,0,0
600508,上海能源,2018-12-31,1,持平,3080865,0.42628868,0,0
002482,广田集团,2018-12-31,1,持平,15739888,1.02387929,0,0
000636,风华高科,2018-12-31,1,增持,5800000,0.64787595,5800000,100
601777,*ST力帆,2018-12-31,1,持平,26113466,1.98769289,0,0
601600,中国铝业,2018-12-31,1,持平,67700000,0.45424662,0,0
600978,*ST宜生,2018-12-31,1,减持,51795000,3.49288878,-109030136,-67.7942134617564
002673,西部证券,2018-12-31,1,持平,342775944,9.78845311,0,0
300003,乐普医疗,2018-12-31,1,增持,20736100,1.16386866,36100,0.1743961352657
002166,莱茵生物,2018-12-31,1,持平,9657516,2.20853593,0,0
002421,达实智能,2018-12-31,1,增持,8994200,0.47284159,8994200,100
000413,东旭光电,2018-12-31,1,持平,52555280,0.91715508,0,0
600740,山西焦化,2018-12-31,1,持平,64000000,4.4687476,0,0
000856,冀东装备,2018-12-31,1,增持,640400,0.28211454,640400,100
600137,浪莎股份,2018-12-31,1,持平,545600,0.56121532,0,0
600267,海正药业,2018-12-31,1,持平,12658228,1.31101093,0,0
600694,大商股份,2018-12-31,1,增持,2516085,0.85663099,2516085,100
600369,西南证券,2018-12-31,1,持平,88738868,1.57196019,0,0
600201,生物股份,2018-12-31,1,持平,14391055,1.22943996,0,0
000998,隆平高科,2018-12-31,1,持平,25123800,1.90769678,0,0
600208,新湖中宝,2018-12-31,1,减持,107195000,1.24654864,-2805000,-2.55
600183,生益科技,2018-12-31,1,增持,18324020,0.86536475,278045,1.54075908893812
603308,应流股份,2018-12-31,1,持平,7827472,1.80458644,0,0
002622,融钰集团,2018-12-31,1,持平,32263200,3.84085714,0,0
002607,中公教育,2018-12-31,1,减持,25369100,3.09252565,-1300000,-4.87455519683829
000035,中国天楹,2018-12-31,1,持平,22727272,1.68160649,0,0
600533,栖霞建设,2018-12-31,1,减持,33279245,3.1694519,-7950600,-19.2836039039196
000078,海王生物,2018-12-31,1,减持,38306260,1.44736901,-105667662,-73.3936122126339
603888,新华网,2018-12-31,1,增持,10205009,1.96617182,1891006,22.7448318216869
600963,岳阳林纸,2018-12-31,1,持平,4238700,0.30325531,0,0
000573,粤宏远A,2018-12-31,1,减持,4643700,0.71556513,-6244618,-57.3515395123471
601099,太平洋,2018-12-31,1,减持,68764160,1.00881702,-90938899,-56.9424903752157
000971,*ST高升,2018-12-31,1,减持,2862800,0.26300612,-9701330,-77.2144987356864
603909,合诚股份,2018-12-31,1,减持,947600,0.9244878,-1029100,-52.0615166691961
600227,圣济堂,2018-12-31,1,持平,28950670,1.70988632,0,0
002083,孚日股份,2018-12-31,1,持平,15957771,1.75746376,0,0
000801,四川九洲,2018-12-31,1,持平,19140000,1.87132143,0,0
600260,凯乐科技,2018-12-31,1,减持,5048695,0.70631227,-400000,-7.34120739002642
002435,长江健康,2018-12-31,1,减持,7442289,0.89201794,-60847718,-89.1019355145182
300232,洲明科技,2018-12-31,1,减持,14727815,1.93466149,-7200000,-32.8350088688727
600077,宋都股份,2018-12-31,1,持平,11993898,0.89498531,0,0
002047,宝鹰股份,2018-12-31,1,减持,17714901,1.32072927,-1336699,-7.01620336349703
000544,中原环保,2018-12-31,1,减持,3000000,0.30779191,-6885150,-69.6514468672706
000719,中原传媒,2018-12-31,1,增持,8666321,0.84697901,205900,2.43368503765947
002612,朗姿股份,2018-12-31,1,持平,3064700,0.766175,0,0
600477,杭萧钢构,2018-12-31,1,持平,33300000,1.85962876,0,0
600438,通威股份,2018-12-31,1,增持,77703944,2.00145529,77703944,100
600992,贵绳股份,2018-12-31,1,持平,12006975,4.89900649,0,0
002381,双箭股份,2018-12-31,1,持平,6347300,1.48128355,0,0
002229,鸿博股份,2018-12-31,1,持平,5600100,1.11703481,0,0
002547,春兴精工,2018-12-31,1,减持,8764104,0.7769202,-11994611,-57.78108616068
300299,富春股份,2018-12-31,1,持平,14166494,1.94612871,0,0
002188,ST巴士,2018-12-31,1,持平,10086591,3.41192554,0,0
300108,吉药控股,2018-12-31,1,持平,27900000,4.18909689,0,0
300095,华伍股份,2018-12-31,1,持平,3682500,0.97237773,0,0
000502,绿景控股,2018-12-31,1,减持,1521516,0.82324382,-3122730,-67.2386863228175
002384,东山精密,2018-12-31,1,减持,47903177,2.98170034,-11418601,-19.248581861454
000413,东旭光电,2018-12-31,1,持平,52555280,0.91715508,0,0
600493,凤竹纺织,2018-12-31,1,减持,7245108,2.66364265,-946800,-11.5577469864164
600410,华胜天成,2018-12-31,1,持平,41170975,3.73494406,0,0
300085,银之杰,2018-12-31,1,增持,9671752,1.36869476,9671752,100
600615,丰华股份,2018-12-31,1,持平,6076821,3.23199903,0,0
600838,上海九百,2018-12-31,1,持平,1636924,0.40833065,0,0
000728,国元证券,2018-12-31,1,持平,455707462,13.54077053,0,0
002063,远光软件,2018-12-31,1,增持,23800000,2.80196714,17822227,298.14158215777
600062,华润双鹤,2018-12-31,1,增持,8614313,0.82572868,8614313,100
300440,运达科技,2018-12-31,1,增持,1388072,0.3098375,1388072,100
002640,跨境通,2018-12-31,1,增持,32422635,2.08098684,4170394,14.7612856622595
000723,美锦能源,2018-12-31,1,减持,20203200,0.49380048,-33875544,-62.6411441804196
601339,百隆东方,2018-12-31,1,增持,13774489,0.91829927,13774489,100
002831,裕同科技,2018-12-31,1,持平,9970609,2.49258994,0,0
002344,海宁皮城,2018-12-31,1,减持,12508691,0.97515021,-1510000,-10.7713337857294
002494,华斯股份,2018-12-31,1,减持,4825700,1.2516054,-922246,-16.0447923484319
002653,海思科,2018-12-31,1,持平,9886568,0.91519416,0,0
002511,中顺洁柔,2018-12-31,1,减持,27327233,2.12383517,-983000,-3.47224270460791
300448,浩云科技,2018-12-31,1,增持,4752046,1.16331939,4752046,100
002607,中公教育,2018-12-31,1,减持,25369100,3.09252565,-1300000,-4.87455519683829
