股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
002667,鞍重股份,2020-09-30,2,增持,11556500,4.99995674,11556500,100
000089,深圳机场,2020-09-30,2,持平,27009881,1.31706078,0,0
002955,鸿合科技,2020-09-30,2,增持,3121797,1.32025301,545210,21.1601626492721
600439,瑞贝卡,2020-09-30,2,持平,41353764,3.65320635,0,0
002537,海联金汇,2020-09-30,2,增持,20423583,1.64994357,9519948,87.3098558416528
600736,苏州高新,2020-09-30,2,减持,15530171,1.34893309,-6531000,-29.6040495765161
600512,腾达建设,2020-09-30,2,持平,80248375,5.0189651,0,0
002009,天奇股份,2020-09-30,2,持平,6061147,1.63571887,0,0
300176,派生科技,2020-09-30,2,持平,20207036,5.21767048,0,0
002217,合力泰,2020-09-30,2,减持,39925595,1.28113809,-32750000,-45.0632705518269
600400,红豆股份,2020-09-30,2,减持,66081166,2.60854577,-21774400,-24.7843147467743
600106,重庆路桥,2020-09-30,2,持平,213441171,16.0599809,0,0
300195,长荣股份,2020-09-30,2,增持,9006262,2.12719201,5170700,134.809449045538
603826,坤彩科技,2020-09-30,2,增持,15333773,3.27644722,1197100,8.46804619446174
688258,卓易信息,2020-09-30,2,减持,371000,0.42664966,-662935,-64.117666971328
600104,上汽集团,2020-09-30,1,持平,111200000,0.95177274,0,0
603986,兆易创新,2020-09-30,1,持平,21113820,4.47733819,0,0
002256,*ST兆新,2020-09-30,1,持平,87800000,4.66422898,0,0
002309,中利集团,2020-09-30,1,减持,23195400,2.66067264,-17432808,-42.9081390939024
600376,首开股份,2020-09-30,1,持平,67508253,2.61703995,0,0
002266,浙富控股,2020-09-30,1,持平,20287759,0.37781247,0,0
600177,雅戈尔,2020-09-30,1,减持,550413536,11.89054186,-18020257,-3.17015934342946
002013,中航机电,2020-09-30,1,减持,36337956,0.93538211,-7749856,-17.5782277423974
601555,东吴证券,2020-09-30,1,持平,69056000,1.77955582,0,0
002840,华统股份,2020-09-30,1,增持,4360300,0.97603489,1591350,57.4712436121996
600966,博汇纸业,2020-09-30,1,增持,8442150,0.63149838,8442150,100
000566,海南海药,2020-09-30,1,减持,133597926,9.99999997,-8796533,-6.17758096893363
002578,闽发铝业,2020-09-30,1,减持,9797300,0.99153592,-12000000,-55.0526900120657
600577,精达股份,2020-09-30,1,持平,16456664,0.85649108,0,0
600518,ST康美,2020-09-30,1,持平,231901482,4.66240312,0,0
600157,ST永泰,2020-09-30,1,持平,108905176,0.87644431,0,0
300166,东方国信,2020-09-30,1,持平,8919836,0.84452909,0,0
600094,大名城,2020-09-30,1,持平,49500000,1.99973736,0,0
000582,北部湾港,2020-09-30,1,减持,22473002,1.37481771,-9220000,-29.0915956778093
601991,大唐发电,2020-09-30,1,持平,40760000,0.22024444,0,0
000046,泛海控股,2020-09-30,1,持平,61476574,1.18310624,0,0
300679,电连技术,2020-09-30,1,持平,7461300,2.65715812,0,0
600919,江苏银行,2020-09-30,1,持平,928159286,8.03983042,0,0
601118,海南橡胶,2020-09-30,1,持平,47329612,1.10597992,0,0
002363,隆基机械,2020-09-30,1,持平,3016780,0.72501269,0,0
600088,中视传媒,2020-09-30,1,增持,2006185,0.5044387,205160,11.3912910703627
600654,ST中安,2020-09-30,1,持平,5290730,0.41236504,0,0
002583,海能达,2020-09-30,1,持平,5891192,0.32024762,0,0
300159,新研股份,2020-09-30,1,减持,21690374,1.45537797,-13619800,-38.5718858253148
600715,文投控股,2020-09-30,1,持平,57893943,3.12121378,0,0
002340,格林美,2020-09-30,1,减持,78689337,1.64469718,-47842347,-37.8105668774629
600369,西南证券,2020-09-30,1,持平,88738868,1.33540122,0,0
000157,中联重科,2020-09-30,1,持平,138819479,1.75323426,0,0
600693,东百集团,2020-09-30,1,持平,25850865,2.87798109,0,0
002493,荣盛石化,2020-09-30,1,增持,37820000,0.56026725,37820000,100
000666,经纬纺机,2020-09-30,1,持平,10343700,1.4690043,0,0
000698,沈阳化工,2020-09-30,1,增持,2653329,0.32376844,2653329,100
601168,西部矿业,2020-09-30,1,增持,16796944,0.70486546,4628144,38.0328709486556
600686,金龙汽车,2020-09-30,1,持平,10009609,1.39594799,0,0
600614,*ST鹏起,2020-09-30,1,持平,91588168,5.22532743,0,0
300006,莱美药业,2020-09-30,1,持平,6964000,0.85738078,0,0
601000,唐山港,2020-09-30,1,持平,27587999,0.46554727,0,0
300006,莱美药业,2020-09-30,1,持平,6964000,0.85738078,0,0
601000,唐山港,2020-09-30,1,持平,27587999,0.46554727,0,0
000797,中国武夷,2020-09-30,1,减持,9365627,0.59596176,-18890311,-66.85430510217
000009,中国宝安,2020-09-30,1,增持,12000672,0.46528408,12000672,100
000829,天音控股,2020-09-30,1,持平,86300019,8.35693691,0,0
002651,利君股份,2020-09-30,1,增持,4773000,0.46184661,4773000,100
600482,中国动力,2020-09-30,1,持平,9104251,0.42136014,0,0
600863,内蒙华电,2020-09-30,1,持平,16359300,0.28164279,0,0
603650,彤程新材,2020-09-30,1,增持,1749500,0.29855586,233500,15.4023746701847
600748,上实发展,2020-09-30,1,持平,23585227,1.27863501,0,0
002163,海南发展,2020-09-30,1,增持,3600000,0.44801195,3600000,100
002108,沧州明珠,2020-09-30,1,持平,3991217,0.2814831,0,0
002111,威海广泰,2020-09-30,1,增持,2421000,0.63405595,2421000,100
002085,万丰奥威,2020-09-30,1,减持,36700000,1.67819018,-131140374,-78.1339858072528
600804,鹏博士,2020-09-30,1,持平,29597820,2.06631791,0,0
600728,佳都科技,2020-09-30,1,减持,47954752,2.72872126,-16966764,-26.134269569429
002840,华统股份,2020-09-30,1,增持,4360300,0.97603489,1591350,57.4712436121996
603169,兰石重装,2020-09-30,1,持平,2780000,0.26438358,0,0
000582,北部湾港,2020-09-30,1,减持,22473002,1.37481771,-9220000,-29.0915956778093
000533,顺钠股份,2020-09-30,1,持平,19123505,2.76824871,0,0
600633,浙数文化,2020-09-30,1,减持,6921287,0.53161991,-3800300,-35.4453123404212
000677,恒天海龙,2020-09-30,1,持平,5151814,0.59628999,0,0
002083,孚日股份,2020-09-30,1,减持,5800000,0.63875686,-10000000,-63.2911392405063
002344,海宁皮城,2020-09-30,1,持平,12508691,0.97515021,0,0
002736,国信证券,2020-09-30,1,增持,2087139867,20.93415755,24994757,1.21207556533206
600346,恒力石化,2020-09-30,1,持平,50193200,0.71306277,0,0
601127,小康股份,2020-09-30,1,持平,15196800,1.20535992,0,0
600227,圣济堂,2020-09-30,1,持平,28950670,1.70988632,0,0
601066,中信建投,2020-09-30,1,增持,3229223,0.04223202,3229223,100
002435,长江健康,2020-09-30,1,持平,11163433,0.90320278,0,0
300232,洲明科技,2020-09-30,1,增持,11778945,1.19871984,11778945,100
600077,宋都股份,2020-09-30,1,持平,11993898,0.89498531,0,0
002359,*ST北讯,2020-09-30,1,持平,18836422,1.73257586,0,0
002612,朗姿股份,2020-09-30,1,持平,3064700,0.69267308,0,0
002609,捷顺科技,2020-09-30,1,持平,8920455,1.38366469,0,0
300280,紫天科技,2020-09-30,1,增持,2764900,1.70603604,2764900,100
300095,华伍股份,2020-09-30,1,减持,3271843,0.86394223,-1993690,-37.8630235533611
000502,绿景控股,2020-09-30,1,减持,1290000,0.69797789,-128469,-9.05687752076359
600567,山鹰国际,2020-09-30,1,增持,132178696,2.8762073,599700,0.455771831546731
600221,海航控股,2020-09-30,1,持平,460893854,2.74241672,0,0
300228,富瑞特装,2020-09-30,1,减持,11806970,2.50457243,-383500,-3.14590003502736
300017,网宿科技,2020-09-30,1,持平,13631288,0.55569589,0,0
600086,退市金钰,2020-09-30,1,持平,104630000,7.75037037,0,0
002673,西部证券,2020-09-30,1,持平,342775944,9.78845311,0,0
600338,西藏珠峰,2020-09-30,1,减持,77629360,8.49141288,-26889400,-25.7268647274422
300159,新研股份,2020-09-30,1,减持,21690374,1.45537797,-13619800,-38.5718858253148
000967,盈峰环境,2020-09-30,1,持平,49397393,1.5616953,0,0
002013,中航机电,2020-09-30,1,减持,36337956,0.93538211,-7749856,-17.5782277423974
000627,天茂集团,2020-09-30,1,持平,20525652,0.41544612,0,0
000686,东北证券,2020-09-30,1,减持,276073582,11.79573322,-11900000,-4.13232349903541
000563,陕国投A,2020-09-30,1,减持,20820601,0.5252405,-31787764,-60.4234022479125
002540,亚太科技,2020-09-30,1,减持,14995185,1.18023116,-4392500,-22.6561345513918
603169,兰石重装,2020-09-30,1,持平,2780000,0.26438358,0,0
600291,西水股份,2020-09-30,1,减持,4398905,0.40243787,-11705580,-72.685217813547
600687,退市刚泰,2020-09-30,1,持平,22203240,1.49143627,0,0
002210,*ST飞马,2020-09-30,1,持平,46380000,2.80601067,0,0
000885,城发环境,2020-09-30,1,增持,2184161,0.34017053,2184161,100
300094,国联水产,2020-09-30,1,持平,9718000,1.05681114,0,0
002468,申通快递,2020-09-30,1,减持,20888747,1.36456215,-4543400,-17.8647913603205
000009,中国宝安,2020-09-30,1,增持,12000672,0.46528408,12000672,100
000038,深大通,2020-09-30,1,持平,5969078,1.14180104,0,0
300086,康芝药业,2020-09-30,1,持平,3932500,0.87388889,0,0
600221,海航控股,2020-09-30,1,持平,460893854,2.74241672,0,0
300159,新研股份,2020-09-30,1,减持,21690374,1.45537797,-13619800,-38.5718858253148
002003,伟星股份,2020-09-30,1,持平,17479725,2.30597018,0,0
300158,振东制药,2020-09-30,1,持平,12975191,1.26279887,0,0
000686,东北证券,2020-09-30,1,减持,276073582,11.79573322,-11900000,-4.13232349903541
002111,威海广泰,2020-09-30,1,增持,2421000,0.63405595,2421000,100
000301,东方盛虹,2020-09-30,1,增持,179508255,3.7127882,100439083,127.02685567518
000600,建投能源,2020-09-30,1,持平,4178635,0.23323138,0,0
000728,国元证券,2020-09-30,1,持平,455707462,13.54077053,0,0
600482,中国动力,2020-09-30,1,持平,9104251,0.42136014,0,0
000913,钱江摩托,2020-09-30,1,持平,8381576,1.84805087,0,0
600478,科力远,2020-09-30,1,持平,29660000,1.79400798,0,0
000546,金圆股份,2020-09-30,1,减持,12106502,1.6940596,-5000000,-29.2286523568641
600088,中视传媒,2020-09-30,1,增持,2006185,0.5044387,205160,11.3912910703627
300206,理邦仪器,2020-09-30,1,减持,2781936,0.47822443,-8379430,-75.0753088824432
300038,数知科技,2020-09-30,1,减持,15652848,1.33576427,-10828222,-40.8904247449216
300278,华昌达,2020-09-30,1,减持,13998600,2.34410396,-12650000,-47.4696606951209
002442,龙星化工,2020-09-30,1,持平,72629372,15.13111917,0,0
300228,富瑞特装,2020-09-30,1,减持,11806970,2.50457243,-383500,-3.14590003502736
600165,新日恒力,2020-09-30,1,减持,2317300,0.33834938,-17776179,-88.4674027827635
600518,ST康美,2020-09-30,1,持平,231901482,4.66240312,0,0
000627,天茂集团,2020-09-30,1,持平,20525652,0.41544612,0,0
600337,美克家居,2020-09-30,1,持平,47534034,2.69044417,0,0
600804,鹏博士,2020-09-30,1,持平,29597820,2.06631791,0,0
000950,重药控股,2020-09-30,1,持平,5500000,0.31825302,0,0
002340,格林美,2020-09-30,1,减持,78689337,1.64469718,-47842347,-37.8105668774629
600122,*ST宏图,2020-09-30,1,持平,5801802,0.50090742,0,0
002255,*ST海陆,2020-09-30,1,持平,37140495,4.40956564,0,0
600651,*ST飞乐,2020-09-30,1,持平,15163400,0.60483568,0,0
300166,东方国信,2020-09-30,1,持平,8919836,0.84452909,0,0
300266,兴源环境,2020-09-30,1,持平,13616038,0.87035079,0,0
600756,浪潮软件,2020-09-30,1,持平,1600000,0.49367669,0,0
300375,鹏翎股份,2020-09-30,1,持平,4438022,0.62408626,0,0
002666,德联集团,2020-09-30,1,增持,4281200,0.56755056,4281200,100
002309,中利集团,2020-09-30,1,减持,23195400,2.66067264,-17432808,-42.9081390939024
002089,ST新海,2020-09-30,1,持平,7922100,0.5762912,0,0
600988,赤峰黄金,2020-09-30,1,增持,9390631,0.56437086,1931,0.0205672776848765
000838,财信发展,2020-09-30,1,持平,1960000,0.17810699,0,0
603583,捷昌驱动,2020-09-30,1,增持,1890052,0.76080311,429972,29.4485233685825
000967,盈峰环境,2020-09-30,1,持平,49397393,1.5616953,0,0
600388,龙净环保,2020-09-30,1,持平,8824106,0.82541385,0,0
600478,科力远,2020-09-30,1,持平,29660000,1.79400798,0,0
603650,彤程新材,2020-09-30,1,增持,1749500,0.29855586,233500,15.4023746701847
000563,陕国投A,2020-09-30,1,减持,20820601,0.5252405,-31787764,-60.4234022479125
002540,亚太科技,2020-09-30,1,减持,14995185,1.18023116,-4392500,-22.6561345513918
600687,退市刚泰,2020-09-30,1,持平,22203240,1.49143627,0,0
000885,城发环境,2020-09-30,1,增持,2184161,0.34017053,2184161,100
300094,国联水产,2020-09-30,1,持平,9718000,1.05681114,0,0
002468,申通快递,2020-09-30,1,减持,20888747,1.36456215,-4543400,-17.8647913603205
000038,深大通,2020-09-30,1,持平,5969078,1.14180104,0,0
300086,康芝药业,2020-09-30,1,持平,3932500,0.87388889,0,0
002003,伟星股份,2020-09-30,1,持平,17479725,2.30597018,0,0
300158,振东制药,2020-09-30,1,持平,12975191,1.26279887,0,0
002111,威海广泰,2020-09-30,1,增持,2421000,0.63405595,2421000,100
000600,建投能源,2020-09-30,1,持平,4178635,0.23323138,0,0
000913,钱江摩托,2020-09-30,1,持平,8381576,1.84805087,0,0
000546,金圆股份,2020-09-30,1,减持,12106502,1.6940596,-5000000,-29.2286523568641
300206,理邦仪器,2020-09-30,1,减持,2781936,0.47822443,-8379430,-75.0753088824432
300278,华昌达,2020-09-30,1,减持,13998600,2.34410396,-12650000,-47.4696606951209
002442,龙星化工,2020-09-30,1,持平,72629372,15.13111917,0,0
600682,南京新百,2020-09-30,1,持平,16503773,1.22601426,0,0
002255,*ST海陆,2020-09-30,1,持平,37140495,4.40956564,0,0
600651,*ST飞乐,2020-09-30,1,持平,15163400,0.60483568,0,0
600756,浪潮软件,2020-09-30,1,持平,1600000,0.49367669,0,0
300375,鹏翎股份,2020-09-30,1,持平,4438022,0.62408626,0,0
002666,德联集团,2020-09-30,1,增持,4281200,0.56755056,4281200,100
002089,ST新海,2020-09-30,1,持平,7922100,0.5762912,0,0
600988,赤峰黄金,2020-09-30,1,增持,9390631,0.56437086,1931,0.0205672776848765
000838,财信发展,2020-09-30,1,持平,1960000,0.17810699,0,0
002169,智光电气,2020-09-30,1,持平,8686856,1.10268397,0,0
603003,龙宇燃油,2020-09-30,1,减持,18516302,4.44534493,-150000,-0.80358712721995
300087,荃银高科,2020-09-30,1,增持,4614697,1.0723622,4614697,100
000903,云内动力,2020-09-30,1,持平,19542813,0.99161785,0,0
002259,*ST升达,2020-09-30,1,持平,213115525,28.3274648,0,0
002946,新乳业,2020-09-30,1,增持,1408000,0.16492707,1408000,100
000005,世纪星源,2020-09-30,1,增持,29304966,2.76844082,29304966,100
600807,济南高新,2020-09-30,1,减持,44231700,4.99999587,-2468300,-5.28543897216274
601869,长飞光纤,2020-09-30,1,增持,7031537,0.92775955,4636995,193.648513995578
002859,洁美科技,2020-09-30,1,持平,2347216,0.57064133,0,0
600810,神马股份,2020-09-30,1,持平,2500100,0.29856369,0,0
600130,波导股份,2020-09-30,1,持平,3400000,0.44270833,0,0
002090,金智科技,2020-09-30,1,持平,4800000,1.18734018,0,0
002085,万丰奥威,2020-09-30,1,减持,36700000,1.67819018,-131140374,-78.1339858072528
002473,ST圣莱,2020-09-30,1,持平,7952000,4.97,0,0
000408,*ST藏格,2020-09-30,1,持平,16307899,0.81793894,0,0
002374,丽鹏股份,2020-09-30,1,增持,7888297,0.89902554,7888297,100
002119,康强电子,2020-09-30,1,持平,18764272,5.00001919,0,0
000632,三木集团,2020-09-30,1,减持,15207112,3.26669661,-13212119,-46.4900651252668
601127,小康股份,2020-09-30,1,持平,15196800,1.20535992,0,0
603959,百利科技,2020-09-30,1,持平,6080200,1.24010045,0,0
603986,兆易创新,2020-09-30,1,持平,21113820,4.47733819,0,0
600919,江苏银行,2020-09-30,1,持平,928159286,8.03983042,0,0
002840,华统股份,2020-09-30,1,增持,4360300,0.97603489,1591350,57.4712436121996
002859,洁美科技,2020-09-30,1,持平,2347216,0.57064133,0,0
300607,拓斯达,2020-09-30,1,增持,1999992,0.75140098,1999992,100
300584,海辰药业,2020-09-30,1,减持,2649730,2.20810833,-17100,-0.641210725843042
603360,百傲化学,2020-09-30,1,持平,3208013,1.22749462,0,0
002858,力盛赛车,2020-09-30,1,持平,1877600,1.48638379,0,0
603337,杰克股份,2020-09-30,1,持平,5007201,1.12650927,0,0
603665,康隆达,2020-09-30,1,增持,4816227,3.25420743,787100,19.5352491991441
002902,铭普光磁,2020-09-30,1,增持,2400000,1.14285714,2400000,100
002906,华阳集团,2020-09-30,1,增持,1086600,0.2296766,1086600,100
300679,电连技术,2020-09-30,1,持平,7461300,2.65715812,0,0
002913,奥士康,2020-09-30,1,增持,6533887,4.418725,2565500,64.6484327259413
601066,中信建投,2020-09-30,1,增持,3229223,0.04223202,3229223,100
603650,彤程新材,2020-09-30,1,增持,1749500,0.29855586,233500,15.4023746701847
603583,捷昌驱动,2020-09-30,1,增持,1890052,0.76080311,429972,29.4485233685825
601869,长飞光纤,2020-09-30,1,增持,7031537,0.92775955,4636995,193.648513995578
002946,新乳业,2020-09-30,1,增持,1408000,0.16492707,1408000,100
002947,恒铭达,2020-09-30,1,增持,1133493,0.89498412,1133493,100
603697,有友食品,2020-09-30,1,增持,2898700,0.95181336,1848500,176.014092553799
603755,日辰股份,2020-09-30,1,增持,599016,0.60743701,279016,87.1925
688021,奥福环保,2020-09-30,1,增持,325396,0.42104155,36517,12.6409327088504
688300,联瑞新材,2020-09-30,1,减持,332210,0.38641022,-30670,-8.45182980599647
601816,京沪高铁,2020-09-30,1,持平,9644885,0.01964076,0,0
603087,甘李药业,2020-09-30,1,增持,255115,0.04543131,255115,100
688598,金博股份,2020-09-30,1,增持,268072,0.33509,203767,316.875826141047
688516,奥特维,2020-09-30,1,增持,1221862,1.23833181,1221862,100
688599,天合光能,2020-09-30,1,增持,7420085,0.35880031,7420085,100
688157,松井股份,2020-09-30,1,增持,899869,1.13048869,899869,100
601827,三峰环境,2020-09-30,1,增持,1680000,0.1001032,1680000,100
300875,捷强装备,2020-09-30,1,新进,99100,0.12904324,99100,0.12904324
002991,甘源食品,2020-09-30,1,新进,395585,0.42437534,395585,0.42437534
300870,欧陆通,2020-09-30,1,新进,601188,0.59405929,601188,0.59405929
300861,美畅股份,2020-09-30,1,新进,150000,0.03749906,150000,0.03749906
688301,奕瑞科技,2020-09-30,1,新进,405323,0.55869765,405323,0.55869765
