股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
002124,天邦股份,2018-03-31,4,增持,55522341,7.18191561,42310821,320.257025686673
002477,雏鹰退,2018-03-31,4,持平,113194110,3.61047359,0,0
600811,东方集团,2018-03-31,4,持平,428028180,11.52293467,0,0
600777,新潮能源,2018-03-31,4,增持,224242281,3.29744017,29661388,15.2437310481456
600728,佳都科技,2018-03-31,4,减持,107852887,6.6685355,-1576709,-1.44084329800505
000078,海王生物,2018-03-31,4,增持,109812859,4.1491842,71506599,186.670792189057
002012,凯恩股份,2018-03-31,4,增持,14909000,3.18823523,3808347,34.3074141674368
603909,合诚股份,2018-03-31,4,增持,2581330,2.51837073,555591,27.4265835825839
600322,天房发展,2018-03-31,4,增持,112841505,10.20543593,803500,0.717167357630119
002609,捷顺科技,2018-03-31,4,减持,38870247,5.82812478,-11413703,-22.6985012116192
600086,退市金钰,2018-03-31,4,减持,71671772,5.30902015,-87674,-0.122177643344682
600592,龙溪股份,2018-03-31,4,增持,13713899,3.43230544,10762599,364.673160979907
600262,北方股份,2018-03-31,4,减持,5668968,3.33468706,-839132,-12.8936555984081
000793,华闻集团,2018-03-31,4,减持,269302294,13.45640342,-100,-3.71329784762329E-05
600393,粤泰股份,2018-03-31,4,减持,252850018,9.96945216,-79502339,-23.9210997983083
603933,睿能科技,2018-03-31,4,增持,1239400,1.20716859,1239400,100
603056,德邦股份,2018-03-31,4,新进,2089468,0.21765292,2089468,0.21765292
002756,永兴材料,2018-03-31,4,减持,11078012,3.07722555,-13540937,-55.0020920876842
600787,中储股份,2018-03-31,4,增持,45900302,2.08656608,23713854,106.88440979827
000534,万泽股份,2018-03-31,4,增持,30016605,6.10360202,1275439,4.43767312710974
000620,新华联,2018-03-31,4,持平,82632687,4.35667761,0,0
002726,龙大肉食,2018-03-31,4,增持,41506709,5.48963737,257954,0.625361904862341
600586,金晶科技,2018-03-31,4,持平,71440947,4.89891272,0,0
600051,宁波联合,2018-03-31,4,持平,15166900,4.87869917,0,0
600882,妙可蓝多,2018-03-31,4,增持,56789582,13.83094311,9924921,21.1778358964338
600687,退市刚泰,2018-03-31,4,持平,80613008,5.41493782,0,0
002468,申通快递,2018-03-31,4,增持,47785998,3.1216312,9968441,26.3592939120843
000812,陕西金叶,2018-03-31,4,持平,45695105,8.91678368,0,0
000010,美丽生态,2018-03-31,4,减持,22418801,2.73448461,-7854599,-25.9455462551283
002464,众应互联,2018-03-31,4,持平,22468276,9.64535826,0,0
600290,*ST华仪,2018-03-31,4,增持,21779868,2.86613599,3424300,18.6553747614893
603555,*ST贵人,2018-03-31,4,减持,41973729,6.67731242,-4794700,-10.2520014088992
002010,传化智联,2018-03-31,4,增持,48284073,1.48210004,11337967,30.6878538160422
600305,恒顺醋业,2018-03-31,4,增持,22620537,3.75296347,12684293,127.656818814031
300268,佳沃股份,2018-03-31,4,减持,4808442,3.58838956,-277279,-5.45210797053161
002356,*ST赫美,2018-03-31,4,减持,15657870,5.04320742,-4428665,-22.0479291226685
600568,*ST中珠,2018-03-31,4,持平,144474674,7.2495796,0,0
002071,*ST长城,2018-03-31,4,增持,18531338,3.52689079,13491306,267.6829432829
601113,ST华鼎,2018-03-31,4,增持,17018653,2.04293297,7242302,74.0798074864538
603838,四通股份,2018-03-31,4,增持,2686874,1.00752737,593174,28.3313750776138
002756,永兴材料,2018-03-31,4,减持,11078012,3.07722555,-13540937,-55.0020920876842
603909,合诚股份,2018-03-31,4,增持,2581330,2.51837073,555591,27.4265835825839
300606,金太阳,2018-03-31,4,增持,4838971,5.42485538,178028,3.81957041740266
603933,睿能科技,2018-03-31,4,增持,1239400,1.20716859,1239400,100
603787,新日股份,2018-03-31,4,增持,5044369,2.47272989,3927569,351.68060530086
603086,先达股份,2018-03-31,4,增持,2810550,3.5131875,7600,0.271142903012897
603488,展鹏科技,2018-03-31,4,减持,5656562,2.71950096,-3500363,-38.2264024222105
002862,实丰文化,2018-03-31,4,增持,3133918,3.9173975,448637,16.7072645283678
300681,英搏尔,2018-03-31,4,增持,1403704,1.85675132,1289597,1130.16467000272
603359,东珠生态,2018-03-31,4,减持,7796170,3.42538225,-501400,-6.04273299291238
603056,德邦股份,2018-03-31,4,新进,2089468,0.21765292,2089468,0.21765292
002193,如意集团,2018-03-31,3,减持,19287254,7.36954834,-2111874,-9.86897223101801
000566,海南海药,2018-03-31,3,持平,203412260,15.22570488,0,0
002002,鸿达兴业,2018-03-31,3,减持,84204449,3.25799298,-70900,-0.0841289900798868
002578,闽发铝业,2018-03-31,3,增持,23560570,2.38444792,18287885,346.841978991728
002098,浔兴股份,2018-03-31,3,持平,8289902,2.31561508,0,0
601238,广汽集团,2018-03-31,3,增持,111678775,1.53092864,20861136,22.9703571131154
002475,立讯精密,2018-03-31,3,持平,217391148,6.85136269,0,0
000510,新金路,2018-03-31,3,增持,27159690,4.45838496,8443228,45.1112395066974
002447,*ST晨鑫,2018-03-31,3,减持,38536800,2.70018141,-8327145,-17.7687665859116
601000,唐山港,2018-03-31,3,增持,70802845,1.5532367,27149665,62.1940142734161
300309,吉艾科技,2018-03-31,3,增持,20902873,4.31854284,3073571,17.2388745224014
002383,合众思壮,2018-03-31,3,减持,53646263,7.22179746,-1185001,-2.16117760845345
002610,爱康科技,2018-03-31,3,减持,354202000,7.88717247,-5000000,-1.39197443221363
002547,春兴精工,2018-03-31,3,减持,50078381,4.43934779,-4529230,-8.29413687407054
000691,亚太实业,2018-03-31,3,增持,18715332,5.78938101,7789832,71.2995469314906
000502,绿景控股,2018-03-31,3,增持,9675060,5.23486667,2834305,41.4326342633233
002260,*ST德奥,2018-03-31,3,持平,15321902,5.77748944,0,0
000752,*ST西发,2018-03-31,3,增持,22198971,8.41640052,518580,2.39193103113316
600615,丰华股份,2018-03-31,3,减持,10725556,5.7044607,-334898,-3.02788655872535
002310,东方园林,2018-03-31,3,增持,180703574,6.73568746,46047584,34.1964616650177
000525,红太阳,2018-03-31,3,持平,25607680,4.40924175,0,0
601588,北辰实业,2018-03-31,3,减持,121207207,3.59983627,-116710463,-49.054978976551
002450,*ST康得,2018-03-31,3,增持,120375644,3.39957735,31357330,35.2257064765347
600979,广安爱众,2018-03-31,3,减持,17023886,1.79597289,-154713,-0.900614770738871
002370,亚太药业,2018-03-31,3,减持,29169326,5.43702282,-5383400,-15.5802468378327
002327,富安娜,2018-03-31,3,减持,26091520,2.99504015,-4139798,-13.6937397172032
300238,冠昊生物,2018-03-31,3,增持,21363128,8.05682394,2177968,11.3523577598519
300182,捷成股份,2018-03-31,3,增持,115954693,4.5031634,1760012,1.54123815977033
000889,中嘉博创,2018-03-31,3,减持,19824100,3.18804215,-2310120,-10.4368710530572
000657,中钨高新,2018-03-31,3,增持,5781042,0.91958946,959454,19.899128668812
600146,*ST环球,2018-03-31,3,增持,7020903,1.4939045,4843680,222.47055078878
000504,ST生物,2018-03-31,3,减持,89721542,28.79623155,-295700,-0.328492623668697
002044,美年健康,2018-03-31,3,减持,215053152,8.26712308,-27549717,-11.3558908489248
000723,美锦能源,2018-03-31,3,减持,72932204,1.77626425,-45516737,-38.427305990013
002288,超华科技,2018-03-31,3,减持,15281300,1.64025145,-2158278,-12.375746706715
002113,*ST天润,2018-03-31,3,持平,6798084,0.75401553,0,0
002168,惠程科技,2018-03-31,3,持平,35945674,4.38046822,0,0
002384,东山精密,2018-03-31,3,增持,41648500,3.88857341,8000000,23.7752054326344
600979,广安爱众,2018-03-31,3,减持,17023886,1.79597289,-154713,-0.900614770738871
002370,亚太药业,2018-03-31,3,减持,29169326,5.43702282,-5383400,-15.5802468378327
002327,富安娜,2018-03-31,3,减持,26091520,2.99504015,-4139798,-13.6937397172032
300238,冠昊生物,2018-03-31,3,增持,21363128,8.05682394,2177968,11.3523577598519
300182,捷成股份,2018-03-31,3,增持,115954693,4.5031634,1760012,1.54123815977033
000889,中嘉博创,2018-03-31,3,减持,19824100,3.18804215,-2310120,-10.4368710530572
000657,中钨高新,2018-03-31,3,增持,5781042,0.91958946,959454,19.899128668812
603260,合盛硅业,2018-03-31,3,增持,1800000,0.26865672,1800000,100
300475,聚隆科技,2018-03-31,3,增持,6408000,3.204,6408000,100
300518,盛讯达,2018-03-31,3,增持,3440135,3.68559567,1545335,81.5566286679333
002832,比音勒芬,2018-03-31,3,增持,4132841,3.87441736,1567258,61.0877917416821
600146,*ST环球,2018-03-31,3,增持,7020903,1.4939045,4843680,222.47055078878
000504,ST生物,2018-03-31,3,减持,89721542,28.79623155,-295700,-0.328492623668697
000723,美锦能源,2018-03-31,3,减持,72932204,1.77626425,-45516737,-38.427305990013
002288,超华科技,2018-03-31,3,减持,15281300,1.64025145,-2158278,-12.375746706715
002113,*ST天润,2018-03-31,3,持平,6798084,0.75401553,0,0
300301,长方集团,2018-03-31,3,减持,30444247,3.85317163,-51000,-0.167239176649397
002901,大博医疗,2018-03-31,3,增持,897565,0.22433516,541300,151.93746228229
002167,东方锆业,2018-03-31,3,增持,21004491,3.38265985,4874391,30.2192236873919
300342,天银机电,2018-03-31,3,增持,27343348,6.32976776,13934857,103.925616984044
603088,宁波精达,2018-03-31,3,减持,3376015,4.22001875,-426319,-11.2120345030184
600388,龙净环保,2018-03-31,3,增持,70952365,6.63695478,1002500,1.43316931347902
600645,中源协和,2018-03-31,3,减持,14936552,3.88665709,-4046060,-21.3145588183544
002712,思美传媒,2018-03-31,3,增持,32134161,9.39502453,1683077,5.52714970672308
300031,宝通科技,2018-03-31,3,持平,21541736,5.42930433,0,0
600575,淮河能源,2018-03-31,3,增持,381000000,9.80376752,40000000,11.7302052785924
002538,司尔特,2018-03-31,3,增持,54084838,7.53144554,1378200,2.61485090359966
000563,陕国投A,2018-03-31,3,持平,86660122,2.80408846,0,0
603979,金诚信,2018-03-31,3,增持,12537325,2.14313248,1368604,12.2539008719083
600512,腾达建设,2018-03-31,3,增持,98026950,6.13088851,7518056,8.30642787437
002584,西陇科学,2018-03-31,3,减持,11860968,2.02676609,-246732,-2.03781064942144
600771,广誉远,2018-03-31,3,增持,20439550,5.78841565,5147214,33.6587817583919
300086,康芝药业,2018-03-31,3,持平,21779932,4.83998489,0,0
002170,芭田股份,2018-03-31,3,减持,47107660,5.29271305,-7810840,-14.2226025838288
002917,金奥博,2018-03-31,3,增持,1417826,1.25404741,1417826,100
000989,九芝堂,2018-03-31,3,减持,24642308,2.83455317,-5244275,-17.5472552348992
000950,重药控股,2018-03-31,3,持平,13786895,0.79776745,0,0
000584,哈工智能,2018-03-31,3,增持,49907684,8.13724172,29642284,146.270411637569
000055,方大集团,2018-03-31,3,持平,37248353,3.14692661,0,0
300176,派生科技,2018-03-31,3,减持,9876310,9.20610552,-4848000,-32.9251421628586
002711,*ST欧浦,2018-03-31,3,减持,36091607,3.41753798,-1591120,-4.22241203509502
002089,ST新海,2018-03-31,3,增持,70580076,5.1343301,9351076,15.2722990739682
300178,腾邦国际,2018-03-31,3,增持,44373509,7.19755265,6864314,18.3003500874919
002220,天宝退,2018-03-31,3,增持,25512636,4.65996285,12544400,96.7317374545004
300270,中威电子,2018-03-31,3,增持,7844769,2.87878262,4430816,129.785500854874
601567,三星医疗,2018-03-31,3,增持,80468451,5.6391593,26234225,48.3720833408778
000096,广聚能源,2018-03-31,3,减持,28938123,5.48070511,-9264288,-24.2505322504383
002231,奥维通信,2018-03-31,3,减持,9446790,2.64764293,-11266367,-54.3923217498907
000632,三木集团,2018-03-31,3,减持,35463433,7.61803269,-13286226,-27.2539875612258
002576,通达动力,2018-03-31,3,减持,3708451,2.24618474,-6237911,-62.7155034172293
603989,艾华集团,2018-03-31,3,减持,5483860,1.82795333,-1200644,-17.9616019378551
300475,聚隆科技,2018-03-31,3,增持,6408000,3.204,6408000,100
603598,引力传媒,2018-03-31,3,减持,6789960,2.50447599,-621700,-8.388134372057
002761,多喜爱,2018-03-31,3,减持,2618205,2.1818375,-2279595,-46.5432439054269
300448,浩云科技,2018-03-31,3,持平,6977100,3.1950721,0,0
300444,双杰电气,2018-03-31,3,持平,13349822,4.10136615,0,0
300518,盛讯达,2018-03-31,3,增持,3440135,3.68559567,1545335,81.5566286679333
603313,梦百合,2018-03-31,3,持平,3362037,1.40084875,0,0
603322,超讯通信,2018-03-31,3,增持,555200,0.694,397200,251.392405063291
002832,比音勒芬,2018-03-31,3,增持,4132841,3.87441736,1567258,61.0877917416821
002840,华统股份,2018-03-31,3,增持,7704875,4.31242923,3611575,88.2313781056849
603038,华立股份,2018-03-31,3,增持,2191772,3.26384822,130930,6.35322843769682
002884,凌霄泵业,2018-03-31,3,减持,2062977,2.66293662,-73000,-3.4176397966832
002901,大博医疗,2018-03-31,3,增持,897565,0.22433516,541300,151.93746228229
300654,世纪天鸿,2018-03-31,3,增持,1200511,1.28603214,1200511,100
002917,金奥博,2018-03-31,3,增持,1417826,1.25404741,1417826,100
603260,合盛硅业,2018-03-31,3,增持,1800000,0.26865672,1800000,100
002056,横店东磁,2018-03-31,2,减持,29037068,1.76667486,-3330000,-10.2882349429982
002514,宝馨科技,2018-03-31,2,减持,17146748,3.09488945,-14138161,-45.1916321700025
002637,赞宇科技,2018-03-31,2,增持,16264600,3.85234486,1000600,6.55529350104822
002627,宜昌交运,2018-03-31,2,增持,7293319,3.93964663,4225234,137.715676065037
600589,广东榕泰,2018-03-31,2,持平,7173200,1.01703399,0,0
000601,韶能股份,2018-03-31,2,增持,47766009,4.42052059,9480829,24.7637049114044
600095,湘财股份,2018-03-31,2,减持,14383599,3.98146959,-5000000,-25.7950032911845
600693,东百集团,2018-03-31,2,增持,20492445,2.2814273,5252300,34.4635828596119
002321,华英农业,2018-03-31,2,减持,32052182,5.99901103,-21912000,-40.6047107320185
000666,经纬纺机,2018-03-31,2,增持,5546555,0.78771747,1035137,22.9448257731826
000682,东方电子,2018-03-31,2,增持,18413105,1.88241646,1478948,8.73352006834471
002244,滨江集团,2018-03-31,2,减持,166629087,5.3553621,-3100182,-1.82654530845826
000026,飞亚达,2018-03-31,2,持平,18524998,4.22227103,0,0
000797,中国武夷,2018-03-31,2,持平,8975308,0.89070476,0,0
002301,齐心集团,2018-03-31,2,增持,35257177,8.24021133,7748756,28.1686687869144
000425,徐工机械,2018-03-31,2,持平,245656747,3.50551218,0,0
002380,科远智慧,2018-03-31,2,增持,12067030,5.02810413,6072830,101.311768042441
002139,拓邦股份,2018-03-31,2,增持,17387850,2.55756152,3887850,28.7988888888889
600595,*ST中孚,2018-03-31,2,增持,8226612,0.41946314,423702,5.43005109632176
002315,焦点科技,2018-03-31,2,增持,1280000,0.54468085,1280000,100
002317,众生药业,2018-03-31,2,持平,27289656,3.35063968,0,0
601991,大唐发电,2018-03-31,2,减持,79028264,0.42702491,-25239757,-24.2066136461917
600129,太极集团,2018-03-31,2,增持,17975331,3.22780207,1626671,9.94987356761961
000573,粤宏远A,2018-03-31,2,持平,22103200,3.40990573,0,0
000971,*ST高升,2018-03-31,2,增持,11907904,2.33114568,6375118,115.224373398863
002349,精华制药,2018-03-31,2,增持,12279548,1.46082549,3749048,43.9487486079362
600851,海欣股份,2018-03-31,2,减持,37948756,3.14390834,-23377260,-38.1196456655524
600346,恒力石化,2018-03-31,2,减持,40485537,0.89075327,-51492594,-55.9835185170266
300232,洲明科技,2018-03-31,2,增持,14000066,2.20570113,1717851,13.9864918502078
600077,宋都股份,2018-03-31,2,增持,22015535,1.6428004,3328300,17.8105535677161
000544,中原环保,2018-03-31,2,减持,8429543,1.29727257,-1277057,-13.1565841798364
300089,文化长城,2018-03-31,2,减持,5958030,1.37029164,-8664077,-59.2532731431934
002612,朗姿股份,2018-03-31,2,增持,4394700,1.098675,1330000,43.3973961562306
300294,博雅生物,2018-03-31,2,增持,21777310,5.42970529,7540865,52.9687362259328
300023,宝德股份,2018-03-31,2,增持,1785291,0.56477467,1371791,331.751148730351
600093,易见股份,2018-03-31,2,减持,3017319,0.26881604,-1581100,-34.3835566093477
002171,楚江新材,2018-03-31,2,增持,49728306,4.65094756,22591362,83.2494698002841
300324,旋极信息,2018-03-31,2,增持,31007719,2.64526699,11711711,60.6949945294384
002241,歌尔股份,2018-03-31,2,持平,57241201,1.76392504,0,0
600355,精伦电子,2018-03-31,2,增持,16880473,3.43036852,6189814,57.8992744974842
002313,日海智能,2018-03-31,2,减持,24402619,7.82135224,-728301,-2.8980276090171
000757,浩物股份,2018-03-31,2,持平,5966340,1.321094,0,0
600083,*ST博信,2018-03-31,2,减持,7325358,3.18493826,-3171933,-30.2166816181432
000662,*ST天夏,2018-03-31,2,减持,18920199,2.25014259,-10969536,-36.7000108900263
300085,银之杰,2018-03-31,2,减持,9450696,1.3374121,-370660,-3.77402061385414
000886,海南高速,2018-03-31,2,减持,9999301,1.01122723,-33299951,-76.9065271612544
600673,东阳光,2018-03-31,2,减持,66181907,2.68065157,-83000,-0.125254835112045
000681,视觉中国,2018-03-31,2,减持,14000000,1.99835155,-4000000,-22.2222222222222
600123,兰花科创,2018-03-31,2,持平,12242800,1.07167367,0,0
600157,ST永泰,2018-03-31,2,减持,596238281,4.79839129,-252610000,-29.7591460870261
600718,东软集团,2018-03-31,2,持平,23000467,1.85087906,0,0
002456,欧菲光,2018-03-31,2,增持,68355978,2.51822945,26677640,64.0084064772448
600508,上海能源,2018-03-31,2,减持,4914689,0.68002859,-1962446,-28.5358074256213
600535,天士力,2018-03-31,2,减持,17246526,1.59619723,-1558600,-8.28816568418632
601777,*ST力帆,2018-03-31,2,增持,25560824,1.95592698,4369200,20.6175798513601
000635,英力特,2018-03-31,2,增持,5746235,1.89589906,5746235,100
002422,科伦药业,2018-03-31,2,增持,78450600,5.44795833,7090600,9.93637892376682
002042,华孚时尚,2018-03-31,2,减持,42739100,4.21940776,-6153861,-12.5863945936921
600338,西藏珠峰,2018-03-31,2,减持,8327585,1.27526683,-5103600,-37.9981364265327
600137,浪莎股份,2018-03-31,2,减持,675100,0.69442168,-126200,-15.7494072132784
600267,海正药业,2018-03-31,2,持平,24155428,2.50177435,0,0
002572,索菲亚,2018-03-31,2,增持,36936400,3.99992935,12516000,51.2522317406758
300197,铁汉生态,2018-03-31,2,持平,63835839,4.20068352,0,0
600358,*ST联合,2018-03-31,2,持平,16884458,3.34387644,0,0
300174,元力股份,2018-03-31,2,持平,14176600,5.79109477,0,0
300032,金龙机电,2018-03-31,2,持平,29120443,3.62569036,0,0
002448,中原内配,2018-03-31,2,增持,24725129,4.07452541,24725129,100
600206,有研新材,2018-03-31,2,持平,20000000,2.36105673,0,0
000820,*ST节能,2018-03-31,2,减持,12047635,1.89058068,-4027200,-25.0528232482635
603333,尚纬股份,2018-03-31,2,减持,7357200,1.41483255,-4149900,-36.0638214667466
600671,*ST目药,2018-03-31,2,减持,3351051,2.75175044,-244100,-6.78970090546962
300027,华谊兄弟,2018-03-31,2,持平,33995793,1.22529178,0,0
002215,诺普信,2018-03-31,2,增持,55783095,6.10267325,6711228,13.6763249704765
600569,安阳钢铁,2018-03-31,2,减持,9358348,0.39095996,-641692,-6.41689433242267
300021,大禹节水,2018-03-31,2,减持,27140000,3.40372939,-4417450,-13.9981208874608
600057,厦门象屿,2018-03-31,2,持平,81109532,5.56406313,0,0
002660,茂硕电源,2018-03-31,2,增持,4735505,1.72337765,2305402,94.8684891134244
600712,南宁百货,2018-03-31,2,持平,18436732,3.38502718,0,0
300013,新宁物流,2018-03-31,2,减持,9888966,3.32076939,-9638671,-49.3591262475844
002631,德尔未来,2018-03-31,2,增持,11192645,1.72067473,3059894,37.6243413821473
002363,隆基机械,2018-03-31,2,减持,7968746,1.91510219,-1232289,-13.3929389465424
000669,*ST金鸿,2018-03-31,2,增持,17248228,3.54897222,17248228,100
300367,ST网力,2018-03-31,2,增持,30855713,3.60831409,21631224,234.497802534102
002413,雷科防务,2018-03-31,2,增持,12017054,1.08993661,6056089,101.595781891019
601099,太平洋,2018-03-31,2,增持,67954002,0.99693146,15353913,29.189899279448
300202,聚龙股份,2018-03-31,2,持平,9352454,1.70198106,0,0
600682,南京新百,2018-03-31,2,增持,33606768,3.02226075,16503773,96.4963914215025
002273,水晶光电,2018-03-31,2,增持,10108001,1.52206438,4546201,81.7397425293969
002887,绿茵生态,2018-03-31,2,减持,1319172,1.648965,-1431900,-52.0488013399867
601777,*ST力帆,2018-03-31,2,增持,25560824,1.95592698,4369200,20.6175798513601
603679,华体科技,2018-03-31,2,增持,1015765,1.00580751,1015765,100
601155,新城控股,2018-03-31,2,持平,17686736,0.7835058,0,0
000635,英力特,2018-03-31,2,增持,5746235,1.89589906,5746235,100
002042,华孚时尚,2018-03-31,2,减持,42739100,4.21940776,-6153861,-12.5863945936921
600137,浪莎股份,2018-03-31,2,减持,675100,0.69442168,-126200,-15.7494072132784
002489,浙江永强,2018-03-31,2,持平,117472457,5.39920421,0,0
002747,埃斯顿,2018-03-31,2,减持,10896281,1.29951109,-10990000,-50.2141044428699
300197,铁汉生态,2018-03-31,2,持平,63835839,4.20068352,0,0
600358,*ST联合,2018-03-31,2,持平,16884458,3.34387644,0,0
300174,元力股份,2018-03-31,2,持平,14176600,5.79109477,0,0
300032,金龙机电,2018-03-31,2,持平,29120443,3.62569036,0,0
002448,中原内配,2018-03-31,2,增持,24725129,4.07452541,24725129,100
600206,有研新材,2018-03-31,2,持平,20000000,2.36105673,0,0
002617,露笑科技,2018-03-31,2,增持,28422640,3.86794802,2173301,8.2794503892079
000820,*ST节能,2018-03-31,2,减持,12047635,1.89058068,-4027200,-25.0528232482635
603333,尚纬股份,2018-03-31,2,减持,7357200,1.41483255,-4149900,-36.0638214667466
002664,长鹰信质,2018-03-31,2,减持,22454910,5.61344683,-2583300,-10.3174308387061
600671,*ST目药,2018-03-31,2,减持,3351051,2.75175044,-244100,-6.78970090546962
600569,安阳钢铁,2018-03-31,2,减持,9358348,0.39095996,-641692,-6.41689433242267
002667,鞍重股份,2018-03-31,2,持平,1670057,1.22834437,0,0
603501,韦尔股份,2018-03-31,2,增持,1765300,0.38728522,1765300,100
603617,君禾股份,2018-03-31,2,减持,1310600,1.3106,-8132,-0.616652966637649
002217,合力泰,2018-03-31,2,增持,156233326,4.99417552,156233326,100
002212,天融信,2018-03-31,2,增持,24245501,2.11399906,374176,1.56747059495022
300128,锦富技术,2018-03-31,2,增持,33689553,4.00290668,5637867,20.0981395556759
