股票代码,股票简称,时间,持有信托家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
002309,中利集团,2018-09-30,3,增持,50465985,5.78879716,1259500,2.55962196852712
002558,巨人网络,2018-09-30,3,减持,34921310,1.72503736,-26656687,-43.2893051068225
600487,亨通光电,2018-09-30,3,持平,61780691,3.2453197,0,0
002193,如意集团,2018-09-30,3,增持,27081989,10.34787157,3949602,17.0739059484004
002637,赞宇科技,2018-09-30,3,增持,30533242,7.21058969,7000131,29.7458801770833
002002,鸿达兴业,2018-09-30,3,增持,51282050,1.9809857,5077601,10.9894200880958
601238,广汽集团,2018-09-30,3,增持,239099029,2.34073474,27208359,12.8407536773563
002610,爱康科技,2018-09-30,3,持平,354202000,7.88800753,0,0
600851,海欣股份,2018-09-30,3,增持,54320584,4.50025126,16371828,43.1419359306534
000732,泰禾集团,2018-09-30,3,减持,99138764,7.96646764,-23888446,-19.4172053483128
000732,泰禾集团,2018-09-30,3,减持,99138764,7.96646764,-23888446,-19.4172053483128
002042,华孚时尚,2018-09-30,3,增持,94173618,6.1981791,32335070,52.2895039514835
002301,齐心集团,2018-09-30,3,增持,61085615,9.51784232,8199850,15.5048338621934
002183,怡亚通,2018-09-30,3,增持,107057520,5.04346492,416712,0.390762230533737
002012,凯恩股份,2018-09-30,3,减持,8195445,1.75256601,-7324875,-47.1953864353312
600851,海欣股份,2018-09-30,3,增持,54320584,4.50025126,16371828,43.1419359306534
002548,金新农,2018-09-30,3,增持,3999500,1.05099047,1105900,38.2188277578103
600322,天房发展,2018-09-30,3,减持,83672640,7.5673908,-29728025,-26.2150358642077
600355,精伦电子,2018-09-30,3,持平,24152073,4.90806809,0,0
002609,捷顺科技,2018-09-30,3,减持,21739255,3.26475157,-7204800,-24.8921583378694
002138,顺络电子,2018-09-30,3,增持,43948012,5.41206778,13712764,45.3535687883228
600487,亨通光电,2018-09-30,3,持平,61780691,3.2453197,0,0
600179,*ST安通,2018-09-30,3,减持,162206420,10.90844727,-58480,-0.0360398336300703
300238,冠昊生物,2018-09-30,3,持平,21363128,8.05682394,0,0
002745,木林森,2018-09-30,3,减持,35099772,2.74824903,-27444674,-43.8802735577832
000950,重药控股,2018-09-30,3,持平,13786895,0.79776745,0,0
300367,ST网力,2018-09-30,3,持平,44779008,5.24010562,0,0
002327,富安娜,2018-09-30,3,减持,22867770,2.62498656,-8903750,-28.0243123401084
600393,粤泰股份,2018-09-30,3,减持,170345807,6.71644948,-18750000,-9.91560854651843
002519,银河电子,2018-09-30,3,增持,124400722,11.04379524,25216337,25.4236964820622
300518,盛讯达,2018-09-30,3,增持,4471590,4.7906471,86853,1.98080295351808
000504,ST生物,2018-09-30,3,减持,83932355,26.93818536,-5789187,-6.45239356229522
000042,中洲控股,2018-09-30,3,增持,27897001,4.19610324,2298374,8.97850497997412
300021,大禹节水,2018-09-30,3,增持,42056249,5.27443223,14916249,54.9603868828298
600057,厦门象屿,2018-09-30,3,增持,158672107,7.35459949,38630000,32.1803748413046
002288,超华科技,2018-09-30,3,增持,13935102,1.49575437,3919256,39.1305537245681
600439,瑞贝卡,2018-09-30,3,减持,63382390,5.59922308,-49277885,-43.740249169461
600388,龙净环保,2018-09-30,3,增持,82521652,7.71915738,11569287,16.305710176116
600512,腾达建设,2018-09-30,3,减持,111115816,6.94950399,-1917200,-1.69614159459392
000554,泰山石油,2018-09-30,3,增持,10812700,2.24892891,7887000,269.576511604061
300094,国联水产,2018-09-30,3,减持,20703073,2.63953447,-7603320,-26.8607872433623
600290,*ST华仪,2018-09-30,3,减持,28172574,3.70738833,-40337372,-58.8781255206361
600055,万东医疗,2018-09-30,3,增持,26207403,4.8458983,1943800,8.01117624616591
000546,金圆股份,2018-09-30,3,增持,47428570,6.63666717,34458889,265.688022704645
600711,盛屯矿业,2018-09-30,3,减持,50255600,2.74509427,-14035000,-21.8305630994267
000989,九芝堂,2018-09-30,3,减持,23601013,2.71477517,-781311,-3.2044156250241
300056,中创环保,2018-09-30,3,增持,10023404,2.60016926,1670162,19.9941771111145
002217,合力泰,2018-09-30,3,增持,194105179,6.20479227,30085000,18.3422553148171
603399,吉翔股份,2018-09-30,3,增持,108961500,19.9289201,3443500,3.26342424989101
300178,腾邦国际,2018-09-30,3,持平,44957909,7.29234457,0,0
300110,华仁药业,2018-09-30,3,增持,51340798,4.34277062,8142728,18.8497495374215
002220,天宝退,2018-09-30,3,减持,32180834,4.19852149,-7458976,-18.8168813119942
300270,中威电子,2018-09-30,3,增持,6461263,2.13379603,2030800,45.8371957964664
600400,红豆股份,2018-09-30,3,减持,120810277,4.76897059,-24609419,-16.923030151294
000721,西安饮食,2018-09-30,3,减持,7808002,1.56455454,-2866000,-26.8502853943629
002542,中化岩土,2018-09-30,3,减持,62000000,3.42349869,-35349000,-36.31162107469
002240,盛新锂能,2018-09-30,3,增持,64168567,11.98642968,3188772,5.22922715630645
000096,广聚能源,2018-09-30,3,持平,28938123,5.48070511,0,0
300031,宝通科技,2018-09-30,3,减持,20005236,5.0420502,-1536500,-7.13266563103364
000632,三木集团,2018-09-30,3,减持,24332767,5.2270127,-14650616,-37.5816947441427
300430,诚益通,2018-09-30,3,减持,12217583,4.49161156,-789574,-6.07030421790096
603598,引力传媒,2018-09-30,3,减持,4650350,1.71838683,-600012,-11.4280120113623
300550,和仁科技,2018-09-30,3,增持,1894536,2.27653928,685900,56.7499230537565
603076,乐惠国际,2018-09-30,3,增持,1333600,1.79006712,204876,18.1511157732094
002056,横店东磁,2018-09-30,2,减持,17041530,1.03684169,-7057300,-29.2848242010089
002506,协鑫集成,2018-09-30,2,减持,81252581,1.60502096,-35813138,-30.5923359168878
002422,科伦药业,2018-09-30,2,减持,58383693,4.05485817,-436637,-0.742323274962925
002514,宝馨科技,2018-09-30,2,减持,19340000,3.49075883,-2596183,-11.8351629360495
002456,欧菲光,2018-09-30,2,持平,68355978,2.51962189,0,0
002437,誉衡药业,2018-09-30,2,减持,23026332,1.04754523,-102502044,-81.656472636912
300296,利亚德,2018-09-30,2,增持,68164621,2.68061068,27739200,68.618209319329
002266,浙富控股,2018-09-30,2,持平,76509770,3.86662973,0,0
002072,ST凯瑞,2018-09-30,2,增持,2393100,1.35971591,2393100,100
000961,中南建设,2018-09-30,2,持平,193953848,5.22816416,0,0
300012,华测检测,2018-09-30,2,增持,48840854,2.94660325,20554992,72.6687841438242
600157,ST永泰,2018-09-30,2,持平,415378578,3.34287317,0,0
000566,海南海药,2018-09-30,2,减持,145901020,10.92090453,-57511240,-28.2732417406896
002143,印纪退,2018-09-30,2,减持,112641901,6.36454545,-1488167,-1.30392194281353
600499,科达制造,2018-09-30,2,增持,31522092,1.99860373,7921292,33.5636588590217
601991,大唐发电,2018-09-30,2,减持,73996064,0.39983369,-5032200,-6.36759526945954
002925,盈趣科技,2018-09-30,2,增持,1640018,0.35766903,363439,28.4697617617084
002131,利欧股份,2018-09-30,2,增持,164269824,2.95528136,6900000,4.38457629589774
600095,湘财股份,2018-09-30,2,持平,12437700,3.44283266,0,0
000046,泛海控股,2018-09-30,2,持平,108920466,2.09615589,0,0
002310,东方园林,2018-09-30,2,减持,138522206,5.1633859,-42181368,-23.3428520899094
603678,火炬电子,2018-09-30,2,减持,20042630,4.42768669,-11535085,-36.5291947184906
600736,苏州高新,2018-09-30,2,增持,33939571,2.84181293,8694712,34.4415153992344
600535,天士力,2018-09-30,2,持平,24034816,1.58890411,0,0
002881,美格智能,2018-09-30,2,持平,1442550,0.79549904,0,0
000666,经纬纺机,2018-09-30,2,持平,5546555,0.78771747,0,0
002572,索菲亚,2018-09-30,2,增持,54653827,5.91859106,17717427,47.967389891814
002317,众生药业,2018-09-30,2,减持,26789656,3.28924939,-500000,-1.83219605259956
000425,徐工机械,2018-09-30,2,持平,245656747,3.13590943,0,0
002124,天邦股份,2018-09-30,2,减持,61935481,5.34097795,-21348030,-25.6329611272032
002244,滨江集团,2018-09-30,2,持平,124106600,3.98871406,0,0
000026,飞亚达,2018-09-30,2,减持,12102591,2.75845749,-5312132,-30.5036835785444
002380,科远智慧,2018-09-30,2,减持,5887403,2.45316995,-6157269,-51.1202712701517
603696,安记食品,2018-09-30,2,减持,5832056,3.4714619,-7230967,-55.354468869878
002477,雏鹰退,2018-09-30,2,减持,66242559,2.11289271,-46951551,-41.4787933753797
002139,拓邦股份,2018-09-30,2,增持,26509000,2.59945492,6259000,30.9086419753086
002252,上海莱士,2018-09-30,2,持平,91507043,1.83947728,0,0
600728,佳都科技,2018-09-30,2,持平,82749233,5.11179566,0,0
000582,北部湾港,2018-09-30,2,持平,31693002,2.28572066,0,0
002305,南国置业,2018-09-30,2,减持,46980000,2.70900547,-20000,-0.0425531914893617
002168,惠程科技,2018-09-30,2,增持,33928519,4.16743276,14573703,75.2975538491299
002383,合众思壮,2018-09-30,2,持平,33088450,4.45432861,0,0
000573,粤宏远A,2018-09-30,2,减持,10888318,1.67976302,-14650682,-57.3659187908689
600346,恒力石化,2018-09-30,2,减持,19285771,0.38168559,-14838607,-43.48389002138
000971,*ST高升,2018-09-30,2,增持,12564130,1.22980574,276220,2.2479005786989
300232,洲明科技,2018-09-30,2,减持,21927815,2.88046117,-10800080,-32.9996169933936
000544,中原环保,2018-09-30,2,减持,9885150,1.01418973,-13253466,-57.2785597894014
300294,博雅生物,2018-09-30,2,增持,22749310,5.24994339,972000,4.46336117729876
002547,春兴精工,2018-09-30,2,持平,20758715,1.84021835,0,0
002171,楚江新材,2018-09-30,2,持平,49728306,4.65094756,0,0
002313,日海智能,2018-09-30,2,减持,29112927,9.33106634,-5398000,-15.641422787629
000672,上峰水泥,2018-09-30,2,增持,3260000,0.40067851,730000,28.8537549407115
000757,浩物股份,2018-09-30,2,持平,5966340,1.321094,0,0
000502,绿景控股,2018-09-30,2,减持,4644246,2.51285352,-2100627,-31.1440556404843
600567,山鹰国际,2018-09-30,2,减持,154231762,3.37439019,-266318609,-63.3262095017864
300228,富瑞特装,2018-09-30,2,增持,17438670,3.67612828,5248200,43.0516624871724
600083,*ST博信,2018-09-30,2,减持,7269448,3.16062957,-288000,-3.8108102100074
600338,西藏珠峰,2018-09-30,2,增持,87671090,13.42574501,83330000,1919.56398047495
603888,新华网,2018-09-30,2,减持,8314003,1.60183675,-277500,-3.22993543737341
002427,ST尤夫,2018-09-30,2,持平,42486805,10.67093004,0,0
603909,合诚股份,2018-09-30,2,减持,1976700,1.9284878,-430094,-17.8699963519936
000686,东北证券,2018-09-30,2,持平,292877295,12.51370165,0,0
600123,兰花科创,2018-09-30,2,持平,11656559,1.02035706,0,0
002215,诺普信,2018-09-30,2,持平,55783095,6.10267325,0,0
300096,易联众,2018-09-30,2,增持,39055000,9.08255814,2280000,6.19986403806934
601099,太平洋,2018-09-30,2,增持,159703059,2.34295256,22829721,16.6794507488376
002273,水晶光电,2018-09-30,2,增持,14606831,1.69291406,6376491,77.4754262885859
002661,克明面业,2018-09-30,2,持平,31270261,9.37480122,0,0
603679,华体科技,2018-09-30,2,增持,2750051,2.72309239,829597,43.1979625651018
600262,北方股份,2018-09-30,2,减持,2796067,1.64474529,-183001,-6.14289435487877
600979,广安爱众,2018-09-30,2,减持,22599335,2.38416734,-17518327,-43.6673677543821
002370,亚太药业,2018-09-30,2,减持,21451780,3.99850917,-9778546,-31.3110596411962
000731,四川美丰,2018-09-30,2,增持,13915048,2.35256402,13915048,100
300237,美晨生态,2018-09-30,2,增持,36066228,2.48206664,1423389,4.10875390437833
300197,铁汉生态,2018-09-30,2,持平,95753758,4.20066483,0,0
600821,*ST劝业,2018-09-30,2,增持,16312317,3.91870338,3219951,24.5941107970859
002141,贤丰控股,2018-09-30,2,增持,43050532,3.79414662,43050532,100
300182,捷成股份,2018-09-30,2,减持,79376519,3.08263018,-48849890,-38.0965905393171
600358,*ST联合,2018-09-30,2,持平,16884458,3.34387644,0,0
600497,驰宏锌锗,2018-09-30,2,减持,41921526,0.82339669,-3338507,-7.37628052546935
600206,有研新材,2018-09-30,2,持平,20000000,2.36105673,0,0
002617,露笑科技,2018-09-30,2,持平,42633959,3.86794793,0,0
000820,*ST节能,2018-09-30,2,持平,12047635,1.89058068,0,0
600993,马应龙,2018-09-30,2,增持,12496756,2.89911685,357040,2.941090219903
603329,上海雅仕,2018-09-30,2,增持,482700,0.36568182,482700,100
603766,隆鑫通用,2018-09-30,2,减持,31939068,1.55531615,-11750853,-26.8960271180165
002832,比音勒芬,2018-09-30,2,持平,5241139,2.89024369,0,0
002132,恒星科技,2018-09-30,2,减持,58511182,4.65668574,-6772600,-10.3740926038874
002433,太安堂,2018-09-30,2,增持,12875602,1.67453263,1500000,13.1861153370169
600712,南宁百货,2018-09-30,2,减持,15300000,2.80911584,-3136732,-17.0134924128636
600242,*ST中昌,2018-09-30,2,增持,8817300,1.93080215,1056500,13.6132872899701
000620,新华联,2018-09-30,2,增持,63585862,3.35246392,44192426,227.873111293945
002812,恩捷股份,2018-09-30,2,减持,8424460,1.77780765,-900300,-9.65494018076605
300301,长方集团,2018-09-30,2,减持,18169127,2.29957289,-8151400,-30.9697446407513
000506,中润资源,2018-09-30,2,增持,21253600,2.28774959,6050000,39.7932068720566
000040,东旭蓝天,2018-09-30,2,减持,82756402,6.18890639,-18260344,-18.0765513868364
002242,九阳股份,2018-09-30,2,减持,8362787,1.08959832,-492600,-5.56271566674613
002537,海联金汇,2018-09-30,2,减持,46081458,3.68253922,-324500,-0.699263659205139
000939,凯迪退,2018-09-30,2,持平,286485824,7.29046601,0,0
002603,以岭药业,2018-09-30,2,减持,24787975,2.05486527,-53400,-0.214963946238886
600305,恒顺醋业,2018-09-30,2,减持,16167681,2.0633638,-10614521,-39.6327419231623
002726,龙大肉食,2018-09-30,2,持平,18576039,2.45684904,0,0
600575,淮河能源,2018-09-30,2,减持,171950000,4.42456122,-169050000,-49.574780058651
601500,通用股份,2018-09-30,2,增持,15206800,2.09195223,242400,1.61984443078239
300741,华宝股份,2018-09-30,2,增持,407800,0.06621419,257800,171.866666666667
600513,联环药业,2018-09-30,2,持平,7797765,2.73168462,0,0
600706,曲江文旅,2018-09-30,2,减持,1113100,0.62007799,-100000,-8.24334350012365
000563,陕国投A,2018-09-30,2,增持,99103370,2.50007691,12443248,14.3586781472567
002210,*ST飞马,2018-09-30,2,减持,60720000,3.67358706,-46338373,-43.2832778058378
000903,云内动力,2018-09-30,2,持平,61183678,3.10450839,0,0
000010,美丽生态,2018-09-30,2,增持,17427200,2.12564491,1362600,8.48200390921654
300382,斯莱克,2018-09-30,2,持平,16897946,2.99306791,0,0
300387,富邦股份,2018-09-30,2,增持,5560735,1.90921217,1879942,51.0743744622422
000931,中关村,2018-09-30,2,减持,5814002,0.77198164,-1622098,-21.813827140571
002670,国盛金控,2018-09-30,2,持平,362985810,2.6485555,0,0
300083,创世纪,2018-09-30,2,增持,48846720,3.41183296,4809195,10.9206750379364
002388,新亚制程,2018-09-30,2,增持,8637332,1.71455035,7411132,604.398303702496
000756,新华制药,2018-09-30,2,增持,4551372,0.73189722,1358032,42.5270093381851
300268,佳沃股份,2018-09-30,2,减持,3400041,2.53734403,-708358,-17.2417041285425
601872,招商轮船,2018-09-30,2,持平,48891104,0.80590449,0,0
600764,中国海防,2018-09-30,2,持平,4144200,1.04712995,0,0
002316,亚联发展,2018-09-30,2,持平,19615442,4.98968304,0,0
300669,沪宁股份,2018-09-30,2,减持,900000,1.06888361,-103900,-10.3496364179699
002130,沃尔核材,2018-09-30,2,减持,23600822,1.87033637,-8713746,-26.9653798249755
600122,*ST宏图,2018-09-30,2,持平,26142200,2.25743207,0,0
600572,康恩贝,2018-09-30,2,增持,174538230,6.54357995,21870683,14.325692283508
000055,方大集团,2018-09-30,2,减持,17632118,1.52595391,-19616235,-52.6633620552297
600568,*ST中珠,2018-09-30,2,减持,51450954,2.58175206,-37033807,-41.8533164145632
300176,派生科技,2018-09-30,2,增持,25401860,6.559029,12032460,90
600960,渤海汽车,2018-09-30,2,增持,11830000,1.24458778,5530000,87.7777777777778
000673,*ST当代,2018-09-30,2,减持,12256410,1.54840543,-385652,-3.05054665923961
600620,天宸股份,2018-09-30,2,减持,25288288,3.68270436,-1549019,-5.77188687374631
600668,尖峰集团,2018-09-30,2,增持,16156900,4.69562899,16156900,100
002197,证通电子,2018-09-30,2,持平,32084768,6.22815399,0,0
002402,和而泰,2018-09-30,2,增持,21269250,2.48511624,13546633,175.415056838893
300164,通源石油,2018-09-30,2,持平,22708576,5.03223582,0,0
000586,汇源通信,2018-09-30,2,增持,8740218,4.51830955,8740218,100
601567,三星医疗,2018-09-30,2,持平,54234226,3.80101725,0,0
600106,重庆路桥,2018-09-30,2,持平,176397662,16.0599809,0,0
300279,和晶科技,2018-09-30,2,增持,6770873,1.50818436,2867500,73.4621057224098
300398,飞凯材料,2018-09-30,2,减持,6685092,1.56654695,-3935369,-37.054596782569
000520,长航凤凰,2018-09-30,2,增持,22760000,2.2488264,22760000,100
300325,德威新材,2018-09-30,2,减持,29439944,2.92718334,-20000000,-40.4531202543433
600444,国机通用,2018-09-30,2,减持,5585172,3.81443676,-783499,-12.3023940159572
603912,佳力图,2018-09-30,2,增持,787500,0.3742515,787500,100
603997,继峰股份,2018-09-30,2,持平,4266083,0.66895947,0,0
002812,恩捷股份,2018-09-30,2,减持,8424460,1.77780765,-900300,-9.65494018076605
002832,比音勒芬,2018-09-30,2,持平,5241139,2.89024369,0,0
603888,新华网,2018-09-30,2,减持,8314003,1.60183675,-277500,-3.22993543737341
002820,桂发祥,2018-09-30,2,增持,21192521,10.34791064,21192521,100
300606,金太阳,2018-09-30,2,减持,1891770,2.12081838,-4323800,-69.5640142416544
603679,华体科技,2018-09-30,2,增持,2750051,2.72309239,829597,43.1979625651018
002881,美格智能,2018-09-30,2,持平,1442550,0.79549904,0,0
300669,沪宁股份,2018-09-30,2,减持,900000,1.06888361,-103900,-10.3496364179699
603879,永悦科技,2018-09-30,2,减持,1493100,1.036875,-1144759,-43.3972778681499
300651,金陵体育,2018-09-30,2,减持,1989378,2.62681723,-563500,-22.0731268787619
603329,上海雅仕,2018-09-30,2,增持,482700,0.36568182,482700,100
603289,泰瑞机器,2018-09-30,2,减持,600000,0.22624434,-488778,-44.8923472002557
603912,佳力图,2018-09-30,2,增持,787500,0.3742515,787500,100
002925,盈趣科技,2018-09-30,2,增持,1640018,0.35766903,363439,28.4697617617084
300741,华宝股份,2018-09-30,2,增持,407800,0.06621419,257800,171.866666666667
600859,王府井,2018-09-30,1,减持,3216745,0.4143953,-309817,-8.78524183042862
300273,和佳医疗,2018-09-30,1,持平,7367120,0.93512307,0,0
603519,立霸股份,2018-09-30,1,增持,1681518,0.75764577,1681518,100
600104,上汽集团,2018-09-30,1,持平,111200000,0.95177274,0,0
000650,仁和药业,2018-09-30,1,增持,4512025,0.36436073,4512025,100
002627,宜昌交运,2018-09-30,1,增持,11267511,3.58023166,4195022,59.3146486335999
600577,精达股份,2018-09-30,1,持平,16456664,0.84163351,0,0
600739,辽宁成大,2018-09-30,1,减持,74215114,4.85158121,-1029181,-1.36778608929753
002092,中泰化学,2018-09-30,1,持平,41270000,1.92270995,0,0
600588,用友网络,2018-09-30,1,持平,47147243,2.46083474,0,0
002098,浔兴股份,2018-09-30,1,减持,779700,0.2177933,-7510202,-90.5945812145909
600376,首开股份,2018-09-30,1,持平,67508253,2.61703995,0,0
600589,广东榕泰,2018-09-30,1,持平,4473200,0.63422133,0,0
000603,盛达资源,2018-09-30,1,持平,6284965,0.91090496,0,0
002352,顺丰控股,2018-09-30,1,增持,22790565,0.51576749,22790565,100
000601,韶能股份,2018-09-30,1,持平,13502853,1.24962585,0,0
002488,金固股份,2018-09-30,1,持平,16333938,2.42294485,0,0
002512,达华智能,2018-09-30,1,持平,6567115,0.59952512,0,0
002321,华英农业,2018-09-30,1,持平,29604982,5.54098356,0,0
000510,新金路,2018-09-30,1,减持,9411001,1.54485804,-16799200,-64.0941288470088
000682,东方电子,2018-09-30,1,持平,4450865,0.33197399,0,0
600971,恒源煤电,2018-09-30,1,持平,10543850,1.05438071,0,0
000698,沈阳化工,2018-09-30,1,增持,1870601,0.22825725,210700,12.6935281080016
600686,金龙汽车,2018-09-30,1,持平,10009609,1.64974018,0,0
002447,*ST晨鑫,2018-09-30,1,持平,9760000,0.68385986,0,0
600643,爱建集团,2018-09-30,1,持平,7970102,0.49139846,0,0
000540,中天金融,2018-09-30,1,持平,200571640,2.86315986,0,0
601000,唐山港,2018-09-30,1,持平,31249999,0.52734349,0,0
000797,中国武夷,2018-09-30,1,增持,7067498,0.53924735,1631210,30.0059525911799
002455,百川股份,2018-09-30,1,持平,26210900,5.07003074,0,0
000829,天音控股,2018-09-30,1,持平,86300019,8.3170043,0,0
300347,泰格医药,2018-09-30,1,持平,7520600,1.50358912,0,0
300309,吉艾科技,2018-09-30,1,减持,11253063,1.29160434,-8445610,-42.8740047616405
600480,凌云股份,2018-09-30,1,减持,4010600,0.88131309,-15573355,-79.5209905251518
002031,巨轮智能,2018-09-30,1,持平,14429269,0.65605608,0,0
600563,法拉电子,2018-09-30,1,减持,2220726,0.98698933,-879336,-28.3651101171525
002396,星网锐捷,2018-09-30,1,减持,14017894,2.40328613,-878226,-5.89566947634686
000533,顺钠股份,2018-09-30,1,持平,19123505,2.76824871,0,0
300091,金通灵,2018-09-30,1,减持,7706000,1.25157118,-50575088,-86.7778720946321
002077,*ST大港,2018-09-30,1,减持,1880000,0.32394328,-25658308,-93.1731462949721
000677,恒天海龙,2018-09-30,1,持平,5151814,0.59628999,0,0
600654,ST中安,2018-09-30,1,持平,5290730,0.41236504,0,0
600835,上海机电,2018-09-30,1,减持,4089328,0.3998407,-593280,-12.6698626064791
000410,*ST沈机,2018-09-30,1,减持,3854800,0.50358545,-183100,-4.53453527823869
600501,航天晨光,2018-09-30,1,减持,2141890,0.50841998,-13410347,-86.2277690341267
002354,*ST天娱,2018-09-30,1,持平,13166367,1.40539153,0,0
000589,贵州轮胎,2018-09-30,1,减持,2538300,0.32732648,-274200,-9.74933333333333
000975,银泰黄金,2018-09-30,1,减持,17600000,0.88737719,-33000,-0.187149095446039
002470,*ST金正,2018-09-30,1,持平,28110765,0.89019019,0,0
600606,绿地控股,2018-09-30,1,持平,40201005,0.33037882,0,0
002108,沧州明珠,2018-09-30,1,持平,3991217,0.2814831,0,0
600227,圣济堂,2018-09-30,1,持平,28950670,1.66735886,0,0
002592,ST八菱,2018-09-30,1,持平,13304121,4.69560819,0,0
600077,宋都股份,2018-09-30,1,减持,11993898,0.89498531,-7908037,-39.7350157158085
000719,中原传媒,2018-09-30,1,减持,8460421,0.82685594,-948500,-10.0808583683506
300089,文化长城,2018-09-30,1,减持,2042300,0.4245444,-6570396,-76.2873320967093
002612,朗姿股份,2018-09-30,1,持平,3064700,0.766175,0,0
600477,杭萧钢构,2018-09-30,1,增持,33300000,1.85962876,33300000,100
600992,贵绳股份,2018-09-30,1,增持,12006975,4.89900649,8056300,203.922114575357
002381,双箭股份,2018-09-30,1,持平,6347300,1.48128355,0,0
002180,纳思达,2018-09-30,1,减持,18626693,1.75130728,-1258000,-6.32647433882937
002229,鸿博股份,2018-09-30,1,持平,5600100,1.11703481,0,0
300324,旋极信息,2018-09-30,1,持平,29046142,1.66104943,0,0
300299,富春股份,2018-09-30,1,持平,14166494,1.94612871,0,0
002241,歌尔股份,2018-09-30,1,减持,36197666,1.11545475,-26043496,-41.8428820464502
000710,贝瑞基因,2018-09-30,1,增持,2185891,0.61642833,2185891,100
002188,ST巴士,2018-09-30,1,持平,10086591,3.41192554,0,0
300246,宝莱特,2018-09-30,1,增持,1087542,0.74444308,172501,18.8517235839706
300108,吉药控股,2018-09-30,1,持平,27900000,4.18909689,0,0
300095,华伍股份,2018-09-30,1,增持,3682500,0.97237773,3682500,100
002260,*ST德奥,2018-09-30,1,减持,2300000,0.86726998,-13021902,-84.988808830653
600493,凤竹纺织,2018-09-30,1,持平,8191908,3.01173088,0,0
000668,荣丰控股,2018-09-30,1,减持,2553561,1.73898674,-669778,-20.7790120741256
600615,丰华股份,2018-09-30,1,减持,6076821,3.23199903,-887133,-12.738926764881
600838,上海九百,2018-09-30,1,持平,1636924,0.40833065,0,0
000800,一汽解放,2018-09-30,1,减持,5227715,0.32121137,-1112000,-17.5402206566068
