股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
600723,首商股份,2016-03-31,2,增持,14292748,2.17080559,1797237,14.3830612449543
002322,理工环科,2016-03-31,2,增持,4167223,1.02545317,4167223,100
600573,惠泉啤酒,2016-03-31,2,增持,3986975,1.59479,698079,21.2253291073965
002468,申通快递,2016-03-31,2,减持,7679156,2.31456043,-1426800,-15.668865520545
300337,银邦股份,2016-03-31,2,持平,8925507,1.08593378,0,0
300146,汤臣倍健,2016-03-31,2,增持,8779747,1.20599108,1898686,27.5929249864229
600308,华泰股份,2016-03-31,2,增持,12090941,1.03557216,12090941,100
002340,格林美,2016-03-31,2,增持,19715019,1.35457931,9675109,96.3664913330896
002597,金禾实业,2016-03-31,2,增持,8246855,1.46065862,8246855,100
002207,准油股份,2016-03-31,2,持平,5463342,2.28422188,0,0
002415,海康威视,2016-03-31,2,减持,42224855,1.03777878,-949398,-2.19899114409692
002634,棒杰股份,2016-03-31,2,减持,2013114,1.57205421,-1334849,-39.8704824396207
000789,万年青,2016-03-31,2,增持,5352895,0.87271046,260000,5.10515139228278
600983,惠而浦,2016-03-31,2,减持,13364615,1.74372846,-6689519,-33.3573067777447
002395,双象股份,2016-03-31,2,减持,1962250,1.09741843,-826550,-29.6381956397017
600106,重庆路桥,2016-03-31,2,持平,25406377,2.79885441,0,0
300017,网宿科技,2016-03-31,2,增持,13804863,1.74881339,13804863,100
000976,华铁股份,2016-03-31,2,增持,11876259,0.74427629,11876259,100
002781,奇信股份,2016-03-31,2,增持,250100,0.11115555,250100,100
002008,大族激光,2016-03-31,1,增持,7799571,0.73343295,7799571,100
002404,嘉欣丝绸,2016-03-31,1,增持,1698100,0.32615,1698100,100
603117,万林物流,2016-03-31,1,增持,237800,0.05792935,237800,100
002002,鸿达兴业,2016-03-31,1,减持,3800000,0.39093073,-1200000,-24
600739,辽宁成大,2016-03-31,1,持平,63125389,0.8580313,0,0
600499,科达制造,2016-03-31,1,增持,7499770,1.06269353,7499770,100
002502,*ST鼎龙,2016-03-31,1,增持,1879990,0.43729399,1879990,100
000759,中百集团,2016-03-31,1,持平,10158148,1.4916046,0,0
600125,铁龙物流,2016-03-31,1,增持,33461825,2.56309953,5705353,20.555036677572
002475,立讯精密,2016-03-31,1,增持,8998358,0.71558847,977300,12.1841781969411
600066,宇通客车,2016-03-31,1,增持,40675480,1.83724465,8817241,27.676485822082
601888,中国中免,2016-03-31,1,减持,9335574,0.95628076,-3305385,-26.1482139132007
000933,神火股份,2016-03-31,1,增持,5968900,0.31406998,5968900,100
600486,扬农化工,2016-03-31,1,增持,1939905,0.62597994,1939905,100
600019,宝钢股份,2016-03-31,1,增持,29586699,0.17966703,29586699,100
000726,鲁泰A,2016-03-31,1,增持,7881381,0.82462055,499261,6.76311140973054
600686,金龙汽车,2016-03-31,1,减持,6912891,1.1393526,-12769749,-64.8782327980393
300006,莱美药业,2016-03-31,1,持平,1580401,0.70046232,0,0
000613,大东海A,2016-03-31,1,增持,3441002,0.94507059,3441002,100
000401,冀东水泥,2016-03-31,1,增持,10710023,0.79479339,2602979,32.1076214709085
000402,金融街,2016-03-31,1,增持,22499540,0.75276238,9660516,75.2433829861211
300347,泰格医药,2016-03-31,1,持平,6481880,1.37695233,0,0
002233,塔牌集团,2016-03-31,1,增持,7070149,0.79026455,7070149,100
002419,天虹股份,2016-03-31,1,增持,5598699,0.69966246,5598699,100
002389,航天彩虹,2016-03-31,1,增持,3202820,0.45115034,3202820,100
000905,厦门港务,2016-03-31,1,增持,2121800,0.39958569,2121800,100
300135,宝利国际,2016-03-31,1,持平,3554980,0.38574002,0,0
300121,阳谷华泰,2016-03-31,1,持平,4139832,1.47429915,0,0
601001,晋控煤业,2016-03-31,1,增持,6985117,0.41734582,6985117,100
600282,南钢股份,2016-03-31,1,增持,9312500,0.23504113,9312500,100
600783,鲁信创投,2016-03-31,1,增持,1449527,0.19473486,85200,6.24483719812039
600835,上海机电,2016-03-31,1,持平,4651109,0.45476975,0,0
000619,海螺型材,2016-03-31,1,持平,2329200,0.647,0,0
300242,佳云科技,2016-03-31,1,增持,1431501,0.44911172,1431501,100
000965,天保基建,2016-03-31,1,增持,3777312,0.37438525,3777312,100
000970,中科三环,2016-03-31,1,持平,6932850,0.65084961,0,0
300037,新宙邦,2016-03-31,1,减持,4415526,2.39947005,-994551,-18.3833058198617
002470,*ST金正,2016-03-31,1,持平,17286501,1.10135014,0,0
002268,卫士通,2016-03-31,1,增持,5756981,1.33102203,2400463,71.5164643836261
000090,天健集团,2016-03-31,1,持平,4608050,0.53859976,0,0
000850,华茂股份,2016-03-31,1,增持,2539600,0.26912092,2539600,100
300328,宜安科技,2016-03-31,1,持平,629300,0.2809375,0,0
002570,贝因美,2016-03-31,1,增持,8999856,0.8801643,6221542,223.932284111875
002412,汉森制药,2016-03-31,1,持平,2141426,0.72345473,0,0
000524,岭南控股,2016-03-31,1,增持,1000000,0.37081845,1000000,100
002241,歌尔股份,2016-03-31,1,增持,18098445,1.18555392,3532166,24.2489245194329
603005,晶方科技,2016-03-31,1,持平,1698698,0.74932546,0,0
600556,天下秀,2016-03-31,1,增持,4567518,1.15693789,4567518,100
600794,保税科技,2016-03-31,1,减持,4491940,0.37697528,-228000,-4.8305698801256
002701,奥瑞金,2016-03-31,1,减持,5314147,0.54151725,-554591,-9.44991921602225
600015,华夏银行,2016-03-31,1,持平,877302599,8.21016022,0,0
600066,宇通客车,2016-03-31,1,增持,40675480,1.83724465,8817241,27.676485822082
000933,神火股份,2016-03-31,1,增持,5968900,0.31406998,5968900,100
600486,扬农化工,2016-03-31,1,增持,1939905,0.62597994,1939905,100
000970,中科三环,2016-03-31,1,持平,6932850,0.65084961,0,0
600660,福耀玻璃,2016-03-31,1,持平,38653598,1.54083265,0,0
002081,金螳螂,2016-03-31,1,持平,11576568,0.65693621,0,0
000926,福星股份,2016-03-31,1,增持,6299886,0.66361918,1000000,18.8683303754081
002572,索菲亚,2016-03-31,1,增持,4186970,0.94947367,4186970,100
000726,鲁泰A,2016-03-31,1,增持,7881381,0.82462055,499261,6.76311140973054
600686,金龙汽车,2016-03-31,1,减持,6912891,1.1393526,-12769749,-64.8782327980393
300006,莱美药业,2016-03-31,1,持平,1580401,0.70046232,0,0
000613,大东海A,2016-03-31,1,增持,3441002,0.94507059,3441002,100
300347,泰格医药,2016-03-31,1,持平,6481880,1.37695233,0,0
002233,塔牌集团,2016-03-31,1,增持,7070149,0.79026455,7070149,100
002727,一心堂,2016-03-31,1,减持,1153747,0.44323742,-1480013,-56.1939204787072
600783,鲁信创投,2016-03-31,1,增持,1449527,0.19473486,85200,6.24483719812039
002001,新和成,2016-03-31,1,减持,5355925,0.49185706,-48404586,-90.0374365861217
600862,中航高科,2016-03-31,1,持平,3185927,0.2287017,0,0
002419,天虹股份,2016-03-31,1,增持,5598699,0.69966246,5598699,100
002111,威海广泰,2016-03-31,1,增持,4459932,1.23512969,2010000,82.0430934409608
000708,中信特钢,2016-03-31,1,增持,1521400,0.33853389,1521400,100
600309,万华化学,2016-03-31,1,增持,21926628,1.01402562,6353992,40.8022893490864
601169,北京银行,2016-03-31,1,持平,1728837760,13.64272741,0,0
300135,宝利国际,2016-03-31,1,持平,3554980,0.38574002,0,0
300121,阳谷华泰,2016-03-31,1,持平,4139832,1.47429915,0,0
600282,南钢股份,2016-03-31,1,增持,9312500,0.23504113,9312500,100
600835,上海机电,2016-03-31,1,持平,4651109,0.45476975,0,0
000619,海螺型材,2016-03-31,1,持平,2329200,0.647,0,0
601333,广深铁路,2016-03-31,1,增持,33525644,0.4732896,256300,0.770378880930144
600054,黄山旅游,2016-03-31,1,持平,8188117,1.64354014,0,0
300242,佳云科技,2016-03-31,1,增持,1431501,0.44911172,1431501,100
000965,天保基建,2016-03-31,1,增持,3777312,0.37438525,3777312,100
300037,新宙邦,2016-03-31,1,减持,4415526,2.39947005,-994551,-18.3833058198617
002268,卫士通,2016-03-31,1,增持,5756981,1.33102203,2400463,71.5164643836261
000850,华茂股份,2016-03-31,1,增持,2539600,0.26912092,2539600,100
300328,宜安科技,2016-03-31,1,持平,629300,0.2809375,0,0
002405,四维图新,2016-03-31,1,减持,4256500,0.59829654,-2767555,-39.4011009310149
002570,贝因美,2016-03-31,1,增持,8999856,0.8801643,6221542,223.932284111875
002412,汉森制药,2016-03-31,1,持平,2141426,0.72345473,0,0
000524,岭南控股,2016-03-31,1,增持,1000000,0.37081845,1000000,100
603005,晶方科技,2016-03-31,1,持平,1698698,0.74932546,0,0
600556,天下秀,2016-03-31,1,增持,4567518,1.15693789,4567518,100
600794,保税科技,2016-03-31,1,减持,4491940,0.37697528,-228000,-4.8305698801256
600033,福建高速,2016-03-31,1,增持,9813911,0.35759769,9813911,100
002185,华天科技,2016-03-31,1,持平,7099918,0.86620406,0,0
002038,双鹭药业,2016-03-31,1,持平,6660045,0.9724113,0,0
601098,中南传媒,2016-03-31,1,增持,10514814,0.58545735,10514814,100
002484,江海股份,2016-03-31,1,减持,1160976,0.34885096,-1139332,-49.5295412614311
600598,北大荒,2016-03-31,1,增持,4024801,0.22640752,4024801,100
000882,华联股份,2016-03-31,1,增持,4761200,0.21388208,4761200,100
002262,恩华药业,2016-03-31,1,减持,9298623,1.91658258,-57,-0.000612990230871479
601799,星宇股份,2016-03-31,1,持平,2009909,0.83868517,0,0
600889,南京化纤,2016-03-31,1,持平,1995045,0.64970517,0,0
600687,退市刚泰,2016-03-31,1,增持,12462572,0.83713602,1839100,17.3116660918389
600211,西藏药业,2016-03-31,1,增持,2236827,1.53639835,2236827,100
300187,永清环保,2016-03-31,1,持平,1015000,0.47018213,0,0
600498,烽火通信,2016-03-31,1,增持,9219910,0.88086056,9219910,100
002347,泰尔股份,2016-03-31,1,增持,1562800,0.69558164,150200,10.6328755486337
000813,德展健康,2016-03-31,1,增持,878500,0.1879163,878500,100
000708,中信特钢,2016-03-31,1,增持,1521400,0.33853389,1521400,100
000521,长虹美菱,2016-03-31,1,减持,3699287,0.48436521,-3283331,-47.0214896475792
300158,振东制药,2016-03-31,1,增持,850400,0.29527778,850400,100
600995,文山电力,2016-03-31,1,增持,2497511,0.52191708,2497511,100
002111,威海广泰,2016-03-31,1,增持,4459932,1.23512969,2010000,82.0430934409608
601003,柳钢股份,2016-03-31,1,增持,7138100,0.27852813,7138100,100
600862,中航高科,2016-03-31,1,持平,3185927,0.2287017,0,0
002282,博深股份,2016-03-31,1,减持,3112842,0.92060509,-22,-0.000706744657010393
002036,联创电子,2016-03-31,1,增持,1088655,0.18283744,1088655,100
300285,国瓷材料,2016-03-31,1,减持,6393327,2.13716022,-213000,-3.22418190925154
002357,富临运业,2016-03-31,1,增持,4049916,1.29188442,4049916,100
002016,世荣兆业,2016-03-31,1,增持,1748149,0.2160621,1748149,100
002659,凯文教育,2016-03-31,1,增持,5398694,1.73591447,5398694,100
000909,数源科技,2016-03-31,1,增持,1611493,0.54812687,1611493,100
002081,金螳螂,2016-03-31,1,持平,11576568,0.65693621,0,0
002521,齐峰新材,2016-03-31,1,增持,2275192,0.45992667,2275192,100
002086,*ST东洋,2016-03-31,1,增持,1956001,0.56885299,1956001,100
600303,曙光股份,2016-03-31,1,增持,4371146,0.70465497,4371146,100
601333,广深铁路,2016-03-31,1,增持,33525644,0.4732896,256300,0.770378880930144
600624,复旦复华,2016-03-31,1,增持,1588600,0.30161294,1588600,100
002182,云海金属,2016-03-31,1,持平,2231963,0.69055853,0,0
600710,苏美达,2016-03-31,1,增持,2413600,0.37695773,2413600,100
600684,珠江实业,2016-03-31,1,增持,3550000,0.49914424,3550000,100
002211,宏达新材,2016-03-31,1,持平,2514987,0.58153245,0,0
002635,安洁科技,2016-03-31,1,增持,1265000,0.32531561,1265000,100
002403,爱仕达,2016-03-31,1,增持,4863554,1.55883141,4863554,100
601933,永辉超市,2016-03-31,1,持平,25417159,0.62487851,0,0
000926,福星股份,2016-03-31,1,增持,6299886,0.66361918,1000000,18.8683303754081
002142,宁波银行,2016-03-31,1,持平,55319365,1.41852015,0,0
600546,山煤国际,2016-03-31,1,增持,15352093,0.77439761,15352093,100
000031,大悦城,2016-03-31,1,增持,15227146,0.83954793,8984528,143.92243766958
000597,东北制药,2016-03-31,1,增持,7999801,1.68539252,7999801,100
600117,西宁特钢,2016-03-31,1,增持,4371300,0.58974453,4371300,100
002430,杭氧股份,2016-03-31,1,增持,1886600,0.22681587,1886600,100
300267,尔康制药,2016-03-31,1,持平,5530520,0.53779947,0,0
000606,顺利办,2016-03-31,1,增持,4248400,0.89986817,4248400,100
002382,蓝帆医疗,2016-03-31,1,增持,904356,0.36583981,904356,100
600749,西藏旅游,2016-03-31,1,持平,2952281,1.56091429,0,0
300270,中威电子,2016-03-31,1,增持,630000,0.23105954,630000,100
300096,易联众,2016-03-31,1,增持,3922243,0.91214953,3922243,100
002016,世荣兆业,2016-03-31,1,增持,1748149,0.2160621,1748149,100
002659,凯文教育,2016-03-31,1,增持,5398694,1.73591447,5398694,100
000909,数源科技,2016-03-31,1,增持,1611493,0.54812687,1611493,100
000930,中粮科技,2016-03-31,1,增持,2199975,0.22811589,29600,1.36381961642573
002521,齐峰新材,2016-03-31,1,增持,2275192,0.45992667,2275192,100
600303,曙光股份,2016-03-31,1,增持,4371146,0.70465497,4371146,100
600391,航发科技,2016-03-31,1,减持,3636795,1.10162723,-40848,-1.11071139857784
000597,东北制药,2016-03-31,1,增持,7999801,1.68539252,7999801,100
600624,复旦复华,2016-03-31,1,增持,1588600,0.30161294,1588600,100
002182,云海金属,2016-03-31,1,持平,2231963,0.69055853,0,0
600710,苏美达,2016-03-31,1,增持,2413600,0.37695773,2413600,100
600684,珠江实业,2016-03-31,1,增持,3550000,0.49914424,3550000,100
002211,宏达新材,2016-03-31,1,持平,2514987,0.58153245,0,0
002403,爱仕达,2016-03-31,1,增持,4863554,1.55883141,4863554,100
000606,顺利办,2016-03-31,1,增持,4248400,0.89986817,4248400,100
600749,西藏旅游,2016-03-31,1,持平,2952281,1.56091429,0,0
300270,中威电子,2016-03-31,1,增持,630000,0.23105954,630000,100
603116,红蜻蜓,2016-03-31,1,增持,285128,0.06974755,285128,100
300157,恒泰艾普,2016-03-31,1,增持,5871117,0.98228036,5871117,100
300125,聆达股份,2016-03-31,1,增持,1339655,1.13530085,1339655,100
300018,中元股份,2016-03-31,1,增持,2620133,1.08983409,2620133,100
300106,西部牧业,2016-03-31,1,增持,669213,0.31666384,669213,100
002346,柘中股份,2016-03-31,1,增持,11300500,2.5591325,11300500,100
600603,广汇物流,2016-03-31,1,增持,1425400,0.73231912,1425400,100
600408,ST安泰,2016-03-31,1,增持,2864200,0.2844855,2864200,100
002109,兴化股份,2016-03-31,1,增持,1361400,0.37985491,1361400,100
300397,天和防务,2016-03-31,1,增持,497000,0.41416667,289420,139.425763561037
002688,金河生物,2016-03-31,1,增持,1799939,0.7083143,1799939,100
300371,汇中股份,2016-03-31,1,增持,246250,0.20520833,246250,100
002750,龙津药业,2016-03-31,1,增持,136100,0.06796504,136100,100
603686,龙马环卫,2016-03-31,1,增持,1078350,0.40433071,1078350,100
300422,博世科,2016-03-31,1,增持,784981,0.61671132,361917,85.5466312425543
002765,蓝黛科技,2016-03-31,1,增持,172700,0.08302885,172700,100
603800,道森股份,2016-03-31,1,增持,162400,0.07807692,162400,100
603996,*ST中新,2016-03-31,1,增持,148100,0.07401299,148100,100
002783,凯龙股份,2016-03-31,1,增持,62400,0.0747574,62400,100
300501,海顺新材,2016-03-31,1,新进,108700,0.20363432,108700,0.20363432
002786,银宝山新,2016-03-31,1,增持,164300,0.12928864,164300,100
002787,华源控股,2016-03-31,1,增持,133100,0.09453125,133100,100
002782,可立克,2016-03-31,1,增持,227000,0.13321596,227000,100
002779,中坚科技,2016-03-31,1,增持,77600,0.08818182,77600,100
603936,博敏电子,2016-03-31,1,增持,247600,0.14795339,247600,100
300500,启迪设计,2016-03-31,1,新进,56900,0.09483333,56900,0.09483333
