股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
600315,上海家化,2014-12-31,2,增持,14416002,2.14406838,14416002,100
000729,燕京啤酒,2014-12-31,2,增持,84128142,2.99425548,18435001,28.06229192177
601628,中国人寿,2014-12-31,2,减持,25354172,0.08970259,-55094261,-68.4839454859239
603288,海天味业,2014-12-31,2,增持,3810558,0.25343235,3810558,100
600028,中国石化,2014-12-31,2,减持,125512757,0.10611459,-175767378,-58.3401816385936
600066,宇通客车,2014-12-31,2,增持,26818068,1.81530376,10823099,67.6656453663649
600761,安徽合力,2014-12-31,2,增持,9633529,1.5618123,871237,9.94302632233667
600660,福耀玻璃,2014-12-31,2,减持,62933488,3.14198289,-2974670,-4.51335629801701
601808,中海油服,2014-12-31,2,减持,7505635,0.15729834,-2383700,-24.1037440839045
000726,鲁泰A,2014-12-31,2,减持,13723123,1.43583584,-5159448,-27.3238638954409
600178,东安动力,2014-12-31,2,增持,12785677,2.76698342,3233248,33.8473910667119
002301,齐心集团,2014-12-31,2,减持,2455699,0.65286144,-1411277,-36.495623453572
600377,宁沪高速,2014-12-31,2,增持,34798938,0.69076384,9196073,35.9181404112391
600699,均胜电子,2014-12-31,2,增持,4523439,0.71107064,1737785,62.3833756812583
000582,北部湾港,2014-12-31,2,增持,1329000,0.15970686,1329000,100
600456,宝钛股份,2014-12-31,2,增持,3251972,0.75580554,2262357,228.60981290704
601139,深圳燃气,2014-12-31,2,减持,12863214,0.64946117,-4601243,-26.3463272863279
603005,晶方科技,2014-12-31,2,增持,2225683,0.98178778,771605,53.0648974814281
002609,捷顺科技,2014-12-31,2,增持,2297131,0.76453715,2297131,100
002304,洋河股份,2014-12-31,2,增持,29467220,2.73752067,7129201,31.9150995439658
601766,中国中车,2014-12-31,2,减持,111803537,0.80999447,-3978790,-3.43643982902503
600885,宏发股份,2014-12-31,2,增持,6075361,1.1420441,6075361,100
600529,山东药玻,2014-12-31,2,减持,9887424,3.8415649,-2449921,-19.8577651836761
601800,中国交建,2014-12-31,2,增持,21256473,0.13141775,1637576,8.34693204210206
600779,水井坊,2014-12-31,2,减持,4506505,0.92243264,-1173800,-20.6643833385707
300285,国瓷材料,2014-12-31,2,增持,2300997,1.83184819,2300997,100
002149,西部材料,2014-12-31,2,增持,4102121,2.34903567,1601985,64.0759142702637
601299,中国北车,2014-12-31,2,增持,73136209,0.59655399,22254665,43.7381872688455
601766,中国中车,2014-12-31,2,减持,111803537,0.80999447,-3978790,-3.43643982902503
600270,外运发展,2014-12-31,2,增持,7312815,0.80761598,7312815,100
601139,深圳燃气,2014-12-31,2,减持,12863214,0.64946117,-4601243,-26.3463272863279
000916,华北高速,2014-12-31,1,减持,3260982,0.29917266,-1514854,-31.7191377593368
600739,辽宁成大,2014-12-31,1,持平,13125389,0.91804567,0,0
002502,*ST鼎龙,2014-12-31,1,持平,2859990,1.01562145,0,0
000759,中百集团,2014-12-31,1,减持,9712385,1.42614954,-2076700,-17.6154468306913
600125,铁龙物流,2014-12-31,1,增持,23418162,1.79377783,23418162,100
000538,云南白药,2014-12-31,1,减持,6600052,0.63376741,-8694705,-56.8476177817013
600729,重庆百货,2014-12-31,1,增持,4303860,1.05868601,107700,2.56663234957676
000933,神火股份,2014-12-31,1,增持,10324427,0.54324793,10324427,100
600594,益佰制药,2014-12-31,1,持平,7404649,1.87003228,0,0
600019,宝钢股份,2014-12-31,1,减持,32666143,0.19832488,-100218338,-75.4176388738727
600026,中远海能,2014-12-31,1,增持,4807692,0.1380963,4807692,100
000725,京东方A,2014-12-31,1,减持,61484500,0.1742282,-57622700,-48.3788553504742
002368,太极股份,2014-12-31,1,增持,4017160,1.46391694,476354,13.4532645956881
600895,张江高科,2014-12-31,1,增持,5024099,0.32440969,5024099,100
000799,酒鬼酒,2014-12-31,1,持平,1400000,0.43086338,0,0
600600,青岛啤酒,2014-12-31,1,减持,9326142,0.69032278,-13263788,-58.7154896008974
000716,黑芝麻,2014-12-31,1,增持,3599915,1.15392165,3599915,100
000402,金融街,2014-12-31,1,减持,17799221,0.5955048,-1900600,-9.64780339882276
600050,中国联通,2014-12-31,1,减持,73117197,0.34494782,-68517900,-48.3763568856101
600219,南山铝业,2014-12-31,1,增持,3541929,0.18027951,3541929,100
600517,国网英大,2014-12-31,1,持平,10800000,0.86780286,0,0
002208,合肥城建,2014-12-31,1,增持,832332,0.26002249,832332,100
600548,深高速,2014-12-31,1,增持,8822727,0.40456929,3209424,57.1753208405105
002238,天威视讯,2014-12-31,1,增持,1271873,0.32139169,441050,53.0859160133988
002466,天齐锂业,2014-12-31,1,减持,785900,0.30371773,-529793,-40.2672203925992
002060,粤水电,2014-12-31,1,持平,7124151,1.18512448,0,0
601607,上海医药,2014-12-31,1,持平,10031192,0.37305786,0,0
000619,海螺型材,2014-12-31,1,增持,2499935,0.69442639,2499935,100
000410,*ST沈机,2014-12-31,1,增持,3267539,0.42686653,3267539,100
002281,光迅科技,2014-12-31,1,增持,808928,0.39751038,808928,100
000001,平安银行,2014-12-31,1,减持,41385367,0.3622385,-38770400,-48.3688216719328
000612,焦作万方,2014-12-31,1,增持,2334373,0.19407104,2334373,100
600129,太极集团,2014-12-31,1,增持,5252597,1.23042184,1599776,43.7956308288854
000910,大亚圣象,2014-12-31,1,持平,6999901,1.32699545,0,0
000965,天保基建,2014-12-31,1,持平,2888999,0.28634082,0,0
000878,云南铜业,2014-12-31,1,增持,3897709,0.27518443,3897709,100
000932,华菱钢铁,2014-12-31,1,增持,4400000,0.14590552,4400000,100
600212,*ST江泉,2014-12-31,1,增持,4547827,0.88877306,4547827,100
600962,国投中鲁,2014-12-31,1,增持,1375410,0.52454521,1375410,100
000523,广州浪奇,2014-12-31,1,增持,2618976,0.58831766,2618976,100
002604,龙力退,2014-12-31,1,增持,4668923,1.4821225,4668923,100
002606,大连电瓷,2014-12-31,1,增持,871912,0.435956,871912,100
002412,汉森制药,2014-12-31,1,减持,2141426,0.72345473,-730639,-25.4395008469516
002241,歌尔股份,2014-12-31,1,增持,8466443,0.55465644,8466443,100
600355,精伦电子,2014-12-31,1,减持,1343591,0.5460762,-862104,-39.0853676505591
300015,爱尔眼科,2014-12-31,1,增持,9293021,1.42027571,238672,2.63599293554954
600019,宝钢股份,2014-12-31,1,减持,32666143,0.19832488,-100218338,-75.4176388738727
002281,光迅科技,2014-12-31,1,增持,808928,0.39751038,808928,100
300136,信维通信,2014-12-31,1,增持,12800117,4.70144862,12800117,100
600546,山煤国际,2014-12-31,1,增持,1899905,0.09583592,1899905,100
002238,天威视讯,2014-12-31,1,增持,1271873,0.32139169,441050,53.0859160133988
600015,华夏银行,2014-12-31,1,持平,731085499,8.21016022,0,0
000933,神火股份,2014-12-31,1,增持,10324427,0.54324793,10324427,100
600594,益佰制药,2014-12-31,1,持平,7404649,1.87003228,0,0
300251,光线传媒,2014-12-31,1,增持,2000059,0.1974969,2000059,100
300111,向日葵,2014-12-31,1,增持,11741920,1.04857296,11741920,100
002060,粤水电,2014-12-31,1,持平,7124151,1.18512448,0,0
600895,张江高科,2014-12-31,1,增持,5024099,0.32440969,5024099,100
600550,保变电气,2014-12-31,1,持平,5000609,0.32585599,0,0
002081,金螳螂,2014-12-31,1,减持,23475325,1.3321557,-316239,-1.32920643636543
600026,中远海能,2014-12-31,1,增持,4807692,0.1380963,4807692,100
601088,中国神华,2014-12-31,1,减持,17071228,0.08582983,-75049145,-81.4685639625015
601607,上海医药,2014-12-31,1,持平,10031192,0.37305786,0,0
002368,太极股份,2014-12-31,1,增持,4017160,1.46391694,476354,13.4532645956881
000799,酒鬼酒,2014-12-31,1,持平,1400000,0.43086338,0,0
600600,青岛啤酒,2014-12-31,1,减持,9326142,0.69032278,-13263788,-58.7154896008974
000716,黑芝麻,2014-12-31,1,增持,3599915,1.15392165,3599915,100
600510,黑牡丹,2014-12-31,1,增持,10000036,1.25703968,10000036,100
600332,白云山,2014-12-31,1,增持,3545002,0.27452106,3545002,100
601006,大秦铁路,2014-12-31,1,减持,90102698,0.60606687,-144109602,-61.529476462167
600219,南山铝业,2014-12-31,1,增持,3541929,0.18027951,3541929,100
600863,内蒙华电,2014-12-31,1,增持,20287920,0.34932525,2782600,15.8957391238778
601857,中国石油,2014-12-31,1,减持,34909220,0.01907389,-32716600,-48.3788588441515
002001,新和成,2014-12-31,1,减持,2680395,0.24615192,-13166865,-83.0860666134082
600517,国网英大,2014-12-31,1,持平,10800000,0.86780286,0,0
002208,合肥城建,2014-12-31,1,增持,832332,0.26002249,832332,100
600548,深高速,2014-12-31,1,增持,8822727,0.40456929,3209424,57.1753208405105
600809,山西汾酒,2014-12-31,1,减持,3873200,0.44733011,-249504,-6.05195037043649
300203,聚光科技,2014-12-31,1,持平,9129519,2.01508391,0,0
600309,万华化学,2014-12-31,1,增持,11005946,0.50898438,11005946,100
000878,云南铜业,2014-12-31,1,增持,3897709,0.27518443,3897709,100
601169,北京银行,2014-12-31,1,持平,1440698133,13.64272741,0,0
002302,西部建设,2014-12-31,1,增持,1179000,0.22843656,1179000,100
002174,游族网络,2014-12-31,1,增持,849726,0.3081956,849726,100
002320,海峡股份,2014-12-31,1,增持,1106607,0.2598401,1106607,100
600633,浙数文化,2014-12-31,1,增持,2767100,0.2328645,2767100,100
000910,大亚圣象,2014-12-31,1,持平,6999901,1.32699545,0,0
600210,紫江企业,2014-12-31,1,增持,13537013,0.94220591,13537013,100
000619,海螺型材,2014-12-31,1,增持,2499935,0.69442639,2499935,100
000410,*ST沈机,2014-12-31,1,增持,3267539,0.42686653,3267539,100
000932,华菱钢铁,2014-12-31,1,增持,4400000,0.14590552,4400000,100
601333,广深铁路,2014-12-31,1,减持,10839208,0.15301971,-2175700,-16.7169833240465
600054,黄山旅游,2014-12-31,1,持平,4353207,0.92356147,0,0
600129,太极集团,2014-12-31,1,增持,5252597,1.23042184,1599776,43.7956308288854
000523,广州浪奇,2014-12-31,1,增持,2618976,0.58831766,2618976,100
600129,太极集团,2014-12-31,1,增持,5252597,1.23042184,1599776,43.7956308288854
000965,天保基建,2014-12-31,1,持平,2888999,0.28634082,0,0
600212,*ST江泉,2014-12-31,1,增持,4547827,0.88877306,4547827,100
600962,国投中鲁,2014-12-31,1,增持,1375410,0.52454521,1375410,100
000523,广州浪奇,2014-12-31,1,增持,2618976,0.58831766,2618976,100
002604,龙力退,2014-12-31,1,增持,4668923,1.4821225,4668923,100
002606,大连电瓷,2014-12-31,1,增持,871912,0.435956,871912,100
002412,汉森制药,2014-12-31,1,减持,2141426,0.72345473,-730639,-25.4395008469516
600355,精伦电子,2014-12-31,1,减持,1343591,0.5460762,-862104,-39.0853676505591
000488,晨鸣纸业,2014-12-31,1,增持,10033077,0.51812893,10033077,100
000070,特发信息,2014-12-31,1,持平,839563,0.30980185,0,0
600323,瀚蓝环境,2014-12-31,1,减持,10035581,1.40005919,-4358896,-30.2817254145462
000999,华润三九,2014-12-31,1,增持,20280555,2.07176984,3235874,18.9846556823211
000509,*ST华塑,2014-12-31,1,新进,3201364,0.38781702,3201364,0.38781702
601908,京运通,2014-12-31,1,增持,13625668,1.58480334,6870841,101.71749772422
002481,双塔食品,2014-12-31,1,增持,5225720,1.20965741,5225720,100
002001,新和成,2014-12-31,1,减持,2680395,0.24615192,-13166865,-83.0860666134082
002701,奥瑞金,2014-12-31,1,增持,2717965,0.44314165,2717965,100
300171,东富龙,2014-12-31,1,增持,2000000,0.63008433,2000000,100
000503,国新健康,2014-12-31,1,增持,10000095,1.11257766,10000095,100
600983,惠而浦,2014-12-31,1,持平,7844611,1.02351407,0,0
600004,白云机场,2014-12-31,1,减持,12608705,1.09640913,-2079340,-14.1566832073295
600015,华夏银行,2014-12-31,1,持平,731085499,8.21016022,0,0
601989,中国重工,2014-12-31,1,减持,45236228,0.24636234,-42411600,-48.3886491745123
300015,爱尔眼科,2014-12-31,1,增持,9293021,1.42027571,238672,2.63599293554954
600598,北大荒,2014-12-31,1,减持,5000354,0.2812854,-11014470,-68.7767158727439
600995,文山电力,2014-12-31,1,减持,3290356,0.68760177,-1362008,-29.2756112806307
600458,时代新材,2014-12-31,1,持平,6258035,0.94614847,0,0
002439,启明星辰,2014-12-31,1,减持,6472344,1.5591376,-5754855,-47.0660124203426
600210,紫江企业,2014-12-31,1,增持,13537013,0.94220591,13537013,100
002014,永新股份,2014-12-31,1,增持,11012122,3.38045629,8632790,362.824103571927
601158,重庆水务,2014-12-31,1,增持,15639483,0.32582256,7485164,91.7938579542939
300377,赢时胜,2014-12-31,1,增持,181544,0.16399639,181544,100
002320,海峡股份,2014-12-31,1,增持,1106607,0.2598401,1106607,100
002223,鱼跃医疗,2014-12-31,1,持平,7623131,1.43398029,0,0
000751,锌业股份,2014-12-31,1,增持,2000000,0.14185712,2000000,100
300041,回天新材,2014-12-31,1,减持,2569034,1.52054406,-1362400,-34.6540219166849
300103,达刚控股,2014-12-31,1,增持,1312889,0.62006527,1312889,100
600795,国电电力,2014-12-31,1,增持,38085993,0.20233886,38085993,100
002186,全聚德,2014-12-31,1,减持,2070177,0.67112444,-3716237,-64.2234897122812
600550,保变电气,2014-12-31,1,持平,5000609,0.32585599,0,0
002405,四维图新,2014-12-31,1,增持,8714002,1.25998315,8714002,100
600509,天富能源,2014-12-31,1,增持,3263449,0.36032475,3263449,100
002041,登海种业,2014-12-31,1,减持,2812785,0.79908665,-209070,-6.91859801347186
603111,康尼机电,2014-12-31,1,增持,380000,0.13152735,380000,100
000507,珠海港,2014-12-31,1,增持,1813944,0.22974667,1813944,100
600209,ST罗顿,2014-12-31,1,增持,1656700,0.37737081,1656700,100
601857,中国石油,2014-12-31,1,减持,34909220,0.01907389,-32716600,-48.3788588441515
000059,华锦股份,2014-12-31,1,增持,15000119,0.93783419,15000119,100
600683,京投发展,2014-12-31,1,增持,4092400,0.55244651,4092400,100
300009,安科生物,2014-12-31,1,增持,1975469,0.68035403,1975469,100
002174,游族网络,2014-12-31,1,增持,849726,0.3081956,849726,100
002155,湖南黄金,2014-12-31,1,增持,6872842,0.68985875,6872842,100
002557,洽洽食品,2014-12-31,1,持平,2466854,0.72983846,0,0
603008,喜临门,2014-12-31,1,减持,4021890,1.27679048,-271159,-6.31623352074481
002669,康达新材,2014-12-31,1,增持,1210971,0.6054855,583172,92.8915146408325
002454,松芝股份,2014-12-31,1,增持,2849664,0.70257988,2849664,100
300322,硕贝德,2014-12-31,1,增持,2267422,1.00721488,187472,9.01329358878819
600165,新日恒力,2014-12-31,1,增持,4285621,1.56436068,4285621,100
002081,金螳螂,2014-12-31,1,减持,23475325,1.3321557,-316239,-1.32920643636543
300136,信维通信,2014-12-31,1,增持,12800117,4.70144862,12800117,100
000418,小天鹅A,2014-12-31,1,增持,7361972,1.16397066,7361972,100
000059,华锦股份,2014-12-31,1,增持,15000119,0.93783419,15000119,100
002086,*ST东洋,2014-12-31,1,增持,3299901,1.35325036,3299901,100
000989,九芝堂,2014-12-31,1,增持,3628006,1.21906646,3628006,100
601333,广深铁路,2014-12-31,1,减持,10839208,0.15301971,-2175700,-16.7169833240465
002182,云海金属,2014-12-31,1,增持,2799537,0.97206146,2799537,100
002030,达安基因,2014-12-31,1,增持,4324175,0.78738444,700731,19.3388113628912
600545,卓郎智能,2014-12-31,1,增持,1600000,0.23676142,1600000,100
000503,国新健康,2014-12-31,1,增持,10000095,1.11257766,10000095,100
300257,开山股份,2014-12-31,1,增持,2496495,0.58193357,2496495,100
600651,*ST飞乐,2014-12-31,1,减持,11000610,1.11656381,-2000000,-15.3838935249961
600960,渤海汽车,2014-12-31,1,增持,1719983,0.52446562,1719983,100
000068,华控赛格,2014-12-31,1,增持,2082200,0.23221437,2082200,100
000959,首钢股份,2014-12-31,1,增持,2754531,0.05207654,2754531,100
000863,三湘印象,2014-12-31,1,增持,1423600,0.15332555,1423600,100
300368,汇金股份,2014-12-31,1,增持,2200023,1.77707835,2200023,100
601933,永辉超市,2014-12-31,1,持平,65285283,2.00604007,0,0
000673,*ST当代,2014-12-31,1,增持,1655841,0.79577134,1655841,100
002415,海康威视,2014-12-31,1,增持,24716091,0.61540712,24716091,100
002142,宁波银行,2014-12-31,1,持平,46099471,1.41852016,0,0
600546,山煤国际,2014-12-31,1,增持,1899905,0.09583592,1899905,100
600332,白云山,2014-12-31,1,增持,3545002,0.27452106,3545002,100
600521,华海药业,2014-12-31,1,增持,7272407,0.92565095,7272407,100
300087,荃银高科,2014-12-31,1,增持,2754369,1.73886932,704464,34.3656901173469
000731,四川美丰,2014-12-31,1,持平,3045000,0.51480652,0,0
000903,云内动力,2014-12-31,1,持平,4000000,0.50061703,0,0
600633,浙数文化,2014-12-31,1,增持,2767100,0.2328645,2767100,100
002358,森源电气,2014-12-31,1,增持,2852424,0.71705384,2852424,100
002280,*ST联络,2014-12-31,1,减持,549171,0.22671095,-117726,-17.6528009572693
002481,双塔食品,2014-12-31,1,增持,5225720,1.20965741,5225720,100
000049,德赛电池,2014-12-31,1,增持,819655,0.39935689,819655,100
002302,西部建设,2014-12-31,1,增持,1179000,0.22843656,1179000,100
601989,中国重工,2014-12-31,1,减持,45236228,0.24636234,-42411600,-48.3886491745123
002066,瑞泰科技,2014-12-31,1,增持,537426,0.23265195,537426,100
000715,中兴商业,2014-12-31,1,持平,859228,0.3079604,0,0
000789,万年青,2014-12-31,1,减持,1906500,0.46623999,-9542573,-83.3479968203539
601107,四川成渝,2014-12-31,1,增持,2000000,0.06540094,2000000,100
600983,惠而浦,2014-12-31,1,持平,7844611,1.02351407,0,0
002028,思源电气,2014-12-31,1,持平,1992593,0.32088121,0,0
600651,*ST飞乐,2014-12-31,1,减持,11000610,1.11656381,-2000000,-15.3838935249961
600960,渤海汽车,2014-12-31,1,增持,1719983,0.52446562,1719983,100
000731,四川美丰,2014-12-31,1,持平,3045000,0.51480652,0,0
000863,三湘印象,2014-12-31,1,增持,1423600,0.15332555,1423600,100
300368,汇金股份,2014-12-31,1,增持,2200023,1.77707835,2200023,100
000673,*ST当代,2014-12-31,1,增持,1655841,0.79577134,1655841,100
300087,荃银高科,2014-12-31,1,增持,2754369,1.73886932,704464,34.3656901173469
000903,云内动力,2014-12-31,1,持平,4000000,0.50061703,0,0
002280,*ST联络,2014-12-31,1,减持,549171,0.22671095,-117726,-17.6528009572693
002066,瑞泰科技,2014-12-31,1,增持,537426,0.23265195,537426,100
000715,中兴商业,2014-12-31,1,持平,859228,0.3079604,0,0
002028,思源电气,2014-12-31,1,持平,1992593,0.32088121,0,0
002240,盛新锂能,2014-12-31,1,持平,1668703,0.34006305,0,0
002346,柘中股份,2014-12-31,1,增持,400040,0.09059381,400040,100
300398,飞凯材料,2014-12-31,1,增持,120000,0.15,120000,100
300372,欣泰退,2014-12-31,1,持平,183187,0.2135579,0,0
