股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
002369,卓翼科技,2019-12-31,1,增持,1908365,0.33022026,6800,0.357600187214216
600019,宝钢股份,2019-12-31,1,增持,321452898,1.44314561,106470669,49.5253349522206
000423,东阿阿胶,2019-12-31,1,增持,7153200,1.09372545,30700,0.431028431028431
601222,林洋能源,2019-12-31,1,持平,27265296,1.55121739,0,0
603160,汇顶科技,2019-12-31,1,增持,11235594,2.4653934,6414765,133.063524966349
002236,大华股份,2019-12-31,1,减持,19946493,0.66311673,-255600,-1.26521544079616
002060,粤水电,2019-12-31,1,持平,6032274,0.50174369,0,0
601966,玲珑轮胎,2019-12-31,1,增持,8850088,0.7374987,910100,11.4622339479606
000726,鲁泰A,2019-12-31,1,减持,14041884,1.63635142,-3446000,-19.7050712367488
000698,沈阳化工,2019-12-31,1,持平,1716100,0.2094045,0,0
600686,金龙汽车,2019-12-31,1,增持,10462809,1.72443463,1514436,16.9241492280217
000799,酒鬼酒,2019-12-31,1,增持,3497600,1.07641984,3497600,100
000613,大东海A,2019-12-31,1,减持,3622300,0.99486405,-4495902,-55.3805140596403
002294,信立泰,2019-12-31,1,减持,6488131,0.62027072,-2049207,-24.0028800546494
000012,南玻A,2019-12-31,1,减持,35504336,1.14228106,-1071601,-2.92979780668367
603696,安记食品,2019-12-31,1,减持,751727,0.31961182,-415100,-35.5751109633219
601928,凤凰传媒,2019-12-31,1,减持,9489376,0.37287815,-1862220,-16.4049178635321
000402,金融街,2019-12-31,1,持平,18151127,0.60727844,0,0
600690,海尔智家,2019-12-31,1,减持,161125601,2.44887863,-10556821,-6.14904011547554
600298,安琪酵母,2019-12-31,1,增持,8205203,0.99567926,8205203,100
600207,安彩高科,2019-12-31,1,持平,1024750,0.11874882,0,0
002367,康力电梯,2019-12-31,1,增持,6369600,0.79854304,6369600,100
000816,智慧农业,2019-12-31,1,减持,6141483,0.43286359,-1110900,-15.3177238433216
002651,利君股份,2019-12-31,1,增持,1022161,0.10045808,1022161,100
002233,塔牌集团,2019-12-31,1,减持,16407609,1.37615976,-9869100,-37.5583563375459
002031,巨轮智能,2019-12-31,1,增持,5874300,0.267087,5874300,100
002912,中新赛克,2019-12-31,1,增持,693528,0.64985757,693528,100
603259,药明康德,2019-12-31,1,减持,30752600,1.86252231,-420,-0.00136571952933403
601169,北京银行,2019-12-31,1,持平,2755013100,11.7747161,0,0
002318,久立特材,2019-12-31,1,减持,5822350,0.69187029,-49800,-0.848070979113272
603228,景旺电子,2019-12-31,1,增持,1947664,0.32333264,1947664,100
002081,金螳螂,2019-12-31,1,持平,32571672,1.21699171,0,0
600309,万华化学,2019-12-31,1,增持,21736454,0.69229962,8592602,65.3735449851383
601100,恒立液压,2019-12-31,1,减持,11754973,1.33276338,-627983,-5.07134968419495
000852,石化机械,2019-12-31,1,减持,973042,0.1251332,-1435544,-59.6011103610168
002276,万马股份,2019-12-31,1,持平,3078400,0.29728947,0,0
600928,西安银行,2019-12-31,1,持平,1374700,0.03093075,0,0
600496,精工钢构,2019-12-31,1,增持,5070200,0.28005266,5070200,100
600835,上海机电,2019-12-31,1,增持,35434062,2.39305107,2942992,9.05784881815219
000619,海螺型材,2019-12-31,1,持平,2253136,0.62587111,0,0
002281,光迅科技,2019-12-31,1,持平,5876717,0.86801181,0,0
600054,黄山旅游,2019-12-31,1,持平,10212938,1.40022291,0,0
002595,豪迈科技,2019-12-31,1,增持,11179594,1.39744925,626743,5.93908698227616
601633,长城汽车,2019-12-31,1,增持,21099117,0.23116572,1422900,7.2315730203626
600276,恒瑞医药,2019-12-31,1,增持,78695271,1.77930312,4999866,6.7845016931517
600606,绿地控股,2019-12-31,1,减持,32220073,0.26479014,-5009400,-13.455468467147
002053,云南能投,2019-12-31,1,持平,1415955,0.18607029,0,0
000619,海螺型材,2019-12-31,1,持平,2253136,0.62587111,0,0
600054,黄山旅游,2019-12-31,1,持平,10212938,1.40022291,0,0
002053,云南能投,2019-12-31,1,持平,1415955,0.18607029,0,0
601066,中信建投,2019-12-31,1,减持,4149477,0.05426717,-1639800,-28.3247804518595
300232,洲明科技,2019-12-31,1,增持,18165012,1.96476341,18165012,100
600980,北矿科技,2019-12-31,1,增持,306975,0.19778058,306975,100
000753,漳州发展,2019-12-31,1,持平,3250833,0.32787646,0,0
600872,中炬高新,2019-12-31,1,增持,5445157,0.6835178,5445157,100
002831,裕同科技,2019-12-31,1,增持,11237319,1.28119219,5242302,87.4443225098444
601139,深圳燃气,2019-12-31,1,减持,18320158,0.63683136,-12664453,-40.8733645227949
002260,*ST德奥,2019-12-31,1,持平,2013401,0.75920098,0,0
600496,精工钢构,2019-12-31,1,增持,5070200,0.28005266,5070200,100
600153,建发股份,2019-12-31,1,增持,15439511,0.54456504,15439511,100
002579,中京电子,2019-12-31,1,增持,1912062,0.51016246,1912062,100
002833,弘亚数控,2019-12-31,1,持平,1381797,1.02142499,0,0
002304,洋河股份,2019-12-31,1,减持,7281202,0.48316257,-596500,-7.57200513550779
000498,山东路桥,2019-12-31,1,持平,1782000,0.15908739,0,0
603699,纽威股份,2019-12-31,1,增持,2282598,0.3043464,2282598,100
600339,中油工程,2019-12-31,1,增持,16778428,0.30051916,16778428,100
600665,天地源,2019-12-31,1,持平,3429500,0.39687659,0,0
603056,德邦股份,2019-12-31,1,持平,9599977,0.9999976,0,0
601098,中南传媒,2019-12-31,1,增持,23480992,1.3074049,1179100,5.28699538137841
603587,地素时尚,2019-12-31,1,增持,1500000,0.37406484,1500000,100
600508,上海能源,2019-12-31,1,持平,1156850,0.16006935,0,0
000089,深圳机场,2019-12-31,1,减持,19564897,0.95402711,-382429,-1.91719431466654
603303,得邦照明,2019-12-31,1,增持,1240340,0.25431637,237696,23.7069189064114
002916,深南电路,2019-12-31,1,增持,4903078,1.44480139,920550,23.1147150754496
600885,宏发股份,2019-12-31,1,持平,10339261,1.3882646,0,0
601369,陕鼓动力,2019-12-31,1,减持,6354491,0.37861983,-1106500,-14.8304695716695
002948,青岛银行,2019-12-31,1,增持,1551800,0.03441035,1551800,100
603167,渤海轮渡,2019-12-31,1,增持,2584028,0.54652959,2584028,100
300180,华峰超纤,2019-12-31,1,持平,75282439,4.41862254,0,0
600529,山东药玻,2019-12-31,1,减持,8716785,1.4650853,-83325,-0.946863164210447
600792,云煤能源,2019-12-31,1,持平,2410493,0.24350293,0,0
002258,利尔化学,2019-12-31,1,持平,5693864,1.08583528,0,0
002285,世联行,2019-12-31,1,减持,36327091,1.78270014,-7015100,-16.1853838907221
600628,新世界,2019-12-31,1,增持,28893642,4.46664732,18936462,190.178966333842
000652,泰达股份,2019-12-31,1,持平,2999443,0.20327298,0,0
600901,江苏租赁,2019-12-31,1,减持,172816500,5.78629909,-27183500,-13.59175
601898,中煤能源,2019-12-31,1,减持,15518333,0.11704297,-442280,-2.77107151210295
002186,全聚德,2019-12-31,1,减持,6169352,2.00002363,-3084640,-33.3330739857999
603583,捷昌驱动,2019-12-31,1,增持,3608039,2.03267799,3608039,100
000789,万年青,2019-12-31,1,减持,3556830,0.44606815,-29800,-0.830863512545203
603708,家家悦,2019-12-31,1,持平,18983167,3.12017867,0,0
002318,久立特材,2019-12-31,1,减持,5822350,0.69187029,-49800,-0.848070979113272
600917,重庆燃气,2019-12-31,1,增持,1967670,0.12645694,1967670,100
002961,瑞达期货,2019-12-31,1,增持,250110,0.05620449,250110,100
002032,苏泊尔,2019-12-31,1,减持,5472437,0.66646015,-883490,-13.9002540463413
002327,富安娜,2019-12-31,1,持平,9585244,1.12758655,0,0
002307,北新路桥,2019-12-31,1,持平,959360,0.10680841,0,0
603515,欧普照明,2019-12-31,1,持平,4707900,0.62268558,0,0
002535,*ST林重,2019-12-31,1,增持,1955600,0.2439368,1955600,100
600671,*ST目药,2019-12-31,1,持平,1864013,1.53065369,0,0
300639,凯普生物,2019-12-31,1,增持,1409124,0.64822673,1409124,100
002392,北京利尔,2019-12-31,1,增持,10285700,0.86398817,64,0.000622226958060736
688036,传音控股,2019-12-31,1,增持,4627398,0.57842475,4627398,100
300012,华测检测,2019-12-31,1,增持,16023250,0.966694,16023250,100
600885,宏发股份,2019-12-31,1,持平,10339261,1.3882646,0,0
600691,阳煤化工,2019-12-31,1,减持,9915208,0.4173099,-3863300,-28.0385945996475
603303,得邦照明,2019-12-31,1,增持,1240340,0.25431637,237696,23.7069189064114
600764,中国海防,2019-12-31,1,增持,1500183,0.23749544,1500183,100
601958,金钼股份,2019-12-31,1,增持,10752960,0.33325932,1937160,21.9737289865923
600529,山东药玻,2019-12-31,1,减持,8716785,1.4650853,-83325,-0.946863164210447
603699,纽威股份,2019-12-31,1,增持,2282598,0.3043464,2282598,100
603093,南华期货,2019-12-31,1,增持,1428440,0.24628276,1428440,100
000822,山东海化,2019-12-31,1,增持,18961145,2.11834611,106152,0.562991458018574
603056,德邦股份,2019-12-31,1,持平,9599977,0.9999976,0,0
000089,深圳机场,2019-12-31,1,减持,19564897,0.95402711,-382429,-1.91719431466654
002433,太安堂,2019-12-31,1,增持,1691178,0.22055779,1691178,100
002394,联发股份,2019-12-31,1,持平,1568252,0.46584325,0,0
002300,太阳电缆,2019-12-31,1,增持,639300,0.10709081,639300,100
002292,奥飞娱乐,2019-12-31,1,持平,15417835,1.13603705,0,0
600645,中源协和,2019-12-31,1,增持,11680542,2.49600289,111100,0.960288318140149
600521,华海药业,2019-12-31,1,增持,13517498,1.0222168,13517498,100
300319,麦捷科技,2019-12-31,1,增持,6200074,0.89184037,6200074,100
600872,中炬高新,2019-12-31,1,增持,5445157,0.6835178,5445157,100
603583,捷昌驱动,2019-12-31,1,增持,3608039,2.03267799,3608039,100
000859,国风塑业,2019-12-31,1,增持,2450316,0.33137019,2450316,100
300567,精测电子,2019-12-31,1,增持,1468834,0.59854291,1468834,100
603329,上海雅仕,2019-12-31,1,增持,224400,0.17,224400,100
300082,奥克股份,2019-12-31,1,减持,1660620,0.24395052,-895000,-35.0208559958053
601369,陕鼓动力,2019-12-31,1,减持,6354491,0.37861983,-1106500,-14.8304695716695
603657,春光科技,2019-12-31,1,新进,95000,0.09895833,95000,0.09895833
002187,广百股份,2019-12-31,1,持平,1453667,0.4245243,0,0
002656,ST摩登,2019-12-31,1,增持,2326981,0.32658473,2326981,100
000587,*ST金洲,2019-12-31,1,增持,5790279,0.27264418,5790279,100
300167,迪威迅,2019-12-31,1,增持,1746705,0.58176958,1746705,100
600339,中油工程,2019-12-31,1,增持,16778428,0.30051916,16778428,100
600766,园城黄金,2019-12-31,1,增持,787200,0.35107308,787200,100
300314,戴维医疗,2019-12-31,1,新进,844868,0.29335694,844868,0.29335694
300748,金力永磁,2019-12-31,1,增持,894831,0.21644379,894831,100
300772,运达股份,2019-12-31,1,增持,1044662,0.35537556,1044662,100
002916,深南电路,2019-12-31,1,增持,4903078,1.44480139,920550,23.1147150754496
000789,万年青,2019-12-31,1,减持,3556830,0.44606815,-29800,-0.830863512545203
002833,弘亚数控,2019-12-31,1,持平,1381797,1.02142499,0,0
002707,众信旅游,2019-12-31,1,持平,16854058,1.91716188,0,0
600368,五洲交通,2019-12-31,1,持平,3146047,0.27949159,0,0
002706,良信股份,2019-12-31,1,持平,36676236,4.67203728,0,0
002911,佛燃能源,2019-12-31,1,持平,549100,0.09875899,0,0
002792,通宇通讯,2019-12-31,1,增持,708900,0.20983293,708900,100
002833,弘亚数控,2019-12-31,1,持平,1381797,1.02142499,0,0
601229,上海银行,2019-12-31,1,增持,426211240,3.00010825,426211240,100
603389,*ST亚振,2019-12-31,1,增持,357600,0.13609792,357600,100
603060,国检集团,2019-12-31,1,增持,5478279,1.77866201,78,0.00142382508418366
603515,欧普照明,2019-12-31,1,持平,4707900,0.62268558,0,0
603833,欧派家居,2019-12-31,1,减持,1576444,0.3751918,-1087581,-40.8247294976586
002859,洁美科技,2019-12-31,1,持平,2496882,0.96602391,0,0
002860,星帅尔,2019-12-31,1,增持,322400,0.27516041,322400,100
603303,得邦照明,2019-12-31,1,增持,1240340,0.25431637,237696,23.7069189064114
300610,晨化股份,2019-12-31,1,增持,437144,0.29011415,437144,100
603637,镇海股份,2019-12-31,1,增持,252942,0.14526211,22100,9.57364777640117
002845,同兴达,2019-12-31,1,增持,418070,0.20616115,418070,100
002881,美格智能,2019-12-31,1,增持,397985,0.21947016,34385,9.45682068206821
300662,科锐国际,2019-12-31,1,增持,2284707,1.25335707,254700,12.546754764885
002885,京泉华,2019-12-31,1,增持,309050,0.17169444,309050,100
002846,英联股份,2019-12-31,1,增持,1283903,0.65998764,1283903,100
002876,三利谱,2019-12-31,1,减持,1521840,1.46330769,-289567,-15.9857503034934
300639,凯普生物,2019-12-31,1,增持,1409124,0.64822673,1409124,100
300647,超频三,2019-12-31,1,增持,734804,0.3088185,19600,2.74047684297068
603196,日播时尚,2019-12-31,1,减持,979000,0.40791667,-4000,-0.406917599186165
300673,佩蒂股份,2019-12-31,1,持平,699658,0.47723369,0,0
603882,金域医学,2019-12-31,1,增持,5750000,1.25577499,5750000,100
603619,中曼石油,2019-12-31,1,持平,326500,0.08162498,0,0
603378,亚士创能,2019-12-31,1,增持,3970270,2.03812628,3970270,100
603233,大参林,2019-12-31,1,增持,2767548,0.51294416,657722,31.1742295336203
603721,中广天择,2019-12-31,1,增持,1400000,1.07692308,1400000,100
603129,春风动力,2019-12-31,1,增持,1893465,1.40898118,1893465,100
603829,洛凯股份,2019-12-31,1,增持,365800,0.228625,365800,100
603329,上海雅仕,2019-12-31,1,增持,224400,0.17,224400,100
002916,深南电路,2019-12-31,1,增持,4903078,1.44480139,920550,23.1147150754496
603856,东宏股份,2019-12-31,1,增持,422700,0.16485021,422700,100
603659,璞泰来,2019-12-31,1,持平,3056395,0.70226627,0,0
300718,长盛轴承,2019-12-31,1,新进,770976,0.38938182,770976,0.38938182
002911,佛燃能源,2019-12-31,1,持平,549100,0.09875899,0,0
002912,中新赛克,2019-12-31,1,增持,693528,0.64985757,693528,100
002907,华森制药,2019-12-31,1,增持,281200,0.07002923,281200,100
601619,嘉泽新能,2019-12-31,1,持平,1234300,0.05951015,0,0
300689,澄天伟业,2019-12-31,1,增持,195600,0.28764706,195600,100
600901,江苏租赁,2019-12-31,1,减持,172816500,5.78629909,-27183500,-13.59175
603056,德邦股份,2019-12-31,1,持平,9599977,0.9999976,0,0
300740,御家汇,2019-12-31,1,增持,4344574,1.05676334,983259,29.2522123038156
300739,明阳电路,2019-12-31,1,新进,425200,0.15339105,425200,0.15339105
601138,工业富联,2019-12-31,1,增持,19567000,0.09855032,400,0.00204429998057915
603587,地素时尚,2019-12-31,1,增持,1500000,0.37406484,1500000,100
601066,中信建投,2019-12-31,1,减持,4149477,0.05426717,-1639800,-28.3247804518595
603259,药明康德,2019-12-31,1,减持,30752600,1.86252231,-420,-0.00136571952933403
603045,福达合金,2019-12-31,1,增持,418300,0.30395291,418300,100
300748,金力永磁,2019-12-31,1,增持,894831,0.21644379,894831,100
601068,中铝国际,2019-12-31,1,持平,1830300,0.06185396,0,0
603657,春光科技,2019-12-31,1,新进,95000,0.09895833,95000,0.09895833
002876,三利谱,2019-12-31,1,减持,1521840,1.46330769,-289567,-15.9857503034934
603829,洛凯股份,2019-12-31,1,增持,365800,0.228625,365800,100
688007,光峰科技,2019-12-31,1,增持,1546625,0.34251133,1546625,100
603619,中曼石油,2019-12-31,1,持平,326500,0.08162498,0,0
688036,传音控股,2019-12-31,1,增持,4627398,0.57842475,4627398,100
002907,华森制药,2019-12-31,1,增持,281200,0.07002923,281200,100
300798,锦鸡股份,2019-12-31,1,新进,200172,0.04791682,200172,0.04791682
300740,御家汇,2019-12-31,1,增持,4344574,1.05676334,983259,29.2522123038156
603196,日播时尚,2019-12-31,1,减持,979000,0.40791667,-4000,-0.406917599186165
300802,矩子科技,2019-12-31,1,新进,90146,0.090146,90146,0.090146
300647,超频三,2019-12-31,1,增持,734804,0.3088185,19600,2.74047684297068
601619,嘉泽新能,2019-12-31,1,持平,1234300,0.05951015,0,0
002846,英联股份,2019-12-31,1,增持,1283903,0.65998764,1283903,100
300718,长盛轴承,2019-12-31,1,新进,770976,0.38938182,770976,0.38938182
002845,同兴达,2019-12-31,1,增持,418070,0.20616115,418070,100
002885,京泉华,2019-12-31,1,增持,309050,0.17169444,309050,100
603530,神马电力,2019-12-31,1,增持,100058,0.02501172,100058,100
603721,中广天择,2019-12-31,1,增持,1400000,1.07692308,1400000,100
300689,澄天伟业,2019-12-31,1,增持,195600,0.28764706,195600,100
603192,汇得科技,2019-12-31,1,增持,196200,0.1839375,196200,100
603983,丸美股份,2019-12-31,1,持平,699962,0.17455411,0,0
300739,明阳电路,2019-12-31,1,新进,425200,0.15339105,425200,0.15339105
603662,柯力传感,2019-12-31,1,增持,152417,0.12765194,152417,100
300808,久量股份,2019-12-31,1,新进,102100,0.0638125,102100,0.0638125
