股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
002938,鹏鼎控股,2019-06-30,2,增持,19984164,0.86457981,7941343,65.9425478465552
002891,中宠股份,2019-06-30,2,增持,4281711,2.51865353,3292248,332.730784273894
603728,鸣志电器,2019-06-30,2,增持,2817075,0.67718149,1129398,66.9202696961563
002942,新农股份,2019-06-30,2,新进,645534,0.537945,645534,0.537945
000997,新大陆,2019-06-30,1,持平,7960417,0.76240097,0,0
600519,贵州茅台,2019-06-30,1,减持,6904458,0.54963144,-9398541,-57.649153999212
002292,奥飞娱乐,2019-06-30,1,持平,6776195,0.49929245,0,0
300216,千山退,2019-06-30,1,减持,1250900,0.34609274,-430600,-25.6080880166518
000698,沈阳化工,2019-06-30,1,减持,1716100,0.2094045,-2285100,-57.110366889933
002311,海大集团,2019-06-30,1,减持,22334214,1.41277909,-15618922,-41.1531790152993
000028,国药一致,2019-06-30,1,增持,4582909,1.07045554,839892,22.438904231533
600489,中金黄金,2019-06-30,1,增持,13056304,0.37831889,13056304,100
000402,金融街,2019-06-30,1,持平,18151127,0.60727844,0,0
002456,欧菲光,2019-06-30,1,增持,5499955,0.20273588,5499955,100
601900,南方传媒,2019-06-30,1,持平,4240368,0.47332056,0,0
300059,东方财富,2019-06-30,1,增持,29515820,0.43951072,29515820,100
000538,云南白药,2019-06-30,1,增持,6732756,0.64651026,6732756,100
600188,兖州煤业,2019-06-30,1,减持,18840704,0.38356357,-44462,-0.235433461373864
601668,中国建筑,2019-06-30,1,增持,256863926,0.6118537,57066227,28.5620041099673
000898,鞍钢股份,2019-06-30,1,减持,30552331,0.32484336,-6185004,-16.8357448900417
000037,深南电A,2019-06-30,1,增持,12839723,2.13014595,3070000,31.4236135456451
000905,厦门港务,2019-06-30,1,持平,739716,0.13930621,0,0
002498,汉缆股份,2019-06-30,1,持平,2629604,0.07904314,0,0
603601,再升科技,2019-06-30,1,减持,9669503,1.37582414,-1433734,-12.9127568834206
600176,中国巨石,2019-06-30,1,增持,28222647,0.80583022,3261920,13.0682091110567
601200,上海环境,2019-06-30,1,增持,3000055,0.32848263,3000055,100
000963,华东医药,2019-06-30,1,增持,21674302,1.23866635,3778306,21.1125773608801
300012,华测检测,2019-06-30,1,减持,18848450,1.13714032,-695600,-3.55913948234885
600563,法拉电子,2019-06-30,1,减持,4143456,1.841536,-223200,-5.11146286769555
300408,三环集团,2019-06-30,1,减持,15955438,0.91531531,-10293693,-39.2153667868091
002595,豪迈科技,2019-06-30,1,减持,10324448,1.290556,-1085600,-9.51442097351387
601633,长城汽车,2019-06-30,1,持平,19676217,0.21557617,0,0
002092,中泰化学,2019-06-30,1,减持,28103318,1.30929317,-20085611,-41.6809657670541
002142,宁波银行,2019-06-30,1,持平,79791098,1.48546026,0,0
002051,中工国际,2019-06-30,1,持平,4931224,0.39851207,0,0
601138,工业富联,2019-06-30,1,减持,19621700,0.09887735,-1571733,-7.41613215754144
601100,恒立液压,2019-06-30,1,减持,19804066,2.24535896,-1640427,-7.64964226479964
000651,格力电器,2019-06-30,1,持平,43396407,0.72138212,0,0
600196,复星医药,2019-06-30,1,增持,13967167,0.54497542,1800,0.0128890275493655
002410,广联达,2019-06-30,1,增持,27661008,2.45536908,17574893,174.248389989605
002152,广电运通,2019-06-30,1,持平,11804355,0.49001182,0,0
000661,长春高新,2019-06-30,1,减持,1523500,0.89558504,-292775,-16.1195303574624
600019,宝钢股份,2019-06-30,1,增持,190812478,0.85657806,1968500,1.04239490231454
002050,三花智控,2019-06-30,1,增持,22631684,0.81831104,11262927,99.0691154714627
600718,东软集团,2019-06-30,1,减持,11240622,0.90477228,-10727126,-48.831250249229
002366,台海核电,2019-06-30,1,增持,7492481,0.8641275,7492481,100
600535,天士力,2019-06-30,1,减持,16716611,1.10510902,-11168171,-40.0511325496466
603259,药明康德,2019-06-30,1,增持,22003300,1.8805742,20899500,1893.41366189527
600195,中牧股份,2019-06-30,1,增持,5453889,0.9063832,5453889,100
000792,*ST盐湖,2019-06-30,1,减持,21522583,0.77250119,-7364848,-25.4949912299228
600519,贵州茅台,2019-06-30,1,减持,6904458,0.54963144,-9398541,-57.649153999212
600068,葛洲坝,2019-06-30,1,持平,20299862,0.4408435,0,0
002653,海思科,2019-06-30,1,增持,4574896,0.42349561,4574896,100
600690,海尔智家,2019-06-30,1,减持,202726380,3.18328455,-30193952,-12.9632100988075
002490,山东墨龙,2019-06-30,1,减持,2570399,0.32216634,-3226800,-55.6613633584081
002511,中顺洁柔,2019-06-30,1,增持,9912724,0.75880014,9912724,100
600004,白云机场,2019-06-30,1,减持,28918284,1.39747728,-11979690,-29.2916465739843
002304,洋河股份,2019-06-30,1,减持,8041202,0.5335943,-8357768,-50.9652008632249
601098,中南传媒,2019-06-30,1,增持,18454970,1.02755958,590200,3.30370891984616
600718,东软集团,2019-06-30,1,减持,11240622,0.90477228,-10727126,-48.831250249229
000825,太钢不锈,2019-06-30,1,持平,8000000,0.14044333,0,0
002456,欧菲光,2019-06-30,1,增持,5499955,0.20273588,5499955,100
600085,同仁堂,2019-06-30,1,持平,6875248,0.50130493,0,0
600792,云煤能源,2019-06-30,1,持平,2410493,0.24350293,0,0
600508,上海能源,2019-06-30,1,增持,1156850,0.16006935,1156850,100
600535,天士力,2019-06-30,1,减持,16716611,1.10510902,-11168171,-40.0511325496466
600361,华联综超,2019-06-30,1,减持,15151726,2.27569027,-5413540,-26.3237052221936
600396,金山股份,2019-06-30,1,持平,1680158,0.11408639,0,0
300152,科融环境,2019-06-30,1,增持,1307600,0.18344557,1307600,100
000429,粤高速A,2019-06-30,1,持平,10522779,0.50328813,0,0
002410,广联达,2019-06-30,1,增持,27661008,2.45536908,17574893,174.248389989605
601633,长城汽车,2019-06-30,1,持平,19676217,0.21557617,0,0
002327,富安娜,2019-06-30,1,持平,9585244,1.09615398,0,0
002307,北新路桥,2019-06-30,1,增持,959360,0.10680841,959360,100
600054,黄山旅游,2019-06-30,1,持平,10212938,1.40022291,0,0
601999,出版传媒,2019-06-30,1,增持,1073800,0.19491221,1073800,100
002258,利尔化学,2019-06-30,1,增持,5693864,1.08583539,5693864,100
000652,泰达股份,2019-06-30,1,持平,2999443,0.20327298,0,0
300180,华峰超纤,2019-06-30,1,持平,50188293,4.41862257,0,0
600276,恒瑞医药,2019-06-30,1,减持,73695405,1.66625596,-18665999,-20.2097393409048
600196,复星医药,2019-06-30,1,增持,13967167,0.54497542,1800,0.0128890275493655
600309,万华化学,2019-06-30,1,增持,13468463,0.42896656,13468463,100
600867,通化东宝,2019-06-30,1,减持,24908091,1.22459349,-22036107,-46.9410660716794
002572,索菲亚,2019-06-30,1,持平,14135521,1.53076871,0,0
002152,广电运通,2019-06-30,1,持平,11804355,0.49001182,0,0
600159,大龙地产,2019-06-30,1,减持,2920409,0.35185514,-2763000,-48.615188525056
600819,耀皮玻璃,2019-06-30,1,减持,4625075,0.49470484,-16182,-0.348655547408816
002508,老板电器,2019-06-30,1,减持,6449837,0.6796284,-1225789,-15.9698896220321
600671,*ST目药,2019-06-30,1,持平,1864013,1.53065369,0,0
002478,常宝股份,2019-06-30,1,增持,7599002,0.79156858,7599002,100
600658,电子城,2019-06-30,1,增持,6717642,0.60054817,400,0.00595482491177183
600333,长春燃气,2019-06-30,1,增持,1091800,0.17926847,1091800,100
000822,山东海化,2019-06-30,1,减持,18846293,2.1055148,-851770,-4.32413075336392
600723,首商股份,2019-06-30,1,减持,14844508,2.25460779,-4164416,-21.9076892516378
000785,居然之家,2019-06-30,1,增持,660014,0.26272173,660014,100
002394,联发股份,2019-06-30,1,增持,1568252,0.46584325,1568252,100
601100,恒立液压,2019-06-30,1,减持,19804066,2.24535896,-1640427,-7.64964226479964
000585,*ST东电,2019-06-30,1,增持,2391100,0.27377858,2391100,100
000524,岭南控股,2019-06-30,1,增持,1595689,0.23808841,836188,110.097024230383
000637,茂化实华,2019-06-30,1,持平,1284209,0.24702248,0,0
002260,*ST德奥,2019-06-30,1,减持,2013401,0.75920098,-534100,-20.965644370699
600496,精工钢构,2019-06-30,1,增持,6176505,0.34115946,6176505,100
000792,*ST盐湖,2019-06-30,1,减持,21522583,0.77250119,-7364848,-25.4949912299228
002138,顺络电子,2019-06-30,1,持平,9138854,1.13340518,0,0
600068,葛洲坝,2019-06-30,1,持平,20299862,0.4408435,0,0
002833,弘亚数控,2019-06-30,1,持平,1145797,0.84695489,0,0
002304,洋河股份,2019-06-30,1,减持,8041202,0.5335943,-8357768,-50.9652008632249
600665,天地源,2019-06-30,1,持平,3429500,0.39687659,0,0
603056,德邦股份,2019-06-30,1,增持,9599977,0.9999976,9599977,100
002653,海思科,2019-06-30,1,增持,4574896,0.42349561,4574896,100
002490,山东墨龙,2019-06-30,1,减持,2570399,0.32216634,-3226800,-55.6613633584081
002511,中顺洁柔,2019-06-30,1,增持,9912724,0.75880014,9912724,100
601098,中南传媒,2019-06-30,1,增持,18454970,1.02755958,590200,3.30370891984616
600508,上海能源,2019-06-30,1,增持,1156850,0.16006935,1156850,100
603303,得邦照明,2019-06-30,1,减持,1143144,0.23438753,-15306,-1.32124821960378
002916,深南电路,2019-06-30,1,增持,3780189,1.11391708,3780189,100
600885,宏发股份,2019-06-30,1,增持,10339261,1.3882646,2186727,26.8226664249422
601369,陕鼓动力,2019-06-30,1,减持,6522388,0.38899448,-589800,-8.29280665809172
002262,恩华药业,2019-06-30,1,持平,9136853,0.89611982,0,0
300180,华峰超纤,2019-06-30,1,持平,50188293,4.41862257,0,0
600529,山东药玻,2019-06-30,1,增持,9019162,1.51590772,9019162,100
600792,云煤能源,2019-06-30,1,持平,2410493,0.24350293,0,0
002258,利尔化学,2019-06-30,1,增持,5693864,1.08583539,5693864,100
002285,世联行,2019-06-30,1,增持,62007806,3.03517803,3782774,6.49681738259929
300684,中石科技,2019-06-30,1,增持,1649150,0.65429374,1649150,100
300724,捷佳伟创,2019-06-30,1,增持,2517967,0.78686469,1070779,73.9903177748848
600361,华联综超,2019-06-30,1,减持,15151726,2.27569027,-5413540,-26.3237052221936
000652,泰达股份,2019-06-30,1,持平,2999443,0.20327298,0,0
601155,新城控股,2019-06-30,1,增持,14108633,0.62518198,1583678,12.6441811567387
603583,捷昌驱动,2019-06-30,1,增持,573250,0.32295456,573250,100
000789,万年青,2019-06-30,1,增持,3424730,0.42950126,3424730,100
603708,家家悦,2019-06-30,1,增持,16284488,2.67660881,16284488,100
600396,金山股份,2019-06-30,1,持平,1680158,0.11408639,0,0
300152,科融环境,2019-06-30,1,增持,1307600,0.18344557,1307600,100
000429,粤高速A,2019-06-30,1,持平,10522779,0.50328813,0,0
002327,富安娜,2019-06-30,1,持平,9585244,1.09615398,0,0
002307,北新路桥,2019-06-30,1,增持,959360,0.10680841,959360,100
601999,出版传媒,2019-06-30,1,增持,1073800,0.19491221,1073800,100
002508,老板电器,2019-06-30,1,减持,6449837,0.6796284,-1225789,-15.9698896220321
300034,钢研高纳,2019-06-30,1,增持,3617392,0.80575667,3617392,100
600159,大龙地产,2019-06-30,1,减持,2920409,0.35185514,-2763000,-48.615188525056
601811,新华文轩,2019-06-30,1,持平,1796153,0.14557411,0,0
600819,耀皮玻璃,2019-06-30,1,减持,4625075,0.49470484,-16182,-0.348655547408816
002235,安妮股份,2019-06-30,1,减持,3960499,0.65868211,-1436301,-26.6139378891195
600671,*ST目药,2019-06-30,1,持平,1864013,1.53065369,0,0
300149,睿智医药,2019-06-30,1,增持,2812900,0.56283114,2812900,100
000822,山东海化,2019-06-30,1,减持,18846293,2.1055148,-851770,-4.32413075336392
002601,龙蟒佰利,2019-06-30,1,增持,9505383,0.46777979,9505383,100
603636,南威软件,2019-06-30,1,增持,1604001,0.30454686,1604001,100
002114,罗平锌电,2019-06-30,1,增持,1972400,0.60990379,1972400,100
300149,睿智医药,2019-06-30,1,增持,2812900,0.56283114,2812900,100
000789,万年青,2019-06-30,1,增持,3424730,0.42950126,3424730,100
000997,新大陆,2019-06-30,1,持平,7960417,0.76240097,0,0
300433,蓝思科技,2019-06-30,1,减持,9673903,0.24635367,-11049129,-53.3181100140173
300119,瑞普生物,2019-06-30,1,减持,870776,0.21527567,-1649449,-65.4484817823805
002138,顺络电子,2019-06-30,1,持平,9138854,1.13340518,0,0
600891,*ST秋林,2019-06-30,1,增持,1763300,0.28551498,243600,16.0294795025334
600665,天地源,2019-06-30,1,持平,3429500,0.39687659,0,0
300204,舒泰神,2019-06-30,1,增持,4777720,1.00364985,967720,25.3994750656168
600872,中炬高新,2019-06-30,1,增持,6688364,0.83957466,6688364,100
600409,三友化工,2019-06-30,1,增持,12088333,0.58557591,12088333,100
002235,安妮股份,2019-06-30,1,减持,3960499,0.65868211,-1436301,-26.6139378891195
002601,龙蟒佰利,2019-06-30,1,增持,9505383,0.46777979,9505383,100
600731,湖南海利,2019-06-30,1,增持,3972194,1.1182264,1958536,97.2625937472997
600368,五洲交通,2019-06-30,1,减持,3146047,0.27949159,-3017294,-48.9554934572012
600645,中源协和,2019-06-30,1,增持,11529342,2.61934603,6000,0.0520682281234038
002707,众信旅游,2019-06-30,1,持平,16854058,1.90351599,0,0
601222,林洋能源,2019-06-30,1,增持,17415696,0.9867418,17415696,100
300408,三环集团,2019-06-30,1,减持,15955438,0.91531531,-10293693,-39.2153667868091
002706,良信股份,2019-06-30,1,持平,36676236,4.67064023,0,0
300373,扬杰科技,2019-06-30,1,增持,2526286,0.53507898,2526286,100
600408,ST安泰,2019-06-30,1,新进,3886855,0.38606029,3886855,0.38606029
603338,浙江鼎力,2019-06-30,1,增持,2552273,0.73600173,2552273,100
002740,爱迪尔,2019-06-30,1,增持,1918100,0.42243216,1918100,100
002762,金发拉比,2019-06-30,1,增持,1401742,0.39594435,1401742,100
603066,音飞储存,2019-06-30,1,增持,2083015,0.68896059,2083015,100
603989,艾华集团,2019-06-30,1,持平,4110504,1.05396954,0,0
300445,康斯特,2019-06-30,1,增持,746662,0.4554919,746662,100
300452,山河药辅,2019-06-30,1,增持,915107,0.65740445,915107,100
601155,新城控股,2019-06-30,1,增持,14108633,0.62518198,1583678,12.6441811567387
603696,安记食品,2019-06-30,1,减持,1228227,0.52220536,-652778,-34.7036823400257
601900,南方传媒,2019-06-30,1,持平,4240368,0.47332056,0,0
603919,金徽酒,2019-06-30,1,减持,2189512,0.56112558,-404261,-15.5858280581994
601966,玲珑轮胎,2019-06-30,1,增持,7377488,0.61478567,1042200,16.4507122643832
603313,梦百合,2019-06-30,1,增持,2027835,0.63339437,970992,91.8766552837082
603160,汇顶科技,2019-06-30,1,减持,6460893,1.41445461,-2896217,-30.9520460911542
002810,山东赫达,2019-06-30,1,增持,1209599,0.63508012,1209599,100
601811,新华文轩,2019-06-30,1,持平,1796153,0.14557411,0,0
603569,长久物流,2019-06-30,1,持平,402980,0.0719255,0,0
300531,优博讯,2019-06-30,1,增持,651100,0.23253571,651100,100
603708,家家悦,2019-06-30,1,增持,16284488,2.67660881,16284488,100
002831,裕同科技,2019-06-30,1,增持,4623337,0.52711712,2521820,119.999980966131
300570,太辰光,2019-06-30,1,增持,1344740,0.5846777,1344740,100
002833,弘亚数控,2019-06-30,1,持平,1145797,0.84695489,0,0
603689,皖天然气,2019-06-30,1,减持,528800,0.15738095,-1570700,-74.8130507263634
603060,国检集团,2019-06-30,1,增持,1359700,0.44146104,1359700,100
603515,欧普照明,2019-06-30,1,增持,6002313,0.7938898,521076,9.50654022075674
601200,上海环境,2019-06-30,1,增持,3000055,0.32848263,3000055,100
601116,三江购物,2019-06-30,1,持平,8238482,1.50425542,0,0
603636,南威软件,2019-06-30,1,增持,1604001,0.30454686,1604001,100
002114,罗平锌电,2019-06-30,1,增持,1972400,0.60990379,1972400,100
600368,五洲交通,2019-06-30,1,减持,3146047,0.27949159,-3017294,-48.9554934572012
300119,瑞普生物,2019-06-30,1,减持,870776,0.21527567,-1649449,-65.4484817823805
600891,*ST秋林,2019-06-30,1,增持,1763300,0.28551498,243600,16.0294795025334
300204,舒泰神,2019-06-30,1,增持,4777720,1.00364985,967720,25.3994750656168
600731,湖南海利,2019-06-30,1,增持,3972194,1.1182264,1958536,97.2625937472997
002853,皮阿诺,2019-06-30,1,增持,1983821,1.27707084,1644921,485.370610799646
603989,艾华集团,2019-06-30,1,持平,4110504,1.05396954,0,0
002706,良信股份,2019-06-30,1,持平,36676236,4.67064023,0,0
600408,ST安泰,2019-06-30,1,新进,3886855,0.38606029,3886855,0.38606029
601577,长沙银行,2019-06-30,1,持平,2389688,0.06984219,0,0
300452,山河药辅,2019-06-30,1,增持,915107,0.65740445,915107,100
603220,中贝通信,2019-06-30,1,新进,217000,0.0642468,217000,0.0642468
603136,天目湖,2019-06-30,1,减持,486653,0.41952845,-109647,-18.3878920006708
002911,佛燃能源,2019-06-30,1,减持,549100,0.09875899,-242100,-30.5990899898888
300761,立华股份,2019-06-30,1,增持,457900,0.11337526,457900,100
603313,梦百合,2019-06-30,1,增持,2027835,0.63339437,970992,91.8766552837082
002740,爱迪尔,2019-06-30,1,增持,1918100,0.42243216,1918100,100
002762,金发拉比,2019-06-30,1,增持,1401742,0.39594435,1401742,100
300445,康斯特,2019-06-30,1,增持,746662,0.4554919,746662,100
600933,爱柯迪,2019-06-30,1,持平,1149600,0.13418643,0,0
603505,金石资源,2019-06-30,1,减持,1182907,0.49287792,-476131,-28.6992220793014
603826,坤彩科技,2019-06-30,1,增持,2689157,0.5746062,2689157,100
603919,金徽酒,2019-06-30,1,减持,2189512,0.56112558,-404261,-15.5858280581994
603289,泰瑞机器,2019-06-30,1,增持,693966,0.2601072,693966,100
300531,优博讯,2019-06-30,1,增持,651100,0.23253571,651100,100
603060,国检集团,2019-06-30,1,增持,1359700,0.44146104,1359700,100
603978,深圳新星,2019-06-30,1,增持,1216278,0.76017375,1216278,100
300570,太辰光,2019-06-30,1,增持,1344740,0.5846777,1344740,100
603506,南都物业,2019-06-30,1,增持,600646,0.58216458,600646,100
300673,佩蒂股份,2019-06-30,1,减持,699658,0.47806521,-77690,-9.99423681542887
603619,中曼石油,2019-06-30,1,增持,283400,0.07084998,283400,100
002907,华森制药,2019-06-30,1,持平,281200,0.07028946,0,0
002810,山东赫达,2019-06-30,1,增持,1209599,0.63508012,1209599,100
300647,超频三,2019-06-30,1,减持,704304,0.29594979,-1843200,-72.353173930247
300668,杰恩设计,2019-06-30,1,增持,523999,0.49715275,100299,23.6721737078121
300635,中达安,2019-06-30,1,增持,362066,0.26557278,362066,100
300637,扬帆新材,2019-06-30,1,增持,2473344,1.05356189,2473344,100
