股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
600132,重庆啤酒,2017-03-31,5,减持,25895846,5.35069981,-1344222,-4.9347233641267
600779,水井坊,2017-03-31,5,减持,29587681,6.05627706,-15068076,-33.7427400458131
600009,上海机场,2017-03-31,4,减持,83881689,4.35306165,-857227,-1.01160958915264
600585,海螺水泥,2017-03-31,4,增持,134258451,2.5335117,33878224,33.7498977761826
000858,五粮液,2017-03-31,4,减持,89356029,2.35397293,-15274675,-14.5986545211432
601229,上海银行,2017-03-31,4,增持,28757566,0.47893756,27653966,2505.79612178325
002032,苏泊尔,2017-03-31,4,增持,28059182,4.44139053,289869,1.04384649342964
002304,洋河股份,2017-03-31,3,减持,42539678,2.82282792,-1027537,-2.3585097188333
600519,贵州茅台,2017-03-31,3,减持,23773542,1.89249989,-505509,-2.08207890827364
000581,威孚高科,2017-03-31,3,减持,39698045,3.9345877,-21156012,-34.7651628222585
600004,白云机场,2017-03-31,3,增持,35788729,3.09479483,6489258,22.1480380993909
002439,启明星辰,2017-03-31,3,增持,34982861,3.90132154,9939485,39.6890778623457
600308,华泰股份,2017-03-31,3,增持,18048447,1.54582421,1683627,10.2880874950045
300133,华策影视,2017-03-31,2,增持,23202448,1.32841572,241086,1.04996384796337
000729,燕京啤酒,2017-03-31,2,减持,66466912,2.35820416,-6622500,-9.06081991739104
002498,汉缆股份,2017-03-31,2,增持,8304404,0.24962168,6114100,279.143899659591
000916,华北高速,2017-03-31,2,持平,13357571,1.22546523,0,0
300166,东方国信,2017-03-31,2,减持,17848008,2.71916536,-1105600,-5.83319017677268
000651,格力电器,2017-03-31,2,减持,116196653,1.93154672,-11417856,-8.94714565723871
002241,歌尔股份,2017-03-31,2,增持,30074070,1.96649256,12807480,74.1749239427125
002415,海康威视,2017-03-31,2,减持,148957779,2.42009687,-67426044,-31.1603903957275
002470,*ST金正,2017-03-31,2,减持,28519859,0.90539404,-24078442,-45.7779843497226
300433,蓝思科技,2017-03-31,2,减持,5806432,0.26615441,-5486659,-48.5842095844264
002583,海能达,2017-03-31,2,增持,29715679,1.70359637,16632246,127.124478720532
601888,中国中免,2017-03-31,2,增持,22335648,2.28793114,14347978,179.626574457883
600761,安徽合力,2017-03-31,2,减持,14346764,2.32593398,-1192568,-7.6745126495785
600660,福耀玻璃,2017-03-31,2,持平,61095379,2.43542024,0,0
000613,大东海A,2017-03-31,2,增持,13049802,3.58412579,3558200,37.4878761245994
000401,冀东水泥,2017-03-31,2,增持,32316917,2.3982462,18160946,128.29177171951
600690,海尔智家,2017-03-31,2,增持,122777952,2.01353538,6778045,5.84314692597124
002233,塔牌集团,2017-03-31,2,减持,10884500,1.21661291,-16000,-0.146782257694601
002662,京威股份,2017-03-31,2,增持,6099251,0.81323347,2481175,68.5771940666807
600312,平高电气,2017-03-31,2,减持,15997621,1.17896454,-3778189,-19.1051036594708
002311,海大集团,2017-03-31,2,减持,42405141,2.68079618,-18664986,-30.5632015469691
300146,汤臣倍健,2017-03-31,2,增持,16671767,1.13388552,461300,2.84569223082839
300017,网宿科技,2017-03-31,2,减持,8702089,1.08321086,-4112290,-32.0912156570365
300336,新文化,2017-03-31,2,减持,12922649,2.40399877,-399200,-2.9965810301558
600276,恒瑞医药,2017-03-31,2,减持,44527228,1.89682611,-1972595,-4.24215593250753
600323,瀚蓝环境,2017-03-31,2,增持,15439544,2.01491178,8526954,123.353967181621
000976,华铁股份,2017-03-31,2,增持,12676259,0.79441169,4424200,53.6132860901746
600261,阳光照明,2017-03-31,2,增持,32727163,2.25377708,15142632,86.1133686192711
600508,上海能源,2017-03-31,2,增持,2377033,0.32890187,1220183,105.474607771103
600361,华联综超,2017-03-31,2,增持,18384299,2.76120162,2729100,17.4325474878984
002307,北新路桥,2017-03-31,2,增持,6511571,1.16835702,5014371,334.916577611542
300180,华峰超纤,2017-03-31,2,持平,22748590,4.78917684,0,0
603308,应流股份,2017-03-31,2,增持,6182945,1.42544856,421100,7.30842290967563
000507,珠海港,2017-03-31,2,增持,5291418,0.67018921,2194600,70.8662892039506
600377,宁沪高速,2017-03-31,2,减持,37670121,0.74775723,-12549592,-24.9893741925606
600723,首商股份,2017-03-31,2,减持,17623308,2.67665641,-83786,-0.473177586339125
000089,深圳机场,2017-03-31,2,减持,64373334,3.13898436,-58204951,-47.4839005946282
002415,海康威视,2017-03-31,2,减持,148957779,2.42009687,-67426044,-31.1603903957275
000789,万年青,2017-03-31,2,增持,11342566,1.84923784,3946500,53.3594481174181
300433,蓝思科技,2017-03-31,2,减持,5806432,0.26615441,-5486659,-48.5842095844264
300293,蓝英装备,2017-03-31,2,增持,1050000,0.38888889,1050000,100
300017,网宿科技,2017-03-31,2,减持,8702089,1.08321086,-4112290,-32.0912156570365
000976,华铁股份,2017-03-31,2,增持,12676259,0.79441169,4424200,53.6132860901746
000895,双汇发展,2017-03-31,1,减持,20417536,0.61879604,-322896,-1.55684317472269
002008,大族激光,2017-03-31,1,增持,17389802,1.62968498,2499967,16.7897562330274
600104,上汽集团,2017-03-31,1,增持,25148374,0.21524763,1086728,4.51643250008748
600739,辽宁成大,2017-03-31,1,持平,61625389,0.75997349,0,0
600559,老白干酒,2017-03-31,1,持平,4161338,0.94994666,0,0
600125,铁龙物流,2017-03-31,1,减持,24479695,1.87508884,-5244533,-17.6439670695569
002475,立讯精密,2017-03-31,1,持平,15723450,0.74165166,0,0
000915,山大华特,2017-03-31,1,增持,2704475,1.50036069,2704475,100
600066,宇通客车,2017-03-31,1,减持,35638623,1.60973809,-19022595,-34.8008985090673
600594,益佰制药,2017-03-31,1,增持,10762605,1.35903935,10762605,100
600019,宝钢股份,2017-03-31,1,增持,51528798,0.23313395,22208934,75.7470566712042
000333,美的集团,2017-03-31,1,减持,113891138,1.76147264,-65421047,-36.4844402515088
000726,鲁泰A,2017-03-31,1,增持,7352381,0.79691769,7352381,100
000698,沈阳化工,2017-03-31,1,持平,1716100,0.2094045,0,0
002017,东信和平,2017-03-31,1,增持,767109,0.22144135,767109,100
600488,天药股份,2017-03-31,1,持平,2655448,0.27636304,0,0
000402,金融街,2017-03-31,1,持平,12839024,0.42955253,0,0
600298,安琪酵母,2017-03-31,1,减持,8683739,1.05374831,-5211101,-37.5038575471182
300347,泰格医药,2017-03-31,1,增持,4341939,0.91435197,4341939,100
600207,安彩高科,2017-03-31,1,增持,1024750,0.11874882,1024750,100
002651,利君股份,2017-03-31,1,持平,718961,0.07171681,0,0
002419,天虹股份,2017-03-31,1,减持,5598699,0.69966246,-1941603,-25.749671564879
002460,赣锋锂业,2017-03-31,1,增持,3590950,0.4770787,3590950,100
002238,天威视讯,2017-03-31,1,减持,1562200,0.25304801,-636400,-28.945692713545
002466,天齐锂业,2017-03-31,1,增持,4134686,0.41578778,991040,31.5251780893905
002315,焦点科技,2017-03-31,1,增持,351400,0.29906383,351400,100
600282,南钢股份,2017-03-31,1,持平,15418100,0.3891423,0,0
300011,鼎汉技术,2017-03-31,1,增持,6434890,1.21172626,352100,5.78846220237753
002060,粤水电,2017-03-31,1,持平,4145470,0.68961172,0,0
000619,海螺型材,2017-03-31,1,持平,2291636,0.63656556,0,0
600129,太极集团,2017-03-31,1,持平,2081938,0.48769437,0,0
000589,贵州轮胎,2017-03-31,1,持平,3345876,0.43146744,0,0
000966,长源电力,2017-03-31,1,持平,2237894,0.20192422,0,0
000898,鞍钢股份,2017-03-31,1,增持,24028700,0.33212631,1301700,5.72754873058477
300037,新宙邦,2017-03-31,1,减持,692496,0.36597848,-1274762,-64.7989231712363
002173,创新医疗,2017-03-31,1,增持,6339783,1.38765905,3917006,161.674227549626
002218,拓日新能,2017-03-31,1,持平,1937061,0.31335356,0,0
002349,精华制药,2017-03-31,1,增持,1500246,0.17847543,330124,28.2127846498057
002074,国轩高科,2017-03-31,1,增持,6126826,0.69813423,6126826,100
002268,卫士通,2017-03-31,1,增持,7646800,1.45942433,1724800,29.1252955082742
300275,梅安森,2017-03-31,1,增持,3960807,2.36415278,3960807,100
000753,漳州发展,2017-03-31,1,持平,3250833,0.32787646,0,0
600322,天房发展,2017-03-31,1,减持,42907252,3.88055096,-28164262,-39.6280597033574
600093,易见股份,2017-03-31,1,增持,1721088,0.1533335,1721088,100
300015,爱尔眼科,2017-03-31,1,持平,9256873,0.91479597,0,0
600019,宝钢股份,2017-03-31,1,增持,51528798,0.23313395,22208934,75.7470566712042
300136,信维通信,2017-03-31,1,增持,10985055,1.12002494,10985055,100
000915,山大华特,2017-03-31,1,增持,2704475,1.50036069,2704475,100
600535,天士力,2017-03-31,1,增持,7784153,0.72043746,7784153,100
002238,天威视讯,2017-03-31,1,减持,1562200,0.25304801,-636400,-28.945692713545
300124,汇川技术,2017-03-31,1,持平,25331433,1.52130512,0,0
300070,碧水源,2017-03-31,1,减持,35183473,1.12275015,-2324258,-6.19674381262892
600066,宇通客车,2017-03-31,1,减持,35638623,1.60973809,-19022595,-34.8008985090673
600594,益佰制药,2017-03-31,1,增持,10762605,1.35903935,10762605,100
002060,粤水电,2017-03-31,1,持平,4145470,0.68961172,0,0
601808,中海油服,2017-03-31,1,持平,6658461,0.1395438,0,0
600550,保变电气,2017-03-31,1,增持,1886301,0.12291752,1886301,100
000301,东方盛虹,2017-03-31,1,持平,3327153,0.27311225,0,0
600479,千金药业,2017-03-31,1,持平,4112654,1.17923557,0,0
002372,伟星新材,2017-03-31,1,增持,2744446,0.35380399,2744446,100
002081,金螳螂,2017-03-31,1,增持,17358320,0.6566891,59700,0.345114234545877
002299,圣农发展,2017-03-31,1,持平,9321634,0.83910649,0,0
000726,鲁泰A,2017-03-31,1,增持,7352381,0.79691769,7352381,100
002017,东信和平,2017-03-31,1,增持,767109,0.22144135,767109,100
002777,久远银海,2017-03-31,1,增持,474632,0.59329,474632,100
600488,天药股份,2017-03-31,1,持平,2655448,0.27636304,0,0
600298,安琪酵母,2017-03-31,1,减持,8683739,1.05374831,-5211101,-37.5038575471182
300347,泰格医药,2017-03-31,1,增持,4341939,0.91435197,4341939,100
600207,安彩高科,2017-03-31,1,增持,1024750,0.11874882,1024750,100
002651,利君股份,2017-03-31,1,持平,718961,0.07171681,0,0
600332,白云山,2017-03-31,1,增持,7075556,0.435207,7075556,100
600867,通化东宝,2017-03-31,1,持平,17925756,1.26066066,0,0
601857,中国石油,2017-03-31,1,减持,16126597,0.00881134,-2448202,-13.1802341441218
600180,瑞茂通,2017-03-31,1,持平,6845831,0.67348576,0,0
002419,天虹股份,2017-03-31,1,减持,5598699,0.69966246,-1941603,-25.749671564879
002111,威海广泰,2017-03-31,1,减持,3458532,0.90578389,-1001400,-22.4532571348621
002371,北方华创,2017-03-31,1,增持,1449577,0.31649851,1449577,100
300203,聚光科技,2017-03-31,1,持平,5069429,1.11957292,0,0
600309,万华化学,2017-03-31,1,增持,18366672,0.8061413,18366672,100
600864,哈投股份,2017-03-31,1,增持,5406692,0.25642195,5406692,100
601169,北京银行,2017-03-31,1,持平,2074605312,13.64272741,0,0
002320,海峡股份,2017-03-31,1,增持,767215,0.15102094,767215,100
601966,玲珑轮胎,2017-03-31,1,减持,1738691,0.14489092,-1025044,-37.0890841560425
002315,焦点科技,2017-03-31,1,增持,351400,0.29906383,351400,100
600282,南钢股份,2017-03-31,1,持平,15418100,0.3891423,0,0
000619,海螺型材,2017-03-31,1,持平,2291636,0.63656556,0,0
601333,广深铁路,2017-03-31,1,减持,30046698,0.42417648,-11932100,-28.4241106665322
600054,黄山旅游,2017-03-31,1,持平,10212938,1.36664499,0,0
600129,太极集团,2017-03-31,1,持平,2081938,0.48769437,0,0
600881,亚泰集团,2017-03-31,1,持平,36299060,1.39614683,0,0
000589,贵州轮胎,2017-03-31,1,持平,3345876,0.43146744,0,0
601127,小康股份,2017-03-31,1,增持,1719728,0.19268661,506580,41.7574772410291
000966,长源电力,2017-03-31,1,持平,2237894,0.20192422,0,0
000921,海信家电,2017-03-31,1,持平,4168227,0.30587432,0,0
300037,新宙邦,2017-03-31,1,减持,692496,0.36597848,-1274762,-64.7989231712363
002173,创新医疗,2017-03-31,1,增持,6339783,1.38765905,3917006,161.674227549626
002218,拓日新能,2017-03-31,1,持平,1937061,0.31335356,0,0
002349,精华制药,2017-03-31,1,增持,1500246,0.17847543,330124,28.2127846498057
002268,卫士通,2017-03-31,1,增持,7646800,1.45942433,1724800,29.1252955082742
300275,梅安森,2017-03-31,1,增持,3960807,2.36415278,3960807,100
601611,中国核建,2017-03-31,1,减持,2430882,0.09260503,-5533104,-69.4765661315829
000753,漳州发展,2017-03-31,1,持平,3250833,0.32787646,0,0
600322,天房发展,2017-03-31,1,减持,42907252,3.88055096,-28164262,-39.6280597033574
600093,易见股份,2017-03-31,1,增持,1721088,0.1533335,1721088,100
002582,好想你,2017-03-31,1,增持,1948488,0.75569046,1948488,100
000637,茂化实华,2017-03-31,1,增持,1284209,0.24702248,1284209,100
000418,小天鹅A,2017-03-31,1,持平,6537874,1.03367597,0,0
600133,东湖高新,2017-03-31,1,持平,1795350,0.28306314,0,0
600338,西藏珠峰,2017-03-31,1,持平,2959814,0.45325897,0,0
600665,天地源,2017-03-31,1,持平,3429500,0.39687659,0,0
000967,盈峰环境,2017-03-31,1,持平,4848009,0.66649688,0,0
000987,越秀金控,2017-03-31,1,增持,2206650,0.09922744,2206650,100
603035,常熟汽饰,2017-03-31,1,增持,1212300,0.43296429,1212300,100
603929,亚翔集成,2017-03-31,1,增持,540200,0.2531871,540200,100
002518,科士达,2017-03-31,1,增持,3799915,0.85329723,3799915,100
002262,恩华药业,2017-03-31,1,持平,12894193,2.044371,0,0
600126,杭钢股份,2017-03-31,1,持平,1702674,0.06554197,0,0
002104,恒宝股份,2017-03-31,1,增持,2541698,0.3561557,2541698,100
600792,云煤能源,2017-03-31,1,增持,2410493,0.24350293,2410493,100
600269,赣粤高速,2017-03-31,1,减持,4777892,0.20458498,-4794200,-50.0851851403016
002258,利尔化学,2017-03-31,1,增持,3573211,0.6814254,3573211,100
002285,世联行,2017-03-31,1,持平,12667847,0.90005462,0,0
002362,汉王科技,2017-03-31,1,增持,538400,0.24799655,538400,100
002457,青龙管业,2017-03-31,1,持平,1265090,0.37764782,0,0
300103,达刚控股,2017-03-31,1,增持,2002461,0.94574372,2002461,100
002186,全聚德,2017-03-31,1,持平,952758,0.30887174,0,0
600396,金山股份,2017-03-31,1,持平,1680158,0.11408639,0,0
002421,达实智能,2017-03-31,1,增持,8770800,0.45521697,8770800,100
601800,中国交建,2017-03-31,1,增持,14940566,0.09236977,189400,1.28396629798621
601999,出版传媒,2017-03-31,1,持平,1073800,0.19491221,0,0
603111,康尼机电,2017-03-31,1,持平,5495773,0.74429817,0,0
600939,重庆建工,2017-03-31,1,新进,1484063,0.08178909,1484063,0.08178909
002508,老板电器,2017-03-31,1,减持,8520294,1.16707283,-8774933,-50.7361539689534
600222,太龙药业,2017-03-31,1,增持,1763230,0.3072438,1763230,100
600159,大龙地产,2017-03-31,1,持平,3621309,0.43630059,0,0
601811,新华文轩,2017-03-31,1,持平,1796153,0.14557411,0,0
600507,方大特钢,2017-03-31,1,增持,7079212,0.53383979,7079212,100
600671,*ST目药,2017-03-31,1,减持,1864013,1.53065369,-47000,-2.45942858578147
603228,景旺电子,2017-03-31,1,增持,223600,0.05480392,223600,100
300285,国瓷材料,2017-03-31,1,持平,5550692,1.85548434,0,0
600995,文山电力,2017-03-31,1,增持,1495000,0.31241745,1495000,100
601212,白银有色,2017-03-31,1,新进,4630800,0.06641077,4630800,0.06641077
002643,万润股份,2017-03-31,1,增持,1701371,0.46785525,1701371,100
000550,江铃汽车,2017-03-31,1,减持,4380414,0.507454,-13478420,-75.4720044992859
600399,ST抚钢,2017-03-31,1,减持,2481000,0.19084615,-50800,-2.0064776048661
000504,ST生物,2017-03-31,1,减持,6185681,1.98530139,-8477926,-57.816102136398
000822,山东海化,2017-03-31,1,减持,11916879,1.33135812,-8070000,-40.3764889956056
002322,理工环科,2017-03-31,1,持平,3226720,0.8040367,0,0
600836,*ST界龙,2017-03-31,1,增持,1778800,0.26839559,1778800,100
002299,圣农发展,2017-03-31,1,持平,9321634,0.83910649,0,0
603839,安正时尚,2017-03-31,1,新进,1520700,0.53350407,1520700,0.53350407
002292,奥飞娱乐,2017-03-31,1,增持,7521616,0.5750956,3517516,87.8478559476537
600332,白云山,2017-03-31,1,增持,7075556,0.435207,7075556,100
601799,星宇股份,2017-03-31,1,减持,2185868,0.79153597,-1183584,-35.1268989734829
603039,泛微网络,2017-03-31,1,新进,320000,0.479976,320000,0.479976
603881,数据港,2017-03-31,1,新进,237200,0.1126378,237200,0.1126378
300285,国瓷材料,2017-03-31,1,持平,5550692,1.85548434,0,0
603569,长久物流,2017-03-31,1,减持,396343,0.09908327,-239253,-37.6423073776424
300319,麦捷科技,2017-03-31,1,增持,1490800,0.63799459,1490800,100
603035,常熟汽饰,2017-03-31,1,增持,1212300,0.43296429,1212300,100
000967,盈峰环境,2017-03-31,1,持平,4848009,0.66649688,0,0
300511,雪榕生物,2017-03-31,1,增持,103000,0.06866667,103000,100
601611,中国核建,2017-03-31,1,减持,2430882,0.09260503,-5533104,-69.4765661315829
601500,通用股份,2017-03-31,1,增持,345300,0.04750185,345300,100
600706,曲江文旅,2017-03-31,1,增持,504117,0.28082999,504117,100
000767,晋控电力,2017-03-31,1,持平,5356146,0.17407366,0,0
600082,海泰发展,2017-03-31,1,持平,2247302,0.3478172,0,0
002540,亚太科技,2017-03-31,1,持平,1778766,0.17103519,0,0
600687,退市刚泰,2017-03-31,1,减持,5437279,0.36523296,-7662126,-58.4921681557292
000885,城发环境,2017-03-31,1,减持,258900,0.05215741,-98249,-27.5092468409543
600868,梅雁吉祥,2017-03-31,1,减持,6913002,0.36419708,-943900,-12.0136409999768
603899,晨光文具,2017-03-31,1,增持,3920648,0.42615739,573742,17.1424593340835
300457,赢合科技,2017-03-31,1,持平,637765,0.51448317,0,0
002483,润邦股份,2017-03-31,1,增持,708960,0.1686876,708960,100
600368,五洲交通,2017-03-31,1,持平,2330405,0.27949157,0,0
600710,苏美达,2017-03-31,1,持平,2413600,0.18470259,0,0
000068,华控赛格,2017-03-31,1,持平,5815645,0.57771033,0,0
600007,中国国贸,2017-03-31,1,减持,5571593,0.5531311,-300000,-5.10934596454489
002111,威海广泰,2017-03-31,1,减持,3458532,0.90578389,-1001400,-22.4532571348621
000931,中关村,2017-03-31,1,持平,2953440,0.39215698,0,0
600791,京能置业,2017-03-31,1,增持,1927713,0.42565647,1927713,100
002282,博深股份,2017-03-31,1,持平,3112842,0.92060509,0,0
300039,上海凯宝,2017-03-31,1,减持,2570900,0.30995925,-86700,-3.26234196267309
601008,连云港,2017-03-31,1,持平,3957225,0.38979178,0,0
600091,ST明科,2017-03-31,1,增持,1961200,0.44836393,1961200,100
600180,瑞茂通,2017-03-31,1,持平,6845831,0.67348576,0,0
600139,西部资源,2017-03-31,1,持平,4171651,0.630263,0,0
002356,*ST赫美,2017-03-31,1,增持,3624010,1.16724907,3624010,100
601811,新华文轩,2017-03-31,1,持平,1796153,0.14557411,0,0
002182,云海金属,2017-03-31,1,持平,2375963,0.73511144,0,0
000514,渝开发,2017-03-31,1,增持,731800,0.0867297,731800,100
600099,林海股份,2017-03-31,1,减持,1229000,0.56087988,-420916,-25.5113593661738
600505,西昌电力,2017-03-31,1,持平,2178399,0.59752968,0,0
002403,爱仕达,2017-03-31,1,减持,3818827,1.09009428,-441463,-10.3622758075155
601966,玲珑轮胎,2017-03-31,1,减持,1738691,0.14489092,-1025044,-37.0890841560425
603528,多伦科技,2017-03-31,1,减持,656351,0.31756871,-102669,-13.5265210402888
300511,雪榕生物,2017-03-31,1,增持,103000,0.06866667,103000,100
300516,久之洋,2017-03-31,1,持平,200089,0.16674083,0,0
603339,四方科技,2017-03-31,1,持平,697264,0.33716828,0,0
002801,微光股份,2017-03-31,1,持平,219100,0.37211277,0,0
601595,上海电影,2017-03-31,1,增持,920850,0.24654618,920850,100
600919,江苏银行,2017-03-31,1,减持,8667837,0.07508229,-2966761,-25.4994714901194
601500,通用股份,2017-03-31,1,增持,345300,0.04750185,345300,100
601811,新华文轩,2017-03-31,1,持平,1796153,0.14557411,0,0
603569,长久物流,2017-03-31,1,减持,396343,0.09908327,-239253,-37.6423073776424
603228,景旺电子,2017-03-31,1,增持,223600,0.05480392,223600,100
600909,华安证券,2017-03-31,1,持平,1778632,0.04911991,0,0
603929,亚翔集成,2017-03-31,1,增持,540200,0.2531871,540200,100
603035,常熟汽饰,2017-03-31,1,增持,1212300,0.43296429,1212300,100
603858,步长制药,2017-03-31,1,持平,158652,0.02326958,0,0
603444,吉比特,2017-03-31,1,增持,107304,0.15077028,107304,100
603727,博迈科,2017-03-31,1,增持,168300,0.07187854,168300,100
603032,德新交运,2017-03-31,1,增持,450029,0.33750487,450029,100
