股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
000089,深圳机场,2017-12-31,5,增持,188529504,9.19311034,49278905,35.3886484897634
600585,海螺水泥,2017-12-31,4,增持,90000648,1.69834892,13705940,17.964470091425
300003,乐普医疗,2017-12-31,4,增持,45004376,2.52599007,18529418,69.9884698589512
600132,重庆啤酒,2017-12-31,4,增持,42596758,8.80150683,21767337,104.50284239778
600533,栖霞建设,2017-12-31,4,增持,91795762,8.74245353,15560001,20.4103701411205
603233,大参林,2017-12-31,4,持平,5582635,1.39562386,0,0
600009,上海机场,2017-12-31,3,减持,55687603,2.88992236,-12566830,-18.4117418424676
600066,宇通客车,2017-12-31,3,减持,41673232,1.88231147,-2149957,-4.905980256252
601888,中国中免,2017-12-31,3,增持,46338535,2.37332217,2885658,6.6408905444857
002419,天虹股份,2017-12-31,3,增持,15523629,1.93996863,9924930,177.272076959308
600129,太极集团,2017-12-31,3,增持,19622710,4.59662351,19622710,100
600004,白云机场,2017-12-31,3,增持,46486794,2.24647626,5329939,12.9503068200911
002439,启明星辰,2017-12-31,3,减持,39641255,4.42083001,-7764798,-16.3793387312797
603308,应流股份,2017-12-31,3,增持,12774672,2.94513986,4156127,48.2230701353883
600779,水井坊,2017-12-31,3,增持,31883148,6.52613423,2742923,9.4128408411397
300133,华策影视,2017-12-31,3,增持,44218874,2.49865902,16727290,60.8451299132127
600308,华泰股份,2017-12-31,3,增持,31579929,2.70477669,21118335,201.865365832396
300166,东方国信,2017-12-31,3,增持,55979547,5.3315404,19258820,52.446728519291
603866,桃李面包,2017-12-31,3,增持,4720258,1.00297433,248741,5.56278775189717
300616,尚品宅配,2017-12-31,3,增持,3275365,2.96708487,3275365,100
300676,华大基因,2017-12-31,3,增持,2669172,0.66712622,15454,0.582352759411512
002008,大族激光,2017-12-31,2,增持,30753535,2.88206697,2779431,9.93572841510849
600104,上汽集团,2017-12-31,2,减持,65710393,0.56242231,-6111039,-8.50865658039233
600761,安徽合力,2017-12-31,2,增持,18241690,2.46449111,1560620,9.35563486035368
000333,美的集团,2017-12-31,2,减持,180650959,2.75338349,-5708543,-3.06318858911739
000613,大东海A,2017-12-31,2,持平,13049802,3.58412579,0,0
002583,海能达,2017-12-31,2,减持,25792432,1.42105248,-1778240,-6.44975211340514
600258,首旅酒店,2017-12-31,2,增持,5212895,0.63903663,2445001,88.3343437284809
600563,法拉电子,2017-12-31,2,增持,7291550,3.24068889,5057411,226.369576825793
000858,五粮液,2017-12-31,2,减持,39160337,1.03163015,-21439351,-35.3786491442002
002470,*ST金正,2017-12-31,2,增持,61113564,1.93529758,32630863,114.563794353632
002074,国轩高科,2017-12-31,2,增持,17482428,1.53806496,11355602,185.342328964459
600519,贵州茅台,2017-12-31,2,减持,16876340,1.34344607,-9292362,-35.509449417858
600690,海尔智家,2017-12-31,2,增持,228031822,3.73981894,150844387,195.426091047073
002304,洋河股份,2017-12-31,2,减持,22070534,1.4645461,-2491936,-10.1452989051997
601098,中南传媒,2017-12-31,2,增持,21773708,1.21234454,2961689,15.7435998762281
002186,全聚德,2017-12-31,2,持平,19055582,6.1775717,0,0
600361,华联综超,2017-12-31,2,增持,20203043,3.03436509,308500,1.5506764845013
002032,苏泊尔,2017-12-31,2,减持,23904958,2.91066829,-6893683,-22.3830752791982
601633,长城汽车,2017-12-31,2,增持,36131714,0.39586556,17729177,96.3409392954895
300180,华峰超纤,2017-12-31,2,增持,30568910,4.84436592,10578658,52.9190827609377
000999,华润三九,2017-12-31,2,增持,25238522,2.57825335,1957303,8.40721871135699
600377,宁沪高速,2017-12-31,2,减持,30234891,0.60016686,-7435230,-19.7377385647368
002043,兔宝宝,2017-12-31,2,增持,18350945,2.12774278,10351098,129.391199606692
600723,首商股份,2017-12-31,2,增持,19065448,2.89569096,524375,2.82818044025823
002311,海大集团,2017-12-31,2,增持,50275526,3.19161652,223300,0.446134004110027
600827,百联股份,2017-12-31,2,增持,25200757,1.41246538,635023,2.58499501785699
002262,恩华药业,2017-12-31,2,减持,25978970,2.5743494,-8457996,-24.5608048049297
600889,南京化纤,2017-12-31,2,持平,4808319,1.5658743,0,0
002299,圣农发展,2017-12-31,2,增持,11616109,0.93717561,2294475,24.6145150088493
600361,华联综超,2017-12-31,2,增持,20203043,3.03436509,308500,1.5506764845013
002186,全聚德,2017-12-31,2,持平,19055582,6.1775717,0,0
603708,家家悦,2017-12-31,2,增持,3666020,0.78333761,3666020,100
002032,苏泊尔,2017-12-31,2,减持,23904958,2.91066829,-6893683,-22.3830752791982
002643,万润股份,2017-12-31,2,增持,15557451,1.71123998,797650,5.40420565290819
002043,兔宝宝,2017-12-31,2,增持,18350945,2.12774278,10351098,129.391199606692
000796,凯撒旅业,2017-12-31,2,增持,18129021,2.25766067,4914689,37.192110808174
600827,百联股份,2017-12-31,2,增持,25200757,1.41246538,635023,2.58499501785699
600723,首商股份,2017-12-31,2,增持,19065448,2.89569096,524375,2.82818044025823
002812,恩捷股份,2017-12-31,2,增持,2523285,1.84923782,2523285,100
600889,南京化纤,2017-12-31,2,持平,4808319,1.5658743,0,0
300336,新文化,2017-12-31,2,减持,13241036,2.46322827,-648,-0.00489363739536452
600452,涪陵电力,2017-12-31,2,增持,2850645,1.78165313,71100,2.55797261782054
002403,爱仕达,2017-12-31,2,增持,5548813,1.58392336,1798486,47.9554449518669
300595,欧普康视,2017-12-31,2,增持,2634161,2.11895901,2634161,100
002763,汇洁股份,2017-12-31,2,增持,1896361,0.48774717,1168478,160.531019408339
300545,联得装备,2017-12-31,2,增持,697809,0.96828974,697809,100
000423,东阿阿胶,2017-12-31,1,持平,7322509,1.11961282,0,0
002292,奥飞娱乐,2017-12-31,1,增持,10939754,0.83704821,5911875,117.58188691494
000895,双汇发展,2017-12-31,1,减持,12013883,0.3641058,-8403653,-41.1589968544686
000528,柳工,2017-12-31,1,增持,6973968,0.61977487,6973968,100
000698,沈阳化工,2017-12-31,1,持平,1716100,0.2094045,0,0
600489,中金黄金,2017-12-31,1,持平,11010414,0.31903727,0,0
002241,歌尔股份,2017-12-31,1,减持,29174912,0.89904399,-5555268,-15.9955059259699
000402,金融街,2017-12-31,1,持平,12839024,0.42955253,0,0
601933,永辉超市,2017-12-31,1,增持,66965748,0.6997128,1755586,2.69219696157173
000538,云南白药,2017-12-31,1,减持,5716520,0.54892659,-376843,-6.18448301865489
600188,兖州煤业,2017-12-31,1,增持,6958248,0.14165768,100,0.00143716402697959
002573,清新环境,2017-12-31,1,减持,4496891,0.41601051,-3214175,-41.6826285756081
000898,鞍钢股份,2017-12-31,1,减持,24755900,0.34217771,-25436602,-50.6780913212894
600498,烽火通信,2017-12-31,1,减持,11141025,1.0001468,-12258117,-52.387036242611
603993,洛阳钼业,2017-12-31,1,减持,27688100,0.12819016,-11900,-0.0429602888086643
600820,隧道股份,2017-12-31,1,增持,7762000,0.24687541,7762000,100
002498,汉缆股份,2017-12-31,1,持平,2629604,0.07904314,0,0
000937,冀中能源,2017-12-31,1,增持,10963939,0.31028141,10963939,100
300012,华测检测,2017-12-31,1,持平,43347282,2.61517217,0,0
601228,广州港,2017-12-31,1,持平,1745300,0.028181,0,0
300011,鼎汉技术,2017-12-31,1,持平,8010368,1.43387854,0,0
601998,中信银行,2017-12-31,1,增持,36971203,0.07555197,36971203,100
000978,桂林旅游,2017-12-31,1,增持,3679754,1.02187004,3679754,100
000581,威孚高科,2017-12-31,1,减持,11150800,1.10518794,-4258592,-27.6363402267916
002340,格林美,2017-12-31,1,持平,23399766,0.61321582,0,0
002142,宁波银行,2017-12-31,1,持平,71915175,1.41852016,0,0
002025,航天电器,2017-12-31,1,增持,5772811,1.34564359,5772811,100
603833,欧派家居,2017-12-31,1,增持,651190,0.15482536,651190,100
601009,南京银行,2017-12-31,1,减持,281713590,3.32122948,-37303707,-11.6933179958578
601021,春秋航空,2017-12-31,1,减持,5433900,0.67874541,-659987,-10.8303124097969
002051,中工国际,2017-12-31,1,减持,7879965,0.70813704,-5891364,-42.7799234191558
601100,恒立液压,2017-12-31,1,增持,17367669,2.75677286,1012147,6.18841147350723
000651,格力电器,2017-12-31,1,减持,50457100,0.83875261,-41160014,-44.9261193711035
600125,铁龙物流,2017-12-31,1,增持,15211491,1.16516554,2745100,22.0200056295362
603899,晨光文具,2017-12-31,1,持平,7746668,0.84202913,0,0
600196,复星医药,2017-12-31,1,持平,15120547,0.60600212,0,0
000501,鄂武商A,2017-12-31,1,减持,7400356,0.96234408,-945979,-11.3340645924229
002415,海康威视,2017-12-31,1,减持,108923450,1.1802475,-2227844,-2.00433474035849
000729,燕京啤酒,2017-12-31,1,减持,29518524,1.04729863,-50000,-0.169098734857377
002152,广电运通,2017-12-31,1,持平,11804355,0.48599878,0,0
600060,海信视像,2017-12-31,1,增持,14882184,1.13736321,14882184,100
000887,中鼎股份,2017-12-31,1,增持,9785056,0.7926716,9785056,100
300015,爱尔眼科,2017-12-31,1,持平,13885309,0.91131534,0,0
600019,宝钢股份,2017-12-31,1,减持,80088078,0.35965365,-892124,-1.10165692103361
000915,山大华特,2017-12-31,1,增持,4623094,1.9728864,59500,1.30379696353357
600535,天士力,2017-12-31,1,持平,7784153,0.72043746,0,0
300124,汇川技术,2017-12-31,1,减持,26366537,1.58346935,-1530700,-5.4869233107207
300070,碧水源,2017-12-31,1,持平,29318161,0.93391074,0,0
000422,ST宜化,2017-12-31,1,持平,3040156,0.3385977,0,0
600660,福耀玻璃,2017-12-31,1,持平,38653598,1.54083265,0,0
002294,信立泰,2017-12-31,1,增持,5099894,0.48755411,961309,23.2279631806523
002459,晶澳科技,2017-12-31,1,增持,16638900,4.28077074,16638900,100
002060,粤水电,2017-12-31,1,持平,6032274,0.50174369,0,0
000301,东方盛虹,2017-12-31,1,减持,2029853,0.16662225,-1297300,-38.9912937577563
600479,千金药业,2017-12-31,1,持平,4112654,1.17923557,0,0
002372,伟星新材,2017-12-31,1,减持,9354926,0.92769462,-346881,-3.57542672205291
600426,华鲁恒升,2017-12-31,1,增持,15835659,0.9772905,15835659,100
000726,鲁泰A,2017-12-31,1,增持,8414637,0.91205462,8414637,100
002368,太极股份,2017-12-31,1,增持,5637530,1.35769098,1247130,28.4058400145773
600686,金龙汽车,2017-12-31,1,增持,9020368,1.48669778,9020368,100
002017,东信和平,2017-12-31,1,持平,767109,0.22144135,0,0
600298,安琪酵母,2017-12-31,1,减持,4239268,0.51442374,-702174,-14.2099006727186
