股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
600559,老白干酒,2016-09-30,1,减持,4161338,0.94994666,-4553954,-52.2524546509744
000759,中百集团,2016-09-30,1,持平,12344388,1.81262824,0,0
000060,中金岭南,2016-09-30,1,增持,14918489,0.674243,14918489,100
600125,铁龙物流,2016-09-30,1,增持,35962976,2.75468199,1783551,5.2182007157815
601888,中国中免,2016-09-30,1,增持,8215964,0.84159456,295575,3.73182428287298
601177,杭齿前进,2016-09-30,1,减持,942109,0.23549193,-39451,-4.01921431191165
000333,美的集团,2016-09-30,1,减持,113891138,1.76565109,-67268336,-37.1321104630719
600971,恒源煤电,2016-09-30,1,增持,4299985,0.42999675,4299985,100
000698,沈阳化工,2016-09-30,1,增持,1716100,0.2094045,1716100,100
600488,天药股份,2016-09-30,1,增持,2655448,0.27636304,2655448,100
000613,大东海A,2016-09-30,1,持平,3441002,0.94507059,0,0
000026,飞亚达,2016-09-30,1,增持,1190485,0.27133878,1190485,100
000338,潍柴动力,2016-09-30,1,增持,28429271,0.71097719,28429271,100
000401,冀东水泥,2016-09-30,1,增持,11816744,0.87692342,1037521,9.62519283625545
000402,金融街,2016-09-30,1,减持,13125930,0.43915148,-10759658,-45.0466532370901
600298,安琪酵母,2016-09-30,1,增持,7192861,0.87283428,7192861,100
300347,泰格医药,2016-09-30,1,持平,4341939,0.92126655,0,0
600207,安彩高科,2016-09-30,1,增持,1024750,0.11874882,1024750,100
002583,海能达,2016-09-30,1,增持,12013513,0.69505982,12013513,100
002233,塔牌集团,2016-09-30,1,减持,10900500,1.2184013,-69,-0.000632994479462494
002419,天虹股份,2016-09-30,1,持平,5598699,0.69966246,0,0
600258,首旅酒店,2016-09-30,1,增持,1380700,0.59667243,1380700,100
002460,赣锋锂业,2016-09-30,1,增持,2677538,0.35572657,700538,35.4343955488113
300135,宝利国际,2016-09-30,1,持平,3554980,0.38574002,0,0
300121,阳谷华泰,2016-09-30,1,减持,2132152,0.73720766,-291800,-12.0381921754226
002315,焦点科技,2016-09-30,1,增持,352400,0.29991489,352400,100
600282,南钢股份,2016-09-30,1,持平,15418281,0.38914687,0,0
300011,鼎汉技术,2016-09-30,1,增持,6082790,1.14861601,2779084,84.1201971361859
002060,粤水电,2016-09-30,1,增持,4145470,0.68961172,2488288,150.151763656617
601009,南京银行,2016-09-30,1,持平,241165713,3.98047302,0,0
000598,兴蓉环境,2016-09-30,1,增持,8908400,0.29831708,8908400,100
601928,凤凰传媒,2016-09-30,1,持平,6840564,0.268795,0,0
000759,中百集团,2016-09-30,1,持平,12344388,1.81262824,0,0
000031,大悦城,2016-09-30,1,减持,13528346,0.74588467,-456000,-3.26078888494321
002460,赣锋锂业,2016-09-30,1,增持,2677538,0.35572657,700538,35.4343955488113
600315,上海家化,2016-09-30,1,增持,8097840,1.2014027,120200,1.50671125796602
300406,九强生物,2016-09-30,1,增持,1809083,0.36189491,1809083,100
600125,铁龙物流,2016-09-30,1,增持,35962976,2.75468199,1783551,5.2182007157815
002152,广电运通,2016-09-30,1,持平,10429438,0.64408782,0,0
002430,杭氧股份,2016-09-30,1,增持,926150,0.11134608,926150,100
002236,大华股份,2016-09-30,1,增持,26600301,0.91743797,26600301,100
600741,华域汽车,2016-09-30,1,增持,9195753,0.29167644,9195753,100
000860,顺鑫农业,2016-09-30,1,持平,4932190,0.86440177,0,0
300015,爱尔眼科,2016-09-30,1,减持,9256873,0.9167068,-237009,-2.49643928584745
002583,海能达,2016-09-30,1,增持,12013513,0.69505982,12013513,100
600535,天士力,2016-09-30,1,增持,8181999,0.75725883,8181999,100
002630,华西能源,2016-09-30,1,持平,8365897,1.13359038,0,0
300124,汇川技术,2016-09-30,1,增持,25331433,1.57614682,5420029,27.2207273781397
300070,碧水源,2016-09-30,1,持平,37507731,1.20086149,0,0
600015,华夏银行,2016-09-30,1,持平,877302599,8.21016022,0,0
600660,福耀玻璃,2016-09-30,1,持平,38653598,1.54083265,0,0
002060,粤水电,2016-09-30,1,增持,4145470,0.68961172,2488288,150.151763656617
601177,杭齿前进,2016-09-30,1,减持,942109,0.23549193,-39451,-4.01921431191165
000301,东方盛虹,2016-09-30,1,增持,3327153,0.27311225,3327153,100
002081,金螳螂,2016-09-30,1,减持,17364952,0.65694,-18281962,-51.2862403741317
600971,恒源煤电,2016-09-30,1,增持,4299985,0.42999675,4299985,100
002777,久远银海,2016-09-30,1,增持,177411,0.22176375,177411,100
600488,天药股份,2016-09-30,1,增持,2655448,0.27636304,2655448,100
000613,大东海A,2016-09-30,1,持平,3441002,0.94507059,0,0
000026,飞亚达,2016-09-30,1,增持,1190485,0.27133878,1190485,100
600298,安琪酵母,2016-09-30,1,增持,7192861,0.87283428,7192861,100
300347,泰格医药,2016-09-30,1,持平,4341939,0.92126655,0,0
600207,安彩高科,2016-09-30,1,增持,1024750,0.11874882,1024750,100
002233,塔牌集团,2016-09-30,1,减持,10900500,1.2184013,-69,-0.000632994479462494
002727,一心堂,2016-09-30,1,持平,2307494,0.44323742,0,0
600867,通化东宝,2016-09-30,1,增持,14321149,1.00943848,14321149,100
600862,中航高科,2016-09-30,1,持平,3185927,0.2287017,0,0
600180,瑞茂通,2016-09-30,1,持平,6845831,0.67348576,0,0
002419,天虹股份,2016-09-30,1,持平,5598699,0.69966246,0,0
002111,威海广泰,2016-09-30,1,持平,4459932,1.16804891,0,0
300203,聚光科技,2016-09-30,1,减持,5069429,1.11912026,-1329752,-20.7800341950009
600309,万华化学,2016-09-30,1,持平,17449693,0.8069839,0,0
600258,首旅酒店,2016-09-30,1,增持,1380700,0.59667243,1380700,100
601169,北京银行,2016-09-30,1,增持,2074605312,13.64272741,345767552,20
300135,宝利国际,2016-09-30,1,持平,3554980,0.38574002,0,0
300121,阳谷华泰,2016-09-30,1,减持,2132152,0.73720766,-291800,-12.0381921754226
002799,环球印务,2016-09-30,1,增持,146500,0.1465,146500,100
002315,焦点科技,2016-09-30,1,增持,352400,0.29991489,352400,100
000910,大亚圣象,2016-09-30,1,增持,5939852,1.11910093,5939852,100
600397,安源煤业,2016-09-30,1,增持,3026277,0.30569693,3026277,100
300032,金龙机电,2016-09-30,1,增持,1850500,0.227317,1850500,100
002190,成飞集成,2016-09-30,1,增持,887300,0.25704805,887300,100
600222,太龙药业,2016-09-30,1,增持,1763230,0.3072438,1763230,100
000507,珠海港,2016-09-30,1,增持,2213800,0.28039079,2213800,100
600159,大龙地产,2016-09-30,1,增持,3621309,0.43630059,3621309,100
000557,西部创业,2016-09-30,1,增持,2071451,0.14203832,2071451,100
600315,上海家化,2016-09-30,1,增持,8097840,1.2014027,120200,1.50671125796602
002106,莱宝高科,2016-09-30,1,减持,2673100,0.37872468,-103800,-3.73798120205985
600527,江南高纤,2016-09-30,1,增持,8000000,0.99739507,8000000,100
000504,ST生物,2016-09-30,1,持平,8477926,2.72100005,0,0
000709,河钢股份,2016-09-30,1,增持,36282625,0.34168909,157200,0.435150589923856
601801,皖新传媒,2016-09-30,1,持平,8305532,0.41753027,0,0
600708,光明地产,2016-09-30,1,增持,3856811,0.29246626,3856811,100
002107,沃华医药,2016-09-30,1,增持,584500,0.16202087,584500,100
000534,万泽股份,2016-09-30,1,增持,3833153,0.77943659,792822,26.076831766015
002256,*ST兆新,2016-09-30,1,增持,1309200,0.06946641,1309200,100
601928,凤凰传媒,2016-09-30,1,持平,6840564,0.268795,0,0
600848,上海临港,2016-09-30,1,增持,2374700,0.2652786,2374700,100
002630,华西能源,2016-09-30,1,持平,8365897,1.13359038,0,0
600242,*ST中昌,2016-09-30,1,持平,4999778,1.19608687,0,0
002270,华明装备,2016-09-30,1,增持,505362,0.09984246,505362,100
002717,岭南股份,2016-09-30,1,增持,2233100,0.55649732,2233100,100
300319,麦捷科技,2016-09-30,1,增持,1886300,0.89028984,1886300,100
600525,长园集团,2016-09-30,1,增持,18255133,1.38504413,18255133,100
002501,*ST利源,2016-09-30,1,增持,4477600,0.47072419,4477600,100
601009,南京银行,2016-09-30,1,持平,241165713,3.98047302,0,0
002223,鱼跃医疗,2016-09-30,1,减持,3779951,0.56559172,-79916,-2.07043403308974
002236,大华股份,2016-09-30,1,增持,26600301,0.91743797,26600301,100
000967,盈峰环境,2016-09-30,1,增持,4848009,0.66649688,4848009,100
601169,北京银行,2016-09-30,1,增持,2074605312,13.64272741,345767552,20
600576,祥源文化,2016-09-30,1,增持,3258550,0.51318283,3258550,100
600966,博汇纸业,2016-09-30,1,增持,4830400,0.36132854,4830400,100
002457,青龙管业,2016-09-30,1,增持,1265090,0.37764782,1265090,100
002531,天顺风能,2016-09-30,1,持平,6850258,0.46241785,0,0
601998,中信银行,2016-09-30,1,增持,29596239,0.06048097,29596239,100
300070,碧水源,2016-09-30,1,持平,37507731,1.20086149,0,0
600033,福建高速,2016-09-30,1,减持,4518639,0.16464943,-2799420,-38.2535860943455
600827,百联股份,2016-09-30,1,增持,12956881,0.72621413,1759804,15.7166374760127
002262,恩华药业,2016-09-30,1,持平,12894193,2.044371,0,0
300483,首华燃气,2016-09-30,1,增持,271800,0.44195122,271800,100
600889,南京化纤,2016-09-30,1,增持,2475045,0.80602168,480000,24.0596076780223
000767,晋控电力,2016-09-30,1,增持,5356146,0.23765613,2588500,93.5271346118687
600082,海泰发展,2016-09-30,1,增持,2247302,0.3478172,2247302,100
002540,亚太科技,2016-09-30,1,增持,1778766,0.17103519,1778766,100
000949,新乡化纤,2016-09-30,1,增持,4549049,0.44284133,2256700,98.444870305525
600687,退市刚泰,2016-09-30,1,减持,13099405,0.87991337,-1821100,-12.2053509582953
000885,城发环境,2016-09-30,1,增持,594660,0.1252445,594660,100
300250,初灵信息,2016-09-30,1,增持,1066500,0.46379292,1066500,100
300203,聚光科技,2016-09-30,1,减持,5069429,1.11912026,-1329752,-20.7800341950009
601800,中国交建,2016-09-30,1,减持,11820512,0.07308009,-226800,-1.88257762395462
002307,北新路桥,2016-09-30,1,增持,1497200,0.26863934,1497200,100
600613,神奇制药,2016-09-30,1,增持,742781,0.13907891,742781,100
603111,康尼机电,2016-09-30,1,持平,5495773,0.74429817,0,0
600397,安源煤业,2016-09-30,1,增持,3026277,0.30569693,3026277,100
300515,三德科技,2016-09-30,1,增持,222900,0.2229,222900,100
300032,金龙机电,2016-09-30,1,增持,1850500,0.227317,1850500,100
002797,第一创业,2016-09-30,1,增持,444700,0.02031521,444700,100
600222,太龙药业,2016-09-30,1,增持,1763230,0.3072438,1763230,100
000507,珠海港,2016-09-30,1,增持,2213800,0.28039079,2213800,100
600159,大龙地产,2016-09-30,1,增持,3621309,0.43630059,3621309,100
000557,西部创业,2016-09-30,1,增持,2071451,0.14203832,2071451,100
600197,伊力特,2016-09-30,1,增持,1799945,0.40815079,1799945,100
002106,莱宝高科,2016-09-30,1,减持,2673100,0.37872468,-103800,-3.73798120205985
600983,惠而浦,2016-09-30,1,减持,3202811,0.41788205,-3167000,-49.718900607883
300285,国瓷材料,2016-09-30,1,持平,6144327,2.05392454,0,0
000504,ST生物,2016-09-30,1,持平,8477926,2.72100005,0,0
600827,百联股份,2016-09-30,1,增持,12956881,0.72621413,1759804,15.7166374760127
002107,沃华医药,2016-09-30,1,增持,584500,0.16202087,584500,100
000534,万泽股份,2016-09-30,1,增持,3833153,0.77943659,792822,26.076831766015
600848,上海临港,2016-09-30,1,增持,2374700,0.2652786,2374700,100
600242,*ST中昌,2016-09-30,1,持平,4999778,1.19608687,0,0
002270,华明装备,2016-09-30,1,增持,505362,0.09984246,505362,100
000521,长虹美菱,2016-09-30,1,增持,3323610,0.43517604,3323610,100
600810,神马股份,2016-09-30,1,增持,3104604,0.70195442,3104604,100
300319,麦捷科技,2016-09-30,1,增持,1886300,0.89028984,1886300,100
000892,欢瑞世纪,2016-09-30,1,减持,2051768,0.49574357,-421600,-17.0455831885914
600576,祥源文化,2016-09-30,1,增持,3258550,0.51318283,3258550,100
600966,博汇纸业,2016-09-30,1,增持,4830400,0.36132854,4830400,100
603131,上海沪工,2016-09-30,1,增持,92400,0.0924,92400,100
600299,安迪苏,2016-09-30,1,增持,2782584,0.10375415,808522,40.9572748981542
002732,燕塘乳业,2016-09-30,1,增持,348700,0.22160788,348700,100
300483,沃施股份,2016-09-30,1,增持,271800,0.44195122,271800,100
600889,南京化纤,2016-09-30,1,增持,2475045,0.80602168,480000,24.0596076780223
000767,晋控电力,2016-09-30,1,增持,5356146,0.23765613,2588500,93.5271346118687
600082,海泰发展,2016-09-30,1,增持,2247302,0.3478172,2247302,100
002540,亚太科技,2016-09-30,1,增持,1778766,0.17103519,1778766,100
000949,新乡化纤,2016-09-30,1,增持,4549049,0.44284133,2256700,98.444870305525
600687,退市刚泰,2016-09-30,1,减持,13099405,0.87991337,-1821100,-12.2053509582953
000885,城发环境,2016-09-30,1,增持,594660,0.1252445,594660,100
300250,初灵信息,2016-09-30,1,增持,1066500,0.46379292,1066500,100
000828,东莞控股,2016-09-30,1,增持,2560501,0.24631642,2560501,100
601222,林洋能源,2016-09-30,1,增持,11327736,0.65007341,11327736,100
000038,深大通,2016-09-30,1,增持,230212,0.07045813,230212,100
300336,新文化,2016-09-30,1,增持,2435737,0.45311985,2435737,100
300457,赢合科技,2016-09-30,1,增持,637765,0.54509829,637765,100
600552,凯盛科技,2016-09-30,1,减持,3358885,0.87579346,-103200,-2.98086268823556
000068,华控赛格,2016-09-30,1,持平,5815645,0.57771033,0,0
000931,中关村,2016-09-30,1,增持,2953440,0.43764591,2953440,100
600078,澄星股份,2016-09-30,1,增持,1678333,0.25330542,1678333,100
000756,新华制药,2016-09-30,1,增持,1221500,0.26710381,1221500,100
600180,瑞茂通,2016-09-30,1,持平,6845831,0.67348576,0,0
600197,伊力特,2016-09-30,1,增持,1799945,0.40815079,1799945,100
002430,杭氧股份,2016-09-30,1,增持,926150,0.11134608,926150,100
600408,ST安泰,2016-09-30,1,持平,2864200,0.2844855,0,0
002182,云海金属,2016-09-30,1,增持,2375963,0.73511144,144000,6.45171985377894
000828,东莞控股,2016-09-30,1,增持,2560501,0.24631642,2560501,100
000791,甘肃电投,2016-09-30,1,持平,551040,0.05674237,0,0
002799,环球印务,2016-09-30,1,增持,146500,0.1465,146500,100
600299,安迪苏,2016-09-30,1,增持,2782584,0.10375415,808522,40.9572748981542
000809,铁岭新城,2016-09-30,1,增持,4028153,0.48838452,4028153,100
002674,兴业科技,2016-09-30,1,增持,1497179,0.49384522,1497179,100
300125,聆达股份,2016-09-30,1,持平,1339655,1.13530085,0,0
600810,神马股份,2016-09-30,1,增持,3104604,0.70195442,3104604,100
000721,西安饮食,2016-09-30,1,增持,2191100,0.43904899,2191100,100
600192,长城电工,2016-09-30,1,增持,3717214,0.8414784,3717214,100
600665,天地源,2016-09-30,1,增持,3429500,0.39687659,3429500,100
600106,重庆路桥,2016-09-30,1,减持,18462977,2.03394544,-9753200,-34.5659867387421
002732,燕塘乳业,2016-09-30,1,增持,348700,0.22160788,348700,100
600071,凤凰光学,2016-09-30,1,增持,2899920,1.22116057,499984,20.8332222192592
600444,国机通用,2016-09-30,1,增持,942600,0.64375602,942600,100
002109,兴化股份,2016-09-30,1,增持,2019100,0.56336496,2019100,100
002688,金河生物,2016-09-30,1,增持,2899992,0.45648343,2899992,100
002782,可立克,2016-09-30,1,增持,257800,0.06051643,257800,100
603779,ST威龙,2016-09-30,1,增持,188800,0.09430569,188800,100
603698,航天工程,2016-09-30,1,增持,1999915,0.48506306,1999915,100
002766,ST索菱,2016-09-30,1,增持,1456406,0.79580983,1456406,100
601968,宝钢包装,2016-09-30,1,持平,1258200,0.15098401,0,0
300516,久之洋,2016-09-30,1,增持,200089,0.16674083,200089,100
603996,*ST中新,2016-09-30,1,增持,225463,0.07511677,225463,100
002786,银宝山新,2016-09-30,1,增持,266346,0.06986308,266346,100
300509,新美星,2016-09-30,1,增持,93100,0.116375,93100,100
300517,海波重科,2016-09-30,1,新进,234600,0.22910156,234600,0.22910156
002795,永和智控,2016-09-30,1,增持,103200,0.1032,103200,100
603322,超讯通信,2016-09-30,1,新进,215700,0.269625,215700,0.269625
