股票代码,股票简称,时间,持有QFII家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
300003,乐普医疗,2020-06-30,7,增持,81752260,4.58856262,6490277,8.62357958333359
600761,安徽合力,2020-06-30,4,增持,73188364,9.88790358,1088181,1.50926246608833
688036,传音控股,2020-06-30,4,增持,9878519,1.23481488,5267418,114.233411933506
603868,飞科电器,2020-06-30,4,增持,10683356,2.45256107,2211021,26.0969496602767
300408,三环集团,2020-06-30,3,减持,63712799,3.66613766,-4992925,-7.26711649236096
002410,广联达,2020-06-30,3,减持,52717430,4.45110235,-35900,-0.0680525760174761
300347,泰格医药,2020-06-30,3,增持,34691100,4.62884023,7397359,27.102766894432
603259,药明康德,2020-06-30,3,增持,49905289,2.15892812,27866749,126.4455313283
002311,海大集团,2020-06-30,3,减持,37397604,2.36665358,-2919717,-7.24184278017877
002439,启明星辰,2020-06-30,3,增持,29839219,3.19620166,9674834,47.9798119307879
603737,三棵树,2020-06-30,3,增持,8851784,3.39517779,4306969,94.7666516678897
601816,京沪高铁,2020-06-30,3,增持,39749901,0.08094634,5048676,14.5489849421742
300642,透景生命,2020-06-30,3,增持,8244566,9.07817186,6037304,273.520044290166
600787,中储股份,2020-06-30,3,持平,26959046,1.22552202,0,0
603236,移远通信,2020-06-30,3,增持,1003421,0.93763643,1003421,100
688363,华熙生物,2020-06-30,3,减持,5578504,1.16218834,-2341968,-29.5685408647363
603489,八方股份,2020-06-30,3,增持,2074602,1.728835,1662746,403.720232314207
002008,大族激光,2020-06-30,2,减持,61649300,5.77743227,-15652933,-20.2490049672951
000333,美的集团,2020-06-30,2,减持,184756430,2.63682425,-57525906,-23.7433347183841
300284,苏交科,2020-06-30,2,增持,25977980,2.67426602,1329500,5.39384172979429
002572,索菲亚,2020-06-30,2,减持,15747045,1.72594938,-2977470,-15.9014532552646
600585,海螺水泥,2020-06-30,2,增持,69568083,1.31277809,1404981,2.06120460890996
000538,云南白药,2020-06-30,2,减持,14683542,1.14948363,-1298300,-8.1235942640404
601668,中国建筑,2020-06-30,2,增持,442712403,1.05495448,154848258,53.7921310067984
300383,光环新网,2020-06-30,2,增持,14781099,0.95785863,7605817,106.000251976159
600580,卧龙电驱,2020-06-30,2,增持,45221860,3.45748051,6745600,17.5318495092818
603601,再升科技,2020-06-30,2,增持,22298270,3.1024126,17867366,403.244258959346
600025,华能水电,2020-06-30,2,增持,70720824,0.39289347,2984800,4.40651786706583
688116,天奈科技,2020-06-30,2,增持,2079963,0.89708441,820699,65.1729105255133
002372,伟星新材,2020-06-30,2,增持,30597403,1.9450226,15487516,102.499217896203
000651,格力电器,2020-06-30,2,增持,79621315,1.32355181,36224908,83.4744406374472
002648,卫星石化,2020-06-30,2,持平,16852064,1.58130545,0,0
000786,北新建材,2020-06-30,2,增持,40331708,2.38718679,22059728,120.72981691092
000726,鲁泰A,2020-06-30,2,减持,21518706,2.50765247,-1403200,-6.12165497930233
603696,安记食品,2020-06-30,2,增持,1102114,0.46858588,527358,91.7533701257577
300326,凯利泰,2020-06-30,2,增持,26406825,3.65251583,8783138,49.8371197808949
603416,信捷电气,2020-06-30,2,增持,2239152,1.5930222,951942,73.953900295989
601138,工业富联,2020-06-30,2,增持,43417584,0.2184851,23865484,122.060975547384
000999,华润三九,2020-06-30,2,增持,18420702,1.88177566,1838531,11.0873962160926
002353,杰瑞股份,2020-06-30,2,增持,20514908,2.14175732,13384556,187.712415880731
300015,爱尔眼科,2020-06-30,2,增持,103634203,2.57338527,6801933,7.02444856451264
603605,珀莱雅,2020-06-30,2,减持,1843858,0.91611369,-177900,-8.79927271216436
603301,振德医疗,2020-06-30,2,增持,2021620,1.01658199,2021620,100
601163,三角轮胎,2020-06-30,2,减持,7107113,0.88838913,-872211,-10.9308883810207
300244,迪安诊断,2020-06-30,2,减持,19691991,3.17378157,-596709,-2.9410903606441
601019,山东出版,2020-06-30,2,增持,25077138,1.20164541,8367264,50.0737707537472
002271,东方雨虹,2020-06-30,2,减持,27999404,1.78364613,-1081361,-3.71847508138111
000089,深圳机场,2020-06-30,2,增持,46209454,2.25327389,8598056,22.8602403984026
601799,星宇股份,2020-06-30,2,减持,5453081,1.97464338,-65400,-1.18510872828954
300815,玉禾田,2020-06-30,2,增持,1118857,0.80842268,1118857,100
600872,中炬高新,2020-06-30,2,减持,12041840,1.51158396,-1578682,-11.5904662097385
002792,通宇通讯,2020-06-30,2,增持,1693991,0.50141783,668300,65.1560752702325
300803,指南针,2020-06-30,2,增持,428946,0.10591259,428946,100
300298,三诺生物,2020-06-30,2,增持,24867811,4.39893205,1431958,6.11011683679702
600127,金健米业,2020-06-30,2,增持,2905374,0.45270333,2905374,100
603133,碳元科技,2020-06-30,2,增持,9216900,4.36644006,9216900,100
002402,和而泰,2020-06-30,2,增持,15811911,1.72978873,11954202,309.878272311364
002853,皮阿诺,2020-06-30,2,增持,5393499,3.47202711,5393499,100
688118,普元信息,2020-06-30,2,增持,453239,0.4750933,453239,100
002966,苏州银行,2020-06-30,2,增持,2395410,0.0718623,2395410,100
688008,澜起科技,2020-06-30,2,增持,5182681,0.45871988,848080,19.5653533047217
688200,华峰测控,2020-06-30,2,增持,794467,1.298463,794467,100
688023,安恒信息,2020-06-30,2,增持,618173,0.83453353,618173,100
603214,爱婴室,2020-06-30,2,增持,5127289,3.58846283,5127289,100
002967,广电计量,2020-06-30,2,增持,4478359,0.84645549,4478359,100
300695,兆丰股份,2020-06-30,2,增持,1169324,1.75369576,1169324,100
300739,明阳电路,2020-06-30,2,增持,984018,0.35229952,28662,3.00013816838958
300810,中科海讯,2020-06-30,2,新进,304900,0.38742059,304900,0.38742059
002975,博杰股份,2020-06-30,2,增持,338762,0.487661,338762,100
300816,艾可蓝,2020-06-30,2,新进,857783,1.07222875,857783,1.07222875
300820,英杰电气,2020-06-30,2,新进,131850,0.13877487,131850,0.13877487
002152,广电运通,2020-06-30,1,持平,11225255,0.46597274,0,0
300219,鸿利智汇,2020-06-30,1,增持,5558626,0.78517932,5558626,100
002465,海格通信,2020-06-30,1,增持,14832082,0.64362822,14832082,100
600009,上海机场,2020-06-30,1,减持,11547898,0.59928111,-10530672,-47.6963498994727
600859,王府井,2020-06-30,1,减持,5568000,0.71729436,-8786869,-61.2117672407878
600867,通化东宝,2020-06-30,1,减持,16063895,0.78977314,-5900735,-26.8647138604201
300271,华宇软件,2020-06-30,1,增持,10792787,1.32484397,1717660,18.9271180447392
603678,火炬电子,2020-06-30,1,增持,3016132,0.66630415,3016132,100
000037,深南电A,2020-06-30,1,持平,12839723,2.13014595,0,0
600516,方大炭素,2020-06-30,1,增持,29301296,0.76987714,29301296,100
000905,厦门港务,2020-06-30,1,持平,739716,0.1183183,0,0
600236,桂冠电力,2020-06-30,1,增持,27357380,0.34707014,1663332,6.47360820685008
002352,顺丰控股,2020-06-30,1,增持,23621963,0.53102472,23621963,100
600031,三一重工,2020-06-30,1,增持,78856760,0.93188739,1236200,1.59261927509928
002304,洋河股份,2020-06-30,1,减持,10547372,0.69989754,-5322092,-33.5366840367135
603833,欧派家居,2020-06-30,1,减持,1235516,0.29404981,-234600,-15.9579244086861
002142,宁波银行,2020-06-30,1,持平,79791098,1.32807726,0,0
002945,华林证券,2020-06-30,1,增持,924427,0.03423804,93300,11.2257212195008
600887,伊利股份,2020-06-30,1,增持,46577320,0.76557406,46577320,100
000028,国药一致,2020-06-30,1,减持,3391337,0.79213344,-1277270,-27.3586960735826
600196,复星医药,2020-06-30,1,增持,15127533,0.59025095,1337001,9.69506470091219
300759,康龙化成,2020-06-30,1,增持,3831432,0.48231275,3831432,100
002241,歌尔股份,2020-06-30,1,减持,27019995,0.83263881,-8038759,-22.9293916150015
000581,威孚高科,2020-06-30,1,增持,8923416,0.88442549,2153082,31.8017102258175
002415,海康威视,2020-06-30,1,增持,46227207,0.4946726,46227207,100
600060,海信视像,2020-06-30,1,减持,13354099,1.0205801,-439113,-3.18354419550718
601098,中南传媒,2020-06-30,1,减持,20597977,1.14688068,-656415,-3.08837345241398
000887,中鼎股份,2020-06-30,1,减持,5453715,0.44672017,-3717000,-40.5311908613451
300529,健帆生物,2020-06-30,1,增持,13226471,1.65515201,13226471,100
000887,中鼎股份,2020-06-30,1,减持,5453715,0.44672017,-3717000,-40.5311908613451
600183,生益科技,2020-06-30,1,增持,15987404,0.69981817,39918,0.250309045576212
603678,火炬电子,2020-06-30,1,增持,3016132,0.66630415,3016132,100
