股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
601318,中国平安,2014-12-31,169,增持,83590957,6387390246.7,29757418,55.276726280247
002736,国信证券,2014-12-31,82,新进,11821037,120401455.92,11821037,0.14415908
600016,民生银行,2014-12-31,74,减持,102066064,1123410744.32,-66326762,-39.3881162134544
600000,浦发银行,2014-12-31,67,减持,27470799,439142687.31,-66241374,-70.68598654734
600030,中信证券,2014-12-31,65,减持,10831583,395544623.7,-2940821,-21.3529969059868
600036,招商银行,2014-12-31,64,增持,23581077,397879247.43,14358801,155.696934249203
601166,兴业银行,2014-12-31,64,减持,15238220,320575530,-34321797,-69.2529968260503
000651,格力电器,2014-12-31,56,增持,28490784,1057577902.08,20911463,275.901535243065
000002,万科A,2014-12-31,53,增持,389314829,5422040123.1,6848234,1.79054434806261
600837,海通证券,2014-12-31,46,减持,25569288,621452669.21,-6214347,-19.5520336173002
600066,宇通客车,2014-12-31,43,增持,47545845,1061699835.35,15043638,46.2849738173165
601988,中国银行,2014-12-31,42,增持,48124141,247661380.15,46711352,3306.32189237034
600048,保利地产,2014-12-31,42,增持,145210037,1587186200.34,14853832,11.3948024184963
601398,工商银行,2014-12-31,41,增持,49093143,239083606.41,42819326,682.508367712989
000001,平安银行,2014-12-31,39,增持,10304406,177414431.04,7019111,213.652381293004
601328,交通银行,2014-12-31,38,增持,33888874,242344343.2,22248495,191.132049910059
601668,中国建筑,2014-12-31,38,增持,24913611,221487528.08,19855731,392.57022705165
600276,恒瑞医药,2014-12-31,37,减持,19670292,769180001.76,-1068516,-5.15225368786866
601601,中国太保,2014-12-31,35,增持,7311337,273872895.1,6246269,586.466685695186
000625,长安汽车,2014-12-31,33,增持,27827877,457212019.11,16819222,152.781806678473
600887,伊利股份,2014-12-31,33,减持,9142820,262904136.6,-12063883,-56.8871219632774
600104,上汽集团,2014-12-31,32,减持,31990280,686831311.6,-21740612,-40.4620343916866
601688,华泰证券,2014-12-31,32,增持,11422992,281585882.24,8164592,250.570586791063
600886,国投电力,2014-12-31,32,减持,77690966,888784651.04,-84865722,-52.2068473737605
000024,招商地产,2014-12-31,31,增持,8133661,221507552.63,5833661,253.637434782609
601628,中国人寿,2014-12-31,27,增持,6159322,246545925,6142322,36131.3058823529
002415,海康威视,2014-12-31,26,增持,19855313,445505551.81,19449760,4795.86145337354
002202,金风科技,2014-12-31,25,增持,43221513,610719978.69,11628825,36.808596343559
000776,广发证券,2014-12-31,25,增持,6663206,179138195.7,5053449,313.926201283796
601288,农业银行,2014-12-31,23,增持,23693451,96658303.21,15395351,185.528627035104
600674,川投能源,2014-12-31,22,增持,15376092,319679237.16,849599,5.84861741922156
601336,新华保险,2014-12-31,22,减持,2684905,134302891.8,-21006838,-88.6673386588737
600519,贵州茅台,2014-12-31,21,增持,489874,92889907.88,124504,34.0761419930481
600015,华夏银行,2014-12-31,20,减持,12095463,166130830.68,-23020182,-65.5553443486514
601818,光大银行,2014-12-31,20,增持,18854625,106162570,13825450,274.904929734996
601989,中国重工,2014-12-31,20,增持,106609442,984690032.73,88552023,490.391362132096
600028,中国石化,2014-12-31,19,减持,300402816,1950263275.84,-42026921,-12.2731516743244
601006,大秦铁路,2014-12-31,19,增持,6565481,71992107.46,3929481,149.069840667678
