股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
002485,希努尔,2020-03-31,7,持平,25574278,134520702.28,0,0
000576,甘化科工,2020-03-31,6,持平,25784536,186937886,0,0
000673,*ST当代,2020-03-31,6,增持,29754159,83609186.79,4302500,16.9045954921838
600515,海航基础,2020-03-31,5,减持,495952724,2683104236.84,-5791400,-1.15425367691999
002427,ST尤夫,2020-03-31,4,增持,67210899,530293993.11,484600,0.726250379928909
600598,北大荒,2020-03-31,4,增持,34219466,590285788.5,34219466,100
000793,华闻集团,2020-03-31,4,增持,182754975,584815920,19554622,11.98197285762
002509,天茂退,2020-03-31,4,减持,220359908,200527516.28,-13576354,-5.80344145192847
002085,万丰奥威,2020-03-31,4,持平,167840374,1107746468.4,0,0
601952,苏垦农发,2020-03-31,4,增持,19983436,222215808.32,19983436,100
688258,卓易信息,2020-03-31,4,增持,1043978,85679274.46,613484,142.506980352804
000703,恒逸石化,2020-03-31,3,减持,178210047,2227625587.5,-38937177,-17.9312340644981
000566,海南海药,2020-03-31,3,增持,149994459,1246453954.29,6250000,4.34799368509919
000797,中国武夷,2020-03-31,3,增持,28255938,94939951.68,11500060,68.6329895693917
002564,天沃科技,2020-03-31,3,增持,78544516,351093986.52,9272700,13.3859634919922
600322,天房发展,2020-03-31,3,增持,28364724,72046398.96,15791700,125.599855691041
000757,浩物股份,2020-03-31,3,减持,7839240,31748922,-3394283,-30.215658970031
002450,*ST康得,2020-03-31,3,持平,129635032,456315312.64,0,0
300238,冠昊生物,2020-03-31,3,持平,24795660,407392693.8,0,0
600393,粤泰股份,2020-03-31,3,持平,65376807,168672162.06,0,0
000042,中洲控股,2020-03-31,3,减持,21850478,200368883.26,-5800,-0.0265369977449957
002408,齐翔腾达,2020-03-31,3,持平,75436841,448094835.54,0,0
600057,厦门象屿,2020-03-31,3,减持,153941825,786642725.75,-4730282,-2.98116795033169
002665,首航高科,2020-03-31,3,增持,143403602,434512914.06,2922000,2.07998766984448
600638,新黄浦,2020-03-31,3,持平,48136880,253199988.8,0,0
002252,上海莱士,2020-03-31,3,减持,114261083,888951225.74,-57000000,-33.2825175466162
000546,金圆股份,2020-03-31,3,减持,41149970,337841253.7,-3150000,-7.11061429612706
600165,新日恒力,2020-03-31,3,持平,27705619,114978318.85,0,0
600856,*ST中天,2020-03-31,3,增持,221775773,319357113.12,42930600,24.0043380986302
601233,桐昆股份,2020-03-31,3,减持,131684300,1544656839,-1274000,-0.958195163445983
600179,*ST安通,2020-03-31,3,持平,148516838,672781276.14,0,0
300481,濮阳惠成,2020-03-31,3,增持,6527850,105620613,5321900,441.303536630872
601500,通用股份,2020-03-31,3,增持,48558100,300574639,25345800,109.191247743653
601828,美凯龙,2020-03-31,3,持平,41384411,385288866.41,0,0
000666,经纬纺机,2020-03-31,2,减持,10343700,97437654,-3573600,-25.6773943221746
002244,滨江集团,2020-03-31,2,增持,124106600,516283456,27490000,28.4526675540228
000425,徐工机械,2020-03-31,2,持平,148321020,749021151,0,0
002163,海南发展,2020-03-31,2,增持,11562000,84286980,11562000,100
600777,新潮能源,2020-03-31,2,增持,138688953,244092557.28,58009550,71.9013129038647
600851,海欣股份,2020-03-31,2,持平,37948756,305866973.36,0,0
002313,日海智能,2020-03-31,2,持平,29112927,510349610.31,0,0
300246,宝莱特,2020-03-31,2,增持,3430511,74030427.38,3430511,100
600615,丰华股份,2020-03-31,2,持平,8329321,67717379.73,0,0
002344,海宁皮城,2020-03-31,2,持平,17181588,65461850.28,0,0
002310,东方园林,2020-03-31,2,持平,126141556,669811662.36,0,0
600694,大商股份,2020-03-31,2,增持,3731585,88140037.7,1215500,48.3091787439614
002572,索菲亚,2020-03-31,2,减持,49783427,895106017.46,-4291400,-7.93604018372541
600358,*ST联合,2020-03-31,2,持平,16884458,54367954.76,0,0
000820,*ST节能,2020-03-31,2,持平,12047635,14818591.05,0,0
002716,*ST金贵,2020-03-31,2,增持,109217000,195498430,109217000,100
300027,华谊兄弟,2020-03-31,2,增持,33995793,111166243.11,16332289,92.4634715739301
000089,深圳机场,2020-03-31,2,增持,27009881,206355490.84,27009881,100
000534,万泽股份,2020-03-31,2,减持,7328902,69917725.08,-5700,-0.0777138282349881
002630,华西能源,2020-03-31,2,增持,17028680,36952235.6,3277900,23.8379204670571
600094,大名城,2020-03-31,2,增持,104479712,732402781.12,49500000,90.0332107960114
300367,ST网力,2020-03-31,2,持平,34593350,115195855.5,0,0
600439,瑞贝卡,2020-03-31,2,持平,41353764,111655162.8,0,0
000939,凯迪退,2020-03-31,2,持平,286485824,300810115.2,0,0
600736,苏州高新,2020-03-31,2,减持,22061171,113615030.65,-12242141,-35.6879271599197
000582,北部湾港,2020-03-31,2,持平,31693002,287455528.14,0,0
002770,ST科迪,2020-03-31,2,增持,23164602,60227965.2,23164602,100
600512,腾达建设,2020-03-31,2,持平,80248375,263214670,0,0
002661,克明面业,2020-03-31,2,减持,15949731,283107725.25,-15320530,-48.9939306870512
600487,亨通光电,2020-03-31,2,减持,45474991,735785354.38,-127300,-0.279152641695129
002009,天奇股份,2020-03-31,2,持平,6061147,45094933.68,0,0
300102,乾照光电,2020-03-31,2,持平,28599774,140996885.82,0,0
000686,东北证券,2020-03-31,2,持平,292877295,2427952775.55,0,0
300278,华昌达,2020-03-31,2,持平,26648600,102597110,0,0
000627,天茂集团,2020-03-31,2,持平,90728734,537114105.28,0,0
002158,汉钟精机,2020-03-31,2,增持,3838100,44905770,3838100,100
000950,重药控股,2020-03-31,2,持平,10537900,54375564,0,0
300176,派生科技,2020-03-31,2,持平,20207036,140034759.48,0,0
600737,中粮糖业,2020-03-31,2,持平,32779859,299607911.26,0,0
002309,中利集团,2020-03-31,2,减持,53126047,327256449.52,-7070000,-11.7449572726927
603399,吉翔股份,2020-03-31,2,持平,105518000,850475080,0,0
002681,*ST奋达,2020-03-31,2,持平,53694253,179875747.55,0,0
002280,*ST联络,2020-03-31,2,增持,43844265,113995089,10844265,32.8614090909091
300164,通源石油,2020-03-31,2,减持,13683333,60343498.53,-9024043,-39.7405803294929
601567,三星医疗,2020-03-31,2,增持,52468451,387217168.38,26234225,99.9999961881856
600728,佳都科技,2020-03-31,2,持平,66206406,589237013.4,0,0
600400,红豆股份,2020-03-31,2,减持,69584677,254679917.82,-94725600,-57.6504414267405
300106,西部牧业,2020-03-31,2,增持,2151500,17018365,2151500,100
600106,重庆路桥,2020-03-31,2,持平,194037428,531662552.72,0,0
600771,广誉远,2020-03-31,2,增持,25631103,337305315.48,8972409,53.8602185741571
000632,三木集团,2020-03-31,2,持平,28419231,121918500.99,0,0
600290,*ST华仪,2020-03-31,2,增持,11081905,18285143.25,3885500,53.9922364013699
002712,思美传媒,2020-03-31,2,减持,9491760,56001384,-2039400,-17.6859916955449
000711,京蓝科技,2020-03-31,2,增持,25582700,103609935,25582700,100
603306,华懋科技,2020-03-31,2,增持,11651901,158582372.61,400365,3.55831417150512
002745,木林森,2020-03-31,2,增持,16881800,191439612,8720631,106.85516989049
603696,安记食品,2020-03-31,2,持平,2166344,23093227.04,0,0
600908,无锡银行,2020-03-31,2,持平,183930635,915974562.3,0,0
002840,华统股份,2020-03-31,2,持平,7610950,114316469,0,0
002859,洁美科技,2020-03-31,2,增持,2878455,103019904.45,2878455,100
603826,坤彩科技,2020-03-31,2,增持,10927052,249464597.16,7493927,218.282963772074
603181,皇马科技,2020-03-31,2,增持,2709137,38009192.11,2709137,100
002915,中欣氟材,2020-03-31,2,增持,1722500,37137100,1722500,100
300776,帝尔激光,2020-03-31,2,增持,518600,59887928,518600,100
600104,上汽集团,2020-03-31,1,持平,111200000,2279600000,0,0
002578,闽发铝业,2020-03-31,1,持平,21797300,70405279,0,0
600577,精达股份,2020-03-31,1,持平,16456664,44762126.08,0,0
600376,首开股份,2020-03-31,1,持平,67508253,446229552.33,0,0
300054,鼎龙股份,2020-03-31,1,减持,7968465,86856268.5,-882020,-9.96578153626609
600693,东百集团,2020-03-31,1,持平,25850865,129512833.65,0,0
601168,西部矿业,2020-03-31,1,增持,10969000,62194230,10969000,100
600686,金龙汽车,2020-03-31,1,持平,10009609,62159671.89,0,0
300006,莱美药业,2020-03-31,1,增持,7000000,33670000,7000000,100
601000,唐山港,2020-03-31,1,持平,27587999,62348877.74,0,0
000046,泛海控股,2020-03-31,1,减持,61476574,242832467.3,-29656200,-32.541750567145
000157,中联重科,2020-03-31,1,持平,138819479,789882835.51,0,0
000829,天音控股,2020-03-31,1,持平,86300019,450486099.18,0,0
002583,海能达,2020-03-31,1,增持,5891192,34345649.36,5891192,100
600811,东方集团,2020-03-31,1,减持,84598809,324859426.56,-108294371,-56.1421461349748
600738,兰州民百,2020-03-31,1,减持,13728648,78802439.52,-1330500,-8.83516119238618
002145,中核钛白,2020-03-31,1,减持,28493723,118818824.91,-1242200,-4.1774388506454
000533,顺钠股份,2020-03-31,1,持平,19123505,49912348.05,0,0
000905,厦门港务,2020-03-31,1,增持,1000000,6040000,1000000,100
000677,恒天海龙,2020-03-31,1,持平,5151814,16228214.1,0,0
600654,ST中安,2020-03-31,1,持平,5290730,11004718.4,0,0
600590,泰豪科技,2020-03-31,1,持平,3961230,21469866.6,0,0
601991,大唐发电,2020-03-31,1,减持,44760243,91758498.15,-20575821,-31.4922873223584
002354,*ST天娱,2020-03-31,1,持平,10876367,23384189.05,0,0
600008,首创股份,2020-03-31,1,减持,54719854,165253959.08,-19092500,-25.8662662350533
002108,沧州明珠,2020-03-31,1,持平,3991217,13290752.61,0,0
600227,圣济堂,2020-03-31,1,持平,28950670,87720530.1,0,0
600346,恒力石化,2020-03-31,1,持平,50193200,626411136,0,0
002435,长江健康,2020-03-31,1,持平,11163433,49677276.85,0,0
300232,洲明科技,2020-03-31,1,增持,11197722,99995657.46,861603,8.33584636554591
600077,宋都股份,2020-03-31,1,持平,11993898,33582914.4,0,0
002359,*ST北讯,2020-03-31,1,持平,18836422,34470652.26,0,0
002612,朗姿股份,2020-03-31,1,持平,3064700,25130540,0,0
300066,三川智慧,2020-03-31,1,增持,7235973,34805030.13,7235973,100
002241,歌尔股份,2020-03-31,1,减持,32738466,537238227.06,-3459200,-9.55641725629492
002609,捷顺科技,2020-03-31,1,持平,8920455,89115345.45,0,0
300095,华伍股份,2020-03-31,1,增持,3590600,21866754,190800,5.61209482910759
