股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
000615,奥园美谷,2016-12-31,6,增持,29095606,302303346.34,19037115,189.264125205262
600262,北方股份,2016-12-31,6,增持,13618897,410882122.49,12624948,1270.18066319298
300091,金通灵,2016-12-31,5,增持,47314342,659561927.48,14613778,44.6896818048765
600137,浪莎股份,2016-12-31,5,减持,6666545,319260840.05,-330430,-4.72246935282747
600238,ST椰岛,2016-12-31,5,持平,88410473,1090985236.82,0,0
000927,中国铁物,2016-12-31,5,增持,29576927,178053100.54,25626927,648.782962025316
300094,国联水产,2016-12-31,5,增持,32558130,271209222.9,26669643,452.911639271684
600985,淮北矿业,2016-12-31,5,增持,18884759,281571756.69,17702703,1497.61965592155
002756,永兴材料,2016-12-31,5,增持,17044689,502477431.72,7119581,71.7330330309756
002072,ST凯瑞,2016-12-31,4,增持,12648480,366805920,6106680,93.348619645969
002455,百川股份,2016-12-31,4,增持,15632500,199627025,11012500,238.365800865801
000757,浩物股份,2016-12-31,4,增持,11520040,125338035.2,2863800,33.0836483276804
300032,金龙机电,2016-12-31,4,增持,26548798,427170159.82,26548798,100
002384,东山精密,2016-12-31,4,增持,65793144,1290203553.84,6900000,11.7161345639825
600439,瑞贝卡,2016-12-31,4,增持,83873931,733058156.94,52622334,168.38286376213
002291,星期六,2016-12-31,4,增持,28267591,475178204.71,28267591,100
600586,金晶科技,2016-12-31,4,增持,68854751,318797497.13,10415527,17.8228359089778
600353,旭光电子,2016-12-31,4,增持,9057940,84148262.6,7582840,514.055996203647
002210,*ST飞马,2016-12-31,4,增持,63208901,1166204223.45,63208901,100
600638,新黄浦,2016-12-31,4,减持,49234294,870954660.86,-302715,-0.611088570163774
002655,共达电声,2016-12-31,4,增持,15215541,213321884.82,5531591,57.1212263590787
000989,九芝堂,2016-12-31,4,持平,32885507,713944356.97,0,0
300266,兴源环境,2016-12-31,4,增持,29781783,1634424251.04,6237623,26.4932917547281
300225,金力泰,2016-12-31,4,增持,22644850,241846998,6794840,42.8696259497628
002576,通达动力,2016-12-31,4,增持,8179124,199488834.36,3136440,62.1978295685393
002747,埃斯顿,2016-12-31,4,增持,6241637,203602198.94,1020738,19.5510006993049
603678,火炬电子,2016-12-31,4,增持,10345237,782617179.05,3541437,52.0508686322349
002193,如意集团,2016-12-31,3,增持,10919251,245137184.95,950600,9.53589407433363
002578,闽发铝业,2016-12-31,3,减持,24102396,286577488.44,-430137,-1.75333301294245
002092,中泰化学,2016-12-31,3,增持,40367610,488448081,40367610,100
000510,新金路,2016-12-31,3,增持,23001118,281303673.14,23001118,100
600257,大湖股份,2016-12-31,3,增持,11552637,123035584.05,6965464,151.846551241909
002383,合众思壮,2016-12-31,3,增持,9640621,477210739.5,1979689,25.841359771892
000573,粤宏远A,2016-12-31,3,增持,12049012,129285898.76,12049012,100
