股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
000651,格力电器,2015-06-30,7,减持,264488644,16900824351.6,-98859859,-27.2079995331644
002001,新和成,2015-06-30,6,增持,53041653,906481849.77,44469266,518.750098426494
002484,江海股份,2015-06-30,6,增持,7195005,170521618.5,7195005,100
002032,苏泊尔,2015-06-30,6,增持,49973062,1229837055.82,10745247,27.3919080122102
000333,美的集团,2015-06-30,5,增持,215852104,8046966437.12,101174802,88.2256560238922
600009,上海机场,2015-06-30,5,减持,99216713,3145169802.1,-37786379,-27.5806760624059
600519,贵州茅台,2015-06-30,5,减持,43456743,11196629833.95,-6719306,-13.391460933881
000581,威孚高科,2015-06-30,5,增持,85960395,2663912641.05,38855352,82.4866076441115
603288,海天味业,2015-06-30,5,增持,13924792,444757856.48,10411652,296.363139527602
600585,海螺水泥,2015-06-30,4,增持,113143993,2426938649.85,15134167,15.4414793063708
600104,上汽集团,2015-06-30,3,减持,89888131,2031471760.6,-25150006,-21.8623203190434
000002,万科A,2015-06-30,3,减持,335168565,4866647563.8,-32411624,-8.81756551901659
002304,洋河股份,2015-06-30,3,增持,45909781,3184302410.16,10134610,28.3286137192747
002508,老板电器,2015-06-30,3,增持,17411580,667908208.8,8971318,106.291937382986
601888,中国中免,2015-06-30,3,减持,15826202,1049277192.6,-4304616,-21.3832145320672
601231,环旭电子,2015-06-30,3,增持,23560140,400757981.4,21071613,846.750427059863
601100,恒立液压,2015-06-30,3,增持,15839762,288758861.26,5759968,57.1437075003715
002311,海大集团,2015-06-30,3,增持,65019672,896621276.88,35530332,120.485341482719
600261,阳光照明,2015-06-30,3,增持,50116072,407443665.36,36922146,279.841996991646
600007,中国国贸,2015-06-30,3,减持,17775556,270721717.88,-20609902,-53.6919528223422
300133,华策影视,2015-06-30,2,增持,15716860,424355220,15716860,100
000729,燕京啤酒,2015-06-30,2,减持,48256307,501865592.8,-34785970,-41.8894703477363
601398,工商银行,2015-06-30,2,增持,603190568,3184846199.04,229966919,61.6163846037527
000418,小天鹅A,2015-06-30,2,增持,9992872,238829640.8,9992872,100
000528,柳工,2015-06-30,2,减持,6609939,78129478.98,-1280594,-16.2294993253308
600827,百联股份,2015-06-30,2,增持,14371213,299064942.53,14371213,100
002415,海康威视,2015-06-30,2,减持,44901478,2011586214.4,-11911640,-20.9663549886489
002470,*ST金正,2015-06-30,2,增持,16480278,357786835.38,12760408,343.033708167221
600761,安徽合力,2015-06-30,2,减持,7882098,131867499.54,-2101743,-21.051447033261
600741,华域汽车,2015-06-30,2,减持,24204010,516755613.5,-25835611,-51.6303091104547
600026,中远海能,2015-06-30,2,持平,10414157,133717775.88,0,0
600178,东安动力,2015-06-30,2,减持,13748650,165533746,-5935765,-30.1546426449554
600600,青岛啤酒,2015-06-30,2,增持,16176844,753679161.96,7564574,87.8348449363524
002333,ST罗普,2015-06-30,2,增持,2057144,40546308.24,2057144,100
600418,江淮汽车,2015-06-30,2,增持,13448821,189359399.68,13448821,100
600886,国投电力,2015-06-30,2,减持,35492455,527772805.85,-41747340,-54.0490041435247
600309,万华化学,2015-06-30,2,增持,40171909,971356759.62,40171909,100
300121,阳谷华泰,2015-06-30,2,增持,13367435,182732836.45,8437576,171.152481237293
300275,梅安森,2015-06-30,2,增持,9018014,266752854.12,9018014,100
603005,晶方科技,2015-06-30,2,增持,3402834,166432610.94,1704136,100.320127532969
600617,国新能源,2015-06-30,2,增持,7686624,140434620.48,7686624,100
000999,华润三九,2015-06-30,2,减持,24873729,755912624.31,-433925,-1.71459985978945
600983,惠而浦,2015-06-30,2,增持,11644564,185032121.96,3799953,48.4402986967741
002207,准油股份,2015-06-30,2,增持,10148942,212214377.22,10148942,100
600628,新世界,2015-06-30,2,增持,7138076,119562773,2879972,67.6350788989654
