股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
002439,启明星辰,2017-06-30,5,增持,54944953,1021976125.8,19962092,57.0624912582193
600779,水井坊,2017-06-30,5,增持,36184709,889420147.22,6597028,22.2965361834204
600009,上海机场,2017-06-30,4,减持,68426851,2553005810.81,-15454838,-18.4245670112818
600132,重庆啤酒,2017-06-30,4,减持,19918088,464290631.28,-5977758,-23.0838490466772
600585,海螺水泥,2017-06-30,4,减持,122389862,2781921563.26,-11868589,-8.84010571520746
002032,苏泊尔,2017-06-30,4,增持,34558591,1418630160.55,6499409,23.1632162334597
000858,五粮液,2017-06-30,3,减持,64357467,3582136613.22,-24998562,-27.9763573647616
600519,贵州茅台,2017-06-30,3,减持,23703235,11184371434.75,-70307,-0.295736327384451
300003,乐普医疗,2017-06-30,3,增持,41609999,919997077.89,41609999,100
603866,桃李面包,2017-06-30,3,增持,3237387,115186229.46,2093950,183.127710577846
600308,华泰股份,2017-06-30,3,增持,18466399,104889146.32,417952,2.31572278767253
601229,上海银行,2017-06-30,3,减持,23585738,602379748.52,-5171828,-17.9842341316369
600104,上汽集团,2017-06-30,2,增持,67653963,2100655551.15,42505589,169.019233609298
300133,华策影视,2017-06-30,2,增持,23208960,259940352,6512,0.0280660040699154
000333,美的集团,2017-06-30,2,增持,183145745,7882592864.8,69254607,60.8077223708134
000729,燕京啤酒,2017-06-30,2,减持,49476411,332481481.92,-16990501,-25.5623444639643
000916,华北高速,2017-06-30,2,减持,9357571,60449908.66,-4000000,-29.9455642047495
600507,方大特钢,2017-06-30,2,增持,14185568,121002895.04,7106356,100.38343250633
300136,信维通信,2017-06-30,2,增持,27404152,1096714163.04,16419097,149.467590285165
600498,烽火通信,2017-06-30,2,增持,23399142,593168249.7,12657576,117.83734327006
002304,洋河股份,2017-06-30,2,减持,27727515,2407025577.15,-14812163,-34.8196406188124
002241,歌尔股份,2017-06-30,2,增持,60148140,1159656139.2,30074070,100
000581,威孚高科,2017-06-30,2,减持,27329223,707826875.7,-12368822,-31.1572572402495
601888,中国中免,2017-06-30,2,增持,31568214,951465969.96,9232566,41.3355636693415
600761,安徽合力,2017-06-30,2,增持,14918291,195429612.1,571527,3.98366488777539
600660,福耀玻璃,2017-06-30,2,持平,61095379,1590923669.16,0,0
300170,汉得信息,2017-06-30,2,增持,12350995,127338758.45,12350995,100
000726,鲁泰A,2017-06-30,2,增持,16648331,197449205.66,9295950,126.434552289932
000613,大东海A,2017-06-30,2,持平,13049802,196269022.08,0,0
600298,安琪酵母,2017-06-30,2,增持,9866997,255259212.39,1183258,13.6261350093548
002081,金螳螂,2017-06-30,2,增持,35708486,392079176.28,18350166,105.713951580568
600309,万华化学,2017-06-30,2,增持,38605010,1105647486.4,20238338,110.190556024521
600312,平高电气,2017-06-30,2,减持,15238621,209378652.54,-759000,-4.74445544121842
002311,海大集团,2017-06-30,2,增持,45827924,837276171.48,3422783,8.07162273083823
300146,汤臣倍健,2017-06-30,2,增持,19631215,269732894.1,2959448,17.7512557607121
300017,网宿科技,2017-06-30,2,增持,19624819,236871565.33,10922730,125.518481826605
600533,栖霞建设,2017-06-30,2,增持,34756047,204365556.36,34756047,100
300336,新文化,2017-06-30,2,增持,13242384,204727256.64,319735,2.47422181009482
600323,瀚蓝环境,2017-06-30,2,持平,15439544,224027783.44,0,0
002536,飞龙股份,2017-06-30,2,增持,3641750,45084865,3641750,100
600361,华联综超,2017-06-30,2,增持,18576799,110160418.07,192500,1.04708914927896
300180,华峰超纤,2017-06-30,2,持平,22748590,607159867.1,0,0
603308,应流股份,2017-06-30,2,持平,6182945,89405384.7,0,0
600581,八一钢铁,2017-06-30,2,增持,7392633,74443814.31,7392633,100
600377,宁沪高速,2017-06-30,2,减持,24518450,240280810,-13151671,-34.9127389317385
601857,中国石油,2017-06-30,2,增持,29331887,225562211.03,13205290,81.8851615129962
600723,首商股份,2017-06-30,2,减持,17512108,156208003.36,-111200,-0.630982560141376
000089,深圳机场,2017-06-30,2,增持,67855283,634446896.05,3481949,5.40899279816702
601799,星宇股份,2017-06-30,2,增持,4252033,188024899.26,2066165,94.5237772820683
600889,南京化纤,2017-06-30,2,增持,4708319,44681947.31,417200,9.72240574078696
300293,蓝英装备,2017-06-30,2,增持,1250000,17650000,200000,19.047619047619
300017,网宿科技,2017-06-30,2,增持,19624819,236871565.33,10922730,125.518481826605
600581,八一钢铁,2017-06-30,2,增持,7392633,74443814.31,7392633,100
002761,多喜爱,2017-06-30,2,增持,7003800,266774742,2241100,47.0552417746236
000911,南宁糖业,2017-06-30,1,增持,1053000,11993670,1053000,100
000895,双汇发展,2017-06-30,1,持平,20417536,484916480,0,0
002008,大族激光,2017-06-30,1,减持,9039802,313138741.28,-8350000,-48.0166479181304
002498,汉缆股份,2017-06-30,1,减持,2629604,9624350.64,-5674800,-68.3348257141632
600559,老白干酒,2017-06-30,1,持平,4161338,94420759.22,0,0
601021,春秋航空,2017-06-30,1,增持,4680000,157388400,4680000,100
002230,科大讯飞,2017-06-30,1,增持,6426204,256405539.6,6426204,100
000651,格力电器,2017-06-30,1,减持,50457100,2077318807,-65739553,-56.5761158370026
600125,铁龙物流,2017-06-30,1,减持,19906695,178363987.2,-4573000,-18.6807883023052
000915,山大华特,2017-06-30,1,增持,4563594,168259710.78,1859119,68.7423252202368
600066,宇通客车,2017-06-30,1,减持,15615381,343069920.57,-20023242,-56.184106776516
600019,宝钢股份,2017-06-30,1,增持,78165696,524491820.16,26636898,51.693225989863
000698,沈阳化工,2017-06-30,1,持平,1716100,11206133,0,0
002017,东信和平,2017-06-30,1,持平,767109,8537923.17,0,0
600584,长电科技,2017-06-30,1,增持,9829890,157769734.5,9829890,100
600488,天药股份,2017-06-30,1,持平,2655448,13967656.48,0,0
600600,青岛啤酒,2017-06-30,1,增持,5858867,205646231.7,5858867,100
000401,冀东水泥,2017-06-30,1,减持,7776230,119676179.7,-24540687,-75.9375871157512
300347,泰格医药,2017-06-30,1,持平,4341939,105074923.8,0,0
600207,安彩高科,2017-06-30,1,持平,1024750,7644635,0,0
002583,海能达,2017-06-30,1,减持,17999507,289612067.63,-11716172,-39.4275762636957
002651,利君股份,2017-06-30,1,持平,718961,6981111.31,0,0
002419,天虹股份,2017-06-30,1,持平,5598699,80509291.62,0,0
002460,赣锋锂业,2017-06-30,1,持平,3590950,166081437.5,0,0
600747,退市大控,2017-06-30,1,增持,3404736,8579934.72,3404736,100
300011,鼎汉技术,2017-06-30,1,增持,7798368,124773888,1363478,21.1888315107174
002060,粤水电,2017-06-30,1,增持,8290940,34739038.6,4145470,100
000619,海螺型材,2017-06-30,1,增持,2333136,21908147.04,41500,1.81093332448958
000589,贵州轮胎,2017-06-30,1,持平,3345876,18569611.8,0,0
000970,中科三环,2017-06-30,1,增持,6459578,95472562.84,6459578,100
000898,鞍钢股份,2017-06-30,1,增持,25290600,143144796,1261900,5.25163658458427
300037,新宙邦,2017-06-30,1,增持,3661798,84148118.04,2969302,428.78254892447
002173,创新医疗,2017-06-30,1,增持,14014588,221570636.28,7674805,121.057850087298
002470,*ST金正,2017-06-30,1,减持,12948752,97504102.56,-15571107,-54.5974192929916
002218,拓日新能,2017-06-30,1,持平,1937061,18866974.14,0,0
002349,精华制药,2017-06-30,1,持平,1500246,14102312.4,0,0
002074,国轩高科,2017-06-30,1,持平,6126826,193301360.3,0,0
002108,沧州明珠,2017-06-30,1,增持,4428769,59124066.15,4428769,100
000753,漳州发展,2017-06-30,1,持平,3250833,15116373.45,0,0
002570,贝因美,2017-06-30,1,增持,5748847,78184319.2,5748847,100
000066,中国长城,2017-06-30,1,增持,23739579,213893606.79,23739579,100
002582,好想你,2017-06-30,1,增持,3134508,37676786.16,1186020,60.8687351423257
000637,茂化实华,2017-06-30,1,持平,1284209,8527147.76,0,0
600133,东湖高新,2017-06-30,1,持平,1795350,17217406.5,0,0
600068,葛洲坝,2017-06-30,1,增持,16769812,188492686.88,16769812,100
600006,东风汽车,2017-06-30,1,增持,1412412,8262610.2,1412412,100
000066,中国长城,2017-06-30,1,增持,23739579,213893606.79,23739579,100
002582,好想你,2017-06-30,1,增持,3134508,37676786.16,1186020,60.8687351423257
000637,茂化实华,2017-06-30,1,持平,1284209,8527147.76,0,0
600133,东湖高新,2017-06-30,1,持平,1795350,17217406.5,0,0
600068,葛洲坝,2017-06-30,1,增持,16769812,188492686.88,16769812,100
600006,东风汽车,2017-06-30,1,增持,1412412,8262610.2,1412412,100
002555,三七互娱,2017-06-30,1,增持,3203877,81923134.89,3203877,100
000976,华铁股份,2017-06-30,1,减持,9252059,80030310.35,-3424200,-27.0127014602652
000967,盈峰环境,2017-06-30,1,增持,7265194,78754702.96,2417185,49.859334007012
300124,汇川技术,2017-06-30,1,减持,22231433,567790798.82,-3100000,-12.2377600982937
600261,阳光照明,2017-06-30,1,减持,17584531,115530368.67,-15142632,-46.2693084640425
600690,海尔智家,2017-06-30,1,减持,77301335,1163385091.75,-45476617,-37.0397259924974
600004,白云机场,2017-06-30,1,减持,9766633,180292045.18,-26022096,-72.710310556153
300015,爱尔眼科,2017-06-30,1,增持,13885309,322972287.34,4628436,49.999994598608
002262,恩华药业,2017-06-30,1,增持,20630709,312142627.17,7736516,60.0000015510858
300090,盛运退,2017-06-30,1,增持,6170000,58429900,6170000,100
600792,云煤能源,2017-06-30,1,持平,2410493,11112372.73,0,0
600269,赣粤高速,2017-06-30,1,减持,4512092,23507999.32,-265800,-5.56312281650569
002285,世联行,2017-06-30,1,持平,12667847,101596132.94,0,0
601002,晋亿实业,2017-06-30,1,增持,1373500,11880775,1373500,100
002777,久远银海,2017-06-30,1,增持,894899,62284970.4,420267,88.5458629000995
600908,无锡银行,2017-06-30,1,增持,923600,11859024,923600,100
601127,小康股份,2017-06-30,1,持平,1719728,34308573.6,0,0
002186,全聚德,2017-06-30,1,持平,952758,19293349.5,0,0
600396,金山股份,2017-06-30,1,持平,1680158,6535814.62,0,0
000429,粤高速A,2017-06-30,1,增持,8844250,75529895,8844250,100
002421,达实智能,2017-06-30,1,持平,8770800,53677296,0,0
600688,上海石化,2017-06-30,1,减持,18172619,120121011.59,-34120,-0.187403136827523
601800,中国交建,2017-06-30,1,增持,15194566,241441653.74,254000,1.70006946189321
601633,长城汽车,2017-06-30,1,减持,12002656,159515298.24,-4450900,-27.0512951729097
002415,海康威视,2017-06-30,1,减持,124682879,4027256991.7,-24274900,-16.2964970093975
002307,北新路桥,2017-06-30,1,减持,599600,10822780,-5911971,-90.7917766695625
600054,黄山旅游,2017-06-30,1,持平,10212938,174641239.8,0,0
600338,西藏珠峰,2017-06-30,1,增持,3609814,137136833.86,650000,21.9608394311264
601999,出版传媒,2017-06-30,1,持平,1073800,9793056,0,0
000652,泰达股份,2017-06-30,1,增持,4023643,21325307.9,4023643,100
600196,复星医药,2017-06-30,1,持平,15120547,468585751.53,0,0
000999,华润三九,2017-06-30,1,减持,8229373,261282592.75,-618200,-6.9872268926179
600867,通化东宝,2017-06-30,1,增持,25110844,458021794.56,7185088,40.0824824347715
002152,广电运通,2017-06-30,1,增持,14747907,122555107.17,4915969,50
600159,大龙地产,2017-06-30,1,持平,3621309,17165004.66,0,0
002508,老板电器,2017-06-30,1,增持,12193693,530181771.64,3673399,43.1135240168943
000423,东阿阿胶,2017-06-30,1,持平,7322509,526415172.01,0,0
601998,中信银行,2017-06-30,1,增持,22677408,142640896.32,22677408,100
600671,*ST目药,2017-06-30,1,持平,1864013,61307387.57,0,0
002051,中工国际,2017-06-30,1,增持,5891364,122127975.72,585465,11.0342281298607
300285,国瓷材料,2017-06-30,1,增持,11025984,217211884.8,5475292,98.6416108117691
603160,汇顶科技,2017-06-30,1,增持,496786,49827635.8,496786,100
300070,碧水源,2017-06-30,1,减持,28585075,533111648.75,-6598398,-18.7542543057077
300012,华测检测,2017-06-30,1,增持,29347362,135878286.06,29347362,100
000976,华铁股份,2017-06-30,1,减持,9252059,80030310.35,-3424200,-27.0127014602652
600658,电子城,2017-06-30,1,持平,4798030,62614291.5,0,0
600489,中金黄金,2017-06-30,1,增持,11010414,110434452.42,11010414,100
002831,裕同科技,2017-06-30,1,增持,450019,33751425,450019,100
600261,阳光照明,2017-06-30,1,减持,17584531,115530368.67,-15142632,-46.2693084640425
600004,白云机场,2017-06-30,1,减持,9766633,180292045.18,-26022096,-72.710310556153
603858,步长制药,2017-06-30,1,持平,158652,11365829.28,0,0
300015,爱尔眼科,2017-06-30,1,增持,13885309,322972287.34,4628436,49.999994598608
002518,科士达,2017-06-30,1,增持,4939889,72221177.18,1139974,29.9999868418109
002262,恩华药业,2017-06-30,1,增持,20630709,312142627.17,7736516,60.0000015510858
300090,盛运退,2017-06-30,1,增持,6170000,58429900,6170000,100
600688,上海石化,2017-06-30,1,减持,18172619,120121011.59,-34120,-0.187403136827523
600792,云煤能源,2017-06-30,1,持平,2410493,11112372.73,0,0
002285,世联行,2017-06-30,1,持平,12667847,101596132.94,0,0
600338,西藏珠峰,2017-06-30,1,增持,3609814,137136833.86,650000,21.9608394311264
600126,杭钢股份,2017-06-30,1,持平,1702674,11680343.64,0,0
002307,北新路桥,2017-06-30,1,减持,599600,10822780,-5911971,-90.7917766695625
002186,全聚德,2017-06-30,1,持平,952758,19293349.5,0,0
002573,清新环境,2017-06-30,1,减持,4496891,84631488.62,-106600,-2.31563393954718
600479,千金药业,2017-06-30,1,持平,4112654,59510103.38,0,0
600981,汇鸿集团,2017-06-30,1,持平,916300,6789783,0,0
600396,金山股份,2017-06-30,1,持平,1680158,6535814.62,0,0
002421,达实智能,2017-06-30,1,持平,8770800,53677296,0,0
601800,中国交建,2017-06-30,1,增持,15194566,241441653.74,254000,1.70006946189321
601999,出版传媒,2017-06-30,1,持平,1073800,9793056,0,0
000652,泰达股份,2017-06-30,1,增持,4023643,21325307.9,4023643,100
002625,光启技术,2017-06-30,1,持平,972473,35359118.28,0,0
601878,浙商证券,2017-06-30,1,新进,832600,14162526,832600,0.024978
600159,大龙地产,2017-06-30,1,持平,3621309,17165004.66,0,0
000860,顺鑫农业,2017-06-30,1,减持,4870632,97461346.32,-61558,-1.24808654978823
600782,新钢股份,2017-06-30,1,增持,8563200,31255680,8563200,100
600671,*ST目药,2017-06-30,1,持平,1864013,61307387.57,0,0
002392,北京利尔,2017-06-30,1,增持,1731571,10268216.03,1731571,100
300012,华测检测,2017-06-30,1,增持,29347362,135878286.06,29347362,100
601228,广州港,2017-06-30,1,增持,1745300,15044486,1745300,100
002643,万润股份,2017-06-30,1,增持,6297387,92949432.12,4596016,270.136025593477
600764,中国海防,2017-06-30,1,增持,2479810,82453682.5,2479810,100
002043,兔宝宝,2017-06-30,1,持平,7999847,110717882.48,0,0
600399,ST抚钢,2017-06-30,1,减持,2301800,14363232,-179200,-7.22289399435711
000504,ST生物,2017-06-30,1,持平,6185681,135404557.09,0,0
600333,长春燃气,2017-06-30,1,增持,1091800,7511584,1091800,100
000822,山东海化,2017-06-30,1,增持,16016362,130052859.44,4099483,34.4006429871445
002322,理工环科,2017-06-30,1,持平,3226720,77312211.2,0,0
603868,飞科电器,2017-06-30,1,增持,590603,36522889.52,590603,100
002299,圣农发展,2017-06-30,1,持平,9321634,138612697.58,0,0
002497,雅化集团,2017-06-30,1,增持,6432045,62390836.5,6432045,100
002292,奥飞娱乐,2017-06-30,1,增持,9122290,154166701,1600674,21.2809853627199
600332,白云山,2017-06-30,1,增持,9551065,277362927.6,2475509,34.9867770108808
002120,韵达股份,2017-06-30,1,增持,3589230,185204268,3589230,100
600521,华海药业,2017-06-30,1,增持,10590499,222824098.96,10590499,100
000068,华控赛格,2017-06-30,1,持平,5815645,40825827.9,0,0
002415,海康威视,2017-06-30,1,减持,124682879,4027256991.7,-24274900,-16.2964970093975
002292,奥飞娱乐,2017-06-30,1,增持,9122290,154166701,1600674,21.2809853627199
002142,宁波银行,2017-06-30,1,持平,55319365,1067663744.5,0,0
600332,白云山,2017-06-30,1,增持,9551065,277362927.6,2475509,34.9867770108808
600521,华海药业,2017-06-30,1,增持,10590499,222824098.96,10590499,100
000928,中钢国际,2017-06-30,1,增持,4182714,39568474.44,4182714,100
002372,伟星新材,2017-06-30,1,增持,7558158,141186391.44,4813712,175.398313539417
002556,辉隆股份,2017-06-30,1,增持,2219026,16176699.54,2219026,100
601116,三江购物,2017-06-30,1,持平,8239493,220983202.26,0,0
000501,鄂武商A,2017-06-30,1,增持,8346335,154073344.1,1926077,29.9999937697208
600764,中国海防,2017-06-30,1,增持,2479810,82453682.5,2479810,100
601002,晋亿实业,2017-06-30,1,增持,1373500,11880775,1373500,100
300433,蓝思科技,2017-06-30,1,增持,8449931,245808492.79,2643499,45.5270810025847
600874,创业环保,2017-06-30,1,减持,1350500,26429285,-180200,-11.7723917162083
600126,杭钢股份,2017-06-30,1,持平,1702674,11680343.64,0,0
600810,神马股份,2017-06-30,1,持平,1715449,13603510.57,0,0
600897,厦门空港,2017-06-30,1,增持,2564080,65076350.4,2564080,100
600665,天地源,2017-06-30,1,持平,3429500,17113205,0,0
002346,柘中股份,2017-06-30,1,增持,165900,4485936,165900,100
002643,万润股份,2017-06-30,1,增持,6297387,92949432.12,4596016,270.136025593477
600368,五洲交通,2017-06-30,1,持平,2330405,13493044.95,0,0
600071,凤凰光学,2017-06-30,1,增持,5029875,114027266.25,800000,18.9130884482402
000976,华铁股份,2017-06-30,1,减持,9252059,80030310.35,-3424200,-27.0127014602652
300405,科隆股份,2017-06-30,1,增持,252675,5288487.75,252675,100
603899,晨光文具,2017-06-30,1,增持,5499092,95684200.8,1578444,40.2597733843997
300457,赢合科技,2017-06-30,1,持平,637765,43623126,0,0
601968,宝钢包装,2017-06-30,1,持平,1258200,9172278,0,0
603883,老百姓,2017-06-30,1,增持,1070458,52077781.7,1070458,100
603227,雪峰科技,2017-06-30,1,增持,4238329,28439187.59,4238329,100
002782,可立克,2017-06-30,1,持平,257800,5400910,0,0
002777,久远银海,2017-06-30,1,增持,894899,62284970.4,420267,88.5458629000995
300501,海顺新材,2017-06-30,1,增持,196537,8869714.81,196537,100
601127,小康股份,2017-06-30,1,持平,1719728,34308573.6,0,0
601611,中国核建,2017-06-30,1,持平,2430882,29097657.54,0,0
601966,玲珑轮胎,2017-06-30,1,持平,1738691,38998839.13,0,0
300508,维宏股份,2017-06-30,1,增持,294151,20414079.4,294151,100
603528,多伦科技,2017-06-30,1,增持,1969053,28295291.61,1312702,200
300516,久之洋,2017-06-30,1,持平,200089,12703650.61,0,0
