股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
002901,大博医疗,2019-06-30,5,增持,3918988,128856325.44,3444688,726.267763019186
601166,兴业银行,2019-06-30,4,减持,2792819222,51080663570.38,-386741856,-12.1633724439496
002449,国星光电,2019-06-30,4,持平,51828843,688287035.04,0,0
600383,金地集团,2019-06-30,4,持平,2099439360,25046311564.8,0,0
600153,建发股份,2019-06-30,4,减持,226076980,2007563582.4,-14349745,-5.96844839108464
600683,京投发展,2019-06-30,4,持平,42262922,198635733.4,0,0
000032,深桑达A,2019-06-30,4,持平,16799690,166820921.7,0,0
000423,东阿阿胶,2019-06-30,3,增持,34739318,1383319642.76,14860736,74.7575254613232
600000,浦发银行,2019-06-30,3,持平,5813098247,67896987524.96,0,0
000402,金融街,2019-06-30,3,增持,944329747,7403545216.48,22750676,2.46866239869286
600188,兖州煤业,2019-06-30,3,增持,57193006,621687975.22,22866326,66.6138583748851
600900,长江电力,2019-06-30,3,增持,1658076143,29679562959.7,670000000,67.8085393263057
000001,平安银行,2019-06-30,3,持平,9949691813,137106753183.14,0,0
601398,工商银行,2019-06-30,3,减持,4301827997,25337766902.33,-624376709,-12.6745993368794
600016,民生银行,2019-06-30,3,持平,8728048030,55423104990.5,0,0
600376,首开股份,2019-06-30,3,持平,241148982,2153460409.26,0,0
601988,中国银行,2019-06-30,3,增持,1865568319,6977225513.06,932708553,99.9837903824871
000002,万科A,2019-06-30,3,减持,1209561546,33637906594.26,-17680379,-1.44065963196295
000561,烽火电子,2019-06-30,3,增持,7260044,50094303.6,2087362,40.3535728660683
600340,华夏幸福,2019-06-30,3,增持,754099051,24561006091.07,170886000,29.3007846287034
600426,华鲁恒升,2019-06-30,3,减持,52459217,779543964.62,-16065012,-23.4442798327581
000012,南玻A,2019-06-30,3,增持,649577042,2702240494.72,59052459,10.0000001185387
600085,同仁堂,2019-06-30,3,减持,211496161,6133388669,-6716929,-3.07815126947701
600548,深高速,2019-06-30,3,增持,27372610,257028807.9,15211467,125.082543639196
600048,保利地产,2019-06-30,3,减持,744544217,9500384208.92,-101304320,-11.9766501410878
600831,广电网络,2019-06-30,3,持平,28816800,311221440,0,0
600429,三元股份,2019-06-30,3,减持,54846106,331270480.24,-8767025,-13.781785084592
