股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
601658,邮储银行,2019-12-31,5,新进,495079925,2901168360.5,495079925,0.57340762
601166,兴业银行,2019-12-31,4,持平,2792819222,55297820595.6,0,0
000561,烽火电子,2019-12-31,4,减持,8550662,62419832.6,-2000404,-18.9592596615356
600383,金地集团,2019-12-31,4,持平,2099439360,30441870720,0,0
600085,同仁堂,2019-12-31,4,减持,217512862,6129512451.16,-624300,-0.286196076943552
600683,京投发展,2019-12-31,4,持平,42262922,191451036.66,0,0
000032,深桑达A,2019-12-31,4,持平,16799690,238555598,0,0
600000,浦发银行,2019-12-31,3,持平,5813098247,71908025315.39,0,0
000402,金融街,2019-12-31,3,持平,1040494574,8448815940.88,0,0
600900,长江电力,2019-12-31,3,持平,1658076143,30475439508.34,0,0
000001,平安银行,2019-12-31,3,持平,11245119438,184982214755.1,0,0
601398,工商银行,2019-12-31,3,减持,4428286354,26038323761.52,-215517101,-4.64096086512774
600729,重庆百货,2019-12-31,3,减持,18888611,563825038.35,-1157160,-5.77258914112109
600016,民生银行,2019-12-31,3,持平,8728048030,55073983069.3,0,0
000963,华东医药,2019-12-31,3,增持,44314228,1080380878.64,15393742,53.2278122850356
000977,浪潮信息,2019-12-31,3,增持,25510139,767855183.9,18998196,291.74389272142
600376,首开股份,2019-12-31,3,减持,189583473,1510980279.81,-51565509,-21.3832580060404
601988,中国银行,2019-12-31,3,增持,1711334925,6314825873.25,5125574,0.300407098167404
600340,华夏幸福,2019-12-31,3,持平,754099051,21642642763.7,0,0
000012,南玻A,2019-12-31,3,持平,649577042,3254380980.42,0,0
600048,保利地产,2019-12-31,3,持平,744544217,12046725431.06,0,0
300316,晶盛机电,2019-12-31,3,增持,22736041,357410564.52,14559752,178.072864107421
000928,中钢国际,2019-12-31,3,减持,30711429,148950430.65,-2000000,-6.11407101780849
600153,建发股份,2019-12-31,3,减持,211460269,1901027818.31,-18001511,-7.84510213422035
600697,欧亚集团,2019-12-31,3,持平,25607582,454534580.5,0,0
600713,南京医药,2019-12-31,3,持平,38945886,182266746.48,0,0
600897,厦门空港,2019-12-31,3,持平,8318565,185836742.1,0,0
600620,天宸股份,2019-12-31,3,持平,164813032,1066340317.04,0,0
603359,东珠生态,2019-12-31,3,减持,11415779,171122527.21,-177998,-1.5352891469277
300422,博世科,2019-12-31,3,减持,13646352,142740841.92,-2060046,-13.1159671364497
002775,文科园林,2019-12-31,3,增持,14912956,87240792.6,2230786,17.5899392611832
688008,澜起科技,2019-12-31,3,增持,3685864,263944721.04,3685864,100
000423,东阿阿胶,2019-12-31,2,减持,29408976,1040195481.12,-6668593,-18.4840419818752
601877,正泰电器,2019-12-31,2,减持,46815607,1254658267.6,-4236069,-8.29761005299806
000061,农产品,2019-12-31,2,持平,292993421,1637833223.39,0,0
600990,四创电子,2019-12-31,2,增持,4564968,203506273.44,772600,20.3724954962177
000538,云南白药,2019-12-31,2,减持,79798871,7136413033.53,-5583822,-6.53975859018642
600188,兖州煤业,2019-12-31,2,减持,37252604,393387498.24,-19940402,-34.8651057089043
002203,海亮股份,2019-12-31,2,持平,64720932,663389553,0,0
000591,太阳能,2019-12-31,2,持平,127348291,466094745.06,0,0
601288,农业银行,2019-12-31,2,增持,5093587126,18795336494.94,1594921995,45.586586177344
001979,招商蛇口,2019-12-31,2,增持,335484329,6666073617.23,791833,0.236585226577652
600036,招商银行,2019-12-31,2,持平,2517898271,94622617024.18,0,0
600887,伊利股份,2019-12-31,2,增持,181224822,5607095992.68,6007329,3.42849843194595
600577,精达股份,2019-12-31,2,持平,195395729,533430340.17,0,0
000063,中兴通讯,2019-12-31,2,增持,63936104,2262698720.56,33462872,109.81070862454
600418,江淮汽车,2019-12-31,2,持平,115782326,581227276.52,0,0
600584,长电科技,2019-12-31,2,减持,32160925,706897131.5,-11256918,-25.9269397606878
601138,工业富联,2019-12-31,2,增持,52299904,955519246.08,20073722,62.2901031217412
000002,万科A,2019-12-31,2,减持,440325875,14169686657.5,-367468650,-45.4903615495537
600597,光明乳业,2019-12-31,2,减持,21793816,276563525.04,-9003103,-29.2337782230748
600004,白云机场,2019-12-31,2,增持,51895004,905567819.8,51895004,100
600015,华夏银行,2019-12-31,2,持平,2789013401,21391732785.67,0,0
002203,海亮股份,2019-12-31,2,持平,64720932,663389553,0,0
600990,四创电子,2019-12-31,2,增持,4564968,203506273.44,772600,20.3724954962177
000591,太阳能,2019-12-31,2,持平,127348291,466094745.06,0,0
600660,福耀玻璃,2019-12-31,2,增持,55117663,1322272735.37,32670561,145.544672091747
002661,克明面业,2019-12-31,2,减持,9484464,108028044.96,-109100,-1.13722074507451
601225,陕西煤业,2019-12-31,2,增持,358520385,3223098261.15,16846837,4.93068225462979
601588,北辰实业,2019-12-31,2,增持,115344440,378329763.2,4870872,4.40908362804033
600887,伊利股份,2019-12-31,2,增持,181224822,5607095992.68,6007329,3.42849843194595
