股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
002449,国星光电,2018-03-31,5,增持,38147451,682457898.39,6771233,21.580781342098
600085,同仁堂,2018-03-31,5,持平,205483283,7122050588.78,0,0
601166,兴业银行,2018-03-31,5,持平,3412192677,56949495779.13,0,0
000001,平安银行,2018-03-31,4,减持,9999295315,108992318933.5,-3890000,-0.0388876130702773
000002,万科A,2018-03-31,4,持平,1069703078,35610415466.62,0,0
600016,民生银行,2018-03-31,4,持平,6820456789,54495449744.11,0,0
600383,金地集团,2018-03-31,4,持平,2099439360,24479462937.6,0,0
600426,华鲁恒升,2018-03-31,4,增持,109565127,1744276821.84,59822399,120.263607174902
000402,金融街,2018-03-31,4,增持,921423388,9029949202.4,5323442,0.581098385961481
600048,保利地产,2018-03-31,4,增持,1149282240,15480831772.8,115137295,11.1335742205847
002191,劲嘉股份,2018-03-31,4,增持,55576455,474067161.15,2107058,3.94068031101978
000733,振华科技,2018-03-31,4,减持,10313455,140159853.45,-171293,-1.6337350215761
600683,京投发展,2018-03-31,4,持平,42155753,251248287.88,0,0
601398,工商银行,2018-03-31,4,增持,4574474532,27858549899.88,272744732,6.34035015402409
000032,深桑达A,2018-03-31,4,增持,15180256,152106165.12,999920,7.05145491615995
600697,欧亚集团,2018-03-31,4,增持,23125915,551784331.9,1905045,8.977223836723
600507,方大特钢,2018-03-31,4,增持,48130809,791751808.05,48130809,100
603730,岱美股份,2018-03-31,4,增持,5937544,199323352.08,2831753,91.1765472950369
600000,浦发银行,2018-03-31,3,持平,5813098247,67722594577.55,0,0
600270,外运发展,2018-03-31,3,持平,20865195,385797455.55,0,0
600076,康欣新材,2018-03-31,3,减持,35504398,225452927.3,-1181200,-3.21979213750312
600376,首开股份,2018-03-31,3,持平,241148982,2044943367.36,0,0
002512,达华智能,2018-03-31,3,持平,30385793,360071647.05,0,0
002202,金风科技,2018-03-31,3,减持,457235969,8285115758.28,-22247680,-4.6399246452719
600479,千金药业,2018-03-31,3,减持,22675200,358948416,-24800,-0.109251101321586
600584,长电科技,2018-03-31,3,增持,45437101,987802575.74,17747254,64.0930013083857
000028,国药一致,2018-03-31,3,增持,19099969,1135875156.43,3397611,21.6375846226408
000012,南玻A,2018-03-31,3,持平,513499638,3866652274.14,0,0
600056,中国医药,2018-03-31,3,增持,47778018,1135683487.86,15969406,50.2046615551788
600429,三元股份,2018-03-31,3,增持,44049548,262535306.08,10203349,30.1462181912953
002589,瑞康医药,2018-03-31,3,减持,84846748,1291367504.56,-3245072,-3.68373817228433
002222,福晶科技,2018-03-31,3,减持,21631497,357784960.38,-2407258,-10.0140710282209
600153,建发股份,2018-03-31,3,减持,212432869,2377123804.11,-24462822,-10.3264107070652
600536,中国软件,2018-03-31,3,减持,20762721,338639979.51,-1305817,-5.91709790653101
600713,南京医药,2018-03-31,3,持平,25632358,145079146.28,0,0
600266,城建发展,2018-03-31,3,减持,54303079,635889055.09,-5455428,-9.12912365765765
600079,人福医药,2018-03-31,3,增持,58558728,911173807.68,26653405,83.5390539691449
000917,电广传媒,2018-03-31,3,持平,31944803,250127807.49,0,0
300230,永利股份,2018-03-31,3,增持,21971382,284089969.26,3369935,18.1165207201354
002518,科士达,2018-03-31,3,持平,27748268,455626560.56,0,0
600160,巨化股份,2018-03-31,3,持平,37059214,442116423.02,0,0
600188,兖州煤业,2018-03-31,3,增持,34353660,473049898.2,24689622,255.479355524057
002567,唐人神,2018-03-31,3,减持,29413360,183245232.8,-1500,-0.00509946333247889
002798,帝欧家居,2018-03-31,3,增持,1979007,102967734.21,230541,13.1853293115222
600297,广汇汽车,2018-03-31,3,持平,149078710,1097219305.6,0,0
600620,天宸股份,2018-03-31,3,持平,164813032,1412447684.24,0,0
600452,涪陵电力,2018-03-31,3,增持,5063465,182993625.1,3593418,244.442388576692
600897,厦门空港,2018-03-31,3,减持,10596060,216265584.6,-495900,-4.47080588101652
600872,中炬高新,2018-03-31,3,持平,198520905,4659285640.35,0,0
601128,常熟银行,2018-03-31,3,增持,6999925,49209472.75,6999925,100
002798,帝欧家居,2018-03-31,3,增持,1979007,102967734.21,230541,13.1853293115222
601128,常熟银行,2018-03-31,3,增持,6999925,49209472.75,6999925,100
601877,正泰电器,2018-03-31,2,增持,55379832,1458150976.56,9344998,20.2998407684059
600158,中体产业,2018-03-31,2,增持,7066896,82258669.44,7066896,100
000601,韶能股份,2018-03-31,2,持平,215561897,1487377089.3,0,0
000651,格力电器,2018-03-31,2,减持,233113122,10933005421.8,-714374,-0.305513257516986
000915,山大华特,2018-03-31,2,减持,5814747,146240887.05,-1975209,-25.3558428314614
002020,京新药业,2018-03-31,2,增持,12198337,134669640.48,4198337,52.4792125
000888,峨眉山A,2018-03-31,2,增持,12969062,127096807.6,5659380,77.4230671046976
300088,长信科技,2018-03-31,2,增持,25454703,191673913.59,25454703,100
002367,康力电梯,2018-03-31,2,减持,21629201,205477409.5,-2749072,-11.276729897971
300121,阳谷华泰,2018-03-31,2,增持,6829063,95402010.11,1696485,33.0532726438838
000623,吉林敖东,2018-03-31,2,减持,68616253,1413494811.8,-16557408,-19.4395870807995
600348,阳泉煤业,2018-03-31,2,增持,23015221,165939743.41,23015221,100
000963,华东医药,2018-03-31,2,减持,11782489,771753029.5,-43579,-0.368499487741826
000887,中鼎股份,2018-03-31,2,增持,27677761,488789259.26,390100,1.42958386942728
601231,环旭电子,2018-03-31,2,增持,58154314,742630589.78,7421343,14.6282444211675
300258,精锻科技,2018-03-31,2,增持,11784038,179588739.12,2522648,27.2383303154278
300418,昆仑万维,2018-03-31,2,增持,10671152,282038547.36,10671152,100
000717,韶钢松山,2018-03-31,2,增持,32827289,204185737.58,32827289,100
600597,光明乳业,2018-03-31,2,持平,31099939,397146221.03,0,0
002511,中顺洁柔,2018-03-31,2,减持,22866713,340028022.31,-2500000,-9.85543534946763
601988,中国银行,2018-03-31,2,增持,412135379,1619692039.47,204116420,98.1239503270469
600015,华夏银行,2018-03-31,2,持平,2789013401,24850109402.91,0,0
600990,四创电子,2018-03-31,2,减持,3501787,199496805.39,-144292,-3.95745676382766
601339,百隆东方,2018-03-31,2,增持,12418768,65571095.04,7304747,142.837641847775
600887,伊利股份,2018-03-31,2,持平,180268059,5135837000.91,0,0
000537,广宇发展,2018-03-31,2,减持,14377479,188057425.32,-410218,-2.774049265413
300237,美晨生态,2018-03-31,2,增持,26595842,420214303.6,11191262,72.6489264880964
001696,宗申动力,2018-03-31,2,增持,9686000,59084600,955700,10.9469319496466
600694,大商股份,2018-03-31,2,持平,41942974,1440741156.9,0,0
600511,国药股份,2018-03-31,2,增持,19558367,598486030.2,5539634,39.5159391365825
600664,哈药股份,2018-03-31,2,减持,29629886,154371706.06,-29269295,-49.6938913293209
600208,新湖中宝,2018-03-31,2,增持,270475419,1257710698.35,165511788,157.684891826961
000902,新洋丰,2018-03-31,2,减持,35821033,348180440.76,-1504630,-4.03108713701884
000423,东阿阿胶,2018-03-31,2,减持,17116713,1055245356.45,-11138124,-39.420238028625
000061,农产品,2018-03-31,2,持平,292993421,2124202302.25,0,0
000417,合肥百货,2018-03-31,2,持平,52445678,386000190.08,0,0
600720,祁连山,2018-03-31,2,增持,13253651,136512605.3,13253651,100
002037,保利联合,2018-03-31,2,减持,10498044,129545862.96,-3099918,-22.7969308930265
601801,皖新传媒,2018-03-31,2,增持,32081646,317608295.4,15161173,89.6025365248359
600712,南宁百货,2018-03-31,2,持平,79775522,592732128.46,0,0
000862,银星能源,2018-03-31,2,增持,17069701,65718348.85,17069701,100
002554,惠博普,2018-03-31,2,减持,27088264,106185994.88,-13229570,-32.813196264462
601515,东风股份,2018-03-31,2,增持,35535096,325146128.4,146655,0.414414978043254
601186,中国铁建,2018-03-31,2,持平,193493155,1892363055.9,0,0
000921,海信家电,2018-03-31,2,减持,19450989,238274615.25,-1930849,-9.03032283754091
600498,烽火通信,2018-03-31,2,增持,32182222,924273415.84,8889219,38.1626147560278
000591,太阳能,2018-03-31,2,减持,128848291,612029382.25,-7698700,-5.63813229688818
600422,昆药集团,2018-03-31,2,减持,14633581,146482145.81,-24125595,-62.2448604170532
002554,惠博普,2018-03-31,2,减持,27088264,106185994.88,-13229570,-32.813196264462
600409,三友化工,2018-03-31,2,减持,19353236,166631361.96,-4380400,-18.4565062007355
300113,顺网科技,2018-03-31,2,增持,10590257,242093275.02,3750028,54.8231353073121
000537,广宇发展,2018-03-31,2,减持,14377479,188057425.32,-410218,-2.774049265413
600862,中航高科,2018-03-31,2,增持,8068339,71001383.2,8068339,100
300237,美晨生态,2018-03-31,2,增持,26595842,420214303.6,11191262,72.6489264880964
001696,宗申动力,2018-03-31,2,增持,9686000,59084600,955700,10.9469319496466
600694,大商股份,2018-03-31,2,持平,41942974,1440741156.9,0,0
600511,国药股份,2018-03-31,2,增持,19558367,598486030.2,5539634,39.5159391365825
000902,新洋丰,2018-03-31,2,减持,35821033,348180440.76,-1504630,-4.03108713701884
603707,健友股份,2018-03-31,2,增持,2865400,96334748,2865400,100
300642,透景生命,2018-03-31,2,减持,711547,76825729.59,-388662,-35.3261971134575
600845,宝信软件,2018-03-31,2,增持,4903111,135767143.59,4903111,100
600020,中原高速,2018-03-31,2,持平,6046928,28783377.28,0,0
600422,昆药集团,2018-03-31,2,减持,14633581,146482145.81,-24125595,-62.2448604170532
600720,祁连山,2018-03-31,2,增持,13253651,136512605.3,13253651,100
002037,保利联合,2018-03-31,2,减持,10498044,129545862.96,-3099918,-22.7969308930265
603868,飞科电器,2018-03-31,2,减持,1931685,108019825.2,-570419,-22.7975735620901
600712,南宁百货,2018-03-31,2,持平,79775522,592732128.46,0,0
000862,银星能源,2018-03-31,2,增持,17069701,65718348.85,17069701,100
601515,东风股份,2018-03-31,2,增持,35535096,325146128.4,146655,0.414414978043254
000718,苏宁环球,2018-03-31,2,减持,85115500,346420085,-3400000,-3.84113516841683
300285,国瓷材料,2018-03-31,2,持平,18064402,371765393.16,0,0
002325,洪涛股份,2018-03-31,2,减持,9965041,45440586.96,-657041,-6.18561408206037
