股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
002400,省广集团,2016-09-30,6,增持,137715419,1945918870.47,10405108,8.17302849884641
600797,浙大网新,2016-09-30,6,增持,92791752,1563541021.2,92791752,100
000069,华侨城A,2016-09-30,5,增持,378517017,2649619119,26208046,7.43893802238717
000888,峨眉山A,2016-09-30,4,增持,31982811,414497230.56,5099539,18.9691902086919
600318,新力金融,2016-09-30,4,减持,7693890,226969755,-4337341,-36.0506834254949
000523,广州浪奇,2016-09-30,4,持平,35244137,400020954.95,0,0
600511,国药股份,2016-09-30,4,增持,30416265,943512540.3,12214772,67.1086267483662
600160,巨化股份,2016-09-30,4,增持,156337416,1727528446.8,1370300,0.884252114493761
002048,宁波华翔,2016-09-30,4,增持,36991653,871523344.68,23057571,165.476067960559
001979,招商蛇口,2016-09-30,4,增持,119607778,1911332292.44,21440921,21.8413033229739
000895,双汇发展,2016-09-30,3,增持,47490946,1120311416.14,18491629,63.7657397241459
600373,中文传媒,2016-09-30,3,增持,55109637,1287912216.69,3870621,7.55405021829459
600158,中体产业,2016-09-30,3,增持,33814081,542377859.24,237582,0.707584194528441
601021,春秋航空,2016-09-30,3,减持,29005522,1310179428.74,-1124478,-3.73208762031198
000060,中金岭南,2016-09-30,3,增持,91436536,931738301.84,22006243,31.6954488439218
600340,华夏幸福,2016-09-30,3,减持,58117513,1640657391.99,-7972580,-12.0631998505434
000568,泸州老窖,2016-09-30,3,增持,45935850,1427686218,17546794,61.8083038759725
000625,长安汽车,2016-09-30,3,增持,98976816,1570762069.92,892100,0.909519888909094
002701,奥瑞金,2016-09-30,3,减持,40526949,406080028.98,-18309874,-31.1197530158962
600123,兰花科创,2016-09-30,3,减持,37848308,285754725.4,-16404997,-30.2377836705063
600547,山东黄金,2016-09-30,3,减持,35499290,1355717885.1,-19007453,-34.8717460516766
600688,上海石化,2016-09-30,3,增持,69978605,412173983.45,44978657,179.915002223205
002494,华斯股份,2016-09-30,3,增持,21194782,348018320.44,1999949,10.4192050016794
002037,保利联合,2016-09-30,3,减持,19594523,342904152.5,-3494138,-15.1335670786626
600386,北巴传媒,2016-09-30,3,减持,9239636,141181638.08,-4141100,-30.9482228780241
600636,国新文化,2016-09-30,3,增持,17292866,239679122.76,12998266,302.66534718018
600963,岳阳林纸,2016-09-30,3,增持,36649361,293194888,36649361,100
300133,华策影视,2016-09-30,3,减持,62858604,857391358.56,-2000012,-3.0836489017897
300203,聚光科技,2016-09-30,3,减持,15917117,523513978.13,-1824263,-10.2825315730794
000705,浙江震元,2016-09-30,3,减持,12455020,179725938.6,-1254000,-9.14726216753641
600498,烽火通信,2016-09-30,3,增持,30583767,872249034.84,7355668,31.6671114584108
600763,通策医疗,2016-09-30,3,减持,12932456,406467092.08,-2785047,-17.7193985584097
601158,重庆水务,2016-09-30,3,增持,40499816,289573684.4,29499980,268.185634767646
000778,新兴铸管,2016-09-30,3,减持,64307840,304819161.6,-22999956,-26.3435306510314
600782,新钢股份,2016-09-30,3,增持,44018624,267633233.92,34661094,370.408580041956
300303,聚飞光电,2016-09-30,3,增持,28742571,272192147.37,11054532,62.4972163392448
300228,富瑞特装,2016-09-30,3,增持,25244437,407445213.18,19499504,339.420912306549
300224,正海磁材,2016-09-30,3,增持,19346142,406462443.42,103565,0.538207538418581
