股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
002202,金风科技,2019-06-30,4,增持,193442269,2404487403.67,60557664,45.5716175699962
600031,三一重工,2019-06-30,4,增持,292611407,3827357203.56,15468212,5.58130680423165
300003,乐普医疗,2019-06-30,4,减持,82024410,1888201918.2,-19088796,-18.8786378705072
002444,巨星科技,2019-06-30,4,增持,48272297,481757524.06,1102451,2.33719440169468
000661,长春高新,2019-06-30,4,增持,9819058,3318841604,166399,1.72386696764073
600867,通化东宝,2019-06-30,4,增持,102226397,1574286513.8,25171338,32.6666909696351
600258,首旅酒店,2019-06-30,4,增持,37717937,678168507.26,12918108,52.0895043268242
600004,白云机场,2019-06-30,4,增持,89675511,1632094300.2,4220252,4.93855152905218
600872,中炬高新,2019-06-30,4,增持,47963349,2054270237.67,1537721,3.3122244463769
600511,国药股份,2019-06-30,4,增持,36809137,845505876.89,9151303,33.0875620990422
002250,联化科技,2019-06-30,4,增持,63360735,702670551.15,38191494,151.738759225993
002539,云图控股,2019-06-30,4,减持,74988980,348698757,-3443200,-4.39003480459169
000895,双汇发展,2019-06-30,3,增持,54584192,1358600538.88,19275266,54.5903491938554
002311,海大集团,2019-06-30,3,增持,53350785,1648539256.5,465955,0.881074969892122
600859,王府井,2019-06-30,3,增持,27139432,412247972.08,16144724,146.840861985603
603599,广信股份,2019-06-30,3,减持,35041260,514055284.2,-2177940,-5.85165720918236
600489,中金黄金,2019-06-30,3,增持,77945201,800497214.27,28000410,56.0627233378552
002507,涪陵榨菜,2019-06-30,3,增持,46918621,1431017940.5,3888654,9.0370833888857
000063,中兴通讯,2019-06-30,3,增持,71412871,2323060693.63,29314994,69.6353262659777
002146,荣盛发展,2019-06-30,3,增持,71386581,670319995.59,23526949,49.1582321401886
600761,安徽合力,2019-06-30,3,增持,31080102,298368979.2,24781384,393.43536256108
000888,峨眉山A,2019-06-30,3,减持,26285545,158238980.9,-1500000,-5.39849047409363
002001,新和成,2019-06-30,3,减持,66472183,1282248410.07,-12046732,-15.3424585655571
