股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
300003,乐普医疗,2018-06-30,5,减持,110472563,4052133610.84,-5433064,-4.6874894175759
002444,巨星科技,2018-06-30,5,增持,50106835,551676253.35,23071435,85.3378718273079
000069,华侨城A,2018-06-30,4,减持,330979963,2392985132.49,-63659766,-16.1311092933575
600176,中国巨石,2018-06-30,4,增持,162694952,1664369358.96,26558384,19.5086334187593
002382,蓝帆医疗,2018-06-30,4,增持,21633974,417535698.2,8406774,63.5567164630458
002341,新纶科技,2018-06-30,4,增持,98962251,1315208315.79,45171878,83.9776255130263
601689,拓普集团,2018-06-30,4,增持,29443829,572388035.76,13971178,90.2959551016823
002061,浙江交科,2018-06-30,4,减持,104509831,1094217930.57,-14985877,-12.5409332693355
603599,广信股份,2018-06-30,4,减持,26647574,382659162.64,-1458523,-5.18934735050548
600031,三一重工,2018-06-30,3,增持,180961370,1623223488.9,90423781,99.8742975141518
002202,金风科技,2018-06-30,3,增持,135394746,1711389589.44,5158954,3.96124131529065
000888,峨眉山A,2018-06-30,3,增持,21695587,190704209.73,1000000,4.83194798968495
002368,太极股份,2018-06-30,3,增持,29087719,845579991.33,2816746,10.7218944650432
000338,潍柴动力,2018-06-30,3,增持,149684021,1309735183.75,97520081,186.949223927487
600282,南钢股份,2018-06-30,3,增持,66690462,294771842.04,6683978,11.1387596047121
601607,上海医药,2018-06-30,3,增持,60734352,1451551012.8,5268983,9.49959063645642
000963,华东医药,2018-06-30,3,增持,57041991,2752276065.75,17478443,44.1781485320781
002690,美亚光电,2018-06-30,3,增持,17082181,407239195.04,5011740,41.5207696222532
002701,奥瑞金,2018-06-30,3,减持,124598322,680306838.12,-5343457,-4.11219320000229
000825,太钢不锈,2018-06-30,3,减持,59501641,357009846,-6903000,-10.3953577582025
002353,杰瑞股份,2018-06-30,3,增持,28813544,468220090,10238802,55.1221761249766
002001,新和成,2018-06-30,3,增持,45392542,860642596.32,26969148,146.38534029072
600867,通化东宝,2018-06-30,3,增持,70178765,1682184997.05,28646820,68.9753874999112
002126,银轮股份,2018-06-30,3,增持,48083812,433715984.24,9003398,23.0381336287789
002044,美年健康,2018-06-30,3,增持,199338245,4505044337,19562061,10.8813417688296
601336,新华保险,2018-06-30,3,增持,33057839,1417520136.32,8430600,34.2328265056428
002250,联化科技,2018-06-30,3,减持,40025472,353024663.04,-12763784,-24.1787533432939
000786,北新建材,2018-06-30,3,增持,76265658,1413202642.74,29882725,64.4261219962092
600498,烽火通信,2018-06-30,3,增持,48533141,1206048553.85,3429308,7.60314095700026
000553,安道麦A,2018-06-30,3,增持,17383279,274829640.99,5544962,46.8391072818881
002539,云图控股,2018-06-30,3,增持,70835183,309549749.71,1345450,1.93618530668408
002050,三花智控,2018-06-30,3,减持,38853416,732386891.6,-9218898,-19.1771463300061
600332,白云山,2018-06-30,3,增持,21690485,825322954.25,14890485,218.977720588235
600872,中炬高新,2018-06-30,3,增持,35233873,986548444,4507299,14.6690581253868
603027,千禾味业,2018-06-30,3,增持,8591554,194684613.64,5904750,219.768542848678
603056,德邦股份,2018-06-30,3,增持,7823115,214275119.85,7823115,100
000895,双汇发展,2018-06-30,2,减持,32429029,856450655.89,-1996131,-5.79846542470681
000960,锡业股份,2018-06-30,2,增持,17134913,205790305.13,4473713,35.3340362682842
600189,泉阳泉,2018-06-30,2,持平,6460608,48519166.08,0,0
000651,格力电器,2018-06-30,2,减持,96193714,4535533615.1,-429800,-0.444819260040574
000538,云南白药,2018-06-30,2,增持,17923237,1917069429.52,5027856,38.9895885976537
600486,扬农化工,2018-06-30,2,持平,17933722,1003033071.46,0,0
000988,华工科技,2018-06-30,2,减持,32253173,466058349.85,-27033344,-45.5977941831192
300144,宋城演艺,2018-06-30,2,增持,53662945,1261079207.5,13217897,32.6811257585848
000725,京东方A,2018-06-30,2,增持,765265027,2709038195.58,85099991,12.5116679770055
000661,长春高新,2018-06-30,2,减持,5822536,1325791447.2,-10029,-0.17194836234144
600298,安琪酵母,2018-06-30,2,增持,34926219,1246167493.92,8228830,30.8226021653279
002583,海能达,2018-06-30,2,减持,37695787,314759821.45,-19284829,-33.844542852959
002614,奥佳华,2018-06-30,2,增持,27700027,573113558.63,699952,2.59240761368255
600258,首旅酒店,2018-06-30,2,增持,15809822,429552863.74,904961,6.07158295538617
000725,京东方A,2018-06-30,2,增持,765265027,2709038195.58,85099991,12.5116679770055
002310,东方园林,2018-06-30,2,增持,86127814,1294501044.42,3923880,4.77334819523358
000778,新兴铸管,2018-06-30,2,增持,102000065,436560278.2,102000065,100
002557,洽洽食品,2018-06-30,2,增持,12399680,189095120,6559795,112.327468777211
002491,通鼎互联,2018-06-30,2,增持,19367520,214398446.4,19367520,100
600398,海澜之家,2018-06-30,2,减持,157187131,2002564048.94,-38698415,-19.7556255631031
600655,豫园股份,2018-06-30,2,持平,52100844,492352975.8,0,0
002583,海能达,2018-06-30,2,减持,37695787,314759821.45,-19284829,-33.844542852959
300070,碧水源,2018-06-30,2,增持,52966590,737824598.7,25013005,89.4804906061244
600486,扬农化工,2018-06-30,2,持平,17933722,1003033071.46,0,0
600426,华鲁恒升,2018-06-30,2,持平,83506084,1468872017.56,0,0
300369,绿盟科技,2018-06-30,2,增持,25811457,276182589.9,25811457,100
300170,汉得信息,2018-06-30,2,增持,15799753,256587988.72,4344448,37.9252058325815
002236,大华股份,2018-06-30,2,增持,39118488,882121904.4,19208471,96.476416870965
000988,华工科技,2018-06-30,2,减持,32253173,466058349.85,-27033344,-45.5977941831192
300144,宋城演艺,2018-06-30,2,增持,53662945,1261079207.5,13217897,32.6811257585848
002343,慈文传媒,2018-06-30,2,增持,23942699,449404460.23,6840771,39.9999988305412
000661,长春高新,2018-06-30,2,减持,5822536,1325791447.2,-10029,-0.17194836234144
600298,安琪酵母,2018-06-30,2,增持,34926219,1246167493.92,8228830,30.8226021653279
002614,奥佳华,2018-06-30,2,增持,27700027,573113558.63,699952,2.59240761368255
603259,药明康德,2018-06-30,2,新进,2286441,217097572.95,2286441,0.21943116
600258,首旅酒店,2018-06-30,2,增持,15809822,429552863.74,904961,6.07158295538617
600777,新潮能源,2018-06-30,2,减持,26553500,58152165,-2706600,-9.25013926815014
600633,浙数文化,2018-06-30,2,减持,50431351,420597467.34,-3376000,-6.27423565229963
601633,长城汽车,2018-06-30,2,增持,184031044,1807184852.08,11821570,6.86464555370513
000983,山西焦煤,2018-06-30,2,增持,154359353,1159238741.03,499921,0.324920606752272
002400,省广集团,2018-06-30,2,减持,43107969,139238739.87,-21871156,-33.6587419421237
600346,恒力石化,2018-06-30,2,增持,40888276,599422126.16,15999797,64.2859573700747
000523,广州浪奇,2018-06-30,2,持平,23330684,184312403.6,0,0
002019,亿帆医药,2018-06-30,2,减持,23587691,416322746.15,-6500031,-21.603599634429
002582,好想你,2018-06-30,2,增持,10151206,110343609.22,10151206,100
600195,中牧股份,2018-06-30,2,减持,9828808,191170315.6,-171057,-1.71059309300676
000792,*ST盐湖,2018-06-30,2,增持,52647287,569643645.34,25847287,96.4451007462687
601899,紫金矿业,2018-06-30,2,减持,719225303,2596403343.83,-87500000,-10.8463190226723
600489,中金黄金,2018-06-30,2,增持,20504430,139840212.6,6904696,50.770816546853
001979,招商蛇口,2018-06-30,2,减持,60350723,1149681273.15,-69650458,-53.5767886600969
002507,涪陵榨菜,2018-06-30,2,增持,45158647,1159674054.96,6423791,16.5840064049806
600570,恒生电子,2018-06-30,2,增持,17149885,908086410.75,4810940,38.989881225664
002390,信邦制药,2018-06-30,2,增持,26889373,196830210.36,26889373,100
300207,欣旺达,2018-06-30,2,减持,16265362,146550911.62,-5541260,-25.410904999408
300055,万邦达,2018-06-30,2,减持,38728940,444995520.6,-7422767,-16.0834072724547
603801,志邦家居,2018-06-30,2,增持,3012359,137002087.32,3012359,100
600138,中青旅,2018-06-30,2,减持,42076898,838592577.14,-546638,-1.28247923870042
600338,西藏珠峰,2018-06-30,2,增持,7860246,162864297.12,2525561,47.3422704433345
603737,三棵树,2018-06-30,2,增持,2588701,137149378.98,732293,39.4467703220413
600760,中航沈飞,2018-06-30,2,减持,7685049,276969165.96,-1866017,-19.5372642174182
600511,国药股份,2018-06-30,2,增持,18999347,512032401.65,6487406,51.849717002342
000902,新洋丰,2018-06-30,2,增持,28723897,264259852.4,2243019,8.47033470718003
600797,浙大网新,2018-06-30,2,减持,47000143,474231442.87,-2309804,-4.68425569388667
000802,北京文化,2018-06-30,2,增持,26641338,278135568.72,500000,1.91267945045506
300055,万邦达,2018-06-30,2,减持,38728940,444995520.6,-7422767,-16.0834072724547
002454,松芝股份,2018-06-30,2,增持,28267577,165930676.99,14224899,101.297622860825
300303,聚飞光电,2018-06-30,2,减持,34780000,95297200,-6000000,-14.7130946542423
300262,巴安水务,2018-06-30,2,减持,13760534,71279566.12,-16070,-0.116647034348959
600489,中金黄金,2018-06-30,2,增持,20504430,139840212.6,6904696,50.770816546853
600797,浙大网新,2018-06-30,2,减持,47000143,474231442.87,-2309804,-4.68425569388667
300166,东方国信,2018-06-30,2,增持,35893541,528711858.93,16464070,84.7376132885965
002332,仙琚制药,2018-06-30,2,增持,26199871,229248871.25,17136197,189.064578006667
600633,浙数文化,2018-06-30,2,减持,50431351,420597467.34,-3376000,-6.27423565229963
002626,金达威,2018-06-30,2,增持,28947233,502234492.55,323138,1.12890206659809
002039,黔源电力,2018-06-30,2,增持,12534871,177493773.36,7639581,156.059824852052
002664,长鹰信质,2018-06-30,2,减持,11966502,300359200.2,-189847,-1.56171067480869
600858,银座股份,2018-06-30,2,持平,27473211,178026407.28,0,0
300170,汉得信息,2018-06-30,2,增持,15799753,256587988.72,4344448,37.9252058325815
600419,天润乳业,2018-06-30,2,减持,3849674,73259296.22,-250026,-6.09864136400224
600285,羚锐制药,2018-06-30,2,增持,22683066,202106118.06,6580667,40.8676185455347
300558,贝达药业,2018-06-30,2,增持,5893053,328066260.51,5893053,100
603801,志邦家居,2018-06-30,2,增持,3012359,137002087.32,3012359,100
300577,开润股份,2018-06-30,2,增持,10786879,444635152.38,4500082,71.5798840013444
603877,太平鸟,2018-06-30,2,增持,5315409,177162581.97,5315409,100
300487,蓝晓科技,2018-06-30,2,增持,6333000,215132010,6333000,100
002768,国恩股份,2018-06-30,2,增持,7025615,201002845.15,5625615,401.829642857143
603659,璞泰来,2018-06-30,2,增持,3800446,242810494.94,3800446,100
002891,中宠股份,2018-06-30,2,持平,1580000,56943200,0,0
600977,中国电影,2018-06-30,2,增持,16362206,262449784.24,16362206,100
603515,欧普照明,2018-06-30,2,减持,5195675,242845849.5,-2136480,-29.1385002090109
603708,家家悦,2018-06-30,2,减持,6731030,148015349.7,-995145,-12.8801768015868
