股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
601318,中国平安,2015-03-31,144,增持,86380073,0.94506488,2789116,3.33662408004253
601166,兴业银行,2015-03-31,67,增持,30484190,0.16000237,15245970,100.050858958592
000651,格力电器,2015-03-31,55,增持,33938405,1.1283219,5447621,19.1206426611497
600036,招商银行,2015-03-31,51,减持,20683904,0.0820144,-2897173,-12.2860079715613
600030,中信证券,2015-03-31,51,减持,8969457,0.08141538,-1862126,-17.1916330235387
600276,恒瑞医药,2015-03-31,41,增持,31759185,2.11022266,12088893,61.4576184227463
002415,海康威视,2015-03-31,38,增持,43588532,1.0712008,23733219,119.530822807981
600066,宇通客车,2015-03-31,37,增持,60567386,4.09978092,13021541,27.3873374213877
000625,长安汽车,2015-03-31,36,增持,28921055,0.62023935,1093178,3.92835572760365
600000,浦发银行,2015-03-31,34,减持,6492247,0.0348045,-20978552,-76.366733999983
000002,万科A,2015-03-31,34,增持,472544161,4.27792448,83229332,21.3784129964389
601601,中国太保,2015-03-31,34,增持,10660537,0.11764001,3349200,45.8083111201139
600887,伊利股份,2015-03-31,32,增持,25440031,0.83018771,16297211,178.251469459095
600837,海通证券,2015-03-31,31,减持,20334525,0.21215563,-5234763,-20.4728539957781
600016,民生银行,2015-03-31,31,减持,34702080,0.10137715,-67363984,-66.0003740322543
601398,工商银行,2015-03-31,30,增持,344190036,0.0965724,295096893,601.095947350529
000001,平安银行,2015-03-31,29,减持,8340571,0.07300348,-1963835,-19.0582067515585
601988,中国银行,2015-03-31,28,增持,226019797,0.07677622,177895656,369.659909358174
002202,金风科技,2015-03-31,28,增持,55319439,2.0529832,12097926,27.9905194434077
600958,东方证券,2015-03-31,26,新进,1092000,0.02067499,1092000,0.02067499
601668,中国建筑,2015-03-31,26,增持,221507305,0.73835772,196593694,789.101563799804
601328,交通银行,2015-03-31,23,减持,25259996,0.03401437,-8628878,-25.4622741375237
600048,保利地产,2015-03-31,23,减持,135313354,1.26063148,-9896683,-6.81542626423269
601628,中国人寿,2015-03-31,23,减持,1326678,0.00469376,-4832644,-78.4606487532232
000776,广发证券,2015-03-31,23,减持,5891138,0.09952439,-772068,-11.5870348297801
601688,华泰证券,2015-03-31,20,减持,9571447,0.17091871,-1851545,-16.2089319505783
