股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
600519,贵州茅台,2019-12-31,145,增持,1604819,0.12775208,75816,4.95852526123232
600887,伊利股份,2019-12-31,110,减持,32230362,0.52868045,-30915539,-48.9589007527187
000651,格力电器,2019-12-31,106,减持,7185502,0.11944524,-1868700,-20.6390358863211
000002,万科A,2019-12-31,105,增持,486437020,4.30393613,24455236,5.29354984264921
601318,中国平安,2019-12-31,104,减持,18401680,0.1006643,-4627848,-20.0952794169294
600036,招商银行,2019-12-31,103,增持,33715065,0.13368462,23327744,224.579022829852
600030,中信证券,2019-12-31,92,增持,13691328,0.11299357,4068800,42.2841066297755
601166,兴业银行,2019-12-31,76,增持,10846853,0.05221314,1297965,13.5928392918631
600276,恒瑞医药,2019-12-31,74,减持,3243022,0.07332478,-1168376,-26.4853907990165
000001,平安银行,2019-12-31,53,减持,10637577,0.05481614,-25142277,-70.2693672254783
600048,保利地产,2019-12-31,52,减持,15346451,0.12860865,-5445241,-26.1895039614862
601328,交通银行,2019-12-31,50,增持,16700500,0.02248842,424777,2.60988098654665
300750,宁德时代,2019-12-31,44,增持,1661355,0.07522892,1570955,1737.78207964602
600741,华域汽车,2019-12-31,43,减持,4496561,0.14262462,-1694368,-27.368558095239
000858,五粮液,2019-12-31,42,减持,24063125,0.11977198,-110386,-0.456640328332943
600000,浦发银行,2019-12-31,40,增持,4406471,0.01501247,1071800,32.1411017758574
600016,民生银行,2019-12-31,40,增持,11729564,0.02679058,2094720,21.7410889060581
000333,美的集团,2019-12-31,39,减持,12438692,0.17841185,-3037014,-19.6243971034342
600352,浙江龙盛,2019-12-31,35,增持,118048720,3.62854838,73457009,164.732429755835
601398,工商银行,2019-12-31,34,减持,28654817,0.00803993,-41439983,-59.1199104641143
600529,山东药玻,2019-12-31,30,减持,3802185,0.63905735,-552754,-12.6925773242748
300059,东方财富,2019-12-31,28,减持,9936748,0.14796496,-870758,-8.05697447681269
300724,捷佳伟创,2019-12-31,28,增持,2145000,0.6703125,796300,59.0420404834285
000963,华东医药,2019-12-31,27,增持,22926543,1.31023076,12461761,119.082853326519
600585,海螺水泥,2019-12-31,27,增持,803662,0.01516542,367891,84.4230111687102
000895,双汇发展,2019-12-31,26,减持,7019118,0.21146493,-11035506,-61.1228791028825
600104,上汽集团,2019-12-31,24,减持,2803114,0.02399217,-644574,-18.6958332656551
300144,宋城演艺,2019-12-31,24,减持,5385878,0.37077302,-1635502,-23.2931702884618
600690,海尔智家,2019-12-31,24,增持,823794,0.01252047,55494,7.22295978133542
601336,新华保险,2019-12-31,24,减持,786780,0.02522099,-64800,-7.60938490805327
002415,海康威视,2019-12-31,23,增持,114758431,1.22801816,10532074,10.1050005998003
600872,中炬高新,2019-12-31,23,增持,7798972,0.97898668,4672501,149.449683045197
600486,扬农化工,2019-12-31,22,增持,9870228,3.18498316,7190937,268.38954783187
600196,复星医药,2019-12-31,22,增持,12308322,0.48025008,11078667,900.957341693402
002583,海能达,2019-12-31,21,增持,30072296,1.6347424,531700,1.79989598043316
002304,洋河股份,2019-12-31,21,增持,6097054,0.40458544,6005310,6545.72506103941
300166,东方国信,2019-12-31,21,减持,24529198,2.32134572,-1040214,-4.06819679701669
000725,京东方A,2019-12-31,20,增持,10947300,0.0314592,9762700,824.134729022455
000568,泸州老窖,2019-12-31,20,增持,8620159,0.58850618,3660336,73.7997303532808
002027,分众传媒,2019-12-31,20,增持,21046349,0.14338819,4713284,28.8573149007856
600426,华鲁恒升,2019-12-31,20,减持,29687006,1.82502861,-14484887,-32.7920902099441
601818,光大银行,2019-12-31,20,增持,4717600,0.00898774,1572500,49.99841022543
600031,三一重工,2019-12-31,19,增持,6071896,0.07205933,4825700,387.234431822924
002507,涪陵榨菜,2019-12-31,19,增持,5274405,0.66818986,4361405,477.700438116101
300244,迪安诊断,2019-12-31,19,增持,5476449,0.88264578,549552,11.154119925787
600176,中国巨石,2019-12-31,19,增持,8195028,0.23398945,6658328,433.287434112058
300433,蓝思科技,2019-12-31,19,增持,1289417,0.03033198,1232917,2182.15398230088
600085,同仁堂,2019-12-31,18,增持,3725298,0.27162808,3633806,3971.71993179732
600660,福耀玻璃,2019-12-31,18,增持,1625043,0.06477845,768419,89.7031836605092
601601,中国太保,2019-12-31,18,减持,765606,0.00844855,-683168,-47.1549047677554
002065,东华软件,2019-12-31,18,增持,13440664,0.43141518,10923365,433.931964379281
600660,福耀玻璃,2019-12-31,18,增持,1625043,0.06477845,768419,89.7031836605092
600085,同仁堂,2019-12-31,18,增持,3725298,0.27162808,3633806,3971.71993179732
600009,上海机场,2019-12-31,17,增持,2064709,0.1071486,1636009,381.620947049219
601688,华泰证券,2019-12-31,17,增持,251839141,2.77458247,2271148,0.910031760362796
601021,春秋航空,2019-12-31,17,减持,14635571,1.59650143,-7419416,-33.6405367185208
600258,首旅酒店,2019-12-31,17,增持,2775443,0.28099407,1667086,150.410562661669
603899,晨光文具,2019-12-31,16,增持,3467375,0.3768886,1410670,68.5888350541278
002475,立讯精密,2019-12-31,16,减持,3942210,0.07347858,-3022452,-43.3969659977756
601006,大秦铁路,2019-12-31,16,增持,3386700,0.02278032,1100300,48.1236878936319
002648,卫星石化,2019-12-31,16,增持,1907816,0.17901901,1907816,100
000063,中兴通讯,2019-12-31,15,增持,1361542,0.03220654,396763,41.1247549957037
002372,伟星新材,2019-12-31,15,增持,37178260,2.36335597,22523619,153.696149909097
300122,智飞生物,2019-12-31,15,增持,9190400,0.5744,7767617,545.945305784508
600885,宏发股份,2019-12-31,15,增持,889746,0.11946725,527106,145.352415618796
600612,老凤祥,2019-12-31,15,增持,8709610,1.66494252,4680160,116.148854061969
000807,云铝股份,2019-12-31,14,增持,1592200,0.0610778,1592200,100
601933,永辉超市,2019-12-31,14,减持,82370846,0.86067782,-45937100,-35.802225374257
