股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
601818,光大银行,2017-06-30,17,增持,10284595,0.02203255,6610545,179.925286808835
600276,恒瑞医药,2017-06-30,17,减持,5122576,0.18185219,-14258158,-73.5687203590948
002450,康得新,2017-06-30,16,减持,4619454,0.13070764,-43088941,-90.317314175
002517,恺英网络,2017-06-30,16,增持,9201336,1.28240566,9201336,100
601899,紫金矿业,2017-06-30,16,增持,149868133,0.02246344,144271641,2577.89417013372
600557,康缘药业,2017-06-30,16,增持,19248091,3.12241357,7914412,69.8309172158484
000338,潍柴动力,2017-06-30,15,增持,3810700,0.09530038,2572621,207.791344494172
300408,三环集团,2017-06-30,15,增持,1936679,0.11207956,289179,17.5525948406677
601601,中国太保,2017-06-30,15,减持,1361674,0.0150262,-17788762,-92.8895926964796
002583,海能达,2017-06-30,15,减持,28316248,1.62163989,-46526108,-62.1654775271906
002202,金风科技,2017-06-30,15,减持,41166200,0.78972312,-678044,-1.62039968985937
000776,广发证券,2017-06-30,15,减持,947200,0.01242867,-812900,-46.1848758593262
002573,清新环境,2017-06-30,15,增持,24561583,2.28863779,916177,3.87465116902624
600416,*ST湘电,2017-06-30,15,减持,47903908,3.3525509,-12300175,-20.4307986885208
601988,中国银行,2017-06-30,14,增持,9679723,0.0032881,4928500,103.731186686039
600016,民生银行,2017-06-30,14,减持,20718556,0.05678596,-41725740,-66.8207389190519
601169,北京银行,2017-06-30,14,增持,4470146,0.02939594,110208,2.52774236697861
600079,人福医药,2017-06-30,14,减持,1462600,0.11372817,-395764,-21.2963660509997
002675,东诚药业,2017-06-30,14,减持,2847339,0.40467974,-607899,-17.5935492721485
002521,齐峰新材,2017-06-30,14,增持,18365062,3.71246987,9568577,108.777278651643
300219,鸿利智汇,2017-06-30,13,减持,5200166,0.72872685,-3487230,-40.1412575183634
300059,东方财富,2017-06-30,13,减持,877200,0.02045337,-2544489,-74.363538007107
601607,上海医药,2017-06-30,13,增持,1099750,0.04089947,403152,57.8744125019021
000423,东阿阿胶,2017-06-30,13,增持,499856,0.07642804,309656,162.805467928496
000807,云铝股份,2017-06-30,13,减持,53701840,2.06003686,-616891,-1.13568742981127
600352,浙江龙盛,2017-06-30,12,增持,30557902,0.93928019,13276907,76.8295286237858
600000,浦发银行,2017-06-30,12,减持,4296654,0.01528853,-4043634,-48.4831459057529
000418,小天鹅A,2017-06-30,12,增持,1100208,0.1739493,988270,882.872661651986
000783,长江证券,2017-06-30,12,减持,25438394,0.46005141,-759318,-2.89841341869855
601328,交通银行,2017-06-30,12,减持,2229200,0.00300177,-14805500,-86.9137701280328
600153,建发股份,2017-06-30,12,增持,3969437,0.14000553,672937,20.4136811770059
600660,福耀玻璃,2017-06-30,12,增持,9145404,0.36455951,8228808,897.757354385138
600699,均胜电子,2017-06-30,12,减持,11030957,1.16202304,-4478424,-28.875581817224
600418,江淮汽车,2017-06-30,12,减持,33339173,1.76089153,-2586745,-7.20021962973918
000999,华润三九,2017-06-30,12,增持,560858,0.05729471,554158,8271.01492537313
600015,华夏银行,2017-06-30,12,减持,1745360,0.0136115,-3074791,-63.7903459870863
600138,中青旅,2017-06-30,12,增持,2187676,0.30223197,1464788,202.630006308031
601636,旗滨集团,2017-06-30,12,增持,1724100,0.06422574,1724100,100
000703,恒逸石化,2017-06-30,11,减持,35358792,2.14500543,-687814,-1.90812416569815
601006,大秦铁路,2017-06-30,11,减持,84428681,0.56790117,-519000,-0.610964294599166
601888,中国国旅,2017-06-30,11,减持,610700,0.03127823,-30321,-4.73011024599818
600486,扬农化工,2017-06-30,11,减持,6318135,2.03877293,-11096230,-63.7188321250875
600436,片仔癀,2017-06-30,11,减持,217391,0.03603262,-1427360,-86.7827409741657
002422,科伦药业,2017-06-30,11,减持,19344788,1.34338806,-1215021,-5.9096901143391
600486,扬农化工,2017-06-30,11,减持,6318135,2.03877293,-11096230,-63.7188321250875
601006,大秦铁路,2017-06-30,11,减持,84428681,0.56790117,-519000,-0.610964294599166
600335,国机汽车,2017-06-30,11,增持,27705798,2.69057074,3756953,15.687407889608
600436,片仔癀,2017-06-30,11,减持,217391,0.03603262,-1427360,-86.7827409741657
000862,银星能源,2017-06-30,11,增持,262840,0.03709147,48643,22.7094683865787
002812,恩捷股份,2017-06-30,11,增持,1035299,0.75873872,1035299,100
000895,双汇发展,2017-06-30,10,增持,3468670,0.10512529,2564094,283.458106339324
002466,天齐锂业,2017-06-30,10,增持,461781,0.04643712,261579,130.657535888752
601989,中国重工,2017-06-30,10,减持,491000,0.00257338,-19939000,-97.5966715614293
600584,长电科技,2017-06-30,10,增持,2156202,0.15856245,617089,40.0938072773084
600151,航天机电,2017-06-30,10,增持,35184960,1.63292428,12106523,52.4581582366258
000786,北新建材,2017-06-30,10,减持,834163,0.04663829,-4391014,-84.0356986949916
300136,信维通信,2017-06-30,10,增持,1352567,0.13761899,1295567,2272.92456140351
600426,华鲁恒升,2017-06-30,10,减持,22141536,1.36635508,-2772064,-11.126709909447
002110,三钢闽光,2017-06-30,10,增持,91269910,3.32532816,84500,0.0926683336731172
600801,华新水泥,2017-06-30,10,减持,995200,0.06645425,-1034200,-50.960875135508
601211,国泰君安,2017-06-30,10,增持,1621083,0.01860335,875883,117.536634460547
002285,世联行,2017-06-30,10,增持,2813993,0.13760564,2318088,467.445982597473
600628,新世界,2017-06-30,10,增持,4406277,0.68116318,2031397,85.5368271238968
600525,长园集团,2017-06-30,10,增持,60216234,4.57114667,3654366,6.46082975901715
600612,老凤祥,2017-06-30,10,减持,11156153,2.13262745,-408536,-3.53261553337059
300367,东方网力,2017-06-30,10,增持,1344069,0.15711923,36375,2.781614047323
002008,大族激光,2017-06-30,9,增持,4490992,0.42087324,3889094,646.138382250813
002456,欧菲光,2017-06-30,9,减持,2839531,0.10456113,-6738326,-70.3531698165884
600373,中文传媒,2017-06-30,9,增持,1107322,0.08036068,700360,172.094691887695
000001,平安银行,2017-06-30,9,增持,4744349,0.02763095,4464249,1593.80542663335
600050,中国联通,2017-06-30,9,增持,4325660,0.02040734,1610000,59.2857721511529
002142,宁波银行,2017-06-30,9,增持,3687300,0.09455116,1073704,41.0814831366439
000998,隆平高科,2017-06-30,9,减持,14630938,1.16470308,-72398,-0.49239165860047
002475,立讯精密,2017-06-30,9,增持,1335673,0.0630017,1265169,1794.46414387836
601198,东兴证券,2017-06-30,9,减持,17278046,0.62647906,-265817,-1.51515661060509
600594,益佰制药,2017-06-30,9,减持,1087726,0.13735173,-901746,-45.3258955139856
600309,万华化学,2017-06-30,9,减持,500541,0.01830793,-1304323,-72.267107106131
600258,首旅酒店,2017-06-30,9,减持,3253347,0.39882022,-1973794,-37.760488955626
600869,智慧能源,2017-06-30,9,减持,23920454,0.77059729,-284091,-1.17370931781614
600054,黄山旅游,2017-06-30,9,减持,3037890,0.40651545,-87874,-2.81128069809493
600029,南方航空,2017-06-30,9,增持,53702384,0.54700298,24125282,81.5674301018403
603885,吉祥航空,2017-06-30,9,减持,13261319,0.73796437,-940852,-6.62470547636696
601766,中国中车,2017-06-30,9,增持,2974952,0.01036609,910700,44.1176755551163
300003,乐普医疗,2017-06-30,9,增持,24755901,1.38949065,9173717,58.8731143208166
000550,江铃汽车,2017-06-30,9,增持,8005197,0.92737108,7801917,3838.01505312869
600803,新奥股份,2017-06-30,9,增持,5953606,0.60394567,4077004,217.254591010774
002250,联化科技,2017-06-30,9,增持,6260897,0.67619432,4201500,204.016029934976
000402,金融街,2017-06-30,8,减持,7511426,0.25130821,-1625702,-17.7922647028694
601801,皖新传媒,2017-06-30,8,增持,1354725,0.06810384,1301258,2433.75914115249
600498,烽火通信,2017-06-30,8,增持,300500,0.028721,101800,51.2330145948666
601229,上海银行,2017-06-30,8,增持,2220715,0.03698448,253900,12.9091958318398
002460,赣锋锂业,2017-06-30,8,减持,321400,0.04409355,-4151702,-92.8148296193559
601628,中国人寿,2017-06-30,8,增持,621529,0.00219896,458429,281.072348252606
600019,宝钢股份,2017-06-30,8,增持,434600,0.00196628,434600,100
300347,泰格医药,2017-06-30,8,增持,15637828,2.37822291,3101488,24.7399799303465
002385,大北农,2017-06-30,8,增持,52419151,1.27830726,3395866,6.92704701449525
600702,沱牌舍得,2017-06-30,8,增持,1487677,0.44105455,1154106,345.985112614706
002460,赣锋锂业,2017-06-30,8,减持,321400,0.04409355,-4151702,-92.8148296193559
601801,皖新传媒,2017-06-30,8,增持,1354725,0.06810384,1301258,2433.75914115249
600282,南钢股份,2017-06-30,8,增持,547900,0.01382862,547900,100
000980,*ST众泰,2017-06-30,8,增持,7040983,0.38474309,5856583,494.476781492739
600080,金花股份,2017-06-30,8,增持,1971282,0.6456956,28200,1.45130262129956
002185,华天科技,2017-06-30,8,增持,11703622,0.54917888,10541112,906.754522541741
601336,新华保险,2017-06-30,8,减持,847518,0.02716798,-326860,-27.8326058560361
601229,上海银行,2017-06-30,8,增持,2220715,0.03698448,253900,12.9091958318398
601225,陕西煤业,2017-06-30,8,增持,5770790,0.0577079,1409400,32.315385691259
600795,国电电力,2017-06-30,8,增持,1809600,0.00920897,1328500,276.138017044274
600491,XD龙元建,2017-06-30,8,减持,65122527,0.60395586,-11015117,-14.4673730644988
600110,诺德股份,2017-06-30,8,减持,933000,0.08110844,-412400,-30.6525940240821
600392,盛和资源,2017-06-30,8,增持,734500,0.05440223,269500,57.9569892473118
002221,东华能源,2017-06-30,8,增持,61615959,3.80354154,1571219,2.61674711223664
600462,九有股份,2017-06-30,8,增持,27500,0.00515196,8500,44.7368421052632
300486,东杰智能,2017-06-30,8,增持,328543,0.23238148,206545,169.301955769767
002027,分众传媒,2017-06-30,7,增持,50720571,0.58053724,49592471,4396.10593032533
000639,西王食品,2017-06-30,7,增持,9378456,2.06332836,784576,9.12947353232766
300296,利亚德,2017-06-30,7,增持,616300,0.0378351,563300,1062.83018867925
002035,华帝股份,2017-06-30,7,增持,2114126,0.36340043,1796268,565.116498562251
000970,中科三环,2017-06-30,7,增持,1504800,0.14126925,1484800,7424
002020,京新药业,2017-06-30,7,减持,1587826,0.2488764,-788374,-33.1779311505765
000888,峨眉山A,2017-06-30,7,增持,191120,0.03627163,140000,273.865414710485
600351,亚宝药业,2017-06-30,7,增持,25076002,3.1861094,16566979,194.69895662522
000661,长春高新,2017-06-30,7,减持,1990458,1.17008494,-3448023,-63.4004789204927
600690,青岛海尔,2017-06-30,7,减持,823400,0.01350362,-2167158,-72.4666767874089
600835,上海机电,2017-06-30,7,减持,333406,0.03259931,-666527,-66.657166030124
002597,金禾实业,2017-06-30,7,减持,2959494,0.52443525,-420969,-12.4529983023036
002127,南极电商,2017-06-30,7,增持,561200,0.03648279,114519,25.6377593853332
002462,嘉事堂,2017-06-30,7,减持,1267768,0.50604185,-1650469,-56.5570582512661
600487,亨通光电,2017-06-30,7,增持,2311554,0.18622505,598954,34.9733738175873
002353,杰瑞股份,2017-06-30,7,减持,30086,0.00314098,-625414,-95.4102212051869
600864,哈投股份,2017-06-30,7,持平,40307529,0.40486267,0,0
600565,迪马股份,2017-06-30,7,减持,51548246,2.12414346,-21977338,-29.8907357199638
000065,北方国际,2017-06-30,7,减持,656200,0.12791333,-499973,-43.2437879106328
601799,星宇股份,2017-06-30,7,增持,2843779,1.02977553,780815,37.8491820506805
002217,合力泰,2017-06-30,7,增持,36421650,1.16425936,17662325,94.1522416185017
601877,正泰电器,2017-06-30,6,增持,26863597,0.0326779,26257997,4335.86476221929
000729,燕京啤酒,2017-06-30,6,减持,21231870,0.75329337,-4801829,-18.4446666607
600009,上海机场,2017-06-30,6,增持,589379,0.03058597,183460,45.1962090959034
601669,中国电建,2017-06-30,6,增持,6714200,0.04388643,5160800,332.226084717394
600089,特变电工,2017-06-30,6,增持,1421822,0.03823492,634922,80.6864912949549
002230,科大讯飞,2017-06-30,6,减持,95550,0.00688057,-9421363,-98.9959979669878
000725,京东方A,2017-06-30,6,增持,8570400,0.02438024,3755985,78.0153975093547
002508,老板电器,2017-06-30,6,减持,53210,0.00560675,-88190,-62.3691654879774
000778,新兴铸管,2017-06-30,6,增持,36904851,0.54619671,36904851,100
002635,安洁科技,2017-06-30,6,增持,1508713,0.25740507,1379713,1069.54496124031
300196,长海股份,2017-06-30,6,增持,687743,0.32402797,240600,53.8082895181184
002508,老板电器,2017-06-30,6,减持,53210,0.00560675,-88190,-62.3691654879774
601669,中国电建,2017-06-30,6,增持,6714200,0.04388643,5160800,332.226084717394
600963,岳阳林纸,2017-06-30,6,减持,10440990,0.74699452,-8016886,-43.4334156324379
002223,鱼跃医疗,2017-06-30,6,增持,437383,0.04363024,406983,1338.75986842105
600884,杉杉股份,2017-06-30,6,减持,1234400,0.10994287,-1365246,-52.5166118771556
000951,中国重汽,2017-06-30,6,增持,4483266,0.6680665,4483266,100
000530,冰山冷热,2017-06-30,6,减持,10536274,1.23017299,-1159090,-9.91067913747704
000755,山西三维,2017-06-30,6,增持,6800,0.00144908,800,13.3333333333333
000778,新兴铸管,2017-06-30,6,增持,36904851,0.54619671,36904851,100
600422,昆药集团,2017-06-30,6,减持,817819,0.10369353,-418431,-33.8467947421638
600089,特变电工,2017-06-30,6,增持,1421822,0.03823492,634922,80.6864912949549
002099,海翔药业,2017-06-30,6,减持,24201569,0.82299331,-1020100,-4.04453805178396
000069,华侨城A,2017-06-30,6,减持,783384,0.00954685,-13778,-1.72838143313404
002050,三花智控,2017-06-30,6,增持,13609303,0.75545285,13477303,10210.078030303
300160,秀强股份,2017-06-30,6,增持,21210866,3.54839165,1290884,6.48034722119729
002635,安洁科技,2017-06-30,6,增持,1508713,0.25740507,1379713,1069.54496124031
300326,凯利泰,2017-06-30,6,增持,1256907,0.17581079,1256907,100
600289,亿阳信通,2017-06-30,6,增持,23400,0.00370809,23400,100
002341,新纶科技,2017-06-30,6,增持,11417025,2.26880978,3507066,44.3373473870092
600572,康恩贝,2017-06-30,6,增持,42636137,1.698157,1390000,3.37001256626772
600872,中炬高新,2017-06-30,6,增持,1061311,0.13322388,404211,61.5143813726982
603368,柳州医药,2017-06-30,6,增持,508742,0.27491771,200322,64.9510407885351
603003,龙宇燃油,2017-06-30,6,持平,20497952,0.47164388,0,0
603009,北特科技,2017-06-30,6,增持,2284408,1.74034809,2284408,100
300450,先导智能,2017-06-30,6,增持,28963,0.00709877,28963,100
300666,江丰电子,2017-06-30,6,新进,94894,0.04337812,94894,0.04337812
603311,金海环境,2017-06-30,5,减持,""",",-1325000,000566,海南海药
2017-06-30,券商,4,25534039,333086673.28,1.91126014,-3789961,601021,春秋航空
2017-06-30,券商,4,13197689,443838281.07,1.64851596,-4552311,000581,威孚高科
2017-06-30,券商,4,951992,24656592.8,0.09435467,506477,300088,长信科技
2017-06-30,券商,4,23278306,366553899.18,2.02518686,0,600340,华夏幸福
2017-06-30,券商,4,431400,14486412,0.01459925,392400,002244,滨江集团
2017-06-30,券商,4,168712455,1167490188.6,5.42232034,44425600,000157,中联重科
2017-06-30,券商,4,2386800,10716732,0.03130112,-2351200,300432,富临精工
2017-06-30,券商,4,270177,6457230.3,0.05297691,219877,600219,南山铝业
2017-06-30,券商,4,84762080,295818451.2,0.91623757,1477271,002162,悦心健康
2017-06-30,券商,4,14100,93201,0.00165464,-1500,600420,现代制药
2017-06-30,券商,4,10152128,159286888.32,0.91422814,6722268,000625,长安汽车
2017-06-30,券商,4,935581,13541548.02,0.01948052,-2275321,002171,楚江新材
2017-06-30,券商,4,7699062,114177089.46,1.44014292,-749067,300258,精锻科技
2017-06-30,券商,4,6881011,113605491.61,1.69901505,2220814,600809,山西汾酒
2017-06-30,券商,4,8097900,298261151,0.93525625,-10629400,002310,东方园林
2017-06-30,券商,4,8011520,126280664,0.29880851,7878520,600037,歌华有线
2017-06-30,券商,4,34206286,496141231.95,0.02542669,257983,601098,中南传媒
2017-06-30,券商,4,3631279,67687040.56,0.20218703,-749461,600271,航天信息
2017-06-30,券商,4,943077,19465109.28,0.05062544,795677,300351,永贵电器
2017-06-30,券商,4,5386159,98189678.57,1.40043401,-785600,601377,兴业证券
2017-06-30,券商,4,736300,6003440,0.01099502,-1027200,600998,九州通
600219,南山铝业,2017-06-30,5,增持,84762080,0.91623757,1477271,1.77375804511961
600998,九州通,2017-06-30,5,减持,649200,0.03828602,-79459791,-99.1896040732806
600809,山西汾酒,2017-06-30,5,减持,8097900,0.93525625,-10629400,-56.7588493803164
002162,悦心健康,2017-06-30,5,减持,14100,0.00165464,-1500,-9.61538461538462
600271,航天信息,2017-06-30,5,增持,943077,0.05062544,795677,539.808005427408
600420,现代制药,2017-06-30,5,增持,10152128,0.91422814,6722268,195.992489489367
300351,永贵电器,2017-06-30,5,减持,5386159,1.40043401,-785600,-12.7289481005334
002171,楚江新材,2017-06-30,5,减持,7699062,1.44014292,-749067,-8.86666148208674
300258,精锻科技,2017-06-30,5,增持,6881011,1.69901505,2220814,47.6549381925271
002172,澳洋科技,2017-06-30,5,减持,2053444,0.27995358,-2646289,-56.3072200059025
601098,中南传媒,2017-06-30,5,减持,3631279,0.20218703,-749461,-17.1080913270361
600837,海通证券,2017-06-30,5,减持,193492041,1.68229079,-3205709,-1.62976393985188
300244,迪安诊断,2017-06-30,5,增持,25532423,3.35960681,12112412,90.2563492682681
600297,广汇汽车,2017-06-30,5,增持,58414770,0.81693028,12683662,27.7353043796796
600676,交运股份,2017-06-30,5,持平,17251887,1.05543562,0,0
601377,兴业证券,2017-06-30,5,减持,736300,0.01099502,-1027200,-58.2478026651545
300197,铁汉生态,2017-06-30,5,增持,950067,0.06251866,921067,3176.09310344828
300355,蒙草生态,2017-06-30,5,增持,195880,0.01221013,95880,95.88
600057,厦门象屿,2017-06-30,5,减持,10865618,0.92806707,-8995483,-45.2919654353502
300265,通光线缆,2017-06-30,5,减持,""",",""",",民和股份,2017-06-30
券商,4,5,8470408.44,0.2254291,0.2254291,100,苏交科,2017-06-30
券商,4,5,26960025.6,0.24422381,0.27394725,2904.21052631579,华建集团,2017-06-30
券商,4,5,""",",""",",600745,2017-06-30,4,5
增持,482501,9027593.71,482501,100,600409,2017-06-30,4,5
减持,279100,2810537,-1724589,-86.0706926074855,000823,2017-06-30,4,5
增持,5630421,81190670.82,3367168,148.775589825795,002417,2017-06-30,4,5
减持,18600,362700,-6400,-25.6,603868,2017-06-30,4,5
增持,67896,4198688.64,67896,100,603208,2017-06-30,4,5
增持,2433817,131499132.51,2273817,1421.135625,603488,2017-06-30,4,5
新进,2264112,39531395.52,2264112,1.08851539,000540,2017-06-30,4,4
增持,1145800,7963310,1145800,100,601117,2017-06-30,4,4
减持,1693400,11836866,-2955451,-63.5737949011487,600406,2017-06-30,4,4
增持,522900,9359795,220020,72.6426307448494,601788,2017-06-30,4,4
减持,420000,6791657,-1184600,-73.8252523993519,600900,2017-06-30,4,4
增持,1546700,23788246,825564,114.481041024162,600485,2017-06-30,4,4
增持,10800,961481,10100,1442.85714285714,002129,2017-06-30,4,4
增持,75422600,623744902,500,0.000662935664745479,600637,2017-06-30,4,4
减持,101000,4665551,-552000,-84.5329249617152,002594,2017-06-30,4,4
减持,32725356,1634631531.4,-199456,-0.60579237324119,600376,2017-06-30,4,4
减持,1885769,21573197.36,-1698960,-47.3943776503049,000925,2017-06-30,4,4
增持,1974636,41013189.72,1753824,794.261181457529,600011,2017-06-30,4,4
增持,88427,649054.18,88427,100,600369,2017-06-30,4,4
增持,130386300,731467143,386300,0.297153846153846,000758,2017-06-30,4,4
减持,527900,3700579,-9865481,-94.9208058474908,600654,2017-06-30,4,4
增持,20186860,272143666.8,4900,0.0242791086693265,000415,2017-06-30,4,4
增持,183181,1232808.13,183181,100,600535,2017-06-30,4,4
增持,438249,18204863.46,198029,82.4365165265174,000301,2017-06-30,4,4
增持,44500,224725,14500,48.3333333333333,600438,2017-06-30,4,4
减持,2552195,14241248.1,-17647805,-87.3653712871287,002881,2017-06-30,4,4
600900,长江电力,2017-06-30,4,增持,1546700,0.00703046,825564,114.481041024162
002304,洋河股份,2017-06-30,4,增持,512616,0.03401592,85703,20.075050420109
600170,上海建工,2017-06-30,4,增持,1252500,0.01406608,502500,67
600085,同仁堂,2017-06-30,4,增持,16149088,1.17750187,46988,0.291812869128871
600535,天士力,2017-06-30,4,增持,438249,0.04056074,198029,82.4365165265174
002405,四维图新,2017-06-30,4,减持,741683,0.05782585,-4258419,-85.1666426004909
002594,比亚迪,2017-06-30,4,减持,32725356,1.19954701,-199456,-0.60579237324119
601788,光大证券,2017-06-30,4,减持,420000,0.00910907,-1184600,-73.8252523993519
002045,国光电器,2017-06-30,4,增持,1467901,0.35209569,1467901,100
600369,西南证券,2017-06-30,4,增持,130386300,2.30972151,386300,0.297153846153846
000876,新希望,2017-06-30,4,增持,393300,0.00932871,364300,1256.20689655172
300014,亿纬锂能,2017-06-30,4,增持,3889486,0.45438686,2819186,263.40147622162
002343,慈文传媒,2017-06-30,4,增持,156800,0.04985533,156800,100
002156,通富微电,2017-06-30,4,增持,47094800,4.84200512,7750872,19.7003003868856
000758,中色股份,2017-06-30,4,减持,527900,0.02680541,-9865481,-94.9208058474908
600485,信威集团,2017-06-30,4,增持,10800,0.00036939,10100,1442.85714285714
600160,巨化股份,2017-06-30,4,增持,9755000,0.46195748,7500666,332.722036752318
000967,盈峰环境,2017-06-30,4,增持,9098209,0.83230662,739159,8.84261967568085
600056,中国医药,2017-06-30,4,增持,404603,0.03786696,242003,148.833333333333
002083,孚日股份,2017-06-30,4,增持,12390492,1.36459162,12138392,4814.91154303848
600438,通威股份,2017-06-30,4,减持,2552195,0.06573803,-17647805,-87.3653712871287
002538,司尔特,2017-06-30,4,减持,2100000,0.29243012,-4348260,-67.4330749690614
000513,丽珠集团,2017-06-30,4,增持,110300,0.02591864,109300,10930
600406,国电南瑞,2017-06-30,4,增持,522900,0.02152779,220020,72.6426307448494
002206,海利得,2017-06-30,4,增持,2364500,0.19411799,1812050,328.002534165988
000301,东方市场,2017-06-30,4,增持,44500,0.00365283,14500,48.3333333333333
603008,喜临门,2017-06-30,4,增持,2572649,0.65252967,2561783,23576.1365727959
300079,数码视讯,2017-06-30,4,增持,2422945,0.17585687,132800,5.79875946719531
600804,鹏博士,2017-06-30,4,增持,822100,0.05740384,822100,100
601678,滨化股份,2017-06-30,4,增持,138500,0.01165825,100800,267.37400530504
002249,大洋电机,2017-06-30,4,减持,4602717,0.19424469,-14638711,-76.079129885786
600308,华泰股份,2017-06-30,4,减持,994217,0.08515329,-327983,-24.8058538798971
300113,顺网科技,2017-06-30,4,减持,645531,0.09310038,-180473,-21.8489256710621
300129,泰胜风能,2017-06-30,4,增持,31534888,4.33715362,31344888,16497.3094736842
300033,同花顺,2017-06-30,4,减持,18800,0.00349703,-336663,-94.7111232392682
600960,渤海汽车,2017-06-30,4,减持,4219517,0.44391879,-1876405,-30.7813157714288
