股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
601318,中国平安,2015-06-30,144,增持,106953771,1.17015708,20573698,23.8176436827045
601166,兴业银行,2015-06-30,84,增持,43699677,0.2293665,13215487,43.351937512527
601211,国泰君安,2015-06-30,78,新进,1152500,0.01511469,1152500,0.01511469
600036,招商银行,2015-06-30,75,增持,62782690,0.24894159,42098786,203.534042702964
600016,民生银行,2015-06-30,57,增持,49754977,0.13636975,15052897,43.3775064779979
000002,万科A,2015-06-30,51,增持,535678835,4.84862438,63134674,13.3605870542119
600000,浦发银行,2015-06-30,50,增持,187885576,1.00724187,181393329,2793.99919627211
000651,格力电器,2015-06-30,50,减持,17393768,0.57827615,-16544637,-48.7490116285665
600276,恒瑞医药,2015-06-30,50,减持,26737976,1.36662349,-5021209,-15.8102577254423
600066,宇通客车,2015-06-30,48,增持,76369820,3.446294,15802434,26.0906653623784
601328,交通银行,2015-06-30,40,增持,31621624,0.04258073,6361628,25.1845962287563
600271,航天信息,2015-06-30,40,增持,3283783,0.3556187,438805,15.4238451053049
600030,中信证券,2015-06-30,36,减持,3508196,0.02895293,-5461261,-60.8873090087839
300088,长信科技,2015-06-30,30,增持,30865866,5.34930437,28728459,1344.07995295234
600519,贵州茅台,2015-06-30,30,减持,896084,0.07846634,-724162,-44.6945710713065
600887,伊利股份,2015-06-30,30,增持,33139221,0.54071816,7699190,30.2640747568271
000858,五粮液,2015-06-30,30,增持,20518427,0.54053233,5558444,37.1554165536151
601985,中国核电,2015-06-30,28,新进,7206793,0.04629997,7206793,0.04629997
601766,中国中车,2015-06-30,28,增持,8065242,0.02955519,5319310,193.716013360855
600837,海通证券,2015-06-30,27,减持,14368573,0.12492565,-5965952,-29.339028081551
600048,保利地产,2015-06-30,26,增持,141521154,1.31614689,6207800,4.5877216228045
603979,金诚信,2015-06-30,26,新进,89757,0.02393527,89757,0.02393527
000333,美的集团,2015-06-30,25,增持,6213182,0.14482527,3510779,129.913229077972
600309,万华化学,2015-06-30,25,增持,30780062,1.42346428,24676134,404.266465790553
601398,工商银行,2015-06-30,23,减持,290545784,0.08152099,-53644252,-15.585649318448
002415,海康威视,2015-06-30,21,减持,4513486,0.11092023,-39075046,-89.645244304167
600037,歌华有线,2015-06-30,21,增持,18093434,1.54862863,2954785,19.5181551537393
601601,中国太保,2015-06-30,19,减持,6169111,0.06807671,-4491426,-42.13132978198
000001,平安银行,2015-06-30,19,减持,4023048,0.02811614,-4317523,-51.7653167870641
000568,泸州老窖,2015-06-30,19,增持,6242628,0.44518574,1808041,40.7713502971077
601009,南京银行,2015-06-30,19,增持,9542285,0.28349409,8840119,1258.97850365868
601336,新华保险,2015-06-30,19,增持,1700429,0.05450886,780167,84.7766179631453
000538,云南白药,2015-06-30,18,增持,1660446,0.15944367,1625146,4603.81303116147
600585,海螺水泥,2015-06-30,18,减持,2145650,0.0404893,-4368884,-67.0636456882411
601988,中国银行,2015-06-30,17,增持,414804415,0.14090407,188784618,83.5257001845728
002572,索菲亚,2015-06-30,17,增持,8491961,1.92565841,7705127,979.256997028598
002405,四维图新,2015-06-30,16,减持,1641333,0.23732514,-425764,-20.5971950034275
600335,国机汽车,2015-06-30,16,减持,7407835,1.18119842,-3140369,-29.771599032404
300186,大华农,2015-06-30,16,增持,12181660,2.2586235,8595425,239.678241944546
600557,康缘药业,2015-06-30,16,增持,11227224,2.18552811,98848,0.888251798824914
002400,省广股份,2015-06-30,15,增持,11627198,1.28517241,5721637,96.8855795410461
601169,北京银行,2015-06-30,15,减持,2815060,0.02665728,-362102839,-99.2285771655174
600587,新华医疗,2015-06-30,15,增持,2209313,0.54359261,1090613,97.4893179583445
002508,老板电器,2015-06-30,15,减持,2373698,0.48833987,-420735,-15.0561849219502
300287,飞利信,2015-06-30,15,增持,4492376,0.78784947,4391592,4357.42975075409
600657,信达地产,2015-06-30,14,增持,11998500,0.78716863,9504885,381.168905384352
002022,科华生物,2015-06-30,14,增持,5271022,1.02835328,5271022,100
000024,招商地产,2015-06-30,14,减持,724294,0.02811752,-383810,-34.636640604131
000665,湖北广电,2015-06-30,14,增持,18206497,2.86167837,7261300,66.3423417595864
600422,昆药集团,2015-06-30,14,减持,3574322,1.04778827,-308832,-7.95312264205849
002241,歌尔声学,2015-06-30,13,增持,30777397,2.01629665,21943009,248.381766795844
600893,中航动力,2015-06-30,13,增持,40838210,2.09564413,17670071,76.2688405831819
000793,华闻传媒,2015-06-30,13,减持,4302912,0.20977241,-236087,-5.20130099169442
000776,广发证券,2015-06-30,13,减持,2052238,0.02692841,-3838900,-65.1639802021273
000039,中集集团,2015-06-30,12,增持,950100,0.03535801,883900,1335.19637462236
002292,奥飞动漫,2015-06-30,12,增持,3170646,0.250866,1049400,49.4709241643826
600900,长江电力,2015-06-30,12,减持,1283601,0.0077794,-2349477,-64.6690492194222
000917,电广传媒,2015-06-30,12,减持,11402090,0.80434828,-52281054,-82.0955918884909
601288,农业银行,2015-06-30,12,减持,5566135,0.00171373,-1264965,-18.5177350646309
600570,恒生电子,2015-06-30,12,减持,517223,0.08371944,-854145,-62.2841571336067
600029,南方航空,2015-06-30,12,增持,5407688,0.05508174,5407688,100
600885,宏发股份,2015-06-30,12,增持,3887680,0.73080466,3475380,842.925054571914
600172,黄河旋风,2015-06-30,12,增持,45885151,3.30117858,4095757,9.80094853732504
000423,东阿阿胶,2015-06-30,11,增持,1680122,0.25689094,1327516,376.48707055467
601688,华泰证券,2015-06-30,11,减持,3785686,0.05285227,-5785761,-60.4481328685203
000888,峨眉山A,2015-06-30,11,减持,794554,0.15079413,-310790,-28.117038677552
002081,金螳螂,2015-06-30,11,减持,2962923,0.16813717,-3018477,-50.4643896077841
002480,新筑股份,2015-06-30,11,减持,8833382,1.3687351,-1211618,-12.0619014435042
600600,青岛啤酒,2015-06-30,11,增持,3921854,0.29029638,3251735,485.24739635796
600372,中航电子,2015-06-30,11,减持,9324590,0.53005834,-254262,-2.6544099439056
600352,浙江龙盛,2015-06-30,11,增持,15604392,0.4796434,10331540,195.938365044192
000957,中通客车,2015-06-30,11,增持,17303517,7.25499283,8706787,101.280219339214
000636,风华高科,2015-06-30,11,增持,31267271,2.60026599,3475818,12.5067876084061
601777,力帆股份,2015-06-30,11,增持,54962412,2.43925826,4962413,9.92482619849652
300196,长海股份,2015-06-30,11,增持,5695192,2.96624584,654411,12.982333491576
002458,益生股份,2015-06-30,11,增持,6182306,2.17293776,4140306,202.757394711068
600410,华胜天成,2015-06-30,11,增持,848600,0.13232004,360895,73.9986262187183
600687,刚泰控股,2015-06-30,11,减持,1199500,0.24467349,-3954160,-76.7252787339483
002202,金风科技,2015-06-30,10,减持,1923947,0.07140041,-53395492,-96.5221140438536
601989,中国重工,2015-06-30,10,减持,7359439,0.04008045,-129401413,-94.6187531794552
600115,东方航空,2015-06-30,10,减持,2785000,0.02197365,-2273000,-44.9387109529458
601668,中国建筑,2015-06-30,10,减持,172145650,0.57381884,-49361655,-22.2844366238847
000625,长安汽车,2015-06-30,10,减持,2513588,0.05390627,-26407467,-91.3087956162042
002310,东方园林,2015-06-30,10,增持,687717,0.06817774,127238,22.7016534071749
601818,光大银行,2015-06-30,10,减持,10281484,0.02202589,-793116,-7.16157694183086
300101,振芯科技,2015-06-30,10,增持,5603440,2.0156259,1771088,46.2141264685499
601006,大秦铁路,2015-06-30,10,增持,84496961,0.56836044,81537761,2755.39879021357
300271,华宇软件,2015-06-30,10,增持,1716018,0.552771,1492218,666.764075067024
600118,中国卫星,2015-06-30,10,增持,6732763,0.56937208,211336,3.24064043038433
000596,古井贡酒,2015-06-30,10,增持,2844058,0.56474544,2153993,312.143493728852
300085,银之杰,2015-06-30,10,增持,1088663,0.20718899,677182,164.571875736668
300212,易华录,2015-06-30,10,增持,7083951,2.20272107,6785757,2275.6182216946
000728,国元证券,2015-06-30,10,减持,310850,0.01582659,-10861834,-97.2177679060824
002191,劲嘉股份,2015-06-30,10,增持,7612544,0.57868065,1329002,21.1505230648574
600143,金发科技,2015-06-30,10,减持,6020394,0.23517165,-20939609,-77.6691642059535
600969,郴电国际,2015-06-30,10,减持,5441352,2.05860905,-1088000,-16.6632155840273
600773,西藏城投,2015-06-30,10,持平,13450000,1.84445254,0,0
300165,天瑞仪器,2015-06-30,10,增持,3600141,1.55931263,3600141,100
002378,章源钨业,2015-06-30,9,增持,3700000,0.40036036,957354,34.9062183015963
002514,宝馨科技,2015-06-30,9,增持,9392571,3.39061015,4222871,81.6850300791148
600859,王府井,2015-06-30,9,减持,1511171,0.3265504,-1554640,-50.7089315029531
002309,中利科技,2015-06-30,9,减持,1268603,0.22323072,-2747942,-68.4155661146582
600406,国电南瑞,2015-06-30,9,增持,8777453,0.3613677,5032318,134.369468657338
600498,烽火通信,2015-06-30,9,增持,4384410,0.42126371,1482438,51.0838147301214
000963,华东医药,2015-06-30,9,增持,746090,0.17188637,499290,202.305510534846
300054,鼎龙股份,2015-06-30,9,减持,6458611,1.46498907,-8002224,-55.337219462085
002146,荣盛发展,2015-06-30,9,增持,1852600,0.04855741,1687500,1022.1078134464
300070,碧水源,2015-06-30,9,减持,743561,0.06874443,-115339,-13.4286878565607
600690,青岛海尔,2015-06-30,9,减持,1470276,0.0482671,-582787,-28.386220978119
600079,人福医药,2015-06-30,9,减持,10261041,1.59574642,-5201,-0.0506611864399846
600597,光明乳业,2015-06-30,9,减持,6698343,0.54429896,-1107695,-14.1902332527718
300002,神州泰岳,2015-06-30,9,增持,1396191,0.07028499,1376191,6880.955
002262,恩华药业,2015-06-30,9,减持,3006063,0.61959366,-6405837,-68.0610397475536
600787,中储股份,2015-06-30,9,增持,8525100,0.458381,7725100,965.6375
600612,老凤祥,2015-06-30,9,增持,6977614,1.33385148,6977614,100
600886,国投电力,2015-06-30,9,减持,6241941,0.09198231,-70034301,-91.8166642242286
300049,福瑞股份,2015-06-30,9,减持,4269599,3.24120462,-151126,-3.41857953163791
002312,三泰控股,2015-06-30,9,增持,795025,0.10284568,282305,55.0602668122952
002250,联化科技,2015-06-30,9,增持,3746760,0.44865289,3746760,100
000409,ST地矿,2015-06-30,9,增持,9414500,1.99160436,1008010,11.9908546848923
600771,广誉远,2015-06-30,9,增持,1680824,0.68940355,1590824,1767.58222222222
002422,科伦药业,2015-06-30,8,增持,8354383,1.16033097,6982601,509.016811709149
603077,和邦股份,2015-06-30,8,增持,39980341,2.29968408,33412466,508.725668500086
002129,中环股份,2015-06-30,8,增持,54743641,0.67865312,29411077,116.099882349059
601998,中信银行,2015-06-30,8,增持,2452920,0.0052427,1182382,93.0615219694334
601633,长城汽车,2015-06-30,8,减持,651354,0.02140905,-789913,-54.8068470311191
601021,春秋航空,2015-06-30,8,增持,560900,0.140225,504900,901.607142857143
000623,吉林敖东,2015-06-30,8,增持,22389938,2.5032397,3319666,17.4075440560051
002465,海格通信,2015-06-30,8,减持,2198546,0.22040131,-2398220,-52.1718965028892
600655,豫园商城,2015-06-30,8,减持,3876701,0.26971695,-3368965,-46.496277912893
601198,东兴证券,2015-06-30,8,减持,560700,0.02239217,-27900,-4.74006116207951
000768,中航飞机,2015-06-30,8,增持,2468824,0.09302856,2468824,100
000901,航天科技,2015-06-30,8,增持,157198,0.04857425,157198,100
300294,博雅生物,2015-06-30,8,增持,482866,0.42468424,482866,100
002690,美亚光电,2015-06-30,8,增持,3009718,0.44522457,1780406,144.829465587255
300027,华谊兄弟,2015-06-30,8,增持,8170202,0.65730792,7755720,1871.1837908522
000488,晨鸣纸业,2015-06-30,8,增持,3114727,0.16085097,1440097,85.994936194861
600058,五矿发展,2015-06-30,8,增持,4060016,0.3787644,3960016,3960.016
300226,上海钢联,2015-06-30,8,增持,2679458,1.71760127,995099,59.0787949599818
001896,豫能控股,2015-06-30,8,持平,14963617,1.74956592,0,0
300359,全通教育,2015-06-30,8,增持,588109,0.27502291,435891,286.359694648465
000550,江铃汽车,2015-06-30,8,增持,5513722,0.63874335,2282602,70.644296714452
600283,钱江水利,2015-06-30,8,减持,12000000,3.39947424,-200000,-1.63934426229508
002649,博彦科技,2015-06-30,8,增持,117900,0.07030412,97903,489.58843826574
002073,软控股份,2015-06-30,8,增持,21631180,2.91382002,8541253,65.2505777916103
300026,红日药业,2015-06-30,8,增持,23125464,2.5369882,9573129,70.6382258112716
300333,兆日科技,2015-06-30,8,增持,1291100,1.15276786,1111300,618.075639599555
002003,伟星股份,2015-06-30,8,增持,6212549,1.52356005,4608534,287.312400445133
300038,梅泰诺,2015-06-30,8,增持,10359051,6.44823554,231058,2.28137993381315
300487,蓝晓科技,2015-06-30,8,新进,3500,0.004375,3500,0.004375
002775,文科园林,2015-06-30,8,新进,4000,0.00333336,4000,0.00333336
601877,正泰电器,2015-06-30,7,增持,1690692,0.12857888,848232,100.685136386297
000063,中兴通讯,2015-06-30,7,减持,792225,0.02304626,-2770496,-77.7634847073347
600038,中直股份,2015-06-30,7,减持,1146185,0.1944411,-5489235,-82.726262994656
002488,金固股份,2015-06-30,7,增持,5322104,1.0466623,3520452,195.401331666715
601628,中国人寿,2015-06-30,7,增持,1391878,0.00492444,65200,4.91453088089197
600028,中国石化,2015-06-30,7,减持,142247553,0.11749081,-37172407,-20.7181001489466
600686,金龙汽车,2015-06-30,7,减持,2787399,0.45940696,-3763083,-57.4474214263927
002447,*ST晨鑫,2015-06-30,7,增持,34882181,3.66581974,20436941,141.478722402674
600239,云南城投,2015-06-30,7,减持,6533141,0.61031272,-5125017,-43.960778366531
600340,华夏幸福,2015-06-30,7,减持,382100,0.01444198,-529986,-58.1070206098986
002294,信立泰,2015-06-30,7,增持,7519080,0.71883031,6888232,1091.90042609313
002367,康力电梯,2015-06-30,7,增持,649384,0.08792091,134600,26.1468887921925
002228,合兴包装,2015-06-30,7,增持,13866600,3.72267593,13298500,2340.87308572434
300104,乐视网,2015-06-30,7,减持,791100,0.04264288,-956192,-54.7242246859712
300011,鼎汉技术,2015-06-30,7,减持,677800,0.12906815,-1966295,-74.3655201496164
002183,怡亚通,2015-06-30,7,增持,1689400,0.16282057,60200,3.69506506260741
300005,探路者,2015-06-30,7,增持,4538041,0.88343996,720651,18.8781078171211
002349,精华制药,2015-06-30,7,增持,390507,0.150195,390507,100
600212,*ST江泉,2015-06-30,7,增持,6997765,1.36755973,6997765,100
600195,中牧股份,2015-06-30,7,增持,18761459,4.3651603,15891246,553.660860709641
600571,信雅达,2015-06-30,7,增持,1164298,0.57518984,952360,449.357831063802
600703,三安光电,2015-06-30,7,减持,58832077,2.45841998,-1730830,-2.85790442654941
600535,天士力,2015-06-30,7,增持,1034001,0.09569866,316107,44.0325451946945
002482,广田股份,2015-06-30,7,减持,3217138,0.59765423,-5684017,-63.8570724810432
002308,威创股份,2015-06-30,7,增持,18419493,2.2043656,12669493,220.339008695652
601788,光大证券,2015-06-30,7,增持,822485,0.02406334,368985,81.3638368246968
600259,广晟有色,2015-06-30,7,增持,626912,0.23916743,577212,1161.39235412475
000100,TCL集团,2015-06-30,7,减持,26921892,0.22022809,-57853397,-68.2432318219523
600511,国药股份,2015-06-30,7,增持,5323349,1.11181057,593032,12.536834212168
000902,新洋丰,2015-06-30,7,减持,4913287,0.75532713,-5840078,-54.3093069006771
002657,中科金财,2015-06-30,7,减持,210248,0.06632866,-1470646,-87.4918941943989
002236,大华股份,2015-06-30,7,增持,23446891,2.00354416,20809208,788.919972566832
601088,中国神华,2015-06-30,7,增持,11286417,0.05674525,8122131,256.681317681145
002311,海大集团,2015-06-30,7,增持,60323570,3.92383321,29872609,98.1007101877671
002065,东华软件,2015-06-30,7,增持,4106238,0.26882878,2871126,232.458756776713
000582,北部湾港,2015-06-30,7,增持,12579416,1.31853387,11079575,738.716637296887
002770,科迪乳业,2015-06-30,7,新进,3000,0.00109728,3000,0.00109728
600834,申通地铁,2015-06-30,7,减持,2448937,0.51299326,-737016,-23.1332979488398
603766,隆鑫通用,2015-06-30,7,增持,908300,0.11373675,904300,22607.5
300136,信维通信,2015-06-30,7,减持,7650782,1.40505585,-90098,-1.16392451504222
000837,*ST秦机,2015-06-30,7,减持,18773363,2.36254502,-2405515,-11.3580851639072
002546,新联电子,2015-06-30,7,增持,563100,0.22345238,563100,100
600167,联美控股,2015-06-30,7,增持,431525,0.20451422,431525,100
000068,华控赛格,2015-06-30,7,持平,12370061,1.22880815,0,0
000018,中冠A,2015-06-30,7,增持,1036200,0.61262006,1036200,100
600362,江西铜业,2015-06-30,7,增持,26143702,0.75500273,13778091,111.422646240449
601939,建设银行,2015-06-30,7,减持,21963659,0.00878509,-9925841,-31.1257341758259
600073,上海梅林,2015-06-30,7,增持,12272108,1.30870451,1200000,10.838044571097
600391,成发科技,2015-06-30,7,减持,1449606,0.43910241,-905515,-38.4487676004757
000837,*ST秦机,2015-06-30,7,减持,18773363,2.36254502,-2405515,-11.3580851639072
600391,成发科技,2015-06-30,7,减持,1449606,0.43910241,-905515,-38.4487676004757
002546,新联电子,2015-06-30,7,增持,563100,0.22345238,563100,100
600167,联美控股,2015-06-30,7,增持,431525,0.20451422,431525,100
000018,中冠A,2015-06-30,7,增持,1036200,0.61262006,1036200,100
002776,柏堡龙,2015-06-30,7,新进,39826,0.03797295,39826,0.03797295
002766,索菱股份,2015-06-30,7,新进,304400,0.16633034,304400,0.16633034
002769,普路通,2015-06-30,7,新进,2500,0.0033784,2500,0.0033784
002768,国恩股份,2015-06-30,7,新进,20900,0.026125,20900,0.026125
830777,金达莱,2015-06-30,7,新进,1359500,1.81266667,1.81266667,600958
东方证券,2015-06-30,券商,减持,571600,16502292,0.05716,-47.6556776556777,300059
东方财富,2015-06-30,券商,增持,495760,59667998.4,0.02927533,4.11298367196934,300296
利亚德,2015-06-30,券商,增持,886712,19500463.2,0.14490497,22.6736319591822,300273
和佳股份,2015-06-30,券商,减持,3116224,92832312.96,0.41902025,-29.6709963138606,601390
中国中铁,2015-06-30,券商,增持,1604212,284408901.22,0.00938546,1.79010152284264,002024
苏宁云商,2015-06-30,券商,减持,1148297,39545864.1,0.01647474,-78.3561242074839,600739
辽宁成大,2015-06-30,券商,增持,90719503,2218091848.35,6.64753062,30.1361574220047,600366
宁波韵升,2015-06-30,券商,减持,606400,21045906,0.1178625,-7.59210692739184,002594
比亚迪,2015-06-30,券商,增持,32986656,1821853010.88,2.29223058,6835.05448322404,600499
科达洁能,2015-06-30,券商,减持,3038031,84286936.84,0.45405969,-24.1538926281731,002152
广电运通,2015-06-30,券商,增持,882862,28551757.08,0.09845846,302.215034168565,600711
盛屯矿业,2015-06-30,券商,减持,77083100,871809861,6.48189365,-13.1458028169014,600015
华夏银行,2015-06-30,券商,减持,820530,15741285.3,0.01264749,-70.3546473397837,601311
骆驼股份,2015-06-30,券商,减持,1468050,37881633,0.17303835,-57.6130491925965,002739
万达院线,2015-06-30,券商,增持,284900,68984241,0.47483333,100,000869
张裕A,2015-06-30,券商,增持,927625,45258823.75,0.20456564,395.791020844468,300006
莱美药业,2015-06-30,券商,增持,1052263,45693182.7,0.56156035,15.7906957039404,000026
飞亚达,2015-06-30,券商,减持,10015831,178281791.8,3.21928362,-42.1202391417563,002179
中航光电,2015-06-30,券商,减持,1907159,62936247,0.32978867,-45.5230974806747,002523
天桥起重,2015-06-30,券商,增持,40700,4728691.8,0.01331699,100,002085
万丰奥威,2015-06-30,券商,减持,18659382,1143260335.14,4.7832431,-9.26672246348327,603589
口子窖,2015-06-30,券商,新进,6000,152040,0.01000002,0.00100002,002396
星网锐捷,2015-06-30,券商,增持,6043636,194000715.6,1.1476929,132.250215105704,300147
香雪制药,2015-06-30,券商,增持,9014225,277638130,1.3627434,215.898544919449,002128
露天煤业,2015-06-30,券商,减持,30769230,365846144.7,0,-0.336861416832641,002249
大洋电机,2015-06-30,券商,减持,8095988,103790566.16,0.59522948,-11.9771679568583,600429
三元股份,2015-06-30,券商,增持,2100000,23709000,0.23728814,100,300193
佳士科技,2015-06-30,券商,减持,1275196,43369415.96,0.57570925,-15.8311469296292,002218
拓日新能,2015-06-30,券商,增持,32105262,328452619.74,6.55543891,6321.0524,002175
广陆数测,2015-06-30,券商,增持,2505680,139065240,1.32943359,3479.54285714286,300199
翰宇药业,2015-06-30,券商,增持,23504914,759913869.62,2.93811425,93.1467772144641,600674
川投能源,2015-06-30,券商,增持,22116030,276671535.3,0.50239265,3.67226969304031,600267
海正药业,2015-06-30,券商,减持,21869038,393734792.11,1.09690503,-6.78234916256006,600531
豫光金铅,2015-06-30,券商,增持,340700,9379471,0.11539343,1603.5,300090
盛运退,2015-06-30,券商,增持,5567372,123707005.84,1.15105742,216.193033540802,600277
亿利能源,2015-06-30,券商,减持,39701484,580279393.08,1.89996572,-2.35608901515827,600351
亚宝药业,2015-06-30,券商,增持,5072116,68676450.64,0.80134292,5.55877441407063,600795
国电电力,2015-06-30,券商,减持,301700,5129223,0.00169346,-99.792902069546,600138
中青旅,2015-06-30,券商,增持,9988494,210956993.28,1.42140814,87.1488252345381,000035
002249,大洋电机,2015-06-30,6,减持,8095988,0.46992579,-1101612,-11.9771679568583
300059,东方财富,2015-06-30,6,增持,495760,0.02927533,19585,4.11298367196934
600651,飞乐音响,2015-06-30,6,减持,1759881,0.17862822,-5602986,-76.0978841530072
002207,准油股份,2015-06-30,6,增持,588300,0.24596808,588300,100
600521,华海药业,2015-06-30,6,增持,1366816,0.17392011,1340116,5019.16104868914
600277,亿利能源,2015-06-30,6,减持,39701484,1.89996572,-957973,-2.35608901515827
600067,冠城大通,2015-06-30,6,增持,36349964,2.45126766,36349964,100
600351,亚宝药业,2015-06-30,6,增持,5072116,0.73296474,267100,5.55877441407063
002085,万丰奥威,2015-06-30,6,减持,18659382,4.7832431,-1905710,-9.26672246348327
600711,盛屯矿业,2015-06-30,6,减持,77083100,5.14899177,-11666900,-13.1458028169014
300298,三诺生物,2015-06-30,6,减持,407513,0.1561019,-1178758,-74.3100012545145
603116,红蜻蜓,2015-06-30,6,新进,6000,0.00146772,6000,0.00146772
300384,三联虹普,2015-06-30,6,增持,982020,0.6575205,982020,100
002739,万达院线,2015-06-30,6,增持,284900,0.050875,284900,100
603589,口子窖,2015-06-30,6,新进,6000,0.00100002,6000,0.00100002
601968,宝钢包装,2015-06-30,6,新进,6000,0.00072,6000,0.00072
000960,锡业股份,2015-06-30,5,减持,370100,0.03214849,-122510,-24.8695722782729
000581,威孚高科,2015-06-30,5,减持,1122756,0.11005243,-1501547,-57.2169829474721
002020,京新药业,2015-06-30,5,增持,838700,0.29279012,748000,824.696802646086
002368,太极股份,2015-06-30,5,增持,211500,0.05089062,75800,55.858511422255
002398,建研集团,2015-06-30,5,增持,860335,0.25102266,760335,760.335
000716,黑芝麻,2015-06-30,5,减持,2016588,0.63306773,-2686503,-57.1220714206891
000539,粤电力A,2015-06-30,5,增持,174240,0.00331868,174240,100
300242,明家科技,2015-06-30,5,减持,739323,0.84834908,-830826,-52.9138317446306
000878,云南铜业,2015-06-30,5,增持,213500,0.01507343,103500,94.0909090909091
002012,凯恩股份,2015-06-30,5,增持,3305500,0.70686911,805500,32.22
300232,洲明科技,2015-06-30,5,减持,7690673,3.78779715,-1448796,-15.8520806843374
603002,宏昌电子,2015-06-30,5,增持,1001341,0.25033525,1001341,100
002260,*ST德奥,2015-06-30,5,增持,5718852,2.15642986,181592,3.27945590418366
000729,燕京啤酒,2015-06-30,5,增持,3192000,0.11325016,3192000,100
002013,中航精机,2015-06-30,5,增持,2205511,0.23685317,2105511,2105.511
002304,洋河股份,2015-06-30,5,减持,178596,0.01185119,-117367,-39.6559705098272
000630,铜陵有色,2015-06-30,5,增持,177625630,0.46659985,88812215,99.9986488527662
300377,赢时胜,2015-06-30,5,增持,246528,0.22269919,136728,124.524590163934
002445,中南重工,2015-06-30,5,增持,2190000,0.59288008,2038370,1344.30521664578
300053,欧比特,2015-06-30,5,增持,604400,0.26146366,144400,31.3913043478261
002375,亚厦股份,2015-06-30,5,增持,10059907,0.75178441,9828907,4254.9380952381
300045,华力创通,2015-06-30,5,增持,4024116,0.72490921,2033708,102.175433378483
002044,江苏三友,2015-06-30,5,增持,347668,0.12502895,347668,100
000669,金鸿能源,2015-06-30,5,增持,1956312,0.40252812,1857478,1879.3917073072
002384,东山精密,2015-06-30,5,增持,13206412,1.55848049,13206412,100
600866,星湖科技,2015-06-30,5,增持,1597491,0.24752202,405278,33.9937578268313
002033,丽江旅游,2015-06-30,5,增持,2087102,0.49377224,2087102,100
002223,鱼跃医疗,2015-06-30,5,增持,212651,0.03636507,212651,100
000062,深圳华强,2015-06-30,5,增持,253535,0.03801411,253535,100
603588,高能环境,2015-06-30,5,增持,125961,0.07794616,95961,319.87
002221,东华能源,2015-06-30,5,增持,26888545,3.88368502,7427256,38.1642552042673
000590,紫光古汉,2015-06-30,5,增持,3455843,1.5474067,3455843,100
002263,大东南,2015-06-30,5,增持,8732372,0.92978678,8732372,100
