股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
601318,中国平安,2017-03-31,78,减持,3047467,0.01667083,-25075923,-89.1639414736275
600887,伊利股份,2017-03-31,70,增持,68656759,1.12940877,4383795,6.82058944722076
600036,招商银行,2017-03-31,68,减持,17808790,0.07061422,-15774234,-46.9708564660526
000333,美的集团,2017-03-31,66,减持,32036795,0.49549016,-3684700,-10.3150777983956
000651,格力电器,2017-03-31,60,减持,13150695,0.21860512,-12104203,-47.9281405135748
601328,交通银行,2017-03-31,47,增持,17034700,0.02293843,6332500,59.1700771803928
601166,兴业银行,2017-03-31,46,减持,18963816,0.09953537,-20136438,-51.4995068829988
600276,恒瑞医药,2017-03-31,45,增持,19380734,0.82560456,283441,1.48419464475934
600066,宇通客车,2017-03-31,44,减持,59623581,2.69309926,-11519613,-16.1921504395768
600104,上汽集团,2017-03-31,39,减持,5939425,0.05083616,-10532779,-63.9427425740963
000826,启迪桑德,2017-03-31,39,增持,4766881,0.55798838,1921384,67.5236698545105
600519,贵州茅台,2017-03-31,38,增持,589820,0.04695277,89745,17.9463080537919
601288,农业银行,2017-03-31,37,增持,9983335,0.00307375,5734600,134.971938706462
002191,劲嘉股份,2017-03-31,36,增持,57438117,4.36627074,23204092,67.7807882654757
002415,海康威视,2017-03-31,33,增持,69465904,1.12860313,6707748,10.688249030134
002081,金螳螂,2017-03-31,33,增持,8504892,0.32175174,8484892,42424.46
002271,东方雨虹,2017-03-31,33,减持,29027622,3.28855268,-4283825,-12.8599186940153
002174,游族网络,2017-03-31,31,增持,20298516,2.3566889,14903309,276.232385522928
002589,瑞康医药,2017-03-31,31,增持,23355833,3.57001674,3645143,18.4932288012241
000858,五粮液,2017-03-31,30,减持,3853643,0.10151944,-884785,-18.6725428770892
000568,泸州老窖,2017-03-31,28,减持,14476183,1.03235215,-2100444,-12.6711181955171
300144,宋城演艺,2017-03-31,27,增持,23234451,1.59949288,10882183,88.0986633385869
600566,济川药业,2017-03-31,27,增持,8226788,1.01612454,3323831,67.792375091195
601688,华泰证券,2017-03-31,26,增持,11509000,0.1606781,4031423,53.9134936357058
601668,中国建筑,2017-03-31,26,减持,143565415,0.47855136,-30310738,-17.4323721091299
600016,民生银行,2017-03-31,26,增持,62444296,0.17114897,26739259,74.8893188375635
600418,江淮汽车,2017-03-31,25,减持,35925918,1.89751688,-7958600,-18.1353250820711
002311,海大集团,2017-03-31,25,增持,14479614,0.91538177,14018978,3043.39608714907
600703,三安光电,2017-03-31,24,减持,97768490,2.39721194,-10393948,-9.60957259487808
601186,中国铁建,2017-03-31,23,减持,6104100,0.04495067,-1535693,-20.1012383450703
002572,索菲亚,2017-03-31,22,减持,2947948,0.6384804,-11581164,-79.710060738743
002371,北方华创,2017-03-31,22,增持,2169101,0.47359832,760348,53.9731237484499
002422,科伦药业,2017-03-31,22,增持,20559809,1.42776452,18899887,1138.60091016325
600068,葛洲坝,2017-03-31,21,增持,10043700,0.21811477,2229004,28.5232336612966
000961,中南建设,2017-03-31,20,增持,160081744,4.31511746,85260937,113.95351162144
600436,片仔癀,2017-03-31,20,增持,1644751,0.27261794,1322151,409.842219466832
601939,建设银行,2017-03-31,20,增持,6792800,0.00271701,2164765,46.7750351931219
601228,广州港,2017-03-31,20,新进,969529,0.01565483,969529,0.01565483
002152,广电运通,2017-03-31,19,增持,31319662,1.93419941,30759882,5494.99481939333
600030,中信证券,2017-03-31,19,减持,2734150,0.02256474,-317500,-10.4042075598447
000591,太阳能,2017-03-31,19,增持,41923031,3.06709882,22692288,118.00005855208
600518,康美药业,2017-03-31,19,增持,2447263,0.04946739,888621,57.0125147403958
600557,康缘药业,2017-03-31,19,增持,11333679,1.8385425,7028779,163.27392041627
300059,东方财富,2017-03-31,18,增持,3421689,0.09616022,22900,0.673769392568941
600166,福田汽车,2017-03-31,18,增持,12025102,0.18028285,11535502,2356.10743464052
600741,华域汽车,2017-03-31,18,增持,21420623,0.67943223,18535,0.0866036996016464
601012,隆基股份,2017-03-31,18,增持,27986340,1.40219793,10831038,63.1352219855996
002400,省广股份,2017-03-31,18,增持,7673277,0.5721934,1051319,15.8762559351781
600015,华夏银行,2017-03-31,18,减持,4820151,0.04510896,-1300770,-21.2512136653945
601800,中国交建,2017-03-31,18,增持,2161200,0.01336158,1058200,95.9383499546691
000423,东阿阿胶,2017-03-31,17,减持,190200,0.0290816,-926544,-82.9683436848553
600486,扬农化工,2017-03-31,17,增持,17414365,5.61936961,2575236,17.3543608927451
000783,长江证券,2017-03-31,17,减持,26197712,0.47378361,-9885,-0.0377180708326673
600690,青岛海尔,2017-03-31,17,增持,2990558,0.04904459,2152424,256.811440652688
601766,中国中车,2017-03-31,17,增持,2064252,0.0071928,1711411,485.037453130447
002456,欧菲光,2017-03-31,16,增持,9577857,0.88172266,1132757,13.4131863447443
002142,宁波银行,2017-03-31,16,增持,2613596,0.06701883,895336,52.1071316331638
000860,顺鑫农业,2017-03-31,16,减持,6592192,1.15532906,-16234318,-71.1204559961203
600048,保利地产,2017-03-31,16,减持,16577464,0.13979462,-7262288,-30.4629343459613
600258,首旅酒店,2017-03-31,16,增持,5227141,0.7689396,3151731,151.860644402793
000928,中钢国际,2017-03-31,16,增持,4467639,0.63946534,794366,21.6255639044525
300219,鸿利智汇,2017-03-31,16,增持,8687396,1.2947408,650793,8.09786174581474
600416,湘电股份,2017-03-31,16,减持,60204083,4.65300855,-2256481,-3.61264909487529
002353,杰瑞股份,2017-03-31,15,增持,655500,0.06843422,183500,38.8771186440678
600873,梅花生物,2017-03-31,15,增持,4573977,0.14715712,3398177,289.009780574928
601933,永辉超市,2017-03-31,15,增持,5391200,0.05633162,5218800,3027.14617169374
601200,上海环境,2017-03-31,15,新进,4641724,0.66070235,4641724,0.66070235
600060,海信电器,2017-03-31,15,增持,1148500,0.08777353,1056200,1144.31202600217
600028,中国石化,2017-03-31,15,减持,218962601,0.18085439,-3521130,-1.58264605873586
600699,均胜电子,2017-03-31,15,增持,15509381,1.63378916,14282235,1163.8578457657
600612,老凤祥,2017-03-31,15,增持,11564689,2.21072384,288903,2.56215398199292
002202,金风科技,2017-03-31,14,增持,41844244,0.8145096,34500013,469.756643003195
601398,工商银行,2017-03-31,14,减持,160728322,0.04509692,-97335647,-37.7176431786182
000963,华东医药,2017-03-31,14,减持,357845,0.07362183,-603954,-62.7942012832203
601633,长城汽车,2017-03-31,14,增持,3110226,0.0340762,2859326,1139.62774013551
000063,中兴通讯,2017-03-31,14,增持,2073960,0.04954636,475465,29.7445409588394
601988,中国银行,2017-03-31,14,减持,4751223,0.00161394,-1893637,-28.4977712096267
002583,海能达,2017-03-31,14,增持,74842356,4.29070343,967100,1.30909867845331
000786,北新建材,2017-03-31,14,减持,5225177,0.29214115,-3997647,-43.3451511164043
600054,黄山旅游,2017-03-31,14,减持,3125764,0.41827431,-3043552,-49.3337024720407
600977,中国电影,2017-03-31,14,减持,622700,0.03335294,-1198300,-65.8045030203185
600138,中青旅,2017-03-31,14,增持,722888,0.09986847,175432,32.0449497311199
000402,金融街,2017-03-31,13,增持,9137128,0.30569897,1861003,25.5768420690958
000538,云南白药,2017-03-31,13,减持,406650,0.0390484,-1265754,-75.6847029784669
600585,海螺水泥,2017-03-31,13,增持,1321377,0.02493492,179177,15.6870075293294
000703,恒逸石化,2017-03-31,13,增持,36046606,2.22527173,24287014,206.529393196635
601390,中国中铁,2017-03-31,13,减持,4426200,0.0193755,-1703632,-27.7924745735283
601009,南京银行,2017-03-31,13,减持,2537064,0.04187458,-21416390,-89.4083583937415
002230,科大讯飞,2017-03-31,13,减持,9516913,0.71745072,-9763216,-50.6387483195782
000065,北方国际,2017-03-31,13,增持,1156173,0.22537327,621768,116.347713812558
002675,东诚药业,2017-03-31,13,减持,3455238,0.49107774,-3795866,-52.3488009549994
002450,康得新,2017-03-31,12,增持,47708395,1.35165332,342607,0.723321651483978
002241,歌尔股份,2017-03-31,12,减持,29956458,1.9588021,-457142,-1.50308414656601
601601,中国太保,2017-03-31,12,增持,19150436,0.21132681,7741980,67.8617684987346
600900,长江电力,2017-03-31,12,减持,721136,0.00327788,-5075698,-87.5598300727604
000759,中百集团,2017-03-31,12,减持,20156502,2.95974532,-100998,-0.49857089966679
002236,大华股份,2017-03-31,12,减持,23348489,0.80528375,-3305316,-12.4009161168546
601198,东兴证券,2017-03-31,12,持平,17543863,0.63611723,0,0
601818,光大银行,2017-03-31,12,增持,3674050,0.00787087,913450,33.0888212707382
600594,益佰制药,2017-03-31,12,减持,1989472,0.251219,-11537716,-85.2927896026876
002236,大华股份,2017-03-31,12,减持,23348489,0.80528375,-3305316,-12.4009161168546
601198,东兴证券,2017-03-31,12,持平,17543863,0.63611723,0,0
603885,吉祥航空,2017-03-31,12,增持,14202171,1.10644911,4100,0.0288771622567601
600000,浦发银行,2017-03-31,11,增持,8340288,0.0385798,4068870,95.2580618426949
600352,浙江龙盛,2017-03-31,11,增持,17280995,0.53117837,1256200,7.83910184186444
600080,金花股份,2017-03-31,11,减持,1943082,0.63645866,-690600,-26.2218445507089
300299,富春股份,2017-03-31,11,增持,1653944,0.4352454,1653944,100
600426,华鲁恒升,2017-03-31,11,增持,24913600,1.99864504,6151147,32.7843432838979
601899,紫金矿业,2017-03-31,11,增持,5596492,0.02598096,4830192,630.326503980164
300003,乐普医疗,2017-03-31,11,减持,15582184,0.87459144,-791798,-4.83570825960356
600655,豫园商城,2017-03-31,11,增持,1301656,0.09056118,1264656,3417.98918918919
000776,广发证券,2017-03-31,11,减持,1760100,0.02309512,-4146938,-70.2033404897683
601669,中国电建,2017-03-31,11,减持,1553400,0.01129364,-776800,-33.3361943180843
000807,云铝股份,2017-03-31,11,减持,54318731,2.08370119,-152040,-0.27912217361491
600759,洲际油气,2017-03-31,11,减持,1127706,0.04982116,-450094,-28.5266827227786
600602,云赛智联,2017-03-31,11,增持,363052,0.02736227,246452,211.365351629503
600960,渤海活塞,2017-03-31,11,减持,6095922,0.64132799,-712590,-10.4661635317673
603799,华友钴业,2017-03-31,11,减持,6826599,1.15182522,-16891,-0.246818509269393
600584,长电科技,2017-03-31,10,减持,1539113,0.14857525,-167363,-9.8075214652887
000625,长安汽车,2017-03-31,10,减持,3210902,0.06685691,-600880,-15.7637556397506
002108,沧州明珠,2017-03-31,10,增持,1866590,0.29092978,1430553,328.080644532459
000729,燕京啤酒,2017-03-31,10,增持,26033699,0.92365924,26029599,634868.268292683
002555,三七互娱,2017-03-31,10,增持,400168,0.01919461,400168,100
601788,光大证券,2017-03-31,10,增持,1604600,0.03480101,231700,16.8766843907058
000998,隆平高科,2017-03-31,10,减持,14703336,1.17046634,-4661651,-24.0725749002568
002007,华兰生物,2017-03-31,10,减持,278400,0.02993267,-4210,-1.48968543222108
300367,东方网力,2017-03-31,10,减持,1307694,0.15286706,-1824604,-58.2512902667626
600160,巨化股份,2017-03-31,10,增持,2254334,0.10675616,2154334,2154.334
600884,杉杉股份,2017-03-31,10,增持,2599646,0.23153964,1170435,81.8937861519398
600663,陆家嘴,2017-03-31,10,增持,600000,0.0178474,600000,100
600172,黄河旋风,2017-03-31,10,增持,5009386,0.63217986,3224068,180.587884063231
600869,智慧能源,2017-03-31,10,持平,24204545,0.78339791,0,0
000895,双汇发展,2017-03-31,9,增持,904576,0.02741507,76692,9.26361664194501
601888,中国国旅,2017-03-31,9,减持,641021,0.0656624,-31867269,-98.0281306706689
000157,中联重科,2017-03-31,9,增持,4738000,0.06182044,4224300,822.328207124781
002179,中航光电,2017-03-31,9,减持,4358782,0.71634871,-220759,-4.82054860956589
002466,天齐锂业,2017-03-31,9,增持,200202,0.0201325,175702,717.151020408163
000090,天健集团,2017-03-31,9,增持,61802118,0.32984861,3950879,6.8293766361685
600195,中牧股份,2017-03-31,9,增持,15747145,3.66383085,5084576,47.686218959052
002672,东江环保,2017-03-31,9,增持,2386661,0.26902499,1374400,135.775259542746
300351,永贵电器,2017-03-31,9,增持,6171759,1.60469476,106165,1.75028200041084
601111,中国国航,2017-03-31,9,减持,39113556,0.2692878,-1442417,-3.55660804883167
002508,老板电器,2017-03-31,9,减持,141400,0.01936835,-154395,-52.1966226609645
601211,国泰君安,2017-03-31,9,减持,745200,0.00977311,-898600,-54.6660177637182
002250,联化科技,2017-03-31,9,减持,2059397,0.2276136,-175059,-7.83452437640303
600525,长园集团,2017-03-31,9,增持,56561868,4.29373571,30390501,116.121183123526
600109,国金证券,2017-03-31,9,减持,1705900,0.05640534,-16119140,-90.4297549963422
300070,碧水源,2017-03-31,9,增持,571256,0.01822953,71584,14.3261979858787
002120,韵达股份,2017-03-31,9,增持,40400,0.00398561,21700,116.042780748663
600089,特变电工,2017-03-31,9,减持,786900,0.02430292,-819000,-50.9994395665982
600109,国金证券,2017-03-31,9,减持,1705900,0.05640534,-16119140,-90.4297549963422
600089,特变电工,2017-03-31,9,减持,786900,0.02430292,-819000,-50.9994395665982
600273,嘉化能源,2017-03-31,9,减持,332698,0.02546903,-2147103,-86.5836815131537
002250,联化科技,2017-03-31,9,减持,2059397,0.2276136,-175059,-7.83452437640303
002573,清新环境,2017-03-31,8,减持,23645406,2.20326881,-13134500,-35.7110754986704
600522,中天科技,2017-03-31,8,增持,2255987,0.07357904,2008400,811.189602038879
300408,三环集团,2017-03-31,8,减持,1647500,0.09534418,-273755,-14.2487592745367
600114,东睦股份,2017-03-31,8,增持,548044,0.12884613,297844,119.042366107114
002460,赣锋锂业,2017-03-31,8,增持,4473102,0.59427776,4438102,12680.2914285714
002110,三钢闽光,2017-03-31,8,减持,91185410,3.3191765,-8851332,-8.84808103806499
