股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
300070,碧水源,2016-09-30,24,减持,167374850,5.35873557,-28618836,-14.6019173291123
300180,华峰超纤,2016-09-30,24,减持,983300,0.20701053,-239700,-19.5993458708095
000591,太阳能,2016-09-30,22,增持,44641633,3.26599239,39180106,717.383728030641
600016,民生银行,2016-09-30,22,增持,109874682,0.30114742,31910202,40.9291538916183
600703,三安光电,2016-09-30,21,增持,111106059,2.72423941,36088761,48.1072525432734
002450,康得新,2016-09-30,20,增持,51972519,1.60895575,4683102,9.90306562671305
000961,中南建设,2016-09-30,20,增持,160081741,4.3151174,160081741,100
002081,金螳螂,2016-09-30,20,增持,6681100,0.25275519,3428936,105.435519241957
002572,索菲亚,2016-09-30,20,增持,26870252,5.81968517,2242471,9.10545290296353
002405,四维图新,2016-09-30,20,减持,2114956,0.19826421,-517081,-19.6456584766855
300267,尔康制药,2016-09-30,20,增持,2058817,0.09992506,1372217,199.856830760268
000538,云南白药,2016-09-30,19,增持,1468850,0.14104576,162732,12.4592111891881
600649,城投控股,2016-09-30,19,增持,83039135,2.77953076,2325023,2.88056566861567
002078,太阳纸业,2016-09-30,19,减持,13947756,0.54985265,-6671111,-32.3544014324356
002142,宁波银行,2016-09-30,18,减持,1045200,0.0268014,-885171,-45.8549677756245
600208,新湖中宝,2016-09-30,18,减持,111310632,1.29440846,-174309101,-61.0283817469993
000039,中集集团,2016-09-30,17,增持,11758133,0.39478497,11058133,1579.73328571429
000423,东阿阿胶,2016-09-30,17,增持,1410628,0.21568524,21114,1.5195240925964
002583,海能达,2016-09-30,17,增持,82682543,4.78372257,10933911,15.2391909019255
000488,晨鸣纸业,2016-09-30,17,增持,30127384,1.55584067,5012658,19.9590391708833
600978,宜华生活,2016-09-30,17,增持,32433670,2.18722275,14923178,85.224207292405
002099,海翔药业,2016-09-30,17,增持,28505192,1.08819604,27765802,3755.23093360743
601688,华泰证券,2016-09-30,16,增持,21638574,0.30209788,3313931,18.0845596828271
002456,欧菲光,2016-09-30,16,增持,9268300,0.88299629,740500,8.68336499448861
000568,泸州老窖,2016-09-30,16,减持,17015888,1.21346822,-15648070,-47.9062274082033
002026,山东威达,2016-09-30,16,增持,4067523,0.96823096,1905975,88.1763902536515
601777,力帆股份,2016-09-30,16,减持,4805475,0.3824939,-4860900,-50.2866896846026
300467,迅游科技,2016-09-30,16,增持,1582731,0.94870659,1582731,100
600637,东方明珠,2016-09-30,15,增持,1256500,0.04783864,1239700,7379.16666666667
601009,南京银行,2016-09-30,15,减持,35810733,0.59106106,-16667885,-31.7612879973325
000661,长春高新,2016-09-30,15,减持,289124,0.1699607,-170584,-37.1070331601799
000783,长江证券,2016-09-30,15,增持,26310282,0.47581944,25742094,4530.55925151534
600073,上海梅林,2016-09-30,15,减持,11921977,1.27136634,-2509522,-17.3891984470913
002179,中航光电,2016-09-30,15,增持,4685624,0.77767772,958684,25.7230864999168
002345,潮宏基,2016-09-30,15,增持,4328500,0.51218112,4328500,100
600143,金发科技,2016-09-30,15,增持,2684131,0.10484888,2684131,100
600521,华海药业,2016-09-30,15,增持,11722475,1.13691327,931548,8.63269670900378
600000,浦发银行,2016-09-30,14,减持,13426685,0.06210803,-387870,-2.80769087386456
601601,中国太保,2016-09-30,14,增持,34032025,0.37554651,7993117,30.6968210802081
601398,工商银行,2016-09-30,14,增持,213945798,0.06002861,173852241,433.616406247019
600584,长电科技,2016-09-30,14,减持,1666847,0.16090581,-55931,-3.24655875568413
002470,金正大,2016-09-30,14,减持,54874295,1.7470146,-9522179,-14.7868018363863
600048,保利地产,2016-09-30,14,减持,20574495,0.17351004,-1518888,-6.87485479249602
002019,亿帆医药,2016-09-30,14,减持,4052563,0.36814771,-5727756,-58.5641020502501
300199,翰宇药业,2016-09-30,14,减持,1361367,0.15295976,-7354424,-84.3804538222635
000776,广发证券,2016-09-30,14,增持,4492500,0.05894828,3775200,526.306984525303
600201,生物股份,2016-09-30,14,增持,1299379,0.21191778,1228629,1736.57809187279
600557,康缘药业,2016-09-30,14,减持,4190701,0.67981296,-1557444,-27.094723602136
000963,华东医药,2016-09-30,13,减持,303490,0.06243902,-198366,-39.5264777147229
600518,康美药业,2016-09-30,13,增持,2377858,0.04806449,2377858,100
600028,中国石化,2016-09-30,13,增持,221417513,0.18288206,38831203,21.2673135242177
600879,航天电子,2016-09-30,13,增持,12093252,1.16333056,7935042,190.828313144358
600885,宏发股份,2016-09-30,13,增持,841772,0.158236,245172,41.0948709353
300202,聚龙股份,2016-09-30,13,增持,9173100,1.66934182,8377842,1053.47472141116
300339,润和软件,2016-09-30,13,减持,137800,0.03850755,-2057463,-93.7228477863472
300269,联建光电,2016-09-30,13,增持,176644,0.02878397,91644,107.816470588235
002217,合力泰,2016-09-30,13,增持,31490744,2.21380069,8194323,35.1741711741902
600416,湘电股份,2016-09-30,13,增持,51044996,2.74295206,41884495,457.22930437975
000997,新大陆,2016-09-30,12,增持,7595239,0.80919037,400959,5.57330267935082
000028,国药一致,2016-09-30,12,增持,4351248,1.19990753,141320,3.35682700511743
600104,上汽集团,2016-09-30,12,增持,543013,0.00492502,88475,19.4648192230353
601012,隆基股份,2016-09-30,12,增持,22411280,1.12948773,19811080,761.906007230213
601928,凤凰传媒,2016-09-30,12,增持,1293400,0.05082322,1293400,100
000826,启迪桑德,2016-09-30,12,增持,1604307,0.18779252,344295,27.3247397643832
002310,东方园林,2016-09-30,12,减持,5322956,0.21107933,-4115436,-43.6031476548124
600660,福耀玻璃,2016-09-30,12,增持,1284556,0.05120573,514451,66.802708721538
000928,中钢国际,2016-09-30,12,增持,3162200,0.49212364,2355600,292.040664517729
600352,浙江龙盛,2016-09-30,12,减持,17765595,0.54607386,-2054500,-10.3657424447259
300017,网宿科技,2016-09-30,12,减持,994378,0.12438448,-138634,-12.2358809968473
600491,龙元建设,2016-09-30,12,减持,76512905,2.37801324,-7848525,-9.30345182626705
600848,上海临港,2016-09-30,12,增持,1189895,0.13292361,1189895,100
002707,众信旅游,2016-09-30,12,增持,8982185,1.06429558,8982185,100
002361,神剑股份,2016-09-30,12,增持,427614,0.04957294,427614,100
000895,双汇发展,2016-09-30,11,减持,1038858,0.03148476,-22601344,-95.6055451641234
000703,恒逸石化,2016-09-30,11,增持,14888228,1.14242941,7205570,93.7900658860514
601288,农业银行,2016-09-30,11,增持,2158568,0.00066459,490833,29.4311146555058
000639,西王食品,2016-09-30,11,增持,10145649,2.23211637,111778,1.11400674774471
600429,三元股份,2016-09-30,11,增持,315600,0.02107431,315600,100
000969,安泰科技,2016-09-30,11,增持,619800,0.06040889,619800,100
600195,中牧股份,2016-09-30,11,增持,10155653,2.36287877,3652219,56.1583157451894
600068,葛洲坝,2016-09-30,11,增持,7113296,0.15447643,7113296,100
002013,中航机电,2016-09-30,11,增持,4529862,0.28243905,4157862,1117.70483870968
601211,国泰君安,2016-09-30,11,增持,444100,0.00582427,277600,166.726726726727
000639,西王食品,2016-09-30,11,增持,10145649,2.23211637,111778,1.11400674774471
002299,圣农发展,2016-09-30,11,增持,16466816,1.48229506,588178,3.70420939125887
002111,威海广泰,2016-09-30,11,增持,1909536,0.16105964,1909536,100
600622,嘉宝集团,2016-09-30,11,减持,424000,0.06211489,-784750,-64.9224405377456
000828,东莞控股,2016-09-30,11,减持,4275434,0.41129043,-8432975,-66.3574409668433
601939,建设银行,2016-09-30,11,减持,13313357,0.00532512,-50698193,-79.2016331427688
600869,智慧能源,2016-09-30,11,增持,24324545,1.09601978,24082025,9929.91299686624
002341,新纶科技,2016-09-30,11,减持,8187259,2.19238941,-163899,-1.96259009828338
601233,桐昆股份,2016-09-30,11,增持,6582755,0.53434216,1069789,19.404962773215
603885,吉祥航空,2016-09-30,11,增持,14198071,1.10612969,1562838,12.3688894379708
603189,网达申购,2016-09-30,11,新进,148329,0.067178,148329,0.067178
000952,广济药业,2016-09-30,10,增持,2111495,0.83887514,2111495,100
000750,国海证券,2016-09-30,10,减持,53596044,1.27139154,-21503956,-28.6337629826897
601607,上海医药,2016-09-30,10,增持,1246499,0.04635701,986499,379.422692307692
600335,国机汽车,2016-09-30,10,增持,23663922,2.29805531,23373997,8062.08398723808
002701,奥瑞金,2016-09-30,10,减持,13883189,0.58946324,-2491580,-15.2159703749103
600015,华夏银行,2016-09-30,10,减持,1292114,0.01209214,-436167,-25.2370418930718
002585,双星新材,2016-09-30,10,增持,211400,0.02947051,165900,364.615384615385
600309,万华化学,2016-09-30,10,减持,402915,0.0186333,-859422,-68.0818196725597
600079,人福医药,2016-09-30,10,增持,1607564,0.12500021,1170164,267.527206218564
300014,亿纬锂能,2016-09-30,10,减持,6953232,1.62749088,-124500,-1.75903806473599
002364,中恒电气,2016-09-30,10,增持,9162326,1.62577993,843446,10.1389369722847
601801,皖新传媒,2016-09-30,10,增持,1947880,0.09792256,1107681,131.835553243934
600056,中国医药,2016-09-30,10,减持,1626220,0.1606122,-1220535,-42.8746063500371
000571,新大洲A,2016-09-30,10,增持,21527980,2.64450707,21527980,100
600657,信达地产,2016-09-30,10,增持,87700,0.00575363,87700,100
600489,中金黄金,2016-09-30,10,减持,3052435,0.08844722,-274942,-8.2630251997294
600172,黄河旋风,2016-09-30,10,增持,1721218,0.21721611,1211631,237.767250734418
600565,迪马股份,2016-09-30,10,增持,113947153,4.85736815,14940385,15.0902663543163
002714,牧原股份,2016-09-30,10,增持,1019700,0.09864124,386800,61.1155000790014
603003,龙宇燃油,2016-09-30,10,增持,21375447,0.67057065,21262197,18774.5668874172
000157,中联重科,2016-09-30,9,增持,3983700,0.0519785,3983700,100
300347,泰格医药,2016-09-30,9,减持,4558246,0.17308065,-84600,-1.82215821933357
002385,大北农,2016-09-30,9,减持,49376396,0.02539279,-2734483,-5.24743211489486
600900,长江电力,2016-09-30,9,减持,1172900,0.00533137,-985140,-45.6497562603103
600426,华鲁恒升,2016-09-30,9,增持,1145975,0.09193361,79828,7.48752282752754
601818,光大银行,2016-09-30,9,增持,2475629,0.00530352,285378,13.0294655726672
002001,新和成,2016-09-30,9,增持,2716883,0.24950278,1865270,219.027891777134
300230,永利股份,2016-09-30,9,增持,12512832,0.1811477,12033632,2511.19198664441
002191,劲嘉股份,2016-09-30,9,增持,13500159,1.02624097,12860249,2009.6965198231
002250,联化科技,2016-09-30,9,减持,2400256,0.28755369,-6523868,-73.1037354478714
600312,平高电气,2016-09-30,9,增持,6740209,0.59255337,6637309,6450.25170068027
000513,丽珠集团,2016-09-30,9,减持,6384880,1.49974821,-444000,-6.50179824510022
600638,新黄浦,2016-09-30,9,增持,1026877,0.18299055,835510,436.600876849196
603766,隆鑫通用,2016-09-30,9,减持,2115180,0.25043381,-1065711,-33.5035372164592
000059,华锦股份,2016-09-30,9,减持,13094853,0.81871356,-660147,-4.79932388222465
300059,东方财富,2016-09-30,9,减持,198663,0.00558306,-2370906,-92.268625594409
002597,金禾实业,2016-09-30,9,增持,2823599,0.50010753,694860,32.641859805265
600273,嘉化能源,2016-09-30,9,增持,1062600,0.08134518,985300,1274.64424320828
600612,老凤祥,2016-09-30,9,增持,11640796,2.22527256,141408,1.22970022404671
601128,常熟银行,2016-09-30,9,新进,528293,0.02376778,528293,0.02376778
000036,华联控股,2016-09-30,8,增持,41200,0.00360901,41200,100
002193,山东如意,2016-09-30,8,增持,5229999,1.9983524,5229999,100
600383,金地集团,2016-09-30,8,增持,23618010,0.52474562,10288278,77.1829321099629
600486,扬农化工,2016-09-30,8,增持,9539006,3.07810248,1835119,23.820689477922
000887,中鼎股份,2016-09-30,8,增持,396100,0.03260901,396100,100
002074,国轩高科,2016-09-30,8,减持,1209820,0.13805214,-777380,-39.1193639291465
600741,华域汽车,2016-09-30,8,减持,23791101,0.75462049,-26218242,-52.4266875491646
601699,满安环能,2016-09-30,8,增持,3026178,0.1011623,144388,5.0103581454582
002594,比亚迪,2016-09-30,8,增持,33714569,1.2358066,273146,0.816789405163769
600054,黄山旅游,2016-09-30,8,减持,3291152,0.44040574,-113315,-3.32842115961177
000881,大连国际,2016-09-30,8,增持,4240836,1.37280137,2517836,146.130934416715
002376,新北洋,2016-09-30,8,减持,8588400,1.36002134,-5087201,-37.1991037176355
002172,澳洋科技,2016-09-30,8,减持,4742541,0.6825131,-595204,-11.15085115531
002373,千方科技,2016-09-30,8,减持,10053270,0.91031189,-21500,-0.213404375484502
600743,华远地产,2016-09-30,8,增持,61100,0.0026043,61100,100
002048,宁波华翔,2016-09-30,8,增持,704805,0.13297025,109105,18.3154272284707
002089,新海宜,2016-09-30,8,减持,17781287,2.58699063,-7058826,-28.4170446406584
600755,厦门国贸,2016-09-30,8,增持,2813900,0.16905401,2533700,904.246966452534
002444,巨星科技,2016-09-30,8,减持,322200,0.02996519,-841800,-72.319587628866
300215,电科院,2016-09-30,8,增持,3622526,0.47770258,3622526,100
601328,交通银行,2016-09-30,7,增持,670500,0.00090286,199000,42.2057264050901
002110,三钢闽光,2016-09-30,7,增持,45592705,3.3191765,45426055,27258.3588358836
002124,天邦股份,2016-09-30,7,减持,2796555,0.43924036,-1944631,-41.0157078840611
002367,康力电梯,2016-09-30,7,减持,661871,0.08297733,-6213726,-90.3736213742603
600517,置信电气,2016-09-30,7,增持,13054600,0.96260949,748200,6.07976337515439
002171,楚江新材,2016-09-30,7,增持,732099,0.16462206,628299,605.297687861272
002241,歌尔股份,2016-09-30,7,增持,30232400,1.9802,189227,0.629850249173082
600153,建发股份,2016-09-30,7,增持,2202642,0.0776891,2202642,100
000070,特发信息,2016-09-30,7,增持,91700,0.02925064,91700,100
600870,厦华电子,2016-09-30,7,增持,1231791,0.23543422,531791,75.9701428571428
601988,中国银行,2016-09-30,7,减持,2070900,0.00070346,-3028956,-59.3929710956545
600037,歌华有线,2016-09-30,7,增持,36310803,0.17663738,1682000,4.85722824436063
600062,华润双鹤,2016-09-30,7,增持,1008402,0.13919157,978402,3261.34
300351,永贵电器,2016-09-30,7,增持,6085442,1.58225182,4539030,293.520096843532
600547,山东黄金,2016-09-30,7,减持,878000,0.06169749,-203576,-18.8221632136808
600628,新世界,2016-09-30,7,减持,4768298,0.73712775,-6159143,-56.3640014162511
002041,登海种业,2016-09-30,7,增持,7666986,0.87124841,7517686,5035.28868050904
600259,广晟有色,2016-09-30,7,减持,363100,0.13852294,-227300,-38.4993224932249
600240,华业资本,2016-09-30,7,减持,680085,0.04775028,-351500,-34.0737796691499
000998,隆平高科,2016-09-30,7,增持,19250328,1.53243191,5840376,43.552549628813
002007,华兰生物,2016-09-30,7,减持,229360,0.02466004,-476358,-67.4997661955625
000400,许继电气,2016-09-30,7,增持,9666041,0.95862137,479656,5.22137924765835
601336,新华保险,2016-09-30,7,增持,6103729,0.19566077,2284723,59.8250696647243
600870,厦华电子,2016-09-30,7,增持,1231791,0.23543422,531791,75.9701428571428
600259,广晟有色,2016-09-30,7,减持,363100,0.13852294,-227300,-38.4993224932249
600062,华润双鹤,2016-09-30,7,增持,1008402,0.13919157,978402,3261.34
300212,易华录,2016-09-30,7,增持,696317,0.18830262,354717,103.839871194379
600628,新世界,2016-09-30,7,减持,4768298,0.73712775,-6159143,-56.3640014162511
002041,登海种业,2016-09-30,7,增持,7666986,0.87124841,7517686,5035.28868050904
600240,华业资本,2016-09-30,7,减持,680085,0.04775028,-351500,-34.0737796691499
000587,金洲慈航,2016-09-30,7,增持,748595,0.07049749,86416,13.0502477426798
300287,飞利信,2016-09-30,7,增持,14498000,1.01012085,995000,7.36873287417611
300357,我武生物,2016-09-30,7,减持,171876,0.10635891,-64476,-27.2796506904955
000404,华意压缩,2016-09-30,7,增持,15315851,2.7368112,2431256,18.869479405445
000530,大冷股份,2016-09-30,7,增持,18544785,1.88092235,370541,2.0388248336492
600422,昆药集团,2016-09-30,7,增持,1686768,0.21386994,1388289,465.121164303016
000592,平潭发展,2016-09-30,7,持平,33297114,1.72364859,0,0
600409,三友化工,2016-09-30,7,增持,3401032,0.18380127,2891032,566.869019607843
600833,第一医药,2016-09-30,7,增持,5644707,2.530279,3527766,166.644512057729
002196,方正电机,2016-09-30,7,减持,2044156,0.77069596,-1358873,-39.9312788695013
002775,文科园林,2016-09-30,7,减持,""",",""",",和邦生物,2016-09-30
券商,4,6,384074424,2.1837316,2.27088188,-25.3627876787883,湖南黄金,2016-09-30
券商,4,6,10781940,0.07924981,0.09003602,-67.931690568342,奥飞娱乐,2016-09-30
券商,4,6,99155607.94,0.2709558,0.28281451,36.3790053938894,金风科技,2016-09-30
券商,4,6,415695254.96,0.66316943,0.82665442,0.720726073016336,天顺风能,2016-09-30
券商,4,6,17154238.33,0.17206163,0.17206163,100,平安银行,2016-09-30
券商,4,6,20508421.89,0.01229514,0.01442895,-46.9481703999656,史丹利,2016-09-30
券商,4,6,236358286,1.66284807,1.68577872,47.9916852964771,中信银行,2016-09-30
券商,4,6,18204585.1,0.00622104,0.00954155,81.9958749327435,豪迈科技,2016-09-30
券商,4,6,27323686.56,0.16295138,0.16295138,165.910106171404,视觉中国,2016-09-30
券商,4,6,53955445.55,0.32237621,1.14833584,-18.387984776805,中工国际,2016-09-30
券商,4,6,129902065.3,0.69833461,0.70348921,492.673573821359,科大讯飞,2016-09-30
券商,4,6,547900685.6,1.48606513,1.48606513,119.853171000045,西山煤电,2016-09-30
券商,4,6,41373730.38,0.13705132,0.13705132,-34.2483403600205,广电运通,2016-09-30
券商,4,6,5131890,0.02121343,0.02553852,-42.2403675093239,立讯精密,2016-09-30
券商,4,6,251194394.52,0.65871245,0.66367965,530.401606772151,爱尔眼科,2016-09-30
券商,4,6,286790864,0.81158929,0.82803774,2.08774508582675,东软集团,2016-09-30
券商,4,6,143912912.64,0.64309394,0.65146216,-7.36574058415338,东华软件,2016-09-30
券商,4,6,73509761,0.22730422,0.23500378,-54.5426346516655,京新药业,2016-09-30
券商,4,6,155883625.2,2.00726095,2.29357084,24.8314498402917,中信证券,2016-09-30
券商,4,6,20383095.2,0.0104355,0.01288337,-65.864614969292,西水股份,2016-09-30
券商,4,6,102689046.8,0.48676693,1.38559271,0.411408004263546,华闻传媒,2016-09-30
券商,4,6,23223100,0.03445087,0.03803015,-48.1961836612999,安琪酵母,2016-09-30
券商,4,6,8258385,0.06129252,0.06230271,-6.81671432524675,大秦铁路,2016-09-30
券商,4,6,539047601.54,0.57190067,0.57190067,-25.4027172191768,北部湾港,2016-09-30
券商,4,6,162030055.58,0.94247883,3.40648846,-25.4061082234074,华宇软件,2016-09-30
券商,4,6,16208596,0.11386667,0.11939242,1177.83595113438,北京银行,2016-09-30
券商,4,6,236434407.3,0.17085788,0.17085788,27.4623747173014,华新水泥,2016-09-30
券商,4,6,21670479.38,0.20496339,0.31553901,100,云南能投,2016-09-30
券商,4,6,18528720,0.23126135,0.34737485,111.464133639044,中国国航,2016-09-30
券商,4,6,403124409.08,0.42553478,0.65336453,6.68095116742006,大连圣亚,2016-09-30
券商,4,6,51732070.5,1.40051086,1.40051086,477.942146128348,广州发展,2016-09-30
002138,顺络电子,2016-09-30,6,增持,14455125,1.9509202,86478,0.601852074172328
000559,万向钱潮,2016-09-30,6,减持,""",",""",",双鹭药业,2016-09-30
券商,4,6,12929191.75,0.05718718,0.05843104,-43.0462391687157,川投能源,2016-09-30
券商,4,6,21226743.66,0.05493459,0.05493459,-48.2284449852647,北京城建,2016-09-30
券商,4,6,11039058.13,0.05153277,0.05323122,-36.2385313857086,美年健康,2016-09-30
券商,4,6,20336634.4,0.06068224,0.14140971,-5.40745843016332,迪森股份,2016-09-30
券商,4,6,17693550,0.2650075,0.3055601,-20.1897470039947,陕西煤业,2016-09-30
券商,4,6,48344715.15,0.08496435,0.31352159,-19.1750666324459,旭光股份,2016-09-30
券商,4,6,1425592,0.02767969,0.02767969,1.7579445571332,庞大集团,2016-09-30
券商,4,6,295653904.2,1.64045553,1.68980755,26.4177955299627,国药股份,2016-09-30
券商,4,6,17734413.18,0.1092124,0.18833832,1637.23920265781,国投电力,2016-09-30
券商,4,6,163260292.92,0.36756944,0.36756944,0.0775878359862639,南京高科,2016-09-30
券商,4,6,4225163,0.03123736,0.03123736,101.083333333333,长城信息,2016-09-30
券商,4,6,17544832.08,0.10836534,0.11008644,341.4905,安妮股份,2016-09-30
券商,4,6,95099189,1.34879731,1.6503829,0.850277959416463,万润股份,2016-09-30
券商,4,6,21564798.56,0.15096852,0.17297377,100,天孚通信,2016-09-30
券商,4,6,5483764.5,0.07352704,0.14653174,188.595564941922,太安堂,2016-09-30
券商,4,6,46144800,0.51616946,0.56467998,-7.00934579439252,海立美达,2016-09-30
券商,4,6,62832076.8,0.47566603,0.78591933,9125.84911566755,恒顺醋业,2016-09-30
券商,4,6,4755227.4,0.03512438,0.03512438,-82.3576666666667,广东明珠,2016-09-30
券商,4,6,10803002.35,0.17991549,0.17991549,514.855,银河电子,2016-09-30
券商,4,6,25427658.2,0.09391219,0.12484444,-32.6304246254152,东诚药业,2016-09-30
券商,4,6,13369545.86,0.12454488,0.21669689,172.554815968468,中天能源,2016-09-30
券商,4,6,19648206.72,0.14919383,0.21949225,-72.0259265063021,天润乳业,2016-09-30
券商,4,6,92101563.25,1.23890458,1.5398094,81.2431573371005,迦南科技,2016-09-30
券商,4,6,4820244,0.07122686,0.21837422,100,大族激光,2016-09-30
券商,4,5,13723754,0.0602681,0.06029037,-46.2340420195467,天齐锂业,2016-09-30
券商,4,5,100417184.25,0.26458429,0.2668818,2896.67995444191,利源精制,2016-09-30
券商,4,5,46462217.2,0.39431246,0.55198822,90.5389890779782,潍柴动力,2016-09-30
券商,4,5,9603838.02,0.02607805,0.04727292,100,上海机场,2016-09-30
券商,4,5,5528850,0.01063853,0.01874755,-52.4913093858633,金融街,2016-09-30
券商,4,5,61579488.33,0.17474572,0.17474572,50.9590750704645,中文传媒,2016-09-30
券商,4,5,12259902,0.03807132,0.04150532,-68.9656131184471,和佳股份,2016-09-30
券商,4,5,41484527.36,0.26341735,0.26341735,72.5125606418812,烽火通信,2016-09-30
券商,4,5,19218316.08,0.06437931,0.0683047,-87.314727121888,重庆百货,2016-09-30
券商,4,5,12800945.1,0.11688357,0.12739301,-17.3697939309625,亨通光电,2016-09-30
券商,4,5,210928078,0.85526582,0.92212589,-35.6985194756959,浪潮信息,2016-09-30
券商,4,5,11426688,0.03188287,0.03319698,100,海南海药,2016-09-30
券商,4,5,215607655.08,1.31034116,1.76814731,100,恺英网络,2016-09-30
券商,4,5,14746966.36,0.02976418,0.12450185,-39.4779536359376,中兴通讯,2016-09-30
券商,4,5,2954019.48,0.00216045,0.00263993,-72.5423097018232,兴蓉环境,2016-09-30
券商,4,5,55956954.52,0.32419375,0.32419375,4.71259650980149,鼎龙股份,2016-09-30
券商,4,5,134060309.04,1.06361963,1.20848549,4.07865756009244,京东方A,2016-09-30
券商,4,5,2369526,0.00284413,0.00416054,100,航天机电,2016-09-30
券商,4,5,214406736.96,1.4291611,1.63958612,1949.7776,中安消,2016-09-30
券商,4,5,461137129.2,1.57456193,2.67560337,-0.793574404475445,贵阳银行,2016-09-30
券商,4,5,2603650,0.00752633,0.0346,0.00752633,中科三环,2016-09-30
券商,4,5,6438564,0.02930904,0.02930904,-86.0456800607876,张江高科,2016-09-30
券商,4,5,16540079,0.05858501,0.05858501,100,万达院线,2016-09-30
600654,中安消,2016-09-30,5,减持,20201960,1.57456193,-161600,-0.793574404475445
601997,贵阳银行,2016-09-30,5,新进,173000,0.00752633,173000,0.00752633
000970,中科三环,2016-09-30,5,减持,312200,0.02930904,-1925100,-86.0456800607876
300369,绿盟科技,2016-09-30,5,增持,214432,0.05874349,155432,263.44406779661
600895,张江高科,2016-09-30,5,增持,907300,0.05858501,907300,100
002501,利源精制,2016-09-30,5,增持,3750760,0.39431246,1782260,90.5389890779782
000402,金融街,2016-09-30,5,增持,5223027,0.17474572,1763131,50.9590750704645
600267,海正药业,2016-09-30,5,减持,13367027,1.38442115,-1071938,-7.42392546834209
600496,精工钢构,2016-09-30,5,增持,892592,0.05909463,892592,100
600029,南方航空,2016-09-30,5,减持,6011200,0.06122903,-23633659,-79.7226223946621
002052,同洲电子,2016-09-30,5,持平,6371400,0.85412123,0,0
000977,浪潮信息,2016-09-30,5,增持,318600,0.03188287,318600,100
000890,法尔胜,2016-09-30,5,增持,586200,0.15440879,586200,100
002218,拓日新能,2016-09-30,5,减持,5493658,0.88869544,-10308715,-65.2352339740367
002603,以岭药业,2016-09-30,5,减持,1190706,0.10553305,-418900,-26.0250023918897
600566,济川药业,2016-09-30,5,减持,4110080,0.50765294,-4524029,-52.3971726555687
300258,精锻科技,2016-09-30,5,减持,1970143,0.48645506,-441299,-18.3002120722787
600323,瀚蓝环境,2016-09-30,5,减持,3275405,0.42745124,-4218065,-56.2898763857065
002665,首航节能,2016-09-30,5,增持,1454284,0.0737792,1247884,604.59496124031
002739,万达院线,2016-09-30,5,增持,139000,0.01183689,79000,131.666666666667
002640,跨境通,2016-09-30,5,减持,27061365,1.89358118,-1136639,-4.03092006086672
600487,亨通光电,2016-09-30,5,减持,10616150,0.85526582,-5893812,-35.6985194756959
002185,华天科技,2016-09-30,5,减持,1275050,0.11966049,-5172424,-80.2240381271797
000598,兴蓉环境,2016-09-30,5,增持,9681134,0.32419375,435700,4.71259650980149
002254,泰和新材,2016-09-30,5,增持,15770380,2.58178005,20020,0.127108205780693
002032,苏泊尔,2016-09-30,5,减持,85900,0.01359682,-64096,-42.7318061814982
300367,东方网力,2016-09-30,5,减持,297004,0.03683331,-5540231,-94.9119060651147
002713,东易日盛,2016-09-30,5,增持,4784650,1.88477378,515350,12.0710655142529
600525,长园集团,2016-09-30,5,增持,1178920,0.08944642,450440,61.832857456622
