股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
000651,格力电器,2016-12-31,65,减持,25254898,0.41981429,-27304212,-51.9495326309749
600276,恒瑞医药,2016-12-31,62,增持,19097293,0.81353019,1436387,8.1331444717502
000333,美的集团,2016-12-31,61,增持,35721495,0.55306987,10070472,39.259533625618
600036,招商银行,2016-12-31,51,减持,33583024,0.13316111,-22715644,-40.3484572672306
600066,宇通客车,2016-12-31,45,减持,71143194,3.21342126,-4225429,-5.6063502712528
600887,伊利股份,2016-12-31,43,增持,64272964,1.05977053,16806775,35.4078879178609
600519,贵州茅台,2016-12-31,43,增持,500075,0.03980861,105054,26.5945354803922
601375,N中原,2016-12-31,43,新进,48509,0.00123642,48509,0.00123642
300144,宋城演艺,2016-12-31,42,增持,12352268,0.85034782,5685750,85.2881519257879
600104,上汽集团,2016-12-31,40,增持,16472204,0.14940004,15929191,2933.48243964693
601318,中国平安,2016-12-31,38,减持,28123390,0.15384587,-12004110,-29.914921188711
002271,东方雨虹,2016-12-31,38,增持,33311447,3.77386917,5145429,18.2682159757194
601166,兴业银行,2016-12-31,37,减持,39100254,0.20522548,-30744044,-44.0179726625644
000858,五粮液,2016-12-31,36,减持,4738428,0.12482798,-164699,-3.35906045264583
600170,上海建工,2016-12-31,33,减持,6050800,0.08484185,-8979200,-59.7418496340652
002415,海康威视,2016-12-31,31,增持,62758156,1.0283659,38313722,156.738020606245
600028,中国石化,2016-12-31,31,增持,222483731,0.18376273,1066218,0.48154185527321
601688,华泰证券,2016-12-31,30,减持,7477577,0.10439504,-14160997,-65.4433004688756
601668,中国建筑,2016-12-31,30,增持,173876153,0.57958716,152692977,720.821924908711
601398,工商银行,2016-12-31,29,增持,258063969,0.07240724,44118171,20.6211906998987
300508,维宏股份,2016-12-31,29,增持,83198,0.00505456,6678,8.72713016204914
002589,瑞康医药,2016-12-31,26,减持,19710690,3.01284451,-4441752,-18.390488216471
000568,泸州老窖,2016-12-31,25,减持,16576627,1.18214284,-439261,-2.58147561855132
600418,江淮汽车,2016-12-31,25,增持,43884518,2.31787022,7517835,20.6723142718295
002675,东诚药业,2016-12-31,25,增持,7251104,1.03056746,6426841,779.707569064728
002191,劲嘉股份,2016-12-31,24,增持,34234025,2.60236634,20733866,153.582383733406
002563,森马服饰,2016-12-31,23,增持,9167681,0.34023172,8747445,2081.55536412873
601328,交通银行,2016-12-31,23,增持,10702200,0.01441128,10031700,1496.15212527964
000538,云南白药,2016-12-31,22,增持,1672404,0.16059194,203554,13.8580522177213
000963,华东医药,2016-12-31,22,增持,961799,0.19787733,658309,216.912913110811
600960,渤海活塞,2016-12-31,22,增持,6808512,0.71629677,6042312,788.607674236492
002572,索菲亚,2016-12-31,21,减持,14529112,3.1467832,-12341140,-45.9286351315202
600030,中信证券,2016-12-31,21,增持,3051650,0.02518507,1787190,141.34017683438
000063,中兴通讯,2016-12-31,21,增持,1598495,0.03819919,1508629,1678.75392250684
000826,启迪桑德,2016-12-31,21,增持,2845497,0.33308029,1241190,77.3661150889449
600525,长园集团,2016-12-31,21,增持,26171367,1.98672602,24992447,2119.94427102772
002174,游族网络,2016-12-31,20,增持,5395207,0.62639181,1822282,51.0025259416305
600649,城投控股,2016-12-31,20,减持,28686133,0.88753317,-54353002,-65.4546823013029
600741,华域汽车,2016-12-31,20,减持,21402088,0.67884434,-2389013,-10.0416243872026
600584,长电科技,2016-12-31,20,增持,1706476,0.16473128,39629,2.37748275636576
000661,长春高新,2016-12-31,20,增持,2949111,1.73362631,2659987,920.015979302998
601211,国泰君安,2016-12-31,19,增持,1643800,0.02155804,1199700,270.141859941455
000423,东阿阿胶,2016-12-31,19,减持,1116744,0.17075032,-293884,-20.8335578196378
002236,大华股份,2016-12-31,19,减持,26653805,0.91928333,-1867209,-6.54678336471487
002099,海翔药业,2016-12-31,19,减持,27951619,1.05408315,-553573,-1.94200761741931
000928,中钢国际,2016-12-31,18,增持,3673273,0.52576557,511073,16.1619442160521
300406,九强生物,2016-12-31,18,减持,6808518,1.36199833,-976567,-12.5440762689168
600547,山东黄金,2016-12-31,18,增持,1684109,0.09068395,806109,91.8119589977221
300233,金城医药,2016-12-31,18,增持,323064,0.12759241,323064,100
300059,东方财富,2016-12-31,17,增持,3398789,0.09551664,3200126,1610.83140796223
601988,中国银行,2016-12-31,17,增持,6644860,0.00225718,4573960,220.868221546188
600048,保利地产,2016-12-31,17,增持,23839752,0.2010468,3265257,15.870411400134
000786,北新建材,2016-12-31,17,减持,9222824,0.5156507,-7591073,-45.1476121210925
300059,东方财富,2016-12-31,17,增持,3398789,0.09551664,3200126,1610.83140796223
601939,建设银行,2016-12-31,17,减持,4628035,0.00185115,-8685322,-65.2376556866912
000783,长江证券,2016-12-31,16,减持,26207597,0.47396239,-102685,-0.39028468033904
002400,省广股份,2016-12-31,16,减持,6621958,0.49379694,-43662447,-86.8309906421285
601186,中国铁建,2016-12-31,16,增持,7639793,0.05625957,2739793,55.9141428571429
300070,碧水源,2016-12-31,16,减持,499672,0.01598,-166875178,-99.7014653037777
002376,新北洋,2016-12-31,16,增持,8904012,1.41000028,315612,3.67486376973592
002078,太阳纸业,2016-12-31,16,减持,5069825,0.19992563,-8877931,-63.6513214025253
600486,扬农化工,2016-12-31,15,增持,14839129,4.78837733,5300123,55.5626340941603
600019,宝钢股份,2016-12-31,15,减持,1128500,0.00686002,-1017301,-47.4089162974572
600879,航天电子,2016-12-31,15,增持,13146490,1.0753404,1053238,8.70930333710072
000625,长安汽车,2016-12-31,15,减持,3811782,0.07936834,-4594895,-54.6576845999912
600426,华鲁恒升,2016-12-31,15,增持,18762453,1.50518125,17616478,1537.24802024477
600703,三安光电,2016-12-31,15,减持,108162438,2.65206397,-2943621,-2.64937936463033
600309,万华化学,2016-12-31,15,增持,18522176,0.85658227,18119261,4497.043048782
300342,天银机电,2016-12-31,15,增持,678712,0.20658996,678712,100
002158,汉钟精机,2016-12-31,15,增持,1393193,0.26267772,1393193,100
601012,隆基股份,2016-12-31,15,减持,17155302,0.85921028,-5255978,-23.4523775527324
000863,三湘印象,2016-12-31,15,增持,1763185,0.12749109,1763185,100
600999,招商证券,2016-12-31,15,增持,1269352,0.01894719,1269352,100
000895,双汇发展,2016-12-31,14,减持,827884,0.02509074,-210974,-20.3082615718414
600115,东方航空,2016-12-31,14,增持,2055800,0.01420971,119200,6.15511721573892
000759,中百集团,2016-12-31,14,增持,20257500,2.97457568,257500,1.2875
002179,中航光电,2016-12-31,14,减持,4579541,0.76007101,-106083,-2.26401008702363
002026,山东威达,2016-12-31,14,增持,4562573,1.08607242,495050,12.170797804954
600080,金花股份,2016-12-31,14,增持,2633682,0.86266545,2305008,701.305244710564
300150,世纪瑞尔,2016-12-31,14,增持,30500,0.00564814,30500,100
600436,片仔癀,2016-12-31,14,增持,322600,0.05347106,262600,437.666666666667
600557,康缘药业,2016-12-31,14,增持,4304900,0.69833826,114199,2.72505721596458
000400,许继电气,2016-12-31,14,增持,15864910,1.57338892,6198869,64.1303818181611
000776,广发证券,2016-12-31,14,增持,5907038,0.07750911,1414538,31.4866555370061
601009,DR南京银,2016-12-31,14,减持,23953454,0.39535504,-11857279,-33.1109642463895
000563,陕国投A,2016-12-31,14,增持,1873500,0.06062143,1797200,2355.43905635649
600297,广汇汽车,2016-12-31,14,增持,93040945,1.69153031,4768767,5.40234432643092
002688,金河生物,2016-12-31,14,增持,11311699,1.78055771,1254299,12.4714041402351
600000,浦发银行,2016-12-31,13,减持,4271418,0.01975837,-9155267,-68.1870990493931
601288,农业银行,2016-12-31,13,增持,4248735,0.00130813,2090167,96.8311862308716
600016,民生银行,2016-12-31,13,减持,35705037,0.09786129,-74169645,-67.5038540725879
600352,浙江龙盛,2016-12-31,13,减持,16024795,0.49256564,-1740800,-9.79871487557833
002241,歌尔股份,2016-12-31,13,增持,30413600,1.99172971,181200,0.599356981251902
600585,海螺水泥,2016-12-31,13,增持,1142200,0.02155378,976300,588.487040385775
300003,乐普医疗,2016-12-31,13,增持,16373982,0.9391065,2878839,21.3324082597717
002422,科伦药业,2016-12-31,13,增持,1659922,0.11527237,1477594,810.404326269141
000998,隆平高科,2016-12-31,13,增持,19364987,1.54155939,114659,0.595621020067814
300199,翰宇药业,2016-12-31,13,增持,2689125,0.29282375,1327758,97.5312314754214
600416,*ST湘电,2016-12-31,13,增持,62460564,4.89157899,11415568,22.3637357127034
000639,西王食品,2016-12-31,13,减持,9409319,2.07011844,-736330,-7.25759387102787
603766,隆鑫通用,2016-12-31,13,增持,3065855,0.36299214,950675,44.9453474408797
300289,利德曼,2016-12-31,13,增持,2496779,0.58913359,2496779,100
002557,洽洽食品,2016-12-31,13,增持,10889271,2.14778521,10872871,66297.993902439
600565,迪马股份,2016-12-31,13,增持,117105676,4.84135818,3158523,2.77191918959134
600273,嘉化能源,2016-12-31,13,增持,2479801,0.18983611,1417201,133.371070958027
600409,三友化工,2016-12-31,13,增持,4373956,0.23638079,972924,28.6067287811464
600996,贵广网络,2016-12-31,13,新进,556913,0.05341742,556913,0.05341742
600009,上海机场,2016-12-31,12,增持,349776,0.01815171,144776,70.6224390243902
000001,平安银行,2016-12-31,12,增持,3931977,0.02289971,1820850,86.2501403278912
600015,华夏银行,2016-12-31,12,增持,6120921,0.0572821,4828807,373.713697088647
300367,东方网力,2016-12-31,12,增持,3132298,0.36615999,2835294,954.631587453368
600056,中国医药,2016-12-31,12,减持,649900,0.0608244,-976320,-60.0361574694691
002076,雪莱特,2016-12-31,12,增持,2081684,0.56722432,2081684,100
600518,康美药业,2016-12-31,12,减持,1558642,0.03150538,-819216,-34.451846998433
600797,浙大网新,2016-12-31,12,增持,1085400,0.11874711,1085400,100
600172,黄河旋风,2016-12-31,12,增持,1785318,0.22530548,64100,3.72410699864863
300017,网宿科技,2016-12-31,12,减持,335906,0.0419074,-658472,-66.219485950011
000703,恒逸石化,2016-12-31,11,减持,11759592,0.72595705,-3128636,-21.0141596434445
600589,广东榕泰,2016-12-31,11,增持,14792173,2.09727075,11488073,347.69144396356
600893,航发动力,2016-12-31,11,减持,27258332,1.39878226,-566128,-2.03464146294304
600195,中牧股份,2016-12-31,11,增持,10662569,2.48082108,506916,4.99146632914693
600068,葛洲坝,2016-12-31,11,增持,7814696,0.16970845,701400,9.8604078896759
600900,长江电力,2016-12-31,11,增持,5796834,0.02634926,4623934,394.230880722994
600660,福耀玻璃,2016-12-31,11,增持,1580269,0.06299362,295713,23.0206390379244
002450,康得新,2016-12-31,11,减持,47365788,1.34227016,-4606731,-8.8637824154723
002041,登海种业,2016-12-31,11,增持,9244497,1.05051102,1577511,20.5753734257504
600837,海通证券,2016-12-31,11,增持,207172140,1.80123061,1229607,0.597063162275468
600973,宝胜股份,2016-12-31,11,增持,4250808,0.46956322,4250808,100
000807,云铝股份,2016-12-31,11,增持,54470771,2.08953355,17844027,48.7185729640615
600622,嘉宝集团,2016-12-31,11,减持,154500,0.02263387,-269500,-63.561320754717
300164,通源石油,2016-12-31,11,增持,431229,0.09791042,431229,100
601198,东兴证券,2016-12-31,11,增持,17543863,0.63611723,16759911,2137.8746402841
300219,鸿利智汇,2016-12-31,11,增持,8036603,1.19774876,517100,6.87678427683319
