股票代码,股票简称,时间,持有券商家数,持股变化,持股总数,占本股比例,持股变动数值,持股变动比例%
000661,长春高新,2018-06-30,17,减持,123359,0.07251624,-18342,-12.9441570631118
002511,中顺洁柔,2018-06-30,17,增持,26334207,2.04507396,1933177,7.92252212304153
000895,双汇发展,2018-06-30,16,增持,2613203,0.07919858,946163,56.7570664171226
000581,威孚高科,2018-06-30,16,减持,1028083,0.10189626,-5708506,-84.7388196014333
000681,视觉中国,2018-06-30,16,增持,337100,0.04811746,147600,77.8891820580475
000538,云南白药,2018-06-30,15,减持,287632,0.02761974,-105592,-26.8528879213883
600196,复星医药,2018-06-30,15,增持,775383,0.0310767,318483,69.7051871306632
300347,泰格医药,2018-06-30,15,减持,10151450,1.28133461,-4975775,-32.8928471679373
002371,北方华创,2018-06-30,15,减持,398908,0.087097,-1829805,-82.1014190701091
300146,汤臣倍健,2018-06-30,15,增持,509600,0.0346896,65200,14.6714671467147
600529,山东药玻,2018-06-30,15,减持,7330127,2.41476096,-2872500,-28.154513538523
002563,森马服饰,2018-06-30,14,减持,65600,0.00243913,-150000,-69.5732838589982
000591,太阳能,2018-06-30,14,增持,62428574,2.07604052,16301800,35.3412965753903
600114,东睦股份,2018-06-30,14,增持,15676770,2.42751674,10327717,193.075615440714
002410,广联达,2018-06-30,14,增持,639100,0.05709504,633100,10551.6666666667
600596,新安股份,2018-06-30,14,减持,1394035,0.19747927,-3078988,-68.8346114026241
603799,华友钴业,2018-06-30,14,增持,3737851,0.63067291,221471,6.29826696773386
002672,东江环保,2018-06-30,14,增持,12255584,1.38153338,11324117,1215.72927435969
600177,雅戈尔,2018-06-30,13,增持,29908477,0.8350947,12729730,74.1016210320811
600016,民生银行,2018-06-30,13,减持,5698530,0.01561867,-3789584,-39.9403295533759
002202,金风科技,2018-06-30,13,减持,49746157,1.39885582,-8430404,-14.4910662560477
600741,华域汽车,2018-06-30,13,增持,23773752,0.75407018,22649975,2015.52220769779
601688,华泰证券,2018-06-30,12,减持,653122,0.0091183,-440715,-40.2907380167246
300296,利亚德,2018-06-30,12,增持,10430321,0.41017802,7800014,296.543863510989
300003,乐普医疗,2018-06-30,12,减持,21070139,1.18261747,-2168501,-9.3314453857885
600426,华鲁恒升,2018-06-30,12,减持,3884680,0.23974127,-253900,-6.13495450130238
600660,福耀玻璃,2018-06-30,12,减持,1082144,0.04313705,-2626082,-70.8177441180769
600019,宝钢股份,2018-06-30,12,增持,2027700,0.00910593,1640000,423.007480010317
300251,光线传媒,2018-06-30,12,减持,332875,0.01134693,-470625,-58.5718730553827
601012,隆基股份,2018-06-30,12,增持,17384192,0.62271437,4815810,38.3168652894223
002311,海大集团,2018-06-30,12,减持,16615386,1.05059975,-1882379,-10.1762510227587
000977,浪潮信息,2018-06-30,12,增持,1317600,0.10219879,502400,61.6290480863592
600557,康源药业,2018-06-30,12,增持,21118535,3.42583585,3989234,23.2889479845091
300285,国瓷材料,2018-06-30,12,减持,3740776,0.5824691,-5360497,-58.8983211469429
600872,中炬高新,2018-06-30,12,增持,559644,0.07025081,211784,60.8819640085092
002152,广电运通,2018-06-30,11,增持,55130187,2.26977277,12577951,29.5588485643857
000418,小天鹅A,2018-06-30,11,减持,951941,0.15050742,-322972,-25.3328658504541
002013,中航机电,2018-06-30,11,增持,2156442,0.05975787,1213292,128.64252769973
000915,山大华特,2018-06-30,11,减持,197100,0.0841116,-3700,-1.84262948207171
300369,绿盟科技,2018-06-30,11,增持,14157678,1.7597767,8770671,162.811576075546
000596,古井贡酒,2018-06-30,11,增持,9400,0.00186655,5600,147.368421052632
600062,华润双鹤,2018-06-30,11,增持,493563,0.05677284,18163,3.82057214976862
600201,生物股份,2018-06-30,11,减持,18006055,1.53827247,-272045,-1.48836585859581
600884,杉杉股份,2018-06-30,11,增持,492100,0.04382929,291400,145.1918285999
300457,赢合科技,2018-06-30,11,增持,11791467,3.13360599,11791467,100
300298,三诺生物,2018-06-30,11,增持,14727294,1.15652532,230723,1.59156948218996
601988,中国银行,2018-06-30,10,减持,7562700,0.00256894,-219453472,-96.6686514298197
000786,北新建材,2018-06-30,10,减持,7033764,0.41632029,-88553,-1.24331730811757
002065,东华软件,2018-06-30,10,增持,35536838,1.13182302,32173138,956.480601718346
600195,中牧股份,2018-06-30,10,减持,9581957,2.22939901,-2266936,-19.1320488757895
002223,鱼跃医疗,2018-06-30,10,增持,1061983,0.10593591,933400,725.912445657669
002250,联化科技,2018-06-30,10,增持,24563693,2.65294723,10609947,76.036549611839
000338,潍柴动力,2018-06-30,9,增持,142200,0.00177812,134500,1746.75324675325
601888,中国国旅,2018-06-30,9,减持,179329,0.00918469,-4147118,-95.8550515006887
000001,平安银行,2018-06-30,9,减持,7810148,0.04548608,-4182500,-34.8755337436736
601328,交通银行,2018-06-30,9,增持,4336600,0.00583953,3653100,534.469641550841
000568,泸州老窖,2018-06-30,9,增持,4044197,0.27610106,1020897,33.7676380114445
002507,涪陵榨菜,2018-06-30,9,增持,422966,0.0535836,239594,130.660078965164
603328,依顿电子,2018-06-30,9,增持,23636425,2.36875694,23382925,9224.03353057199
601939,建设银行,2018-06-30,9,减持,3007100,0.00120279,-9094253,-75.1507124864468
300142,沃森生物,2018-06-30,9,增持,2018404,0.13128369,951240,89.1371897852626
600298,安琪酵母,2018-06-30,9,减持,339797,0.04123346,-74584,-17.9988947369691
600332,白云山,2018-06-30,9,增持,926219,0.05697037,292519,46.1604860344011
300271,华宇软件,2018-06-30,9,减持,543830,0.07178358,-22970,-4.05257586450247
601966,玲珑轮胎,2018-06-30,9,增持,5139981,0.42833175,5139981,100
601336,新华保险,2018-06-30,9,增持,450637,0.0144456,26337,6.20716474192788
603885,吉祥航空,2018-06-30,9,增持,4347326,0.2419195,421274,10.7302195691753
600525,长园集团,2018-06-30,9,增持,52644409,3.97413127,26093799,98.2794707918198
600138,中青旅,2018-06-30,9,减持,13194159,1.82280047,-1736400,-11.6298391774883
002341,新纶科技,2018-06-30,9,减持,245335,0.02130881,-5122689,-95.4296962904786
601933,永辉超市,2018-06-30,8,增持,5607400,0.0585907,1478967,35.8239312591484
601601,中国太保,2018-06-30,8,减持,271174,0.00299244,-583100,-68.2567888054652
603019,中科曙光,2018-06-30,8,增持,1421669,0.22109114,413193,40.9720211487433
601998,中信银行,2018-06-30,8,增持,4781900,0.00977197,3952100,476.271390696553
600516,方大炭素,2018-06-30,8,增持,15347848,0.85799956,3657510,31.2866060844434
600754,锦江股份,2018-06-30,8,减持,1350536,0.14098387,-839911,-38.3442740226082
002110,三钢闽光,2018-06-30,8,减持,46080129,2.81941849,-23130534,-33.4204774197872
600967,内蒙一机,2018-06-30,8,增持,2074536,0.12278036,1858036,858.215242494226
603589,口子窖,2018-06-30,8,增持,262339,0.04372316,254339,3179.2375
002589,瑞康医药,2018-06-30,8,减持,11401421,0.75771526,-15935415,-58.2928287677477
600323,瀚蓝环境,2018-06-30,8,增持,1153729,0.15056547,1153729,100
603986,兆易创新,2018-06-30,8,增持,121384,0.04277826,11167,10.1318308427919
002043,兔宝宝,2018-06-30,8,增持,29351368,3.40321228,15582262,113.168291390886
000513,丽珠集团,2018-06-30,8,增持,423656,0.05891883,157363,59.0939303699309
600803,新奥股份,2018-06-30,8,增持,16919330,1.3762761,7747175,84.4640654241015
300349,金卡智能,2018-06-30,8,增持,161000,0.03749293,136000,544
600745,闻泰科技,2018-06-30,8,增持,629900,0.09884407,520100,473.67941712204
603233,大参林,2018-06-30,8,增持,371256,0.09281168,333656,887.382978723404
600859,王府井,2018-06-30,7,减持,398752,0.051369,-603993,-60.2339577858778
000402,金融街,2018-06-30,7,减持,7962202,0.26638971,-763282,-8.7477325040078
002456,欧菲光,2018-06-30,7,增持,1493866,0.05503392,342566,29.7547120646226
002439,启明星辰,2018-06-30,7,增持,305700,0.03409194,115060,60.3545950482585
000566,海南医药,2018-06-30,7,增持,19933721,1.49206816,19667721,7393.88007518797
002475,立讯精密,2018-06-30,7,减持,241593,0.0076141,-5583500,-95.852546903543
002236,大华股份,2018-06-30,7,增持,19726763,0.6805251,4489265,29.4619562870492
603288,海天味业,2018-06-30,7,增持,152500,0.00564561,19600,14.7479307750188
002456,欧菲光,2018-06-30,7,增持,1493866,0.05503392,342566,29.7547120646226
601006,大秦铁路,2018-06-30,7,增持,113465719,0.76321592,15619965,15.9638659435339
002572,索菲亚,2018-06-30,7,减持,1643311,0.177958,-1418181,-46.3231979701401
300122,智飞生物,2018-06-30,7,减持,994731,0.06217069,-845224,-45.937210420907
002236,大华股份,2018-06-30,7,增持,19726763,0.6805251,4489265,29.4619562870492
600216,浙江医药,2018-06-30,7,减持,142600,0.01476789,-312800,-68.6868686868687
000848,承德露露,2018-06-30,7,增持,601801,0.06149846,601801,100
600763,通策医疗,2018-06-30,7,减持,9140050,2.85056449,-2573881,-21.9728202257637
603288,海天味业,2018-06-30,7,增持,152500,0.00564561,19600,14.7479307750188
600029,南方航空,2018-06-30,7,减持,749093,0.00742546,-5628369,-88.2540578054405
600419,天润乳业,2018-06-30,7,减持,109700,0.05296589,-300,-0.272727272727273
603816,顾家家居,2018-06-30,7,减持,257816,0.06021754,-659414,-71.8918918918919
601877,正泰电器,2018-06-30,6,增持,16246399,0.75514474,15970199,5782.11404779146
600009,上海机场,2018-06-30,6,增持,2199433,0.11414013,2088129,1876.05926112269
000666,经纬纺机,2018-06-30,6,增持,72500,0.01029639,19100,35.7677902621723
002449,国星光电,2018-06-30,6,增持,13546899,0.0533166,3035003,28.8720797846554
000540,中天金融,2018-06-30,6,增持,2121600,0.03010857,707200,50
600893,航发动力,2018-06-30,6,增持,12824422,0.57001371,12763422,20923.6426229508
600258,首旅酒店,2018-06-30,6,减持,9004416,0.91985861,-5155797,-36.4104480631753
002470,金正大,2018-06-30,6,减持,12426100,0.39350022,-32794079,-72.5208960362585
600751,海航科技,2018-06-30,6,增持,47844472,1.6501862,17600,0.0367993959546424
600027,华电国际,2018-06-30,6,增持,118463695,1.20109475,24844395,26.5376850713475
601111,中国国航,2018-06-30,6,减持,1665063,0.01146357,-11810047,-87.6434181242305
002450,康得新,2018-06-30,6,增持,1714622,0.04842333,202455,13.3884022068991
600436,片仔癀,2018-06-30,6,减持,52200,0.00865216,-36300,-41.0169491525424
000998,隆平高科,2018-06-30,6,减持,3768527,0.29999546,-436100,-10.3719069491777
600398,海澜之家,2018-06-30,6,减持,17540681,0.39042123,-15394019,-46.7410330138122
600315,上海家化,2018-06-30,6,增持,716200,0.10662283,591740,475.445926402057
600699,均胜电子,2018-06-30,6,减持,3514723,0.37024794,-1337707,-27.5677753208186
002493,荣盛石化,2018-06-30,6,增持,11741446,0.20512658,2147765,22.3872880492899
002221,东华能源,2018-06-30,6,增持,57826367,3.50508965,13131477,29.3802647237749
002299,圣农发展,2018-06-30,6,增持,12885512,1.03958973,2681058,26.2734096307358
300009,安科生物,2018-06-30,6,减持,393415,0.03944112,-47794,-10.8325079497472
600518,康美药业,2018-06-30,6,减持,208300,0.0041879,-31100,-12.9908103592314
002050,三花智控,2018-06-30,6,减持,2282311,0.10764009,-13055279,-85.1194940013392
600491,龙元建设,2018-06-30,6,增持,64500000,3.49728528,46433000,257.004483312116
002372,伟星新材,2018-06-30,6,增持,1318493,0.10057712,1098493,499.315
002185,华天科技,2018-06-30,6,增持,3013638,0.14141146,1547010,105.480735401206
300498,温氏股份,2018-06-30,6,减持,549597,0.01034275,-536283,-49.3869488341253
600580,卧龙电气,2018-06-30,5,增持,12709050,0.98260056,3023950,31.2227029147866
600011,华能国际,2018-06-30,5,减持,398694,0.00262293,-525206,-56.8466284229895
000888,峨眉山A,2018-06-30,5,减持,420,7.97E-05,-8800,-95.4446854663775
002368,太极股份,2018-06-30,5,增持,446300,0.1074828,400329,870.82943594875
601607,上海医药,2018-06-30,5,减持,2285630,0.08042077,-13210,-0.574637643333159
000932,华菱钢铁,2018-06-30,5,减持,1516800,0.05029761,-19257100,-92.6985303674322
300232,洲明科技,2018-06-30,5,增持,7029472,0.92339893,6733272,2273.21809588116
600359,新农开发,2018-06-30,5,增持,6728495,1.76363536,6728495,100
600335,国机汽车,2018-06-30,5,增持,10582363,1.02767646,8005422,310.656006482104
600673,东阳光,2018-06-30,5,增持,65453178,2.65113491,4146440,6.76343275677137
600900,长江电力,2018-06-30,5,减持,7700,3.5E-05,-204600,-96.3730569948187
600703,三安光电,2018-06-30,5,增持,1229177,0.03013852,251977,25.7856119525174
600864,哈投股份,2018-06-30,5,减持,63312663,3.00271519,-20111953,-24.1079359598131
300351,永贵电器,2018-06-30,5,增持,2687914,0.69887394,1184617,78.8012614939031
600535,天士力,2018-06-30,5,增持,446280,0.02950287,382280,597.3125
000488,晨鸣纸业,2018-06-30,5,减持,""",",-79500,601818,光大银行
2018-06-30,券商,4,2348800,9328252.98,0.00447483,-975200,600837,海通证券
2018-06-30,券商,4,247552218,2344319504.46,2.15230981,54060177,600674,川投能源
2018-06-30,券商,4,1944496,16956005.12,0.0441716,1774511,600570,恒生电子
2018-06-30,券商,4,250144,13245124.8,0.04048913,243844,300199,翰宇药业
2018-06-30,券商,4,517407,8816571.96,0.05535585,517407,000902,新洋丰
2018-06-30,券商,4,265600,2443520,0.02035984,19600,300010,立思辰
2018-06-30,券商,4,616100,8030664,0.07056783,616100,002433,太安堂
2018-06-30,券商,4,14722800,110126544,1.91476942,-2379674,600056,中国医药
2018-06-30,券商,4,204216,6279691.32,0.01911266,178516,002376,新北洋
2018-06-30,券商,4,10221466,169063047.64,1.53541768,8583022,000807,云铝股份
2018-06-30,券商,4,47434288,245709611.84,1.81960956,-34923430,002120,韵达股份
2018-06-30,券商,4,5300,281165,0.0004028,5300,000059,华锦股份
2018-06-30,券商,4,7457848,56552072.72,0.46627796,40000,600641,万业企业
2018-06-30,券商,4,253300,3085194,0.0314206,12800,300244,迪安诊断
2018-06-30,券商,4,13593737,254626140.37,1.19299195,-1810030,002685,华东重机
2018-06-30,券商,4,24951145,198562923.56,1.63964746,0,000543,皖能电力
2018-06-30,券商,4,208668,920225.88,0.01165486,-608541,002551,尚荣医疗
2018-06-30,券商,4,9322974,57336290.1,0.69175325,0,601198,东兴证券
2018-06-30,券商,4,7028094,91646345.76,0.25482937,-1007732,601233,桐昆股份
2018-06-30,券商,4,2385357,39516387.54,0.1309245,1800122,300207,欣旺达
2018-06-30,券商,4,14462850,130310278.5,0.93388572,864200,002727,一心堂
2018-06-30,券商,4,151000,4899950,0.02659528,4400,002739,万达电影
2018-06-30,券商,4,123051,5703074.04,0.0104787,42151,002745,木林森
2018-06-30,券商,4,5600,2234424,0.00044729,-79500,300450,先导智能
2018-06-30,券商,4,167651,5426598.24,0.0190154,83557,603599,广信股份
2018-06-30,券商,4,8850645,127095262.2,1.9046788,0,002768,国恩股份
2018-06-30,券商,4,3125000,79281250,1.15207373,0,603658,安图申购
2018-06-30,券商,4,221600,18273136,0.0527619,199400,603345,安井食品
2018-06-30,券商,4,4395605,153846175,2.03462552,4395605,600588,用友网络
2018-06-30,券商,4,600330,14714088.3,0.03160307,464671,300088,长信科技
2018-06-30,券商,4,24328740,141106692,1.05828674,24208740,000425,徐工机械
2018-06-30,券商,4,317000,1862632,0.00452358,-62519,002233,塔牌集团
2018-06-30,券商,4,667070,7631280.8,0.05594935,667070,002019,亿帆医药
2018-06-30,券商,4,134800,2379220,0.01116843,130800,600809,山西汾酒
2018-06-30,券商,4,31700,1993613,0.00366115,31700,002293,罗莱生活
2018-06-30,券商,4,12406325,186467064.75,1.66588418,-4726800,600015,华夏银行
2018-06-30,券商,4,360000,3236280,0.00280753,-140300,000825,太钢不锈
2018-06-30,券商,4,349100,2094600,0.0061286,349100,600547,山东黄金
2018-06-30,券商,4,685500,16397160,0.03691202,189474,002405,四维图新
2018-06-30,券商,4,156300,3165075,0.01218785,47100,600151,航天机电
2018-06-30,券商,4,24471842,99355678.52,1.70624389,-2360733,600259,广晟有色
2018-06-30,券商,4,137000,4011360,0.04539396,130000,000002,万科A
2018-06-30,券商,4,457046490,11243343654,4.14023188,-399365,600511,国药股份
2018-06-30,券商,4,156800,4225760,0.02044505,45200,002007,华兰生物
000425,徐工机械,2018-06-30,4,减持,317000,0.00452358,-62519,-16.4732200495891
002233,塔牌集团,2018-06-30,4,增持,667070,0.05594935,667070,100
600867,通化东宝,2018-06-30,4,增持,276850,0.01348149,37247,15.545297846855
600809,山西汾酒,2018-06-30,4,增持,31700,0.00366115,31700,100
300170,汉得信息,2018-06-30,4,增持,13128839,1.50388549,238000,1.84627237994362
002007,华兰生物,2018-06-30,4,减持,118300,0.01271922,-39106,-24.8440338995972
002019,亿帆医药,2018-06-30,4,增持,134800,0.01116843,130800,3270
600977,中国电影,2018-06-30,4,减持,222500,0.01191752,-2342587,-91.3258302739829
002405,四维图新,2018-06-30,4,增持,156300,0.01218785,47100,43.1318681318681
002332,仙琚制药,2018-06-30,4,减持,11010449,1.20173574,-1587950,-12.6043793342313
600259,广晟有色,2018-06-30,4,增持,137000,0.04539396,130000,1857.14285714286
603883,老百姓,2018-06-30,4,增持,5641,0.00197967,5641,100
002293,罗莱生活,2018-06-30,4,减持,12406325,1.66588418,-4726800,-27.5886623135009
601225,陕西煤业,2018-06-30,4,增持,831700,0.008317,513000,160.966426106056
002382,蓝帆医疗,2018-06-30,4,增持,134100,0.01549975,21500,19.0941385435169
300113,顺网科技,2018-06-30,4,增持,485230,0.06988894,349330,257.049300956586
601155,新城控股,2018-06-30,4,减持,58100,0.00257378,-1850219,-96.9554356478136
002191,劲嘉股份,2018-06-30,4,减持,5691022,0.38071254,-22586639,-79.8744952773852
600511,国药股份,2018-06-30,4,增持,156800,0.02044505,45200,40.5017921146953
000831,五矿稀土,2018-06-30,4,增持,476000,0.04852741,187000,64.7058823529412
002643,万润股份,2018-06-30,4,增持,801171,0.08812471,801171,100
300266,兴源环境,2018-06-30,4,增持,37280,0.00357446,15600,71.9557195571956
002157,正邦科技,2018-06-30,4,增持,56108319,2.40428218,56108319,100
002648,卫星石化,2018-06-30,4,增持,6388025,0.60054152,5891125,1185.57556852485
002626,金达威,2018-06-30,4,减持,92200,0.01495584,-274800,-74.8773841961853
002603,以岭药业,2018-06-30,4,增持,79200,0.00656551,79200,100
002815,崇达技术,2018-06-30,4,增持,346500,0.04175934,346500,100
603898,好莱客,2018-06-30,4,增持,229100,0.0715148,229100,100
300257,开山股份,2018-06-30,4,增持,9779543,1.13980687,6470573,195.546438922082
600167,联美控股,2018-06-30,4,增持,22749390,1.29251147,22749390,100
600285,羚锐制药,2018-06-30,4,增持,139939,0.02362554,139939,100
603868,飞科电器,2018-06-30,4,增持,5558002,1.27594169,1970116,54.9102173257456
603900,莱绅通灵,2018-06-30,4,减持,10740,0.00315442,-282283,-96.3347587049481
300577,开润股份,2018-06-30,4,减持,63076,0.02897175,-954991,-93.8043370426504
300404,博济医药,2018-06-30,4,增持,1055400,0.7860223,1055400,100
300630,普利制药,2018-06-30,4,减持,542136,0.29596384,-64970,-10.7015908259843
000997,新大陆,2018-06-30,3,减持,8594540,0.85026273,-622373,-6.7525103036125
600000,浦发银行,2018-06-30,3,增持,217267,0.00074021,139767,180.344516129032
601899,紫金矿业,2018-06-30,3,减持,128095314,0.55618123,-24507619,-16.0597299922145
600498,烽火通信,2018-06-30,3,增持,461105,0.0413941,78105,20.3929503916449
601390,中国中铁,2018-06-30,3,增持,32300,0.00014139,32300,100
600487,亨通光电,2018-06-30,3,减持,97700,0.00513214,-11518233,-99.1589138814764
001979,招商蛇口,2018-06-30,3,增持,960070,0.01214649,318195,49.5727361246349
600648,外高桥,2018-06-30,3,增持,357942,0.03152704,357942,100
002594,比亚迪,2018-06-30,3,增持,32690612,1.19827347,74500,0.228414717241589
600418,江淮汽车,2018-06-30,3,减持,46186047,2.43943123,-1604255,-3.35686307234468
601138,工业富联,2018-06-30,3,新进,5003000,0.025402,5003000,0.025402
000639,西王食品,2018-06-30,3,增持,19793675,3.59408868,6024600,43.7545732011773
000999,华润三九,2018-06-30,3,增持,159100,0.01625294,159100,100
600125,铁龙物流,2018-06-30,3,减持,10130400,0.77596555,-6733700,-39.929198712057
002465,海格通信,2018-06-30,3,增持,1075000,0.04658932,657500,157.48502994012
002035,华帝股份,2018-06-30,3,增持,33200,0.0057068,33200,100
300166,东方国信,2018-06-30,3,增持,250000,0.02381022,145600,139.463601532567
000046,泛海控股,2018-06-30,3,减持,151800,0.00292136,-61416928,-99.7534462625247
002614,奥佳华,2018-06-30,3,增持,16000,0.00285356,14700,1130.76923076923
600919,江苏银行,2018-06-30,3,增持,366200,0.00317209,204700,126.749226006192
300015,爱尔眼科,2018-06-30,3,增持,99348,0.00416737,38348,62.8655737704918
000778,新兴铸管,2018-06-30,3,减持,3980581,0.09974193,-11417475,-74.1488081352607
600446,金证股份,2018-06-30,3,减持,50000,0.00586021,-8175002,-99.392097412256
300145,中金环境,2018-06-30,3,减持,210000,0.01746872,-277166,-56.8935434738878
603568,伟明环保,2018-06-30,3,增持,225432,0.03277771,225432,100
601168,西部矿业,2018-06-30,3,增持,90800,0.00381031,90800,100
002398,建研集团,2018-06-30,3,增持,21400,0.00309157,21400,100
000716,黑芝麻,2018-06-30,3,增持,24315733,3.3687347,11368246,87.8027218718196
002001,新和成,2018-06-30,3,减持,264650,0.01231697,-304728,-53.5194545626982
603650,彤程新材,2018-06-30,3,新进,210998,0.03600725,210998,0.03600725
000901,航天科技,2018-06-30,3,增持,7678160,1.25012636,2873388,59.8027960535901
002419,天虹股份,2018-06-30,3,增持,7437289,0.61961918,7437289,100
600160,巨化股份,2018-06-30,3,增持,76260,0.00277797,76260,100
300203,聚光科技,2018-06-30,3,增持,5188000,1.14647526,4988125,2495.62226391495
600282,南钢股份,2018-06-30,3,增持,1799647,0.04072713,1790347,19251.0430107527
002344,海宁皮城,2018-06-30,3,增持,8070679,0.62917249,2107969,35.3525326571307
600054,黄山旅游,2018-06-30,3,增持,589331,0.07886137,276564,88.4249297400301
000523,广州浪奇,2018-06-30,3,增持,67400,0.01288856,67400,100
002624,完美世界,2018-06-30,3,增持,15829240,1.20392787,3387153,27.2233508735311
300413,快乐购,2018-06-30,3,减持,228000,0.05685785,-10000,-4.20168067226891
002171,楚江新材,2018-06-30,3,减持,4919130,0.46007229,-836500,-14.533595800981
300324,旋极信息,2018-06-30,3,增持,17243089,0.98607323,14842137,618.177164724659
300258,精锻科技,2018-06-30,3,减持,5498636,1.35768789,-911876,-14.2246984328241
600221,海航控股,2018-06-30,3,增持,198800,0.00118291,109200,121.875
002462,嘉事堂,2018-06-30,3,增持,3343835,1.33472406,2682413,405.552430974476
600755,厦门国贸,2018-06-30,3,减持,""",",""",",新研股份,2018-06-30
券商,4,3,169165845.48,1.60320176,2.30004189,27.1744771769442,美年健康,2018-06-30
券商,4,3,1859980,0.0026365,0.00623737,18.2471264367816,天赐材料,2018-06-30
券商,4,3,593516,0.00453385,0.00815987,100,迪森股份,2018-06-30
券商,4,3,6986224,0.18084734,0.18142976,16315,美盛文化,2018-06-30
